GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001EA,B27019_001MA,B27019_002EA,B27019_002MA,B27019_003EA,B27019_003MA,B27019_004MA,B27019_004EA,B27019_005EA,B27019_005MA,B27019_006EA,B27019_006MA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009MA,B27019_009EA,B27019_010EA,B27019_010MA,B27019_011EA,B27019_011MA,B27019_012EA,B27019_012MA,B27019_013MA,B27019_013EA,B27019_014EA,B27019_014MA,B27019_015MA,B27019_015EA,B27019_016EA,B27019_016MA,B27019_017EA,B27019_017MA,B27019_018MA,B27019_018EA,B27019_019EA,B27019_019MA,B27019_020MA,B27019_020EA,B27019_021MA,B27019_021EA,B27019_022EA,B27019_022MA,B27019_023EA,B27019_023MA,B27019_024MA,B27019_024EA,B27019_025EA,B27019_025MA,B27019_026MA,B27019_026EA,B27019_027EA,B27019_027MA,B27019_028EA,B27019_028MA,B27019_029MA,B27019_029EA,B27019_030EA,B27019_030MA,B27019_031MA,B27019_031EA,B27019_032MA,B27019_032EA,B27019_033EA,B27019_033MA,B27019_034EA,B27019_034MA,B27019_035MA,B27019_035EA,B27019_036EA,B27019_036MA,B27019_037MA,B27019_037EA,B27019_038EA,B27019_038MA,B27019_039MA,B27019_039EA,B27019_040EA,B27019_040MA,B27019_041EA,B27019_041MA,B27019_042MA,B27019_042EA,B27019_043EA,B27019_043MA,state
0400000US18,4193491,4983,3340042,5459,350686,8953,212978,6721,121903,5145,104126,4930,137708,6343,1102336,15491,857278,14398,729693,13015,165836,6666,245058,8342,1041650,14915,854003,13291,761007,14000,129635,5730,187647,7543,845370,14343,783603,13155,765749,13143,33748,2587,61767,3942,853449,2291,157479,4714,156097,4746,89384,3910,154497,4808,1382,600,372970,6350,371599,6289,256060,5554,366734,6194,1371,504,173350,4781,172700,4784,123091,4326,169255,4792,650,258,149650,5035,149124,5052,107100,4810,145182,4963,526,343,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1996730,3430,1551046,3453,103200,4118,69386,3384,45728,3116,27679,2013,33814,3063,441192,7615,373638,7354,314742,7143,78979,4024,67554,3814,557686,7917,495222,7258,442677,7539,75795,3878,62464,3962,448968,8065,431081,8196,419571,8117,21145,2083,17887,2199,445684,1856,58800,2817,58634,2829,37598,2278,58103,2815,166,144,197185,4508,196830,4483,146815,4587,194912,4423,355,224,105964,3192,105749,3157,79789,2834,103754,3132,215,224,83735,3421,83621,3457,63989,3002,81446,3496,114,166,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1814044,3590,1438381,3220,126931,5087,71181,4422,50353,4362,24069,1987,55750,3461,355057,8766,274700,7820,238509,7073,50491,3249,80357,4132,485756,9276,406161,8393,376618,7787,48328,2936,79595,3873,470637,8404,442476,8615,435400,8570,17793,2041,28161,2851,375663,1604,46203,2697,45287,2703,27255,1893,44552,2688,916,575,137696,3389,137413,3418,97231,3154,135975,3411,283,184,102985,3157,102803,3173,75510,3167,100878,3130,182,148,88779,3321,88358,3286,66886,3040,85069,3160,421,296,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2863757,3120,2272800,3279,282050,8444,189379,6607,88041,4187,114445,5770,92671,5068,761843,10070,579441,9585,467080,9045,148613,6700,182402,5855,687913,11247,564095,10927,496332,9527,101380,4909,123818,6065,540994,9545,508706,10217,496731,9890,25654,2814,32288,2952,590957,2104,172336,4501,171593,4448,83209,3755,170654,4487,743,353,213339,5169,213136,5134,139218,4785,210798,5096,203,148,113780,4404,113679,4407,81015,3529,111698,4425,101,100,91502,3661,91279,3618,71046,3428,88342,3543,223,200,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2918429,4983,2341803,5128,333974,10203,192465,7233,101506,6277,104125,5394,141509,7011,788321,12346,561396,12275,457893,11960,138041,5332,226925,9282,673151,12153,521991,11469,455291,10774,96938,5112,151160,6425,546357,11844,498568,11588,483569,11749,28419,2643,47789,4222,576626,2669,146316,5300,144985,5383,60521,2937,142949,5424,1331,635,210098,4974,208728,4966,126436,4601,204062,5031,1370,613,114902,4837,114420,4768,77100,4236,110866,4705,482,349,105310,4245,104533,4414,77898,3730,96149,4308,777,694,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,935429,1448,715988,1762,43399,3336,33211,2919,12817,1634,22479,2178,10188,1409,241862,5676,197605,5670,136828,4392,72471,4296,44257,3114,224921,5517,192784,5299,153087,4541,51371,3392,32137,2584,205806,6432,190302,6356,180267,6313,15142,1875,15504,2137,219441,883,33638,1939,33477,1910,18449,1457,33349,1929,161,175,82052,2867,81912,2872,55567,2454,80676,2816,140,123,45900,1987,45876,1992,33045,1966,44873,1956,24,40,57851,3095,57810,3103,43858,3034,54833,2966,41,68,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3893399,3828,3154567,4118,284618,9475,171155,8081,97932,6009,82729,5747,113463,5969,781933,13895,628167,12586,516634,11671,141047,6839,153766,8357,859336,11433,754441,10599,670991,10973,122304,5987,104895,5738,1228680,14235,1155876,14819,1132206,14432,49902,4092,72804,5586,738832,1877,131475,4626,127458,4591,70614,3710,123881,4527,4017,915,227783,5373,224893,5452,163098,5531,218011,5522,2890,957,156858,4152,156027,4125,119987,3444,149602,4094,831,372,222716,4684,221394,4780,182921,4826,207794,4777,1322,517,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4486715,2790,3564771,3533,284393,8550,252641,8598,102897,5280,164801,7715,31752,2732,852109,14916,777057,14222,551222,12787,267085,8373,75052,6084,907551,15821,859213,15805,693417,13760,206814,7769,48338,3960,1520718,16326,1486783,16272,1413558,16230,103705,5173,33935,2778,921944,2148,167006,5018,165976,5101,78225,4117,163370,5149,1030,430,303043,6897,302040,6875,208901,6111,293288,7054,1003,599,192154,4949,191776,4998,141563,4777,183156,4521,378,283,259741,5891,258929,5886,200144,5213,236677,5526,812,371,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6526565,4141,5122435,4177,450275,9602,310170,8626,154690,6356,179031,6270,140105,5198,1457489,14182,1139555,12472,888952,11250,321213,8393,317934,7745,1785043,14731,1507623,13843,1290950,14010,296249,7523,277420,7933,1429628,15123,1333278,15407,1296515,15393,71213,4133,96350,4749,1404130,2134,240819,5759,238914,5678,154294,4351,236427,5831,1905,638,523833,8386,522418,8425,396245,7346,516926,8188,1415,438,351496,6397,350979,6407,278461,5894,345350,6287,517,276,287982,6918,287166,6964,233949,5958,280028,6709,816,461,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3547766,3226,2847576,3646,166617,5478,116560,4348,57697,3274,64444,3343,50057,3584,660911,9525,566958,9440,453770,8311,138123,5969,93953,3781,1001428,12463,897699,11469,781953,10257,151530,5863,103729,4837,1018620,13047,979055,13458,948939,13660,50142,3265,39565,2732,700190,1746,90348,3293,89725,3279,55648,2691,88683,3253,623,343,270182,5349,269511,5328,199835,4623,266121,5403,671,372,167486,4345,167087,4350,130460,3456,163626,4380,399,218,172174,4351,171678,4314,137732,4282,164019,4509,496,333,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1858766,4971,1469808,4922,212919,7089,133551,5648,63296,3655,79791,4232,79368,4837,440146,10358,317650,9007,239907,7134,96087,5798,122496,6553,497051,11427,382914,10409,328232,10271,81391,4726,114137,5130,319692,9868,292652,9295,282894,9049,19451,2124,27040,2807,388958,1880,106680,4446,106344,4428,40215,2767,105478,4370,336,243,126071,4333,125680,4237,74183,3685,123670,4162,391,318,85707,3433,85332,3449,57990,3254,84005,3405,375,249,70500,3585,70445,3580,53187,3154,68650,3624,55,79,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3933219,5198,3085581,5507,300393,7928,186367,6281,102102,4855,96274,4883,114026,5477,909550,13452,691965,11523,572856,10303,156917,6124,217585,8525,983189,13580,805260,12619,705644,12160,142812,5215,177929,6870,892449,13125,835764,13138,813523,13258,41242,3350,56685,4846,847638,2876,157449,5512,155860,5461,79376,3247,154831,5388,1589,651,329498,6784,328937,6780,216099,5783,325377,6780,561,301,198736,5457,198331,5438,137499,4538,194931,5281,405,278,161955,4994,160993,4967,121179,4484,153548,4982,962,443,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,674970,1909,521141,1972,29995,2711,16083,1640,8280,1175,8209,1200,13912,1749,146257,4727,97619,4026,80379,3864,23053,1959,48638,3380,185399,5058,140880,4801,122440,4703,27471,2579,44519,3184,159490,5457,141818,5010,137594,5100,7826,1291,17672,2230,153829,1055,17249,1425,17060,1442,10953,1341,16871,1401,189,131,53098,2265,52935,2273,33790,2449,52668,2261,163,144,42526,2235,42401,2209,29221,2134,41626,2267,125,103,40956,2287,40733,2237,28767,1943,39802,2276,223,287,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1182489,2146,937972,2266,80348,3651,46708,3043,32480,2451,17102,2000,33640,2519,225458,4922,181968,4640,159747,4610,31466,2419,43490,3049,334390,6526,286073,6000,260291,5345,37201,2536,48317,3712,297776,5815,282498,5793,277318,5693,12739,1465,15278,1815,244517,1080,28674,1668,27990,1678,17021,1189,27544,1681,684,447,99822,3265,99496,3255,69638,2788,97786,3316,326,236,67447,2683,67382,2699,49108,2118,65575,2555,65,82,48574,2902,48574,2902,37492,2573,46272,2928,0,149,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1812065,2254,1457310,2309,213412,7891,107375,6049,85148,4929,25123,3118,106037,6177,414671,10173,275796,9822,237514,9781,51889,4016,138875,7676,504175,11461,393320,9671,354214,9403,61095,3637,110855,5201,325052,8563,281995,8128,272438,7721,18995,2684,43057,3322,354755,1386,57844,3073,53661,2866,21146,1936,52137,2717,4183,1180,107490,3976,106476,3964,57144,3173,103884,3941,1014,451,106592,4146,106060,4153,64421,3405,102693,4102,532,351,82829,3699,81815,3598,52545,3621,78012,3723,1014,610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
