GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002MA,C08528_002EA,C08528_003MA,C08528_003EA,C08528_004EA,C08528_004MA,C08528_005EA,C08528_005MA,C08528_006EA,C08528_006MA,C08528_007MA,C08528_007EA,C08528_008MA,C08528_008EA,C08528_009EA,C08528_009MA,C08528_010EA,C08528_010MA,C08528_011EA,C08528_011MA,C08528_012MA,C08528_012EA,C08528_013MA,C08528_013EA,C08528_014EA,C08528_014MA,C08528_015EA,C08528_015MA,C08528_016EA,C08528_016MA,C08528_017EA,C08528_017MA,C08528_018MA,C08528_018EA,C08528_019EA,C08528_019MA,C08528_020EA,C08528_020MA,C08528_021EA,C08528_021MA,C08528_022EA,C08528_022MA,C08528_023MA,C08528_023EA,C08528_024EA,C08528_024MA,C08528_025EA,C08528_025MA,C08528_026EA,C08528_026MA,C08528_027EA,C08528_027MA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030EA,C08528_030MA,state
0400000US18,2907469,17025,2450715,15624,314186,7973,137948,5379,4620,895,2397799,17187,2044111,15003,269295,7572,82312,4271,2081,650,274405,7337,233957,7425,26425,2610,13209,1819,814,440,27069,2808,22764,2625,3445,859,860,539,0,184,109882,4732,91668,4596,10468,1435,7371,1071,375,234,98314,4293,58215,3364,4553,1229,34196,2686,1350,441,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1534377,10263,1225944,13057,204546,5033,100677,4586,3210,670,1223155,11619,1000875,12151,164557,4859,55975,2652,1748,534,140062,6031,115328,5352,17483,1599,6855,1221,396,232,17102,2064,11880,1726,4922,1237,276,244,24,39,82129,4304,59963,3692,14094,1841,7668,1166,404,244,71929,3466,37898,2708,3490,768,29903,2296,638,305,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397474,10444,1064350,11100,249710,6974,80832,3717,2582,734,1149903,10223,893997,10681,205831,6245,48783,2645,1292,383,135016,5632,102948,4993,24552,2355,6826,1041,690,556,6765,1520,5422,1321,1006,581,337,361,0,184,49464,3504,33378,2914,11713,1507,4232,827,141,121,56326,3561,28605,2559,6608,1089,20654,1980,459,240,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1865900,14728,1448848,13884,314178,7745,99677,4742,3197,731,1545906,13107,1216006,12790,264418,6661,63744,3745,1738,589,183206,7027,144606,6531,28311,2614,9503,1523,786,455,18085,2177,14430,1924,3030,873,625,619,0,184,62106,3894,41048,2852,15328,1945,5587,1101,143,173,56597,3857,32758,2802,3091,774,20218,2001,530,303,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1977429,13074,1544554,15779,322335,10216,107747,5688,2793,782,1632616,12546,1284636,14658,273880,9454,72296,4310,1804,629,196013,8232,153114,7999,29823,2896,12643,1981,433,293,24732,2457,20333,2234,3624,1027,775,320,0,184,77123,4166,59199,3868,11522,1868,6356,1738,46,77,46945,3586,27272,2816,3486,943,15677,1675,510,317,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618200,7454,477196,7696,87933,4160,51958,2961,1113,426,474273,7239,373286,7164,72789,3799,27746,2072,452,253,69132,3273,54505,3079,8468,1331,6035,1093,124,126,3088,909,2702,861,378,263,8,14,0,184,38479,2900,30018,2778,5344,1043,2954,867,163,160,33228,2512,16685,1646,954,356,15215,1868,374,213,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2652650,15529,1953886,16043,560678,12247,134032,5078,4054,1059,2010865,15664,1485646,14989,448115,9857,74978,4161,2126,677,263591,8727,199084,7501,50726,3585,12976,1792,805,385,152033,6852,116220,6579,32144,3169,3669,972,0,184,104279,5599,77025,4662,20458,2697,6700,1288,96,132,121882,4809,75911,3921,9235,1568,35709,2749,1027,618,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3340024,19655,2722845,19261,416513,8580,197297,7404,3369,1036,2407529,20214,1950401,19352,335383,7706,120430,5072,1315,492,261894,8597,222520,7772,24370,2187,14805,2333,199,167,313219,8296,279017,7940,29215,2459,4913,1296,74,87,220335,8032,187480,7038,21159,2324,11025,1771,671,439,137047,5918,83427,4320,6386,1250,46124,3796,1110,830,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4146063,17757,3453213,17017,474453,10167,211649,6900,6748,1167,3424034,17286,2890252,16638,398096,9092,132337,5074,3349,761,371627,9884,309116,9872,41553,3018,20002,1855,956,398,53586,3095,44580,3090,8102,1098,817,403,87,108,142879,5600,116211,5247,16444,2014,9659,1246,565,347,153937,5004,93054,4379,10258,1362,48834,3038,1791,632,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2754782,14087,2259358,14941,332261,8246,159435,4870,3728,706,2152143,14318,1798788,15337,265537,7242,85841,3536,1977,540,246016,8420,202028,7665,31957,2717,11676,1491,355,240,89688,4920,76699,4334,11622,1451,1330,474,37,61,120707,4859,94202,4410,15967,1551,10137,1194,401,215,146228,5027,87641,4195,7178,1162,50451,2396,958,327,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,837723,11658,229207,8596,62187,4027,1187,546,943004,12804,708097,12382,192501,8096,41685,3379,721,456,121018,6574,90067,5449,23296,2813,7552,1607,103,105,4674,945,2667,717,1796,674,211,185,0,184,33377,2768,21200,2479,9258,1363,2655,788,264,228,28231,2626,15692,1858,2356,658,10084,1780,99,125,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2775442,18484,2233411,17726,375729,10084,161395,6382,4907,1079,2254799,18335,1844002,17373,306483,8534,101432,5302,2882,875,271122,8547,221277,7939,35874,2775,13327,1889,644,326,39810,2792,32312,2531,6444,1515,1010,459,44,73,89472,4423,70635,3795,12372,1821,6194,854,271,201,120239,5316,65185,4196,14556,1030,39432,2880,1066,403,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,471174,5707,335201,5974,91463,4477,42361,2785,2149,577,352003,6356,257868,6063,69938,3972,23455,2137,742,291,49543,3475,35978,3231,9993,1652,3355,940,217,198,4406,1147,3599,1020,774,538,33,57,0,184,34155,3079,22490,2661,8172,1297,3124,868,369,234,31067,2361,15266,1851,2586,843,12394,1311,821,265,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,959466,7329,746366,7964,143584,4463,67448,3576,2068,537,771010,8546,616013,8010,117379,4339,36822,2487,796,273,95469,4462,76237,4327,14462,1690,4460,769,310,275,6082,1492,4260,956,1510,910,284,157,28,46,40704,2791,28702,2244,7908,1268,3975,894,119,101,46201,2718,21154,1846,2325,687,21907,1818,815,364,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1220259,10501,998627,12255,157204,5853,63279,4013,1149,557,952299,9695,778448,11370,132765,5738,40142,3289,944,524,133133,6286,110506,5638,16513,2383,6114,1149,0,184,43828,3432,39950,3295,2133,734,1745,704,0,184,53435,3891,46171,3597,4623,950,2576,794,65,106,37564,3975,23552,3126,1170,484,12702,1965,140,138,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643519,6906,508401,8637,85435,4634,48918,3593,765,342,524428,7690,421309,9065,72956,4339,29757,3149,406,284,49371,3874,38753,3577,7287,1340,3127,935,204,180,2368,540,2052,518,155,134,161,203,0,184,27867,2253,21777,2028,3492,820,2443,675,155,147,39485,3256,24510,2560,1545,587,13430,1901,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3845302,22039,3103445,22307,550781,12459,186489,6875,4587,974,2937440,21852,2354537,21184,470039,11095,110941,4941,1923,646,329778,10386,276459,10503,38005,3422,14423,1967,891,468,206852,8632,182963,8386,17538,2016,5904,1195,447,412,202587,7981,171540,8021,18432,2081,11964,2527,651,384,168645,6305,117946,5828,6767,1327,43257,3029,675,360,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,864035,11042,604111,9715,201127,7099,56726,3484,2071,516,680772,11160,484643,9899,161762,6920,33034,2858,1333,506,98435,5022,67724,4245,25340,2832,5018,1090,353,267,9732,1972,5789,1660,3499,1144,444,367,0,184,35802,2859,24224,2664,7941,1317,3389,865,248,180,39294,3079,21731,2411,2585,664,14841,1860,137,93,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9254927,29884,7257293,29278,1441460,18398,544886,9716,11288,1506,4855829,28386,3680107,26109,950069,14032,221780,7082,3873,915,627075,13446,487201,11864,103354,5104,34795,2688,1725,605,2677344,23130,2265921,22771,295868,8368,113902,5689,1653,535,745146,14297,608921,14072,77062,4374,57484,3823,1679,642,349533,8358,215143,8026,15107,2068,116925,5270,2358,611,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4264553,21678,3313406,23561,698112,13815,246561,8093,6474,1207,3446130,23802,2699877,23456,590233,11507,152363,5908,3657,833,443620,10107,356487,9926,60128,3905,26251,2513,754,374,49090,3887,36986,3822,10048,1589,2056,884,0,184,134344,5226,96980,5005,25168,2325,11865,1740,331,231,191369,7966,123076,5984,12535,2010,54026,3492,1732,706,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,416250,6114,312918,5859,69309,3391,32779,2167,1244,362,328232,6347,255252,5527,54988,2893,17300,1559,692,287,44169,3311,34361,3037,7707,1197,2016,418,85,87,1928,488,1238,388,677,346,13,16,0,184,20939,2239,14451,1884,4287,834,2011,491,190,164,20982,1741,7616,993,1650,421,11439,1254,277,114,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5193449,21153,4264020,21474,662507,11432,259806,7048,7116,1131,4328191,23357,3592862,22814,568233,10882,162760,5996,4336,935,422014,11354,349852,10520,47012,3246,24341,2720,809,390,81864,4317,65776,3830,14385,1682,1522,533,181,158,182754,6301,147758,6045,22237,2308,12315,1624,444,345,178626,7286,107772,5629,10640,1435,58868,4014,1346,411,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1672379,10097,1263639,9680,300140,8038,105174,4342,3426,604,1376265,10223,1052410,9993,253239,7188,68662,3492,1954,509,174853,6616,134433,5315,27736,2396,11830,1540,854,310,7206,1154,5404,1066,1603,539,199,147,0,184,58183,3244,41307,3189,12046,1440,4701,802,129,117,55872,2764,30085,2264,5516,1076,19782,1794,489,250,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1744948,13370,1365776,11883,241627,8018,135544,5824,2001,609,1248489,14198,998661,12334,176612,6949,72287,4515,929,549,181779,7254,144705,6974,24618,2542,12104,2066,352,277,73888,4643,60335,4401,12331,1612,1222,530,0,184,136104,7772,104752,7206,22130,2289,8886,1590,336,264,104688,4946,57323,3572,5936,1219,41045,3413,384,202,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5753977,21345,4821946,23953,630159,11943,293118,7054,8754,1564,4392947,22918,3707862,24716,507260,10287,174337,4956,3488,825,513418,13260,431490,11460,53233,3135,27764,2645,931,445,321472,9086,279917,8546,35886,2723,5477,1246,192,163,299437,8806,254266,8209,23144,2017,20512,1703,1515,590,226703,6524,148411,5315,10636,1175,65028,3179,2628,807,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479017,8312,386098,8083,66534,3646,26102,2429,283,199,381828,7295,307789,7029,57092,3488,16758,2174,189,133,38526,3846,32943,3607,3836,964,1653,611,94,159,13507,2298,11677,2118,1665,773,165,134,0,184,26991,2285,22955,2244,2494,643,1542,688,0,184,18165,2160,10734,1804,1447,576,5984,1092,0,184,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1960684,17594,1512748,16515,340341,9082,105112,5946,2483,731,1622593,18401,1266902,17308,283553,8235,70748,5219,1390,483,185944,9058,146751,8452,28287,2963,10540,1608,366,298,9063,1553,6908,1407,1773,634,382,337,0,184,74874,4412,49377,4269,20828,1788,4540,1064,129,161,68210,4616,42810,3144,5900,1660,18902,2468,598,401,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,425858,6290,323604,5819,65724,4213,35191,2190,1339,352,336199,5547,265650,5592,52208,3498,17872,1922,469,182,38859,2682,29473,2496,6959,1070,2161,508,266,210,1775,700,1588,647,187,128,0,184,0,184,24735,2058,16654,1786,5183,998,2741,722,157,131,24290,1628,10239,1197,1187,633,12417,1298,447,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2810215,16828,2230298,19114,395637,11254,180783,7124,3497,719,2354156,18041,1895858,20881,340282,10134,116192,5908,1824,532,261397,8119,204854,7947,37471,3515,18303,1785,769,524,21315,2202,16624,2033,3625,862,1023,529,43,78,71729,5434,55257,4849,9843,1549,6629,1195,0,184,101618,5144,57705,4297,4416,984,38636,2981,861,370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11604759,31349,9102106,37086,1716168,24070,769167,17601,17318,2651,9298867,31614,7382479,34561,1427393,23542,477935,13621,11060,2057,1277522,20519,999374,19785,178648,6617,97013,6492,2487,1064,188019,8735,155318,8139,25221,3031,7397,1292,83,137,384697,12743,289478,11555,59310,4222,34876,3272,1033,432,455654,11353,275457,8524,25596,2779,151946,6759,2655,671,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
