GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002MA,B23006_002EA,B23006_003EA,B23006_003MA,B23006_004EA,B23006_004MA,B23006_005EA,B23006_005MA,B23006_006MA,B23006_006EA,B23006_007MA,B23006_007EA,B23006_008MA,B23006_008EA,B23006_009EA,B23006_009MA,B23006_010EA,B23006_010MA,B23006_011EA,B23006_011MA,B23006_012MA,B23006_012EA,B23006_013MA,B23006_013EA,B23006_014MA,B23006_014EA,B23006_015MA,B23006_015EA,B23006_016EA,B23006_016MA,B23006_017MA,B23006_017EA,B23006_018MA,B23006_018EA,B23006_019MA,B23006_019EA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022EA,B23006_022MA,B23006_023MA,B23006_023EA,B23006_024MA,B23006_024EA,B23006_025MA,B23006_025EA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028MA,B23006_028EA,B23006_029MA,B23006_029EA,state
0400000US19,1567375,3242,106281,4115,72047,3857,22,37,72025,3863,63902,3750,8123,1240,34234,2235,449215,7672,351244,7671,350,304,350894,7714,330424,7712,20470,2062,97971,3932,562136,7918,474816,7625,493,243,474323,7618,455347,7343,18976,2013,87320,3814,449743,8159,398002,8075,584,310,397418,7984,389522,7926,7896,1100,51741,3100,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1469000,3090,131406,5085,85586,4879,173,293,85413,4865,77577,4676,7836,1273,45820,2917,364469,8827,278746,8024,2004,938,276742,7858,254714,7797,22028,2097,85723,3922,498394,9265,406882,8617,6320,1149,400562,8544,379161,8800,21401,2243,91512,4527,474731,8354,415209,8237,3369,703,411840,8315,400663,8611,11177,1460,59522,3577,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2321835,3066,294069,8513,130618,5781,69,82,130549,5780,110932,5599,19617,1611,163451,6291,781007,10034,525964,9615,1613,681,524351,9680,476338,9333,48013,3444,255043,6349,701926,11412,540255,9210,5433,967,534822,9078,492744,9041,42078,3409,161671,5591,544833,9586,468262,8594,2406,771,465856,8617,450753,8666,15103,1557,76571,4365,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2408855,4896,356076,10449,195194,8866,23,39,195171,8869,165118,7899,30053,3520,160882,7257,812113,12770,580344,11474,1895,483,578449,11488,532449,11037,46000,3316,231769,7803,688070,12588,532207,11578,4604,961,527603,11492,491007,10831,36596,3013,155863,5642,552596,11848,472553,11315,4835,1093,467718,11216,453824,10842,13894,1972,80043,4366,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,721044,1638,44477,3360,22590,2347,0,155,22590,2347,19631,2191,2959,692,21887,2139,243854,5701,178102,4985,143,126,177959,5001,163221,4792,14738,1780,65752,3976,226377,5491,181398,5145,268,174,181130,5121,168910,4967,12220,1582,44979,3352,206336,6481,179386,6518,351,316,179035,6480,173585,6519,5450,892,26950,2227,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3209454,3375,295108,9555,193589,7587,0,190,193589,7587,166508,7417,27081,2412,101519,4849,797672,14142,612110,11740,1464,553,610646,11745,549898,11243,60748,4079,185562,6121,876021,11563,727088,10867,8933,1535,718155,10916,666614,10521,51541,3629,148933,5818,1240653,14209,1105172,14225,9705,1476,1095467,14264,1058101,14190,37366,2941,135481,5044,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3595578,2721,294933,8568,167038,6775,0,195,167038,6775,139202,6445,27836,2747,127895,6268,862279,14981,669168,14141,266,213,668902,14162,597792,12380,71110,4935,193111,8151,914801,15932,754826,14433,1203,420,753623,14498,696936,14426,56687,4008,159975,6323,1523565,16338,1342201,17036,1701,642,1340500,17029,1282558,16745,57942,3647,181364,5839,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5178395,3817,463735,9620,244038,8757,0,161,244038,8757,189025,7012,55013,4138,219697,6091,1483503,13904,1014782,11810,184,228,1014598,11825,882871,11939,131727,4563,468721,8439,1799279,14330,1390449,13827,1420,581,1389029,13821,1264542,13711,124487,4386,408830,7716,1431878,15142,1221101,13529,786,315,1220315,13499,1166771,13842,53544,2966,210777,6164,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2870834,3543,171236,5665,111912,5401,0,139,111912,5401,97953,4706,13959,2201,59324,3305,670233,9702,527561,8971,213,185,527348,8986,488539,9027,38809,2937,142672,5492,1008742,12558,859927,10926,1710,605,858217,10901,812733,10480,45484,2263,148815,4931,1020623,13097,912702,12867,880,399,911822,12904,885053,12620,26769,2484,107921,4003,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1509244,4871,226000,7260,113250,5215,0,198,113250,5215,93003,4827,20247,2652,112750,5527,453093,10230,303475,7696,499,292,302976,7674,274629,7635,28347,2703,149618,7232,506654,11466,388502,10084,2469,736,386033,10029,350259,10223,35774,2964,118152,4772,323497,9753,272877,8988,2829,766,270048,9040,261312,8805,8736,1438,50620,3835,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3139316,5348,315774,8044,173822,5675,0,177,173822,5675,144242,5637,29580,2979,141952,5389,928680,13589,676730,12542,1754,734,674976,12499,612680,12179,62296,4602,251950,7865,998860,13228,796736,12158,4728,1152,792008,12314,732600,12368,59408,4232,202124,6608,896002,13172,779147,11920,2643,869,776504,11892,752564,12175,23940,2416,116855,4875,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,528185,1837,31203,2757,18155,2051,0,157,18155,2051,15404,1913,2751,718,13048,1584,148643,4845,111515,4149,201,191,111314,4137,103157,3957,8157,1466,37128,2534,187720,5066,146214,4513,776,380,145438,4537,135895,4449,9543,1516,41506,2548,160619,5507,138527,5265,875,356,137652,5212,132912,5231,4740,970,22092,1908,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,949936,2208,82211,3717,55575,3222,0,149,55575,3222,49265,3086,6310,1130,26636,2169,228916,4951,183202,4254,323,163,182879,4265,174398,4432,8481,1263,45714,2337,338553,6556,287458,5504,1681,581,285777,5566,273038,5318,12739,1650,51095,2999,300256,5854,267128,5739,2090,567,265038,5718,259784,5560,5254,848,33128,2128,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1481156,2051,219003,7983,150295,4935,0,200,150295,4935,126842,5355,23453,2243,68708,4627,420792,10067,322692,9234,484,323,322208,9238,275146,8387,47062,3752,98100,4770,512631,11485,403748,9727,3386,963,400362,9791,360160,9078,40202,3415,108883,4849,328730,8688,276626,8693,2810,856,273816,8595,259025,7813,14791,2189,52104,3255,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,725786,1589,48589,4942,31271,3722,0,181,31271,3722,27273,3499,3998,1141,17318,2434,201965,6706,161827,6384,149,167,161678,6399,152515,6267,9163,1360,40138,2651,211083,7003,175886,6421,272,230,175614,6445,166280,6147,9334,1664,35197,3041,264149,6970,232843,6752,864,536,231979,6755,224566,6702,7413,1412,31306,2274,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4799038,2729,454776,12238,300238,9541,0,192,300238,9541,252982,8639,47256,3820,154538,6073,1282069,16293,980355,14069,910,495,979445,14124,866956,14430,112489,5467,301714,8257,1189988,15760,975332,13459,1858,620,973474,13399,879023,12725,94451,4762,214656,6952,1872205,16854,1619604,17705,1649,598,1617955,17632,1535948,17009,82007,4286,252601,7490,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1066072,2742,149147,6071,89778,5189,0,185,89778,5189,76829,4911,12949,2005,59369,3232,281007,8962,193531,7042,367,245,193164,7071,174237,6501,18927,2762,87476,4927,359685,8250,265246,8057,2608,848,262638,7852,241951,7285,20687,2577,94439,5576,276233,7467,231399,6885,2704,830,228695,6793,219542,6731,9153,1355,44834,3608,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10550300,4861,1331255,18224,814557,13768,37,61,814520,13770,703295,12966,111225,5577,516698,11919,2635400,27698,1921134,23655,2085,672,1919049,23563,1731065,22031,187984,8032,714266,14393,2815277,25487,2250272,22914,7509,1334,2242763,23045,2057812,21234,184951,7570,565005,10778,3768368,26082,3275819,22623,4011,842,3271808,22725,3119611,23382,152197,5826,492549,11345,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5143183,6780,655371,15766,391492,11429,73,122,391419,11446,325393,10491,66026,4670,263879,9446,1326149,18418,954967,16386,8328,1544,946639,16417,835040,15774,111599,5797,371182,9805,1676202,18018,1328498,16730,27019,2508,1301479,16634,1185923,16689,115556,5478,347704,9177,1485461,17010,1266057,16772,14020,1739,1252037,16731,1199515,16410,52522,3770,219404,5971,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,356942,1914,16786,1318,11144,1218,0,141,11144,1218,10287,1134,857,468,5642,738,91355,3702,73679,3569,71,83,73608,3570,70731,3431,2877,773,17676,1605,137488,3790,116956,3899,1993,683,114963,3817,112693,3771,2270,659,20532,1680,111313,4317,100137,4209,716,327,99421,4179,98399,4201,1022,398,11176,1442,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6063148,4377,545105,12000,288721,8456,0,182,288721,8456,235012,7145,53709,3974,256384,8185,1973010,18611,1445537,16431,487,308,1445050,16431,1310128,15456,134922,6790,527473,9331,1888707,17511,1498974,14972,2748,771,1496226,15000,1384918,14223,111308,5312,389733,9883,1656326,18610,1440040,17470,2269,692,1437771,17352,1388929,16686,48842,4033,216286,8126,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1951449,3581,230706,6703,134646,4995,30,51,134616,4991,120776,4247,13840,1762,96060,4083,598389,8934,420672,7847,1737,619,418935,7871,391234,7185,27701,2268,177717,4927,637573,8978,483729,8640,5904,1539,477825,7947,451328,7604,26497,1964,153844,4638,484781,7837,410298,7168,3669,739,406629,7118,396799,7159,9830,1234,74483,3006,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2090079,3881,202223,7604,134143,6625,0,193,134143,6625,111902,6410,22241,2789,68080,4994,492083,10356,351226,10275,737,512,350489,10216,307580,9660,42909,3320,140857,5820,750473,11992,573050,11040,1009,538,572041,11036,513204,9859,58837,4383,177423,7178,645300,11350,537613,10569,526,341,537087,10547,510308,10166,26779,2385,107687,4751,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6714387,4548,564251,12644,308475,8826,0,165,308475,8826,258135,7956,50340,3837,255776,8133,2304745,20920,1704407,17681,757,357,1703650,17696,1547873,16541,155777,6444,600338,11198,1796889,15512,1452307,15652,2290,585,1450017,15659,1340457,15763,109560,5201,344582,6657,2048502,18348,1781981,18078,2600,725,1779381,18102,1712521,17299,66860,3481,266521,7173,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,553446,1323,60824,4105,37600,3361,0,200,37600,3361,31988,3167,5612,1304,23224,2505,146935,7047,112346,6250,271,242,112075,6218,98936,5831,13139,2047,34589,2988,161076,5486,131627,5041,710,351,130917,5008,121174,4834,9743,1469,29449,2342,184611,6205,163306,6578,1140,459,162166,6646,154100,6679,8066,1415,21305,2453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2456840,5249,311667,7946,170378,6374,0,197,170378,6374,135824,5474,34554,3178,141289,5208,713364,12348,504127,12273,3522,912,500605,12366,440743,11974,59862,4703,209237,7377,791631,11633,616999,10970,7654,1496,609345,10901,556130,10165,53215,4377,174632,6345,640178,13379,541228,11259,5761,1180,535467,11087,516469,10446,18998,2123,98950,5560,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,423200,1940,29407,2285,19092,1670,0,147,19092,1670,16759,1615,2333,694,10315,1457,130799,4030,106485,4082,182,140,106303,4085,101961,4027,4342,818,24314,1989,144559,4555,122995,4471,286,183,122709,4485,118085,4377,4624,926,21564,2106,118435,4314,105299,3817,268,222,105031,3794,103273,3811,1758,633,13136,1707,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3415752,5722,410101,9362,205353,6980,0,193,205353,6980,174396,6460,30957,2951,204748,6291,1110300,15868,783337,14300,2216,911,781121,14322,700456,13459,80665,5560,326963,9873,1009323,13107,789383,11386,7104,1367,782279,11262,721404,10802,60875,3834,219940,7347,886028,12709,753150,11802,4130,954,749020,11696,724989,11590,24031,2675,132878,4941,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13552657,8976,2355550,26814,1503823,24710,0,206,1503823,24710,1362438,22802,141385,7318,851727,13649,3341969,26810,2439449,23908,8628,1285,2430821,23937,2233531,22334,197290,9354,902520,15067,4132902,39258,3262960,31939,27704,2626,3235256,32203,3023152,31588,212104,7846,869942,18455,3722236,29771,3182829,27517,20250,2709,3162579,26905,3051647,26464,110932,5793,539407,13009,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
