GEO_ID,C17023_001E,C17023_001M,C17023_002E,C17023_002M,C17023_003E,C17023_003M,C17023_004E,C17023_004M,C17023_005E,C17023_005M,C17023_006E,C17023_006M,C17023_007E,C17023_007M,C17023_008E,C17023_008M,C17023_009E,C17023_009M,C17023_010E,C17023_010M,C17023_011E,C17023_011M,C17023_012E,C17023_012M,C17023_013E,C17023_013M,C17023_014E,C17023_014M,C17023_015E,C17023_015M,C17023_016E,C17023_016M,C17023_017E,C17023_017M,C17023_018E,C17023_018M,C17023_019E,C17023_019M,C17023_020E,C17023_020M,C17023_021E,C17023_021M,C17023_022E,C17023_022M,C17023_023E,C17023_023M,NAME,C17023_001EA,C17023_001MA,C17023_002MA,C17023_002EA,C17023_003MA,C17023_003EA,C17023_004EA,C17023_004MA,C17023_005EA,C17023_005MA,C17023_006EA,C17023_006MA,C17023_007EA,C17023_007MA,C17023_008MA,C17023_008EA,C17023_009MA,C17023_009EA,C17023_010EA,C17023_010MA,C17023_011EA,C17023_011MA,C17023_012EA,C17023_012MA,C17023_013MA,C17023_013EA,C17023_014MA,C17023_014EA,C17023_015EA,C17023_015MA,C17023_016EA,C17023_016MA,C17023_017EA,C17023_017MA,C17023_018MA,C17023_018EA,C17023_019MA,C17023_019EA,C17023_020MA,C17023_020EA,C17023_021EA,C17023_021MA,C17023_022EA,C17023_022MA,C17023_023MA,C17023_023EA,state
0400000US18,1648172,14329,186201,5877,60834,3397,24469,2079,36365,2694,125367,5374,22829,2166,5810,1065,17019,1955,102538,4952,20779,1984,81759,4893,1461971,13691,1168272,12839,727579,9742,440693,8385,293699,7817,91943,4431,46840,3539,45103,3413,201756,6920,102872,4810,98884,5014,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,10985,1268,12884,1673,46468,3057,8759,1494,1811,540,6948,1508,37709,2489,5943,1045,31766,2287,726407,7311,602083,6637,375447,5489,226636,5031,124324,4543,40978,3042,17588,1803,23390,2312,83346,3170,37756,2136,45590,2817,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,7938,1222,15786,1693,44104,2935,9649,1467,2403,648,7246,1261,34455,2583,5788,995,28667,2395,659343,7039,539683,7243,323454,5839,216229,5012,119660,5070,40620,2833,18686,1858,21934,2160,79040,3883,36090,2964,42950,2815,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,29922,2307,30475,2632,108751,4831,18236,1941,5840,1067,12396,1704,90515,4453,23909,2378,66606,3923,971623,10148,774245,9492,496596,7815,277649,6269,197378,5956,62897,3719,34963,2829,27934,2808,134481,4489,73777,3514,60704,3417,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,25117,2569,19006,2280,130643,5405,17554,2020,6170,1211,11384,1548,113089,5209,28315,2111,84774,5103,950893,9486,700683,9685,439137,8158,261546,6617,250210,8480,72748,4764,38679,2931,34069,3565,177462,6448,97160,4351,80302,4943,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,6064,855,7266,1423,20689,2403,4246,1038,972,363,3274,987,16443,2108,2282,621,14161,1993,312931,5166,257238,4717,175704,4004,81534,3627,55693,3548,18974,1958,9156,1060,9818,1631,36719,2782,17765,1414,18954,2177,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,14797,1838,14909,2085,75018,3860,10968,1759,3988,880,6980,1535,64050,3796,15734,1713,48316,3365,1332389,10662,988423,10639,582843,7815,405580,7035,343966,8179,95487,5145,51820,4191,43667,3790,248479,6365,134482,4832,113997,5027,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,17696,2111,18850,2372,99273,4800,12018,1897,3302,941,8716,1629,87255,4642,17195,1988,70060,4007,1463048,11274,1136741,11824,675701,10338,461040,8772,326307,8189,91694,4700,57424,3479,34270,3126,234613,6424,128604,4657,106009,4796,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,40639,2041,61537,3135,210508,7357,33516,3065,11463,1358,22053,2618,176992,6459,38611,2488,138381,5407,2169928,15432,1719739,13601,1098332,9925,621407,9482,450189,9731,133520,5226,74128,3061,59392,3703,316669,8486,177637,5981,139032,5840,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,14288,1387,18872,1758,71125,3969,11800,1578,3347,670,8453,1389,59325,3615,8584,1493,50741,3258,1270151,9399,1046649,9490,628455,7082,418194,7298,223502,6922,78087,3988,37960,3295,40127,2594,145415,5451,62022,3177,83393,4494,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,16258,2077,21118,2531,106134,6151,13972,2505,6131,1553,7841,1530,92162,5335,29472,2887,62690,4458,604110,8871,443656,8991,283902,6521,159754,6210,160454,6349,43005,3668,24689,2574,18316,2334,117449,4534,64409,3566,53040,3742,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,29454,2391,32540,2971,115925,4949,19208,2466,6253,1282,12955,2013,96717,4374,18966,2154,77751,4109,1339312,11908,1062209,12201,677297,9490,384912,8677,277103,7732,81516,3680,41256,2766,40260,2989,195587,6520,102567,4454,93020,4494,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,5119,779,6217,1145,15211,1533,3291,776,786,329,2505,754,11920,1418,2909,773,9011,1376,233103,5160,194248,4503,127197,3482,67051,3296,38855,3101,16082,1972,7641,1425,8441,1337,22773,2216,10981,1497,11792,1516,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,5475,805,9432,1349,28399,2582,5396,1273,1448,573,3948,1215,23003,2242,3231,832,19772,1881,431258,6410,354431,5499,213825,4160,140606,4251,76827,3273,26340,2219,11088,1548,15252,1676,50487,2758,22562,2058,27925,1942,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,9348,1430,22505,2642,49952,3993,10707,1825,3488,1080,7219,1352,39245,3417,7905,1572,31340,2918,569028,9141,413459,8441,253327,6449,160132,6462,155569,6304,54806,3840,29833,2954,24973,2279,100763,4620,48468,3122,52295,3933,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,3516,782,4848,1195,14698,2070,2638,913,915,489,1723,750,12060,1894,1571,591,10489,1942,318656,6051,260684,5826,167659,4511,93025,3680,57972,4064,19048,1776,9080,1362,9968,1381,38924,3522,19431,2129,19493,2484,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,24092,2480,31869,2660,126413,5496,18432,2319,6049,1432,12383,1704,107981,5463,21994,2276,85987,4899,2029268,11090,1570057,11264,881014,8805,689043,10275,459211,8643,135683,5214,85133,3635,50550,3841,323528,7037,183647,5556,139881,5160,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,15900,1768,17776,1903,50371,3002,8959,1341,3328,916,5631,1157,41412,2738,10227,1259,31185,2653,417374,7998,313394,7202,205445,6140,107949,4126,103980,4762,34742,3268,16936,2091,17806,2350,69238,3705,36527,2532,32711,2891,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,76879,4023,121401,5402,362468,8865,58483,4716,21095,2311,37388,3682,303985,7566,78715,3478,225270,6257,4027109,19840,2949632,18457,1763886,12857,1185746,13858,1077477,14053,311152,8499,193463,6723,117689,5740,766325,11843,438400,8893,327925,8818,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,47059,3621,65205,4517,219578,7523,37600,3484,10739,1855,26861,2954,181978,6430,44438,2448,137540,6054,2140388,16167,1683668,14332,1050914,10439,632754,10077,456720,11370,133533,5611,72799,4366,60734,4209,323187,9856,168748,5971,154439,7086,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,2080,490,1853,540,8409,1280,1649,552,436,258,1213,412,6760,1188,1053,363,5707,1117,163038,3810,135974,3808,85694,2770,50280,2420,27064,2255,10360,1344,4893,916,5467,1168,16704,1681,6473,842,10231,1457,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,43662,2811,58762,3607,246657,8328,39114,3271,13357,1775,25757,2854,207543,7407,41391,2749,166152,6760,2564231,14280,2029001,15464,1300516,12970,728485,11198,535230,12142,163902,6516,85222,4096,78680,4121,371328,9669,198404,5894,172924,7224,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,19465,1701,27426,1732,78157,3368,14062,1462,4830,933,9232,1109,64095,2967,14778,1402,49317,2728,832019,7593,655374,6748,410048,5212,245326,4483,176645,4919,59482,3162,30837,2334,28645,2365,117163,3762,60592,2653,56571,3058,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,45700,3565,19196,2232,26504,2665,71502,4831,15062,2112,4665,1173,10397,1768,56440,4455,10666,1927,45774,3971,847690,8772,683681,8311,439721,6773,243960,6693,164009,6091,53996,3178,26445,2556,27551,2349,110013,5524,57956,3951,52057,3457,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,45763,2576,48095,2933,210801,6855,36183,2971,9364,1370,26819,2684,174618,5973,40240,3007,134378,4922,2897430,15690,2292307,14371,1476381,11300,815926,8715,605123,10514,178866,6620,103249,4958,75617,3755,426257,8392,241379,6716,184878,5684,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,3443,1016,3337,808,16930,2057,2215,760,742,408,1473,662,14715,1926,3099,996,11616,1780,233709,5060,173674,5525,110757,3949,62917,3568,60035,3322,16721,2207,10059,1634,6662,1486,43314,2896,22461,2000,20853,2268,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,23433,2131,25028,2166,121305,6071,18551,2274,8500,1538,10051,1919,102754,5255,26042,2504,76712,4802,1034275,12278,790707,10018,516846,7679,273861,7547,243568,8550,67953,4805,40685,3607,27268,3186,175615,6815,97050,4750,78565,5008,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,3022,613,2602,670,12153,1446,2285,663,841,484,1444,477,9868,1333,1992,422,7876,1251,188891,3737,153943,3456,97882,2599,56061,2384,34948,2376,11640,1368,5197,886,6443,1089,23308,2219,8840,1138,14468,1811,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,38092,3012,43801,3301,142829,6475,23882,2817,7516,1255,16366,2376,118947,6028,31252,2950,87695,5141,1416943,12805,1118754,12958,716415,8730,402339,8558,298189,8332,86652,5315,46415,3456,40237,3406,211537,6607,120393,5151,91144,4557,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,125318,5683,235064,8245,515003,11767,80065,5303,28939,2737,51126,4326,434938,10679,98204,4764,336734,9766,5363810,23248,4132221,24321,2316016,21148,1816205,18818,1231589,18760,385816,10867,215897,7977,169919,8138,845773,14800,427118,9686,418655,10304,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,10282,1573,23968,3047,29809,2761,5599,1171,1791,626,3808,1002,24210,2359,4390,1010,19820,2128,602602,7131,508337,7386,258284,5227,250053,5926,94265,3974,32422,2623,15912,1875,16510,1950,61843,3192,30830,2354,31013,2879,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,1443,376,2117,591,8297,1271,1678,563,449,302,1229,488,6619,1144,1149,410,5470,1000,149021,3255,122959,3054,80868,2500,42091,1906,26062,2066,8450,1131,4042,816,4408,923,17612,1731,8012,1121,9600,1364,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,27263,2193,31687,2980,116080,5140,15879,2024,4713,872,11166,1864,100201,4530,24727,2169,75474,4198,1869392,14307,1482235,14694,881310,9776,600925,10252,387157,9660,111157,5760,59825,4239,51332,3879,276000,7457,150916,6151,125084,5001,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,22861,2250,38677,2983,94873,5546,16731,2225,4169,987,12562,2141,78142,5016,14975,2170,63167,4286,1531375,14981,1240285,13764,748846,10300,491439,9118,291090,9214,99200,5207,48607,3470,50593,3940,191890,6701,96289,5020,95601,5301,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,13040,1387,12120,1491,35764,2743,6552,1178,2040,632,4512,1081,29212,2403,6225,964,22987,2238,410612,7533,333506,6816,227935,4906,105571,3857,77106,4481,25230,2579,15174,1871,10056,1799,51876,3446,31293,2537,20583,2538,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,17835,1488,23576,2111,89053,4361,16397,2071,3840,810,12557,1927,72656,4012,12086,1562,60570,3579,1331109,10318,1085463,9540,683731,7359,401732,6798,245646,5758,84055,3833,40321,2437,43734,3090,161591,4763,74619,3438,86972,4209,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,1666,477,2741,849,8018,1192,855,396,142,209,713,380,7163,1210,972,511,6191,1165,134320,3718,110991,4029,69883,3194,41108,2790,23329,2139,9424,1602,3536,903,5888,1325,13905,1448,6897,1178,7008,1151,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,94341,4236,53801,3874,215593,6440,43096,2997,19449,1852,23647,2458,172497,5899,68755,3673,103742,4986,531645,9801,365007,7190,245235,5800,119772,4648,166638,5985,38478,2918,25879,2490,12599,1676,128160,5165,85118,4176,43042,3088,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,27788,2577,30180,3007,122905,4516,14889,1753,7148,1424,7741,1267,108016,4445,29318,2554,78698,4028,1053064,10642,825323,9958,531990,7938,293333,7999,227741,7162,58189,3717,35906,2721,22283,2285,169552,6340,99250,4495,70302,4138,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,1400,480,2168,553,8974,1354,1945,434,651,262,1294,347,7029,1257,690,238,6339,1222,153858,3775,119680,3717,67175,2983,52505,2680,34178,2483,11586,1336,5553,890,6033,1101,22592,2135,8672,1170,13920,2164,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,31431,2357,53606,4126,127597,5304,27388,2512,9627,1560,17761,2174,100209,4494,25804,2521,74405,3958,1348053,14877,1037847,12648,662437,10072,375410,8766,310206,8690,101870,5528,49739,3386,52131,4502,208336,7617,107291,4695,101045,5634,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
