GEO_ID,B27014_001E,B27014_001M,B27014_002E,B27014_002M,B27014_003E,B27014_003M,B27014_004E,B27014_004M,B27014_005E,B27014_005M,B27014_006E,B27014_006M,B27014_007E,B27014_007M,B27014_008E,B27014_008M,B27014_009E,B27014_009M,B27014_010E,B27014_010M,B27014_011E,B27014_011M,B27014_012E,B27014_012M,B27014_013E,B27014_013M,B27014_014E,B27014_014M,B27014_015E,B27014_015M,B27014_016E,B27014_016M,B27014_017E,B27014_017M,B27014_018E,B27014_018M,B27014_019E,B27014_019M,B27014_020E,B27014_020M,B27014_021E,B27014_021M,B27014_022E,B27014_022M,B27014_023E,B27014_023M,B27014_024E,B27014_024M,B27014_025E,B27014_025M,B27014_026E,B27014_026M,B27014_027E,B27014_027M,B27014_028E,B27014_028M,B27014_029E,B27014_029M,B27014_030E,B27014_030M,B27014_031E,B27014_031M,B27014_032E,B27014_032M,B27014_033E,B27014_033M,B27014_034E,B27014_034M,B27014_035E,B27014_035M,B27014_036E,B27014_036M,B27014_037E,B27014_037M,B27014_038E,B27014_038M,B27014_039E,B27014_039M,B27014_040E,B27014_040M,B27014_041E,B27014_041M,B27014_042E,B27014_042M,B27014_043E,B27014_043M,B27014_044E,B27014_044M,B27014_045E,B27014_045M,B27014_046E,B27014_046M,NAME,B27014_001EA,B27014_001MA,B27014_002MA,B27014_002EA,B27014_003EA,B27014_003MA,B27014_004EA,B27014_004MA,B27014_005MA,B27014_005EA,B27014_006MA,B27014_006EA,B27014_007EA,B27014_007MA,B27014_008MA,B27014_008EA,B27014_009EA,B27014_009MA,B27014_010EA,B27014_010MA,B27014_011MA,B27014_011EA,B27014_012EA,B27014_012MA,B27014_013MA,B27014_013EA,B27014_014EA,B27014_014MA,B27014_015EA,B27014_015MA,B27014_016EA,B27014_016MA,B27014_017MA,B27014_017EA,B27014_018EA,B27014_018MA,B27014_019EA,B27014_019MA,B27014_020EA,B27014_020MA,B27014_021EA,B27014_021MA,B27014_022MA,B27014_022EA,B27014_023EA,B27014_023MA,B27014_024EA,B27014_024MA,B27014_025EA,B27014_025MA,B27014_026MA,B27014_026EA,B27014_027EA,B27014_027MA,B27014_028MA,B27014_028EA,B27014_029EA,B27014_029MA,B27014_030EA,B27014_030MA,B27014_031MA,B27014_031EA,B27014_032EA,B27014_032MA,B27014_033MA,B27014_033EA,B27014_034MA,B27014_034EA,B27014_035EA,B27014_035MA,B27014_036EA,B27014_036MA,B27014_037MA,B27014_037EA,B27014_038EA,B27014_038MA,B27014_039MA,B27014_039EA,B27014_040EA,B27014_040MA,B27014_041EA,B27014_041MA,B27014_042EA,B27014_042MA,B27014_043EA,B27014_043MA,B27014_044MA,B27014_044EA,B27014_045MA,B27014_045EA,B27014_046EA,B27014_046MA,state
0400000US06,28300786,5990,11135482,39916,6548334,30482,6316910,30798,318543,10144,5998367,31692,231424,5893,180699,4961,50725,2936,4587148,23906,4443247,23133,204856,6176,4238391,23440,143901,5717,107649,5265,36252,2803,7400403,37523,3429631,24965,3171029,23891,394211,10837,2776818,24228,258602,5954,241555,5478,17047,1869,3970772,28839,3726540,26983,532166,11564,3194374,26473,244232,6585,225934,6179,18298,2320,9764901,40563,3820668,24348,2328658,23686,801102,15204,1527556,19059,1492010,7387,1450282,8350,41728,3421,5944233,30884,3811997,28076,1154896,14236,2657101,29861,2132236,9008,2058328,9440,73908,3724,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3865758,2996,1751392,14674,1017863,11269,981317,10729,47174,3338,934143,10538,36546,2479,29634,2019,6912,1263,733529,10057,713375,10042,31147,2828,682228,10008,20154,1706,15050,1396,5104,1081,1072989,15408,489387,10707,444839,9855,52573,4040,392266,9464,44548,2737,42893,2719,1655,555,583602,9931,538595,9743,69361,4140,469234,9310,45007,2502,43019,2484,1988,623,1041377,13314,394838,7642,207281,6583,79008,4282,128273,5374,187557,3332,184098,3240,3459,800,646539,9944,384756,9699,104927,6014,279829,8437,261783,2242,255986,2415,5797,1094,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2742794,1530,1186018,11334,674002,8214,645013,8106,31552,3187,613461,8144,28989,1786,23404,1706,5585,955,512016,7354,494017,7231,27612,2674,466405,6729,17999,1720,12598,1519,5401,1042,744302,11274,311922,7337,276890,7018,43554,3323,233336,6513,35032,2275,33701,2337,1331,448,432380,7152,393982,7020,67431,3559,326551,6968,38398,2212,36311,2163,2087,651,812474,10782,324323,7265,169330,6637,74548,4187,94782,5599,154993,2408,152288,2582,2705,811,488151,7230,253927,6504,90849,4817,163078,5290,234224,3031,228181,3203,6043,1179,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,698421,815,300009,5999,160699,4371,155480,4259,9245,1568,146235,4379,5219,872,4402,754,817,379,139310,3723,134531,3678,9420,1665,125111,3649,4779,825,4113,823,666,309,174916,5166,76303,3964,66542,3846,12432,1573,54110,3809,9761,1067,9283,1009,478,254,98613,4243,89138,3851,20882,2288,68256,3760,9475,1283,9333,1253,142,148,223496,4891,93094,3387,46872,3188,23796,2163,23076,2583,46222,1467,45785,1534,437,269,130402,4078,68654,3931,28740,2942,39914,2858,61748,1565,60930,1649,818,391,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,512198,740,245250,5310,122802,3730,117392,3603,11077,1928,106315,3749,5410,913,4333,840,1077,460,122448,3880,117694,3806,10589,1420,107105,3999,4754,841,3684,778,1070,440,122796,5231,53185,3554,49031,3411,11867,1680,37164,3371,4154,817,4019,785,135,133,69611,3850,65553,3746,16177,1904,49376,3140,4058,928,3625,936,433,275,144152,5914,60121,3628,41475,3183,22450,2214,19025,2164,18646,1093,17682,1091,964,380,84031,3810,51245,3401,29869,2581,21376,2354,32786,1247,30861,1207,1925,580,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15019927,4591,5749328,29253,3159004,20638,3028187,21095,149920,6040,2878267,21418,130817,5679,108989,5345,21828,2473,2590324,19814,2496810,19297,100347,5827,2396463,18984,93514,4242,76389,3963,17125,2218,3395137,26253,1574484,17274,1394740,17221,161602,7296,1233138,17851,179744,5513,172750,5054,6994,1893,1820653,19579,1653866,18366,198342,9082,1455524,18999,166787,6011,158914,6241,7873,1160,5875462,28487,2442650,19356,1210313,18215,450513,11854,759800,15610,1232337,7605,1205777,7769,26560,3181,3432812,20992,1794697,20976,547485,13692,1247212,20740,1638115,7795,1595217,8300,42898,3676,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7227250,5374,3060195,22590,1705077,15178,1652421,14832,60547,4269,1591874,15101,52656,3484,45779,3255,6877,1317,1355118,16841,1320863,16705,39795,3499,1281068,16247,34255,2498,26829,2146,7426,1546,1633984,19634,731941,13593,671146,12211,54789,4275,616357,11746,60795,3414,58702,3337,2093,677,902043,13580,845921,13629,78104,4501,767817,13221,56122,2833,53505,2746,2617,855,2533071,22858,981266,13637,615729,12768,216713,7930,399016,10966,365537,4719,360162,4786,5375,1049,1551805,16742,1011197,17011,278209,10115,732988,15454,540608,4352,528512,4440,12096,2380,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1039143,2521,446687,7474,246341,5702,232619,5592,13925,1963,218694,5543,13722,1297,10450,1375,3272,739,200346,4611,190356,4072,8358,1316,181998,4146,9990,1207,7758,1051,2232,754,253800,6802,118655,4946,106790,4793,15868,2081,90922,4478,11865,1185,11165,1135,700,339,135145,4332,124814,4168,21076,2325,103738,3660,10331,1238,9602,1165,729,468,338656,6337,139046,4307,73298,4024,31339,2857,41959,3104,65748,1777,64379,1806,1369,509,199610,4499,105733,4154,35194,3017,70539,3653,93877,1668,90871,1809,3006,940,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1151756,1357,455325,8119,272965,5831,264290,5722,12424,2164,251866,5806,8675,1109,7768,1071,907,351,182360,5882,177244,5959,6248,1352,170996,6067,5116,948,4043,799,1073,507,339266,9274,151962,5354,135637,5515,13752,2058,121885,5138,16325,1571,15843,1537,482,340,187304,6513,175261,6079,18152,2501,157109,5771,12043,1669,11903,1638,140,127,357165,7414,142726,4042,70857,4000,34422,2753,36435,3092,71869,1846,70733,1917,1136,611,214439,5440,121670,5352,30497,3052,91173,4577,92769,2251,91390,2246,1379,505,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9639316,2624,4200644,20759,2373029,13901,2294327,14335,99932,4491,2194395,13395,78702,3557,64240,3187,14462,1929,1827615,15408,1770471,15346,101390,5582,1669081,13810,57144,3248,43455,2691,13689,1766,2413214,22044,1067545,13252,967577,13057,101506,4234,866071,12823,99968,4272,97072,4175,2896,592,1345669,15404,1245962,14828,198421,6478,1047541,13973,99707,3968,94161,3962,5546,1091,3025458,18803,1203295,10924,678257,10465,229966,6569,448291,8007,525038,5011,513687,5268,11351,1628,1822163,14812,1049911,13666,328345,7877,721566,11033,772252,5401,752408,5834,19844,1789,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4851707,3062,2043523,16554,1174026,10825,1139315,10627,42453,3158,1096862,10202,34711,2158,29550,1994,5161,1021,869497,12328,845614,12011,25109,2594,820505,11808,23883,2002,19586,1922,4297,1213,1277716,13704,555457,9064,498555,8745,55230,3259,443325,8564,56902,2933,55621,2916,1281,539,722259,10489,670441,10253,81387,4754,589054,10545,51818,2582,50728,2499,1090,461,1530468,14796,610407,9115,329127,8845,137683,5633,191444,6877,281280,3922,278963,3790,2317,755,920061,10754,515206,10870,166920,6827,348286,8299,404855,3500,401220,3519,3635,980,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2308437,2349,1074174,9278,619040,6331,597698,6063,27161,2157,570537,6066,21342,1673,18653,1548,2689,697,455134,6791,443041,6597,17557,1850,425484,6558,12093,1463,10218,1346,1875,470,612064,9022,261310,5903,223782,5564,35167,2951,188615,5132,37528,1781,36705,1794,823,278,350754,6584,315303,6279,49959,3317,265344,6085,35451,2070,34924,2084,527,236,622199,7609,250316,5234,113028,4440,52957,3455,60071,2893,137288,2094,136804,2130,484,192,371883,6289,169901,5649,62000,3596,107901,4921,201982,3049,200911,3015,1071,355,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2105499,2916,980426,7898,566963,6408,542251,6029,19924,1899,522327,6168,24712,1454,21356,1434,3356,713,413463,6033,397808,5764,8108,1206,389700,5618,15655,1543,13143,1535,2512,630,540294,7602,233794,6208,206025,5414,19406,2063,186619,5027,27769,2375,27350,2315,419,250,306500,5632,278568,5439,24084,2068,254484,5382,27932,1714,27170,1652,762,369,584779,7806,224695,5488,110410,4834,44892,2985,65518,3968,114285,2110,113790,2170,495,288,360084,5476,194774,5431,51401,3383,143373,4402,165310,2196,163665,2217,1645,478,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3276692,2482,1306953,12792,727823,9792,702076,10048,32106,2562,669970,9757,25747,1970,22547,2018,3200,829,579130,7638,564780,7588,15756,2060,549024,7918,14350,1444,12600,1321,1750,527,767495,10570,345489,8522,314621,7974,31666,2532,282955,7430,30868,2239,30407,2214,461,274,422006,7894,391613,7773,41974,3236,349639,7712,30393,2072,29656,1974,737,276,1202244,12281,497561,8560,295589,8007,154362,5197,141227,5557,201972,2610,201156,2601,816,284,704683,7700,417056,7150,171352,5535,245704,5936,287627,3154,285126,3129,2501,609,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381457,2460,1432807,12937,797694,9136,764693,8654,36316,3279,728377,8914,33001,2586,26955,2352,6046,1286,635113,8786,616489,8816,31212,2461,585277,8619,18624,1717,15036,1518,3588,840,780230,13839,344546,9054,315392,8807,35412,3160,279980,8050,29154,2390,27984,2260,1170,563,435684,9675,402467,9245,59009,4495,343458,8898,33217,2568,31665,2457,1552,656,1168420,11253,457650,8001,270048,7766,125620,5258,144428,7016,187602,3002,184653,3054,2949,595,710770,9264,435742,8437,158778,5949,276964,7898,275028,3404,267733,3417,7295,1352,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1050208,1333,419005,6073,237974,4371,228488,4237,21053,2066,207435,4157,9486,1022,8029,970,1457,569,181031,4586,174626,4454,13115,1567,161511,4456,6405,952,5077,830,1328,588,295470,6492,129043,4292,110655,4087,23771,2196,86884,3556,18388,1474,17919,1471,469,209,166427,4729,151069,4534,31533,2870,119536,3946,15358,1223,14729,1249,629,271,335733,7244,139373,4415,68019,4083,42269,3334,25750,2305,71354,1861,70616,1827,738,319,196360,4517,97910,4085,54328,3511,43582,2426,98450,1561,97361,1565,1089,416,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4447078,2405,2146693,16245,1165832,9303,1116883,8900,50495,3791,1066388,9348,48949,2926,38595,2465,10354,1322,980861,12004,949516,12006,44197,3570,905319,11499,31345,2218,24185,2008,7160,1313,1043681,13585,438476,7656,387542,7523,48516,3861,339026,7586,50934,2496,48579,2354,2355,694,605205,9991,551208,10296,82428,4724,468780,10005,53997,2361,51521,2358,2476,677,1256704,11674,492307,7659,273461,7348,105445,4619,168016,6347,218846,3719,212260,3790,6586,1065,764397,9690,429636,8901,140176,6053,289460,7402,334761,3699,324148,3787,10613,1486,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
