GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002MA,C25122_002EA,C25122_003MA,C25122_003EA,C25122_004MA,C25122_004EA,C25122_005EA,C25122_005MA,C25122_006MA,C25122_006EA,C25122_007MA,C25122_007EA,C25122_008EA,C25122_008MA,C25122_009MA,C25122_009EA,C25122_010EA,C25122_010MA,C25122_011EA,C25122_011MA,C25122_012MA,C25122_012EA,C25122_013EA,C25122_013MA,C25122_014MA,C25122_014EA,C25122_015MA,C25122_015EA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020MA,C25122_020EA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023EA,C25122_023MA,C25122_024MA,C25122_024EA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030MA,C25122_030EA,C25122_031MA,C25122_031EA,state
0400000US18,759297,12471,130961,5514,43313,2738,66887,4851,10636,1652,10125,1610,160334,6097,47637,2602,91617,4665,13484,1968,7596,1173,176731,6374,23887,2264,127949,5442,16406,2127,8489,1291,122009,5720,8250,1260,89611,4933,18968,2115,5180,1066,99527,5937,4803,1125,66154,4222,23605,2733,4965,956,69735,4151,2633,857,32328,2319,31065,3098,3709,960,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,344464,7798,54720,3516,21501,2068,26888,2783,3256,836,3075,659,68788,3892,24808,2344,35055,2875,5408,1050,3517,728,82421,3883,17744,1741,52859,3399,7679,1147,4139,711,51161,3182,7362,1172,34650,2686,5504,1125,3645,714,51944,3124,4401,993,34985,2649,9379,1419,3179,647,35430,2686,2449,634,16925,1680,12636,1920,3420,728,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,374720,6600,49949,2858,19391,1797,22960,2328,4400,1219,3198,875,71009,3702,23981,2214,36353,2891,6314,1275,4361,811,86621,3427,14825,1902,54444,3154,11471,1603,5881,967,66685,3699,5725,894,43664,3060,13293,1852,4003,870,59325,3245,4392,856,36370,2868,14983,1867,3580,768,41131,3247,1355,449,16486,1838,20354,2528,2936,718,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,562695,7784,116234,5894,54018,3243,40665,3499,5704,1411,15847,1888,122241,5006,45079,3089,58688,3725,6728,1294,11746,1467,130149,5792,24032,2190,83721,5194,12002,1846,10394,1449,79033,4426,9445,1239,54280,3846,9467,1606,5841,1044,65823,3930,4648,950,42984,3158,12937,1555,5254,1244,49215,3711,2752,804,22443,2357,19452,2465,4568,1083,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,589339,11722,109451,4184,38584,3354,47009,3036,11529,1604,12329,1703,130887,5830,34822,3129,66829,4340,13637,2190,15599,2345,123995,5813,16493,2021,76150,4361,17708,2218,13644,1706,81295,4859,7479,1124,48132,4224,18330,2184,7354,1325,75727,4940,4156,875,41927,3957,23167,3009,6477,1221,67984,4458,2390,824,26914,3314,32312,2873,6368,1426,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,158529,4335,25655,2610,9228,1333,12275,1976,2236,800,1916,643,34445,2698,11042,1366,17092,2129,3565,866,2746,730,38392,2874,3420,763,23806,2263,7990,1544,3176,780,23792,2165,1172,489,14619,1632,6107,1382,1894,817,21671,2408,1147,411,10816,1508,8547,1724,1161,410,14574,1676,474,336,4699,982,8516,1379,885,300,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,723780,9709,80195,3636,25398,2402,23169,2141,26771,2545,4857,1184,91365,4501,22523,2239,35543,3176,29939,2456,3360,852,119663,5555,7800,1140,49335,3432,58142,3910,4386,1001,114360,5318,3576,833,35732,2956,71699,4298,3353,813,142926,5964,2193,731,29491,2699,106980,5766,4262,1055,175271,6140,1099,588,15803,1901,154073,6226,4296,1058,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952339,10308,138080,5990,52796,3283,37887,3484,43099,3541,4298,1242,169734,5805,64218,3198,58921,3116,39171,3373,7424,1559,158682,4741,18466,1820,67190,3782,66332,3590,6694,1265,130234,5419,7370,1488,51576,3592,67266,3940,4022,1146,152396,6474,5274,1273,43535,3656,98210,4495,5377,1207,203213,6262,4149,960,24201,2503,169630,6263,5233,947,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1105104,13859,215498,6659,68325,3655,108963,5045,24063,2291,14147,1568,235178,6775,61549,3356,135815,5166,26415,2489,11399,1359,247395,8064,29656,2382,161115,6698,43495,3115,13129,1346,156257,5744,8860,1211,101171,4848,36869,3036,9357,1429,138534,5850,5411,1162,75672,4244,50954,3633,6497,1071,112242,4576,3002,736,42324,2720,60883,4026,6033,1129,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,603133,9212,83392,4466,36835,2843,33348,2880,8937,1469,4272,714,113344,4921,36592,2694,54590,3788,16618,1910,5544,799,133897,5116,15663,1636,83173,3756,28529,2701,6532,1012,99434,4132,5128,974,59743,3494,30773,2673,3790,612,90165,3966,3538,930,46947,2875,35383,2871,4297,651,82901,4616,1927,511,21776,2507,54865,3462,4333,809,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,346910,8433,79138,4244,33522,2684,27087,2692,5072,1288,13457,2122,81523,4908,28961,2318,38118,3464,4389,1187,10055,1581,76743,4256,12365,1898,45903,3195,7957,1610,10518,1671,45936,3525,3972,1016,27841,2832,7273,1505,6850,1490,38437,3246,3118,950,23288,2631,8448,1420,3583,839,25133,2718,1318,539,10227,1633,9690,1595,3898,1243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,767449,11382,134983,5023,48798,2616,64836,3660,10136,1532,11213,1572,163648,6276,54595,3447,82438,4524,15981,2373,10634,1409,183866,7648,27055,2332,123969,5629,21066,2469,11776,1529,114509,6075,7844,1273,79331,5703,19967,2595,7367,1093,97130,5817,5905,1196,60461,4874,24455,2368,6309,1070,73313,4348,2744,717,32222,2907,33438,3130,4909,1096,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,134742,4135,18909,2053,9715,1568,7021,1226,736,353,1437,484,29118,2601,9843,1284,13539,2004,3080,1006,2656,692,32778,2575,6147,1123,19543,2022,3844,1042,3244,728,21247,2007,2356,530,13035,1523,4286,1133,1570,429,19076,1960,1465,630,10727,1466,5423,1483,1461,352,13614,1983,1193,616,5146,952,5410,1337,1865,563,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,246928,5425,31015,1920,12634,1490,13664,1610,2478,799,2239,608,47590,3374,17118,1586,25067,2845,3300,916,2105,524,61098,3151,10485,1367,41380,2615,6059,1155,3174,614,44241,2854,5914,982,29179,2233,6629,1380,2519,609,37879,2892,2861,720,24509,2357,7715,1401,2794,570,25105,2233,871,431,11339,1632,10710,1723,2185,425,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,454281,8114,48118,3340,8326,1583,28440,2520,8234,1309,3118,949,69186,4272,7421,1160,44778,3833,14732,2115,2255,680,100250,4745,4157,1065,62641,3853,30535,3225,2917,884,79219,4551,1416,492,41172,3657,33878,3196,2753,712,84862,5139,1705,768,31460,3365,48998,3851,2699,910,72646,4028,950,445,12692,1934,57002,3540,2002,747,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,151274,5422,14230,2470,4789,1325,5212,1198,3815,1235,414,284,25611,2688,7405,1562,12199,2107,4813,1065,1194,577,33209,3101,1718,591,18794,2280,11138,1807,1559,609,25100,2586,339,226,12893,2246,11332,1566,536,301,25680,2533,382,235,9626,1708,14556,2037,1116,439,27444,2959,149,168,5303,1095,20419,2512,1573,449,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1117318,13291,138376,6034,38676,2670,41112,3208,52681,4242,5907,1479,163499,5392,37312,2735,54752,3695,65179,4028,6256,1286,208433,8097,10213,1593,76090,4647,113996,5747,8134,1304,158647,6792,2261,647,50214,3562,101319,5314,4853,1047,190884,7878,2961,770,40747,3050,142960,6991,4216,986,257479,8093,2300,720,29560,2830,218484,7691,7135,1365,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246890,7139,46527,3847,16985,2306,21433,2825,4146,1115,3963,917,46732,2762,12515,1518,24686,2371,5344,1119,4187,1131,54051,3823,6340,1313,34488,3377,9564,1649,3659,839,38032,2924,4120,1042,22497,2363,9131,1719,2284,597,31261,2765,2130,632,14718,2105,12256,1852,2157,821,30287,2655,552,313,11264,1826,16815,2289,1656,508,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3355029,20123,491178,10081,161745,7355,158355,6779,151347,6298,19731,2094,534773,11524,140734,5877,198358,7022,176647,6069,19034,1987,597442,12124,58001,3820,257398,8516,262678,8424,19365,2301,448734,11071,20511,2360,170655,6800,239609,7768,17959,2102,531717,11654,16155,1828,151148,5885,347698,9865,16716,1950,751185,13098,11773,1953,98752,5576,617295,11789,23365,2461,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1289699,14128,217464,6150,65851,3509,104985,4339,21150,2516,25478,2293,244083,8231,58789,3975,140578,6179,22682,2327,22034,1934,299110,7921,37117,2724,196806,6485,44411,3045,20776,2603,204241,6578,15012,2079,134215,5658,44133,3682,10881,1518,185070,7102,8008,1562,104203,5179,63203,4337,9656,1508,139731,6304,4092,1060,46093,3682,82861,5554,6685,1291,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,101751,4117,13128,2029,5907,1173,5184,1226,1276,679,761,264,15439,2065,6032,987,7550,1539,946,364,911,262,24688,2155,4884,1032,15269,1971,2269,759,2266,628,18887,2077,2193,500,13088,2054,2321,671,1285,424,15951,1829,2464,859,8859,1137,2876,784,1752,476,13658,1683,1015,327,6621,1268,4917,1288,1105,369,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1535290,11791,289222,7275,114211,5060,133120,5470,20650,2712,21241,2535,315907,7245,99713,4310,176102,5802,24887,2764,15205,1528,354983,7777,53835,3865,243770,6941,39482,3521,17896,1726,226057,6886,19555,2307,157692,5619,37697,3094,11113,1500,209767,7269,9077,1337,136738,5933,55120,3771,8832,1352,139354,5241,4577,990,60426,4258,67852,4164,6499,983,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,486298,5609,79830,3051,30416,2208,33731,2523,5714,1149,9969,1122,98680,3361,28539,2134,52647,2791,7025,1348,10469,1368,114201,4120,17290,1735,74139,3760,13146,1599,9626,1013,76492,3596,8653,1093,49569,3057,13075,1719,5195,765,68248,3351,4672,795,40007,2663,18649,1714,4920,783,48847,2598,3156,697,20977,2124,21174,1888,3540,656,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,583182,9343,90621,4886,22878,2363,46155,3532,13767,2417,7821,1695,108575,5211,22583,2494,62027,4176,18671,2384,5294,1078,127803,5848,8373,1601,82581,4706,31907,3596,4942,1024,90824,4795,3661,935,57040,3849,26860,2787,3263,853,85680,4971,1536,587,36124,3392,43777,3492,4243,1072,79679,4445,1052,498,20290,2388,56627,3841,1710,483,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1541750,11953,241889,7101,86293,3715,105390,5637,35329,3008,14877,1808,301251,7649,86625,4183,150043,6036,45193,3188,19390,1903,346748,8096,44480,3157,210325,6917,71526,4980,20417,1944,229571,7173,15650,1629,140553,6535,61830,3599,11538,1390,229337,6662,10538,1707,112763,4782,92124,4598,13912,1478,192954,7012,5587,1084,65299,3877,112646,5267,9422,1479,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,165293,4531,26359,2240,10549,1384,10089,1708,4569,1005,1152,446,31895,2430,12818,1735,12926,1887,5185,1182,966,399,33300,2361,3011,709,19765,1957,10046,1486,478,281,24785,2287,415,298,12420,1469,11518,1878,432,302,24590,1920,581,395,12194,1640,11037,1653,778,339,24364,2616,830,540,7063,1556,15572,1817,899,449,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,569648,9235,103395,4540,32061,2716,47203,3346,8300,1698,15831,2152,116170,5350,29075,2590,64563,3771,9984,1773,12548,1881,132825,6073,15709,1834,86290,4616,19956,2625,10870,1646,88219,5575,5753,1280,54698,4310,20205,2475,7563,1752,73832,4750,3517,1152,41210,3352,25148,2913,3957,848,55207,3879,1557,650,21029,2373,30129,3239,2492,619,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106565,4369,13337,1653,6439,1074,5574,1297,249,238,1075,353,21072,1890,9564,1244,8336,1320,1718,586,1454,380,26205,2108,7269,1148,15171,1712,1216,505,2549,628,21323,2230,2957,665,13154,1768,3201,1060,2011,649,14549,1976,1695,547,9649,1714,2133,701,1072,376,10079,1374,695,288,4579,1057,3322,754,1483,524,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
