GEO_ID,C22002_001E,C22002_001M,C22002_002E,C22002_002M,C22002_003E,C22002_003M,C22002_004E,C22002_004M,C22002_005E,C22002_005M,C22002_006E,C22002_006M,C22002_007E,C22002_007M,NAME,C22002_001MA,C22002_001EA,C22002_002EA,C22002_002MA,C22002_003EA,C22002_003MA,C22002_004EA,C22002_004MA,C22002_005EA,C22002_005MA,C22002_006MA,C22002_006EA,C22002_007MA,C22002_007EA,state
0400000US06,12552658,18433,1140716,14753,830577,12796,310139,8089,11411942,21154,3723470,21430,7688472,25871,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1996088,8553,186217,7033,104646,5989,81571,3933,1809871,10444,536035,9015,1273836,11202,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1357812,6453,163064,5739,75964,4544,87100,3921,1194748,8138,359510,8016,835238,7685,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,340308,3122,48378,2973,28281,2630,20097,1820,291930,3801,80645,3760,211285,4506,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,266662,3138,40966,2609,17509,1804,23457,1882,225696,3474,36596,2236,189100,3675,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7197943,25102,1093250,16970,535342,12292,557908,11004,6104693,28076,1479836,19347,4624857,24259,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3532908,15691,582724,11277,332860,9674,249864,7111,2950184,16729,919967,13468,2030217,17061,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,447748,4282,50600,3052,27001,2228,23599,2376,397148,4412,121665,4614,275483,4982,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,583106,5317,80755,4839,47893,3791,32862,2928,502351,7035,150714,5587,351637,6317,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4770194,13140,613928,9806,333290,7730,280638,6531,4156266,14755,1213491,12884,2942775,14814,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2480077,10833,316634,7183,178908,5584,137726,4756,2163443,12139,622628,9137,1540815,12218,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,152621,5764,81444,3612,71177,4414,1074427,6983,292606,5458,781821,7322,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,110536,4034,58589,3028,51947,3222,1003375,7231,306513,6069,696862,7076,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,310680,8142,153662,6013,157018,5265,1396324,10438,388498,7945,1007826,10197,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,302676,8495,160189,5826,142487,5992,1416797,9388,409421,8598,1007376,9724,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,98551,3918,44168,2910,54383,3040,455992,5390,103775,3689,352217,4687,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,239685,7080,127621,5966,112064,4439,1918032,8555,587329,8349,1330703,11178,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,325306,7158,147038,5299,178268,5449,2197088,9202,615031,8173,1582057,10901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,679475,11224,325616,7213,353859,8837,3139593,13440,830083,10761,2309510,14020,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,193271,5334,102148,4217,91123,3654,1918672,7377,557908,7618,1360764,9139,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,211144,6419,121689,5329,89455,4243,879377,8614,261404,7827,617973,8642,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,346528,8562,179743,6801,166785,5673,2012607,12068,534084,8970,1478523,12468,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,48819,3001,23895,1994,24924,2204,360119,4641,90726,3564,269393,4596,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,67983,3376,40039,2642,27944,2318,665587,5255,193846,4994,471741,5542,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,126482,5753,71280,4685,55202,3468,880123,8607,262417,7429,617706,9107,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,42991,3391,23048,2308,19943,2416,476146,5937,129851,4103,346295,5480,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,296880,7821,156829,6243,140051,5044,2901919,11024,942297,11126,1959622,13530,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,126168,5134,71952,3863,54216,3283,638828,6137,173102,5058,465726,5542,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,1125632,14558,520231,10191,605401,13245,6113290,18815,1720895,16880,4392395,18886,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,572468,10240,306091,7824,266377,6933,3158857,16797,899641,10703,2259216,14183,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,22396,2134,11865,1566,10531,1415,268548,3277,68326,2833,200222,3940,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,713830,10148,361888,7956,351942,7502,3840842,14522,1010735,12583,2830107,14428,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,205425,5065,111540,3894,93885,3341,1241242,6393,358654,5573,882588,5633,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
