GEO_ID,B08007_001E,B08007_001M,B08007_002E,B08007_002M,B08007_003E,B08007_003M,B08007_004E,B08007_004M,B08007_005E,B08007_005M,B08007_006E,B08007_006M,B08007_007E,B08007_007M,B08007_008E,B08007_008M,B08007_009E,B08007_009M,B08007_010E,B08007_010M,B08007_011E,B08007_011M,B08007_012E,B08007_012M,B08007_013E,B08007_013M,B08007_014E,B08007_014M,B08007_015E,B08007_015M,NAME,B08007_001EA,B08007_001MA,B08007_002EA,B08007_002MA,B08007_003EA,B08007_003MA,B08007_004MA,B08007_004EA,B08007_005MA,B08007_005EA,B08007_006MA,B08007_006EA,B08007_007EA,B08007_007MA,B08007_008EA,B08007_008MA,B08007_009MA,B08007_009EA,B08007_010MA,B08007_010EA,B08007_011EA,B08007_011MA,B08007_012EA,B08007_012MA,B08007_013EA,B08007_013MA,B08007_014EA,B08007_014MA,B08007_015MA,B08007_015EA,state
0400000US18,2954205,15974,2791790,15882,2018743,15762,773047,11691,162415,5267,1554274,10743,1454208,10691,1012655,10220,441553,7326,100066,4233,1399931,11222,1337582,10932,1006088,10535,331494,7509,62349,3683,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1530289,8390,1455177,9232,1153405,9265,301772,6436,75112,3883,801079,6570,757388,6664,590914,7411,166474,4866,43691,2724,729210,6020,697789,5939,562491,5940,135298,4445,31421,2617,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388601,9358,1282680,9460,1047407,9597,235273,6444,105921,3740,745744,5829,681172,6174,546822,6880,134350,4440,64572,3461,642857,7464,601508,7398,500585,6736,100923,4354,41349,2305,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845659,13246,1723422,13380,1270985,13388,452437,8960,122237,5124,965201,9398,889407,10260,633660,9592,255747,6504,75794,4404,880458,8476,834015,8244,637325,8841,196690,5788,46443,3030,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1965689,11987,1920660,12592,1370411,12913,550249,11745,45029,3706,1028167,8169,992816,8663,672968,9259,319848,8310,35351,3110,937522,8586,927844,8428,697443,9104,230401,7011,9678,1653,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631826,7271,606918,7184,488253,7672,118665,4504,24908,2300,323981,4410,307390,4212,241312,5248,66078,3126,16591,1762,307845,4778,299528,4883,246941,4648,52587,2995,8317,1312,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2909794,13064,2418198,14047,1548702,15781,869496,13281,491596,9762,1479009,8884,1215990,10679,742356,11067,473634,8132,263019,6873,1430785,10313,1202208,11049,806346,9706,395862,8538,228577,6071,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3273690,17356,3141830,18673,2148255,17121,993575,15388,131860,5627,1659873,11549,1578500,12442,1038389,12084,540111,10709,81373,4146,1613817,11454,1563330,11803,1109866,11563,453464,9514,50487,3222,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4190898,18028,4102770,18099,2900521,17414,1202249,13519,88128,3898,2165173,11698,2106849,11926,1436533,10738,670316,8203,58324,3283,2025725,13482,1995921,13453,1463988,11972,531933,11309,29804,2215,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2737424,12945,2669306,13172,1745563,15148,923743,11741,68118,3389,1426942,9296,1384200,9412,877919,10378,506281,8006,42742,2720,1310482,8726,1285106,8711,867644,10361,417462,7918,25376,1628,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178427,11475,1077735,11064,761714,12616,316021,9757,100692,5566,612144,8924,549378,9021,379609,9206,169769,6830,62766,4215,566283,7791,528357,7236,382105,7937,146252,6198,37926,3427,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2734275,14847,2577378,15543,1784248,14714,793130,13120,156897,5757,1407104,10792,1310397,11151,882560,10008,427837,8007,96707,4497,1327171,10317,1266981,10923,901688,10401,365293,8773,60190,3272,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475299,5526,464833,5360,426746,5136,38087,2768,10466,1410,252601,3862,243502,3639,220171,3676,23331,1948,9099,1226,222698,3893,221331,3990,206575,3745,14756,1550,1367,534,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,946684,6595,916948,6651,742075,7336,174873,4416,29736,2237,501811,4310,483694,4529,385719,5235,97975,3486,18117,1730,444873,4712,433254,4794,356356,5190,76898,3255,11619,1420,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1216345,9798,1188865,9903,1145002,10200,43863,2995,27480,3031,656711,5633,636035,6047,607280,6153,28755,2540,20676,2547,559634,7134,552830,7072,537722,7090,15108,1583,6804,1356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677232,6684,573059,6510,438075,6031,134984,4876,104173,4910,351109,4305,288263,4753,214310,5049,73953,3443,62846,3549,326123,4959,284796,4994,223765,4787,61031,3447,41327,3525,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113910,18968,3558917,21446,2223493,21291,1335424,16604,554993,12941,2172163,12135,1824042,14532,1074028,13962,750014,12394,348121,8993,1941747,13640,1734875,13386,1149465,12977,585410,10135,206872,7682,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865474,10171,839311,10477,734035,10207,105276,4801,26163,2704,458185,6846,441334,7164,378534,6829,62800,3281,16851,2242,407289,6238,397977,6114,355501,6206,42476,3189,9312,1473,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,8685367,28139,5767318,29987,2918049,23705,231132,7141,4613646,20215,4468588,20258,2845093,19648,1623495,16699,145058,5561,4302853,17340,4216779,17583,2922225,19370,1294554,17188,86074,4025,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,4152375,21990,3065731,19849,1086644,14971,111514,5572,2233243,13152,2158799,13340,1555641,13202,603158,11565,74444,4569,2030646,14973,1993576,14821,1510090,13652,483486,8950,37070,3296,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,362335,4591,319991,4907,42344,2350,13911,1726,204808,3013,196544,3448,169946,3751,26598,2022,8264,1315,171438,2808,165791,3219,150045,3450,15746,1205,5647,1102,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5183203,19932,5035040,20116,3619917,23323,1415123,17427,148163,5147,2685569,14204,2593272,14615,1792822,15147,800450,11870,92297,4038,2497634,16596,2441768,16951,1827095,18929,614673,11602,55866,3499,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1682277,9700,1636712,9757,1252613,10427,384099,8828,45565,2606,911652,6890,881239,6803,660080,7133,221159,6052,30413,2009,770625,7655,755473,7763,592533,7482,162940,4978,15152,1492,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1700679,12171,1661637,11845,1299187,12118,362450,10235,39042,3320,897830,9617,873107,9285,665954,9691,207153,7451,24723,2493,802849,8895,788530,8463,633233,8895,155297,5987,14319,2055,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5810858,19883,5505885,20881,4101662,23664,1404223,16002,304973,7741,3022938,14672,2830792,15837,2042107,16980,788685,11621,192146,6703,2787920,16204,2675093,16732,2059555,16946,615538,10159,112827,4034,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503788,7580,423780,8036,309904,6706,113876,5017,80008,4001,255533,4939,206413,5077,146827,4058,59586,3552,49120,3014,248255,5645,217367,5276,163077,4705,54290,3365,30888,2543,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1999706,15224,1892084,16335,1424086,15964,467998,11287,107622,4666,1036594,10684,970076,10967,712098,10719,257978,7106,66518,3483,963112,9915,922008,10154,711988,10736,210020,6718,41104,2608,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421018,5664,409288,5880,334877,5615,74411,3999,11730,1235,221491,3856,213667,4090,175184,3418,38483,2560,7824,1025,199527,4051,195621,4062,159693,4042,35928,2285,3906,634,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2777627,15261,2660348,15303,2001384,18075,658964,11970,117279,5401,1465151,11556,1383361,11824,1005903,12221,377458,8520,81790,4194,1312476,10610,1276987,10404,995481,11258,281506,7816,35489,2691,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11608001,31148,11481083,30828,8979096,35261,2501987,24583,126918,6608,6403867,21633,6306783,22239,4794200,25570,1512583,17074,97084,5608,5204134,24839,5174300,24305,4184896,24084,989404,14939,29834,2916,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1296763,8455,1280197,8608,1056485,9164,223712,5707,16566,2034,725116,5336,711884,5692,563940,6277,147944,4768,13232,1965,571647,6950,568313,6933,492545,6597,75768,3727,3334,782,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318829,4556,297018,4661,242989,4766,54029,2736,21811,1738,164473,2756,152629,2928,122481,3023,30148,1939,11844,1341,154356,3012,144389,3015,120508,2975,23881,1747,9967,879,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3967188,18571,3610983,21526,1897215,19545,1713768,18174,356205,8263,2078853,12730,1862003,14269,937528,13507,924475,12696,216850,6239,1888335,13747,1748980,14612,959687,12255,789293,12848,139355,5520,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3181100,15447,3077798,15105,2577965,17190,499833,10531,103302,4565,1721707,11661,1653729,11105,1347284,12836,306445,8818,67978,3981,1459393,10823,1424069,10911,1230681,10081,193388,5952,35324,2577,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733687,9255,646733,9351,494502,8700,152231,5442,86954,3946,384234,6082,331310,6223,241109,5710,90201,3926,52924,2961,349453,5839,315423,5704,253393,5455,62030,3558,34030,2621,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2799940,11057,2684771,11143,2010188,12044,674583,9458,115169,4035,1450623,7389,1381672,7181,1006097,8686,375575,7440,68951,3052,1349317,8270,1303099,8257,1004091,8314,299008,5877,46218,2680,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285940,4681,278861,4782,260854,5334,18007,2158,7079,1277,155659,3405,150127,3471,136239,3784,13888,1865,5532,1162,130281,3276,128734,3265,124615,3463,4119,822,1547,632,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1053975,12607,1051924,12660,499428,10357,552496,10602,2051,736,563216,8929,561553,8977,264166,6905,297387,7266,1663,652,490759,8135,490371,8166,235262,6893,255109,7482,388,294,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1970822,16683,1878777,16517,1423277,15641,455500,9408,92045,4364,1047906,10571,986563,10264,719843,9852,266720,6788,61343,3688,922916,10703,892214,10735,703434,9859,188780,5540,30702,2092,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,356567,5362,354449,5620,331086,5628,23363,2180,2118,733,196057,3973,194571,4186,177018,4301,17553,1887,1486,508,160510,3564,159878,3611,154068,3641,5810,951,632,452,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2721795,15551,2679748,15430,2556113,15284,123635,5691,42047,3280,1460373,10866,1431847,10723,1354437,10951,77410,4074,28526,2282,1261422,11209,1247901,11303,1201676,10610,46225,3688,13521,2144,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233150,10763,1186914,11289,929245,11330,257669,6634,46236,3340,649994,6873,620276,7374,470635,7703,149641,4144,29718,2692,583156,7349,566638,7445,458610,6764,108028,4644,16518,1847,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
