GEO_ID,C15003_001E,C15003_001M,C15003_002E,C15003_002M,C15003_003E,C15003_003M,C15003_004E,C15003_004M,C15003_005E,C15003_005M,C15003_006E,C15003_006M,C15003_007E,C15003_007M,C15003_008E,C15003_008M,C15003_009E,C15003_009M,C15003_010E,C15003_010M,C15003_011E,C15003_011M,C15003_012E,C15003_012M,C15003_013E,C15003_013M,C15003_014E,C15003_014M,C15003_015E,C15003_015M,C15003_016E,C15003_016M,C15003_017E,C15003_017M,C15003_018E,C15003_018M,NAME,C15003_001EA,C15003_001MA,C15003_002MA,C15003_002EA,C15003_003MA,C15003_003EA,C15003_004EA,C15003_004MA,C15003_005EA,C15003_005MA,C15003_006EA,C15003_006MA,C15003_007EA,C15003_007MA,C15003_008MA,C15003_008EA,C15003_009EA,C15003_009MA,C15003_010EA,C15003_010MA,C15003_011EA,C15003_011MA,C15003_012EA,C15003_012MA,C15003_013MA,C15003_013EA,C15003_014MA,C15003_014EA,C15003_015EA,C15003_015MA,C15003_016EA,C15003_016MA,C15003_017EA,C15003_017MA,C15003_018MA,C15003_018EA,state
0400000US18,4278945,5178,41569,2792,13416,2184,29051,2504,87640,3714,68318,3672,110220,4665,110695,5012,71609,3772,1288444,15566,222358,6485,283019,8157,602891,11435,347606,9028,643210,11414,259870,7456,55872,3380,43157,3415,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2036993,3233,12536,1335,5060,1063,13105,1838,35120,2442,19508,1723,30721,2420,33610,2649,21678,1919,578840,8900,78802,4019,158526,5287,286686,5988,226481,5706,368331,7253,117508,4266,29743,2570,20738,2115,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1863224,3312,11386,1526,8684,1406,19274,2334,29274,2378,25884,2307,28645,2335,36439,2641,22613,1892,432186,8598,77218,3991,149439,5348,306074,8933,149866,5790,362899,7111,149868,6515,33378,2414,20097,1891,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2935461,3011,30324,2709,16896,1711,31300,2754,126110,5326,63829,3702,84975,4265,80570,4039,42801,2881,800468,9902,200288,5835,192121,5679,414942,9024,211692,7621,378979,8063,185306,5987,46602,3077,28258,2442,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006605,4606,38321,3679,20071,2436,36974,3502,85931,5195,66938,4123,96672,4971,116212,5356,49571,3711,869245,12122,160720,6700,157638,5891,488181,11390,160063,5980,433223,9068,155282,5941,45446,3681,26117,2277,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,947017,1426,5899,1168,2604,797,3111,837,16405,1693,11720,1471,15959,1915,13738,1593,10292,1231,278442,5885,50825,3993,59370,3358,128191,4914,85732,3769,171449,5069,65911,3474,16093,1851,11276,1653,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3972135,2905,39441,2771,24956,3907,46723,3957,62008,4601,52590,3884,73937,4025,76293,4433,57885,4013,918055,15341,116998,4825,236421,6748,548129,10301,251712,8044,795930,14788,460951,9564,115222,4675,94884,4443,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4556609,2420,60298,3394,36561,3006,39729,3587,76166,4738,52344,3657,68150,3929,73385,4141,64691,3818,1048250,16118,133672,5517,229750,6850,536287,11263,347381,7274,1011713,13951,541323,11306,132494,5420,104415,4763,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6621018,3783,70679,3796,17348,1963,37138,2903,88295,3610,77829,3452,149506,4880,168335,5238,106428,4830,1758949,14708,265246,7287,503556,8352,1078391,13703,575915,9764,1062110,11564,490025,8512,103848,3979,67420,3248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3600744,3144,35565,2523,10013,1747,16147,2257,49498,2728,27649,2426,39545,2410,49934,3166,41819,2693,840396,10801,111745,4167,245952,6521,555546,8956,381595,8657,807626,12224,272778,7611,72103,3888,42833,3209,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1911968,4922,24815,2501,10386,1435,18737,1863,55554,3753,43164,2881,68421,5067,77255,4416,40033,2685,462900,9900,121242,6608,105917,4830,328359,10041,160169,7583,249319,8849,105946,4680,24029,2594,15722,2051,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4023641,5425,31553,2472,9508,1680,18709,2055,96990,5200,61652,3935,95604,5151,108369,4763,62019,3651,1086729,15435,186048,7037,304519,8244,611601,9992,287670,7236,670388,10796,284631,8950,65321,3583,42330,3216,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,686770,1762,1660,518,578,377,1470,450,10368,1199,6345,1033,9811,1519,12291,1730,6944,1161,167970,4480,36245,2687,46900,2849,126669,5317,57590,3494,138862,5070,42619,3040,13022,1670,7426,1366,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1206908,2006,13737,1539,6038,1157,10865,1692,17944,2032,14757,2129,16766,1974,20414,2115,14102,1385,292831,5896,41519,2610,95649,3474,194905,5948,117719,4509,233054,5600,83862,3185,20030,1746,12716,1332,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1840642,1913,25142,2719,14473,2002,41979,4026,28685,3381,35113,3199,36456,2964,52669,3374,43685,2864,457175,9796,72360,4132,129454,5717,353620,9028,138034,6074,272846,7751,95659,4628,27821,2388,15471,1961,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,919883,1661,5564,1245,1137,515,3208,1009,11769,1714,10116,1644,16827,2191,15484,2303,11192,1652,233128,6644,37562,2937,54390,3039,114590,5424,87025,3738,201804,6242,87156,4564,15364,1772,13567,1818,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6049352,2508,75050,4924,50506,4026,91794,5053,104139,5349,77912,4209,94999,4788,106839,4971,108512,6403,1585222,18119,152352,6686,303963,8257,733050,12118,372831,11133,1359609,15068,597429,12358,147947,5570,87198,5010,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1360330,2783,17791,1787,14573,1833,29838,3091,31179,3070,26000,2487,29112,2610,40523,3276,22772,2424,298375,8457,61952,4475,77980,4443,242995,6142,111952,6373,202552,8269,106967,4988,22244,2505,23525,2526,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13309761,4587,221737,8274,121815,6314,260016,9001,283745,8605,212235,7545,257682,8295,293207,8106,304282,8197,3081374,29170,498602,12047,613490,12111,1589218,21416,1128596,17104,2531374,22215,1371561,17637,359112,9486,181715,7468,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6489883,6226,77743,4781,43780,4285,99653,6194,152827,7046,152217,6070,183220,7730,168997,6739,84014,4928,1475044,17802,285660,8511,416106,8721,1012715,17247,562049,12338,1170056,15868,436058,8476,92150,4202,77594,4259,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,457904,1859,2049,596,552,283,1182,382,14367,1174,2342,522,5255,787,7707,1010,4511,925,111239,3990,17071,1561,29968,2381,77563,3619,56223,2934,89629,3973,25163,2477,7503,1342,5580,1191,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7770716,4393,64558,4046,15543,1950,31172,2603,129269,4471,107814,4708,179178,6705,216402,8265,127315,5025,2385539,19162,301858,7123,542516,10145,1082257,16448,625983,11693,1240747,14680,528409,11364,116545,5039,75611,3973,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2487456,3064,19286,1926,12847,1578,31143,2909,50086,2362,47581,2737,59517,3278,71495,3581,39605,2813,662794,9471,123481,4427,179102,4812,418825,7669,180387,5370,393930,7039,142002,5213,33095,2478,22280,2196,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2671772,3813,24236,2780,12024,2103,29764,3527,32457,3533,31574,3532,38352,3650,54860,4125,47345,4015,545481,10236,124698,5877,227099,6267,485355,9888,219073,7471,497130,10852,212460,6944,54182,3883,35682,2751,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8756317,4048,86617,4725,24002,2431,46059,3456,158509,5939,115228,4166,194184,6579,212713,6663,132037,5217,2870894,20332,349983,8825,483219,10548,958587,12004,688751,10241,1484305,15639,665499,13240,166599,6129,119131,5431,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712271,1186,11975,1812,8423,1796,8721,1700,16578,2237,13656,1866,15796,1719,15021,1972,8599,1614,165835,7637,32704,2762,35237,2782,93355,4392,62628,3580,132903,5435,64882,3837,14832,1827,11126,1625,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3151616,4800,39422,3554,18510,2158,33235,2917,72481,4107,68121,3890,92448,4196,93082,5318,59992,3626,796955,13200,140843,5205,192138,6782,471966,11050,281401,8027,504036,11607,212122,7447,43582,3187,31282,2697,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544292,2034,2941,749,1303,460,2874,1211,16025,1412,5307,1059,7769,1162,9390,1286,5907,1150,153301,4349,24705,1942,31915,2524,85933,3582,53971,3519,98719,3692,29714,2820,7488,1248,7030,1200,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4336473,5288,48002,3554,24666,2202,45886,3445,130635,5722,77599,3574,116196,4989,131188,6535,70048,4555,1166971,16657,266671,7517,280224,9024,641682,12972,283901,9397,680286,11346,257964,7837,69299,4562,45255,3134,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16390379,8806,313384,9430,258988,10126,548789,12244,388616,12233,456303,11525,369994,11065,422748,11718,283474,9171,3385514,26586,738983,12752,1015898,18347,2743789,29134,1079819,20839,2903294,24614,1076580,16933,240052,8208,164154,6898,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1641335,2290,11006,1864,7655,1608,20521,2769,10481,1635,16113,2270,20883,2757,33251,3177,27601,2634,327025,7877,51438,3093,130416,4986,321066,8227,159358,5923,333947,7239,119791,5193,27527,2396,23256,2281,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434948,1078,1523,428,1084,416,1565,600,8447,1074,5764,1113,6080,928,7143,1210,4663,798,117535,3998,14987,1754,21569,1686,49804,2596,39279,2096,95120,3355,42576,2221,10145,1516,7664,1165,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5504766,5807,68051,4954,29864,3502,57896,4642,116998,4969,78939,3978,119026,5591,120558,5067,74876,4071,1176004,14894,216287,6722,325224,8294,774019,15054,395520,9445,1132326,15259,596854,10955,133652,5596,88672,4304,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4645859,3973,48421,3630,28480,2876,52598,4251,56220,4790,46985,3408,63716,4599,77746,4492,71928,4066,921721,12920,179506,6515,366665,10808,812150,12914,448208,11733,944631,13792,372069,8981,91575,4375,63240,4052,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1296201,2730,11614,1207,4387,888,10411,1520,46334,2671,29949,2524,40462,3188,41494,2993,16155,1691,439338,8130,86894,4861,74059,3994,171674,6524,81746,4395,147257,5285,66360,3998,18384,2134,9683,1573,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3854170,3348,32654,2466,10103,1292,22195,2692,63340,3136,35398,2798,57869,3609,76127,3636,58845,3469,1112713,13478,135298,4768,259585,6612,557106,10481,386784,7923,688002,10211,255462,6448,61488,3072,41201,2817,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,380942,1968,812,403,862,482,2380,892,4659,1075,3963,1156,6627,1214,6658,1310,5693,1224,95341,4929,20290,1811,33188,2699,68136,3723,38055,2808,64409,4017,20963,1812,4466,1088,4440,1390,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2432137,2810,64743,4637,133413,5556,116044,5435,126607,5754,100498,4971,40326,3515,52612,3489,32390,3127,583325,11631,67325,3728,39171,3163,267432,7376,219146,6924,428778,9494,113029,5102,27517,2777,19781,2283,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3209646,4997,42655,3479,14877,2008,34623,3117,79388,4083,75393,5104,101912,5018,107471,5524,58138,4013,826740,13303,176803,5762,189488,5930,516444,12420,238555,8391,472037,9486,193901,6747,50713,3386,30508,2712,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,464594,1995,2771,740,2944,949,2878,782,5133,1014,3164,840,7688,1395,7669,1118,4939,1048,106047,4298,24230,2407,34575,2626,94145,3956,38287,2609,79559,4131,36321,2785,8545,1468,5699,1096,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4280464,2907,54583,3887,38459,3467,95000,5702,84348,5331,73693,5030,83619,5029,98686,5243,83102,4144,864774,15646,173396,6649,309290,8745,790409,13114,360519,9366,735758,12854,310661,8701,77074,4189,47093,3244,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1949382,4372,20073,2315,11605,1833,24840,2308,49671,3783,37626,2662,54538,3635,68296,4165,30603,2936,566530,10503,119419,4935,129405,5235,308735,8104,118932,5424,269141,8664,101528,5228,22334,2024,16106,1817,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
