GEO_ID,B15012_001E,B15012_001M,B15012_002E,B15012_002M,B15012_003E,B15012_003M,B15012_004E,B15012_004M,B15012_005E,B15012_005M,B15012_006E,B15012_006M,B15012_007E,B15012_007M,B15012_008E,B15012_008M,B15012_009E,B15012_009M,B15012_010E,B15012_010M,B15012_011E,B15012_011M,B15012_012E,B15012_012M,B15012_013E,B15012_013M,B15012_014E,B15012_014M,B15012_015E,B15012_015M,B15012_016E,B15012_016M,NAME,B15012_001MA,B15012_001EA,B15012_002MA,B15012_002EA,B15012_003MA,B15012_003EA,B15012_004EA,B15012_004MA,B15012_005EA,B15012_005MA,B15012_006MA,B15012_006EA,B15012_007MA,B15012_007EA,B15012_008MA,B15012_008EA,B15012_009EA,B15012_009MA,B15012_010EA,B15012_010MA,B15012_011MA,B15012_011EA,B15012_012MA,B15012_012EA,B15012_013MA,B15012_013EA,B15012_014MA,B15012_014EA,B15012_015EA,B15012_015MA,B15012_016MA,B15012_016EA,state
0400000US18,1088730,17035,41046,2967,64725,4101,37493,3360,42917,2735,65680,3924,68845,3553,5488,1071,129830,5580,213475,7430,188594,6591,36948,2267,60103,3654,32723,2554,37889,2733,62974,4077,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,584171,9466,20578,1887,47410,2704,16140,2083,24153,2004,34847,2470,29793,2265,2004,540,54634,3070,112215,4065,115822,3911,20099,1854,29950,2337,20218,1575,21092,1897,35216,2553,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,613324,9573,23962,2048,41750,2493,19874,1938,23547,1929,38104,2777,35201,2846,3210,866,60743,3309,128751,5110,112012,4217,20415,1953,28816,2192,20902,2125,21942,1694,34095,2419,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,691422,11849,25781,2536,44268,2735,22817,2233,31922,2641,44149,3087,34633,2104,4859,1059,71958,4143,134250,5303,119562,4697,29371,2110,37539,2887,19095,1944,25911,2269,45307,2714,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,699374,13907,20476,2402,42394,3144,22874,2342,25360,2739,39902,3382,43503,3651,2384,711,87779,4424,138630,5931,120603,5258,22966,2210,49415,4139,22239,2218,22193,2209,38656,2727,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,286679,7967,6941,1024,21201,1971,7603,1225,13495,1513,24416,2151,16197,1753,2447,580,30680,2332,41556,3150,45263,3165,21200,1828,19068,2158,14381,1691,7754,1259,14477,1480,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1588991,18176,100813,5010,108509,4145,64315,3111,78552,3906,168196,6218,127319,4565,12235,1603,132848,5958,281459,8244,160747,5853,80028,3559,85020,3806,56925,3307,54863,3177,77162,4102,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1939566,19092,90477,4491,126326,4981,74712,4429,114815,5368,207029,6897,157365,6329,9440,1595,158278,5954,332777,8082,186158,5398,129819,5239,110947,5277,90012,4753,59582,3636,91829,4815,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1874900,19776,68966,3505,96239,4312,62984,3451,80420,3482,119947,5257,183122,5892,10311,1405,197150,6530,380835,8153,283033,6494,71251,3394,82788,3756,55354,3010,66215,3538,116285,3739,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1333658,16319,57612,3313,82454,3558,36144,2017,67166,2910,106185,4004,80391,3755,7175,1059,126675,5190,261944,7763,185635,6310,64688,3467,63532,2831,55870,2768,61158,3623,77029,3730,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,419647,11544,13181,1920,28000,2549,12080,1963,13827,1789,15556,1729,16138,1785,1348,593,54082,4079,90986,4807,92043,4258,11722,1599,21000,2419,9529,1578,11383,1857,28772,3096,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1152731,14931,45520,3463,77203,3778,30399,2812,59093,3537,64968,3351,58194,3389,6692,1370,112819,4297,246827,7992,193294,6502,40050,3150,59477,3536,42757,3340,45771,3053,69667,3274,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,221610,6752,5530,904,26673,2308,8416,1200,8816,1352,17871,1626,10816,1313,1188,530,23968,2359,31322,2506,39623,2812,8537,1269,11780,1406,8438,1150,6956,1284,11676,1499,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,381625,6773,13384,1736,31888,2380,10583,1497,16066,1769,19549,1945,15008,1547,2523,574,40518,2489,78037,3734,73365,3143,13020,1331,16173,1502,11054,1574,15078,1643,25379,1610,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,441139,9890,13781,1915,24671,2648,16953,1823,19748,2474,33134,2846,31340,2751,2971,914,46798,3905,100043,5273,56669,3664,16412,2084,18895,1963,16882,1748,16537,2106,26305,2543,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,342323,8442,13935,1542,19936,2375,11248,1379,17957,1827,28158,2490,30252,2643,2195,641,30500,2479,65985,3558,42803,2532,19817,2214,17980,1914,14436,1781,9297,1549,17824,1900,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2350943,21284,126532,5868,120900,5465,86651,4292,123941,5247,207115,6491,194524,5919,11442,1493,196406,6993,495964,9475,277448,7666,116657,4859,117701,4880,96009,4817,85913,4603,93740,5292,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,386552,9220,13827,1704,25988,2739,18090,1843,20617,2279,29653,2927,30733,2509,2307,745,34072,2625,59432,4018,62325,4645,18585,1884,19688,2280,19439,2336,10350,1535,21446,2478,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4783812,29176,208750,8086,224184,8079,148562,5365,267675,9297,489753,9728,272719,7745,32141,2491,414626,11803,881072,15837,566194,11386,294526,9341,275062,8008,318115,8599,184692,8200,205741,7380,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1912212,21836,77590,4107,117782,5017,65507,3562,97663,4561,150476,6013,118301,4815,12146,1715,178014,7721,387708,9659,264280,7275,84633,4582,104416,4699,64970,3595,68011,4592,120715,4941,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,140980,5473,5144,1044,11835,1539,4259,917,4736,1131,6945,1138,5270,862,904,374,18532,2121,25790,1917,29288,2400,4710,1015,4431,737,2617,694,4520,1036,11999,1794,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2105495,20099,78253,4183,113354,5620,71859,3981,86019,4435,134715,5685,154606,5505,11078,1414,214464,6104,438817,10375,351702,8916,81504,4523,95246,5187,74886,4111,91371,4255,107621,4740,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,632510,10258,20751,2119,38631,2663,21230,2064,27187,2271,32666,2468,34447,2579,3368,705,63331,2875,136869,4092,123322,4210,17408,1930,31023,2708,18894,1896,23812,1916,39571,2301,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,877987,13728,31763,2774,70886,4057,36138,2908,53710,4115,88476,3972,53936,3437,7242,1272,77567,4275,129924,5883,99445,5190,52413,3869,59448,3428,46193,3272,30652,2909,40194,2763,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2625401,24107,109116,5365,158940,5065,97858,3652,135262,4924,195906,5793,179145,6550,16881,1988,264321,7279,492442,10605,402005,9151,120258,4337,126938,5330,90356,4155,98093,4121,137880,5247,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,243662,7266,8813,1487,14997,1782,8765,1487,13203,1665,21287,1956,13686,1510,1624,610,21378,2191,44646,2912,32399,2889,12931,1453,12281,1640,15055,1860,7519,1211,15078,2195,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,844888,17541,27906,2761,47220,3528,28624,2808,41626,3388,58440,3937,57169,3382,6690,1265,70254,3722,183913,7174,131528,5910,35649,2809,48047,3673,28764,2330,29029,2875,50029,3220,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,157909,5737,4932,938,14183,1706,4471,909,6788,1175,10971,1550,6284,980,714,479,21274,2041,27173,2426,30324,2491,4936,856,6020,1069,4433,840,4292,735,11114,1695,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1134754,14971,36157,3085,73632,4632,38080,2762,53234,3596,67961,4344,68741,3996,7159,1401,108804,4828,248382,7231,176686,6054,48747,3275,54548,3551,40580,3763,46077,3357,65966,3685,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4688048,32290,216848,8885,269701,8432,174415,7388,195181,7068,289712,11053,417022,10479,42176,3275,412255,10359,1046317,18168,647904,13380,175858,7190,203628,7884,154849,7694,178816,8587,263366,10324,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,542783,9314,24452,2265,31487,2695,14310,1546,22192,1939,45441,2520,33567,2989,5426,1107,51488,3002,103012,4264,81035,3908,27206,2098,19515,2062,21284,1997,21491,1828,40877,2749,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,170065,4687,5707,857,14604,1352,5924,837,10703,1315,15459,1745,9500,1416,1488,431,12607,1417,19668,1703,23582,1790,13815,1415,12172,1411,10678,1272,4925,929,9233,1230,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2119388,20371,121121,5261,117345,4883,74970,4132,100727,4671,233879,7237,177599,6844,17581,2162,163312,6208,387555,9131,211989,6469,115645,4913,131748,6415,79564,4683,74713,3745,111640,5598,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1610229,19318,77347,4032,112655,4684,61106,3540,81444,4084,151240,5235,149472,5841,15972,1676,141060,5431,251233,7097,171713,4985,87357,4392,93614,4915,71750,4230,60974,3550,83292,4573,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,260701,8041,5834,1135,17575,1781,9222,1375,12096,1756,13352,1874,14079,1649,2036,770,30889,3020,48544,3101,55280,3325,7672,1350,11827,1761,5794,1013,7812,1311,18689,2103,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1149438,16203,39482,2353,88422,3925,35134,2538,48235,3256,83848,4020,68257,3455,4848,1001,123974,4881,213506,6210,188898,4496,43944,2906,49313,2915,40185,2695,50200,3419,71192,4097,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,101932,5006,1733,547,10728,1564,4105,1026,4357,922,6732,1390,7183,1525,486,325,8906,1558,14597,2173,21720,2544,3083,928,4475,961,3229,1019,2509,826,8089,1425,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,602966,11291,16901,1810,33157,3269,23888,2950,19079,2041,27878,2511,30819,3168,2216,698,56982,3308,192638,6299,121468,5184,5667,1130,14055,1850,9123,1754,13560,1782,35535,2819,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,800266,13859,32288,2800,46764,3831,25125,2503,27946,2588,37177,3431,61046,3788,3747,801,79373,4501,181253,6417,145305,5702,24306,2333,34962,2692,21378,2598,24316,2795,55280,3173,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,143545,5814,2950,833,13633,1484,6759,1208,7253,1208,12349,2083,9535,1387,1257,577,13846,1743,20343,2116,20425,2383,7297,1342,8657,1594,4825,1150,3750,1205,10666,1690,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1258896,17309,53934,3843,68487,4575,43176,3307,58975,3791,82805,4655,107585,5616,9225,1553,115685,5587,262099,7441,183483,6579,49787,3517,57004,3816,45822,3397,44804,3729,76025,4231,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,440275,10866,16218,1931,34420,2923,15493,1715,17021,1861,24557,2508,17698,2302,1560,641,46875,3555,93193,4366,91262,4604,14307,1733,17579,1884,11996,1974,15318,2253,22778,2196,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
