GEO_ID,B10060_001E,B10060_001M,B10060_002E,B10060_002M,B10060_003E,B10060_003M,B10060_004E,B10060_004M,B10060_005E,B10060_005M,B10060_006E,B10060_006M,B10060_007E,B10060_007M,B10060_008E,B10060_008M,B10060_009E,B10060_009M,B10060_010E,B10060_010M,B10060_011E,B10060_011M,B10060_012E,B10060_012M,B10060_013E,B10060_013M,B10060_014E,B10060_014M,B10060_015E,B10060_015M,B10060_016E,B10060_016M,NAME,B10060_001EA,B10060_001MA,B10060_002EA,B10060_002MA,B10060_003MA,B10060_003EA,B10060_004EA,B10060_004MA,B10060_005MA,B10060_005EA,B10060_006MA,B10060_006EA,B10060_007EA,B10060_007MA,B10060_008MA,B10060_008EA,B10060_009MA,B10060_009EA,B10060_010EA,B10060_010MA,B10060_011MA,B10060_011EA,B10060_012EA,B10060_012MA,B10060_013MA,B10060_013EA,B10060_014MA,B10060_014EA,B10060_015EA,B10060_015MA,B10060_016MA,B10060_016EA,state
0400000US18,125838,7068,107608,6742,47897,4009,31872,3387,16025,2062,59711,5266,10626,1961,4753,1190,3816,1126,937,345,5873,1540,7604,1527,3872,908,2580,685,1292,550,3732,1147,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,39482,3176,35211,3293,14529,1936,9157,1392,5372,1161,20682,2475,2956,904,1603,648,1025,475,578,377,1353,598,1315,537,610,340,391,247,219,177,705,377,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47220,3512,40563,3140,18928,2187,11364,1695,7564,1449,21635,2678,2686,961,1376,792,947,451,429,439,1310,602,3971,1107,2455,1016,1695,807,760,537,1516,557,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,102902,5492,79732,5212,43640,3490,28002,2939,15638,1952,36092,3280,7897,1543,4337,1091,3357,994,980,370,3560,1120,15273,2113,8937,1494,6564,1189,2373,821,6336,1708,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,119416,5520,90625,4860,50038,3604,32869,3477,17169,2013,40587,3250,7764,1644,4294,1048,3872,1065,422,233,3470,1180,21027,2599,13657,2202,10034,2255,3623,1189,7370,1544,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18412,2425,14905,2188,5968,1459,4347,1324,1621,548,8937,1514,1293,600,556,356,373,311,183,185,737,495,2214,814,1295,646,964,506,331,328,919,457,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,141000,6772,123701,6715,42312,4386,25377,3671,16935,1883,81389,5379,15033,2041,5281,1089,3413,876,1868,675,9752,1738,2266,743,1031,570,847,492,184,162,1235,720,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,122335,6399,82862,5688,22851,4127,13819,3614,9032,1620,60011,4225,38611,3343,12717,2081,8039,1661,4678,1138,25894,2703,862,689,825,657,766,652,59,97,37,62,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,184352,6894,159745,6192,65602,4255,43863,3547,21739,1950,94143,4713,13978,2303,5996,1529,4153,1300,1843,641,7982,1674,10629,1639,4535,1110,2758,777,1777,766,6094,1289,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,62502,3606,53299,3270,16617,1928,11076,1670,5541,945,36682,2734,6903,1483,3005,959,2110,823,895,521,3898,1068,2300,650,1111,478,821,439,290,159,1189,385,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,93428,5146,72360,4693,40008,3594,25945,2821,14063,2007,32352,3197,4955,1390,2813,1033,2233,982,580,319,2142,806,16113,2175,9516,1637,7336,1597,2180,744,6597,1385,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,112192,6245,94191,5914,38033,3391,24147,2743,13886,1672,56158,4340,7699,1597,3608,993,3262,960,346,240,4091,1178,10302,1743,4514,1236,2811,988,1703,546,5788,1356,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14972,1860,11954,1756,6482,1309,4059,1092,2423,683,5472,1138,1128,506,558,346,303,249,255,251,570,428,1890,568,1195,483,689,315,506,310,695,382,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24365,2437,20924,2280,9830,1612,6567,1390,3263,941,11094,1614,2545,975,961,579,628,521,333,270,1584,684,896,518,648,448,365,290,283,328,248,254,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,66279,4691,54535,4484,18453,2536,9712,1677,8741,1845,36082,3671,8601,1717,3656,1090,2696,994,960,513,4945,1093,3143,933,1543,572,1023,492,520,275,1600,742,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20281,2451,15842,2183,4879,1152,3097,911,1782,621,10963,1783,2968,898,1170,656,882,566,288,270,1798,596,1471,643,757,520,497,443,260,223,714,414,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,184084,7132,134996,6113,33615,2926,18352,2107,15263,2074,101381,5578,48438,3841,14461,1760,8956,1456,5505,1008,33977,3308,650,417,474,343,281,170,193,249,176,167,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54653,3740,38995,3275,20763,2657,12811,1918,7952,1680,18232,2197,1689,706,962,502,859,489,103,150,727,500,13969,2467,7383,1780,5569,1454,1814,697,6586,1381,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,426454,11156,223260,7422,57899,3989,32242,2836,25657,2414,165361,7144,195635,7288,66810,5228,39302,3817,27508,3197,128825,6095,7559,1440,3415,819,2136,684,1279,496,4144,1168,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,201666,8347,149979,8059,72505,5477,46922,4336,25583,2478,77474,5476,12128,2108,5890,1355,4027,1035,1863,877,6238,1381,39559,3328,22643,2628,16711,2254,5932,1210,16916,2300,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7253,1314,6257,1279,3271,952,1779,487,1492,931,2986,800,621,467,101,120,101,120,0,141,520,432,375,234,185,159,162,155,23,28,190,159,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,217143,7828,186411,7395,88425,5483,58823,4362,29602,2920,97986,5316,21468,2500,11344,2053,8876,2062,2468,761,10124,1679,9264,1877,5124,1340,3839,1163,1285,517,4140,1236,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,81075,3797,67111,3429,34994,2416,20369,1947,14625,1645,32117,2415,4763,1147,2443,764,1551,591,892,505,2320,870,9201,1243,5586,1023,3606,874,1980,569,3615,628,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,70157,5316,57310,4641,21859,3067,13529,2444,8330,1638,35451,3640,7164,2004,2545,1171,1661,964,884,670,4619,1599,5683,1516,2561,1135,1241,478,1320,989,3122,974,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242192,9969,216900,9463,80411,5073,54743,4133,25668,2197,136489,7145,17643,2682,7735,1823,5628,1667,2107,625,9908,1805,7649,1421,3418,787,2407,585,1011,375,4231,1010,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18371,2391,13706,2282,3921,1096,2573,968,1348,542,9785,1782,4665,1175,2362,843,1837,765,525,334,2303,843,0,200,0,200,0,200,0,200,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,123970,5986,84211,5815,41225,4394,24717,3637,16508,2192,42986,4308,7553,1574,2801,932,1924,795,877,390,4752,1246,32206,3595,16265,2411,11035,2117,5230,1323,15941,2547,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11217,1351,8920,1255,4143,816,2701,640,1442,466,4777,1134,855,369,231,183,180,159,51,85,624,331,1442,524,937,389,648,351,289,214,505,329,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,153707,7749,123021,6715,60687,4698,36686,3517,24001,2534,62334,4558,12290,2538,5639,1449,4635,1378,1004,418,6651,1987,18396,2151,11591,1807,9149,1595,2442,663,6805,1299,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,739851,17490,604018,17284,250710,10199,166115,8417,84595,4300,353308,13607,67089,5469,29744,3426,23464,3162,6280,1308,37345,4227,68744,4898,36914,3369,26788,2955,10126,1453,31830,3747,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,57807,3897,52034,3835,16464,2151,9525,1755,6939,1601,35570,3316,3626,1227,1381,741,1167,699,214,254,2245,998,2147,1068,1231,872,680,390,551,722,916,436,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8895,1435,5785,1075,2197,702,1444,611,753,396,3588,1006,1465,643,1166,684,1128,674,38,68,299,233,1645,799,636,427,521,403,115,115,1009,534,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,174280,7403,150166,6790,55639,3920,34956,3183,20683,2318,94527,5809,15034,2282,5597,1601,2875,893,2722,1199,9437,1894,9080,1546,4279,1121,2961,992,1318,495,4801,1119,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,129318,5138,105312,5189,34848,3646,22125,2912,12723,2117,70464,4844,13754,2454,4693,1335,3309,1212,1384,614,9061,1981,10252,2082,4095,1250,2671,1092,1424,629,6157,1701,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33428,2959,25180,2593,13335,1954,8751,1695,4584,966,11845,1839,1331,430,864,373,670,338,194,175,467,295,6917,1462,4736,1152,2767,800,1969,751,2181,671,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71479,3946,60158,3621,22435,2134,14783,1990,7652,1206,37723,2963,9077,1521,4018,907,2992,829,1026,453,5059,1270,2244,590,934,330,591,247,343,196,1310,460,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7733,1391,6088,1181,2887,735,1537,556,1350,581,3201,912,763,593,540,510,175,210,365,474,223,215,882,398,384,251,148,115,236,239,498,316,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,108183,5625,94708,5236,41885,3419,24095,2557,17790,2260,52823,4045,13243,2243,7719,1786,4952,1311,2767,999,5524,1437,232,221,183,191,145,178,38,70,49,79,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,119381,6656,90499,5418,52608,4190,33621,3284,18987,1971,37891,3248,7368,1469,4004,980,2731,917,1273,563,3364,1012,21514,2507,12796,2004,9467,1645,3329,860,8718,1704,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16883,1982,12538,1779,5994,1090,4091,932,1903,491,6544,1200,3242,1356,1584,1098,963,890,621,653,1658,811,1103,521,147,171,79,96,68,94,956,507,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,160720,6106,129541,6382,49634,4018,32857,3364,16777,1882,79907,5294,13490,2513,7228,2037,6427,1910,801,547,6262,1852,17689,2966,9405,1944,4999,1296,4406,1236,8284,2276,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,72549,4392,56660,4121,30973,3094,20453,2558,10520,1733,25687,2822,3259,1061,2370,908,1891,846,479,257,889,466,12630,2121,7170,1612,5184,1374,1986,691,5460,1412,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
