GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001MA,C08406_001EA,C08406_002MA,C08406_002EA,C08406_003EA,C08406_003MA,C08406_004EA,C08406_004MA,C08406_005EA,C08406_005MA,C08406_006MA,C08406_006EA,C08406_007MA,C08406_007EA,C08406_008MA,C08406_008EA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012MA,C08406_012EA,C08406_013MA,C08406_013EA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016EA,C08406_016MA,C08406_017MA,C08406_017EA,C08406_018MA,C08406_018EA,C08406_019MA,C08406_019EA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023MA,C08406_023EA,C08406_024MA,C08406_024EA,C08406_025EA,C08406_025MA,C08406_026EA,C08406_026MA,C08406_027EA,C08406_027MA,C08406_028MA,C08406_028EA,C08406_029MA,C08406_029EA,C08406_030EA,C08406_030MA,C08406_031MA,C08406_031EA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US18,2907469,17025,2672204,17700,2397799,17187,274405,7337,215155,6711,33226,3080,26024,2956,27069,2808,64083,4089,45799,3420,98314,4293,1530069,11979,1403586,12452,1256893,11899,146693,5251,112160,4747,18170,2398,16363,1998,12917,2151,32478,2900,33115,2935,47973,3272,1377400,11308,1268618,11778,1140906,11904,127712,5113,102995,4648,15056,1746,9661,1584,14152,2159,31605,2539,12684,1869,50341,2888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1534377,10263,1363217,11279,1223155,11619,140062,6031,109571,5533,17918,2131,12573,1519,17102,2064,56608,3281,25521,2631,71929,3466,806236,7331,714434,7437,638270,8004,76164,3848,59513,3426,9889,1615,6762,1165,7254,1314,28788,2381,18611,2202,37149,2294,728141,6582,648783,7219,584885,6764,63898,3691,50058,3271,8029,1085,5811,891,9848,1646,27820,2328,6910,1187,34780,2318,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397474,10444,1284919,11284,1149903,10223,135016,5632,104189,5126,19317,2556,11510,1632,6765,1520,30849,2637,18615,2079,56326,3561,750995,6657,687139,6849,612796,7048,74343,3641,57259,3175,10311,1939,6773,1481,3520,996,17557,2038,13029,1722,29750,2649,646479,7608,597780,7923,537107,7006,60673,3783,46930,3317,9006,1464,4737,959,3245,947,13292,1542,5586,1170,26576,2091,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1865900,14728,1729112,13994,1545906,13107,183206,7027,145352,6213,22381,2391,15473,2939,18085,2177,41983,3096,20123,2189,56597,3857,978471,10564,901246,10438,800203,9824,101043,4981,78622,4367,12492,1846,9929,2457,8553,1446,25536,2609,13215,1757,29921,2425,887429,9390,827866,9125,745703,9170,82163,4110,66730,3591,9889,1306,5544,1163,9532,1613,16447,2116,6908,1412,26676,2390,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1977429,13074,1828629,13961,1632616,12546,196013,8232,146804,7687,30621,3374,18588,2308,24732,2457,36980,2770,40143,3172,46945,3586,1036720,9112,957924,9818,846470,9254,111454,5931,81341,5658,18449,2599,11664,1872,10758,1549,22393,2076,26091,2614,19554,2299,940709,8678,870705,8881,786146,8810,84559,4620,65463,4170,12172,1772,6924,1280,13974,1818,14587,1886,14052,1898,27391,2673,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618200,7454,543405,7315,474273,7239,69132,3273,57746,3173,7100,1218,4286,1007,3088,909,27284,2140,11195,1877,33228,2512,314533,4396,274075,4809,236414,4737,37661,2308,30972,2162,4025,921,2664,688,1831,661,13967,1644,8413,1621,16247,1755,303667,5122,269330,5185,237859,4983,31471,2521,26774,2216,3075,741,1622,695,1257,684,13317,1460,2782,803,16981,1703,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2652650,15529,2274456,16459,2010865,15664,263591,8727,206366,8302,34751,3583,22474,2753,152033,6852,70721,3887,33558,3490,121882,4809,1357486,10969,1172959,11861,1033726,11044,139233,5893,104765,5119,20170,2829,14298,2116,70921,4182,36860,3227,21173,2818,55573,3100,1295164,12010,1101497,11268,977139,11522,124358,5588,101601,5845,14581,1945,8176,1162,81112,5434,33861,2712,12385,1738,66309,3574,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3340024,19655,2669423,19539,2407529,20214,261894,8597,209234,7778,31124,3602,21536,3144,313219,8296,162124,6619,58211,4510,137047,5918,1701629,12719,1364368,13798,1228420,14791,135948,5789,107848,5141,15947,2485,12153,2440,155798,5715,78833,4819,36802,3385,65828,4081,1638395,12533,1305055,11851,1179109,11752,125946,4920,101386,4556,15177,1987,9383,1773,157421,5645,83291,4281,21409,2323,71219,4102,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4146063,17757,3795661,17136,3424034,17286,371627,9884,291466,8801,47869,3747,32292,2581,53586,3095,90141,4395,52738,3299,153937,5004,2136718,11942,1951840,11172,1756334,11603,195506,6874,153300,5903,24572,2480,17634,2035,26794,2453,47477,2672,35696,2563,74911,3462,2009345,13196,1843821,14294,1667700,14717,176121,6175,138166,5981,23297,2109,14658,1673,26792,2452,42664,3188,17042,2113,79026,3332,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2754782,14087,2398159,14525,2152143,14318,246016,8420,193278,7212,30032,2715,22706,2249,89688,4920,76235,3794,44472,2871,146228,5027,1434847,9936,1250773,10536,1120256,10459,130517,6062,102706,5024,15204,1703,12607,1624,42119,2665,39586,2899,30804,2533,71565,2997,1319935,9393,1147386,9496,1031887,9480,115499,4486,90572,4164,14828,1686,10099,1236,47569,3251,36649,2551,13668,1646,74663,3617,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,1064022,12038,943004,12804,121018,6574,90959,5782,16896,2784,13163,1745,4674,945,20227,2221,13150,1931,28231,2626,583708,9527,543856,9404,476692,9334,67164,4578,49298,4085,10037,2371,7829,1281,2397,800,13816,1812,10045,1718,13594,1788,546596,7492,520166,7392,466312,8435,53854,4429,41661,3779,6859,1213,5334,1211,2277,721,6411,1196,3105,845,14637,2007,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2775442,18484,2525921,19458,2254799,18335,271122,8547,212764,7219,37225,3681,21133,2456,39810,2792,53129,2872,36343,3416,120239,5316,1425794,12568,1288601,13491,1147665,13078,140936,6460,109635,4889,19237,2611,12064,1800,18722,1754,28846,2349,25751,2846,63874,3735,1349648,12577,1237320,12291,1107134,11300,130186,5256,103129,4831,17988,2182,9069,1721,21088,2245,24283,2233,10592,1628,56365,3402,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,471174,5707,401546,5800,352003,6356,49543,3475,40002,3355,5521,899,4020,870,4406,1147,22619,2425,11536,1712,31067,2361,248288,4030,208974,4185,181533,4446,27441,2194,22016,2236,2782,687,2643,649,2613,985,12900,1808,7676,1314,16125,1532,222886,4004,192572,4156,170470,4264,22102,2118,17986,1936,2739,683,1377,483,1793,531,9719,1349,3860,922,14942,1556,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,959466,7329,866479,7115,771010,8546,95469,4462,73962,4117,12722,1768,8785,1504,6082,1492,26764,1823,13940,1686,46201,2718,509667,4880,458999,5330,409193,5876,49806,3020,38296,2532,6455,1147,5055,1296,2875,852,14399,1372,10085,1534,23309,1739,449799,5168,407480,4842,361817,5495,45663,3032,35666,2766,6267,1040,3730,688,3207,1065,12365,1228,3855,730,22892,2057,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1220259,10501,1085432,10424,952299,9695,133133,6286,108040,5817,14960,2187,10133,1636,43828,3432,28554,3015,24881,2574,37564,3975,655229,6446,577463,7000,505329,6721,72134,4778,57461,4219,8564,1636,6109,1224,24320,2750,16853,2234,18025,2080,18568,2416,565030,7319,507969,7133,446970,6538,60999,3556,50579,3252,6396,1345,4024,920,19508,2282,11701,1813,6856,1477,18996,2337,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643519,6906,573799,7293,524428,7690,49371,3874,39995,3447,4158,1054,5218,1550,2368,540,20975,2076,6892,1326,39485,3256,329182,5432,292893,5954,267535,6011,25358,2678,20488,2259,2192,906,2678,977,1341,425,10113,1440,4374,1001,20461,2748,314337,5190,280906,5272,256893,5511,24013,2319,19507,2050,1966,554,2540,964,1027,360,10862,1670,2518,686,19024,1938,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3845302,22039,3267218,22126,2937440,21852,329778,10386,248261,9053,41400,3672,40117,3711,206852,8632,122889,5671,79698,6031,168645,6305,2007128,16201,1698177,15046,1519233,14920,178944,6959,131676,6033,24411,2703,22857,2762,107488,6568,65900,4398,48411,4426,87152,4326,1838174,13921,1569041,14598,1418207,14055,150834,6313,116585,5559,16989,1999,17260,2360,99364,5121,56989,3522,31287,3206,81493,3880,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,864035,11042,779207,10575,680772,11160,98435,5022,70781,4428,15716,2447,11938,1899,9732,1972,19410,2180,16392,2122,39294,3079,459229,7549,412116,7286,355037,7452,57079,3695,40665,3259,8832,1698,7582,1395,4964,1312,11646,1770,11427,1746,19076,2082,404806,6290,367091,6528,325735,6923,41356,2866,30116,2423,6884,1526,4356,1293,4768,1212,7764,1117,4965,1287,20218,1886,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9254927,29884,5482904,28151,4855829,28386,627075,13446,493016,14063,79460,5131,54599,4238,2677344,23130,569300,14098,175846,8209,349533,8358,4830440,21937,2912300,18528,2583801,19468,328499,10709,250112,10347,46333,3694,32054,3290,1345758,14880,283358,8432,108033,5937,180991,6624,4424487,18028,2570604,19190,2272028,17811,298576,7181,242904,7682,33127,2862,22545,2249,1331586,15306,285942,9604,67813,4243,168542,5809,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4264553,21678,3889750,22610,3446130,23802,443620,10107,338003,9784,61717,4809,43900,3708,49090,3887,81456,4463,52888,3915,191369,7966,2228131,13899,2011463,13922,1758427,15485,253036,7305,186457,6948,37085,4068,29494,2890,26647,3124,51154,3474,35949,3162,102918,5204,2036422,14540,1878287,15529,1687703,14781,190584,7155,151546,6407,24632,2487,14406,2103,22443,2334,30302,2639,16939,1862,88451,4340,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,416250,6114,372401,6119,328232,6347,44169,3311,31440,2963,6578,1123,6151,1620,1928,488,14966,1911,5973,1099,20982,1741,235625,4706,210083,4612,184147,4588,25936,2596,18232,2166,3571,796,4133,1093,935,325,8591,1405,4794,1092,11222,1137,180625,3271,162318,3273,144085,3716,18233,1771,13208,1581,3007,724,2018,790,993,372,6375,1037,1179,393,9760,1326,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5193449,21153,4750205,22834,4328191,23357,422014,11354,337607,10259,47547,4306,36860,3294,81864,4317,122911,5583,59843,3416,178626,7286,2689521,15052,2455037,16346,2233159,15843,221878,7618,173324,6921,26339,2762,22215,2141,39747,3327,63125,3850,41320,3212,90292,5049,2503928,17187,2295168,16583,2095032,17494,200136,7153,164283,5990,21208,2593,14645,1943,42117,2960,59786,3749,18523,2049,88334,4012,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1672379,10097,1551118,9561,1376265,10223,174853,6616,138313,5757,21207,1567,15333,2133,7206,1154,34442,2747,23741,2039,55872,2764,907599,7012,837703,7322,736594,6798,101109,4540,78873,3782,11801,1248,10435,1764,3796,821,20456,2346,16910,1827,28734,2018,764780,7891,713415,7417,639671,7378,73744,3750,59440,3209,9406,1034,4898,941,3410,845,13986,1512,6831,1073,27138,1928,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1744948,13370,1430268,14936,1248489,14198,181779,7254,143347,6474,25299,2878,13133,2160,73888,4643,77577,6487,58527,3852,104688,4946,927148,10150,755795,10673,657039,9683,98756,4916,76035,4400,13540,2160,9181,1957,35155,3200,42767,4115,41922,3113,51509,3498,817800,8750,674473,9172,591450,9040,83023,4192,67312,3956,11759,1767,3952,1029,38733,2863,34810,3938,16605,2346,53179,3391,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
