GEO_ID,B24081_001E,B24081_001M,B24081_002E,B24081_002M,B24081_003E,B24081_003M,B24081_004E,B24081_004M,B24081_005E,B24081_005M,B24081_006E,B24081_006M,B24081_007E,B24081_007M,B24081_008E,B24081_008M,B24081_009E,B24081_009M,NAME,B24081_001MA,B24081_001EA,B24081_002EA,B24081_002MA,B24081_003EA,B24081_003MA,B24081_004EA,B24081_004MA,B24081_005EA,B24081_005MA,B24081_006MA,B24081_006EA,B24081_007EA,B24081_007MA,B24081_008EA,B24081_008MA,B24081_009EA,B24081_009MA,state
0400000US20,31224,232,30926,283,30619,289,45540,4686,31486,753,32182,1638,35175,1849,51230,2106,22027,820,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30188,220,29095,586,28393,597,42382,2660,31714,790,31857,833,36123,1195,50314,1851,19642,1364,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,30801,262,30308,315,29802,703,49307,3223,30762,1016,32834,1765,38561,2097,50115,2282,21768,871,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30573,364,29986,786,29044,1006,42135,3658,31454,978,34642,1765,36531,1705,54684,2310,21203,1020,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42101,266,37161,420,36672,422,50874,1159,45127,1464,49241,1131,45469,1286,82618,2294,23349,1380,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,40567,233,39177,681,38363,690,53616,3227,41275,596,50561,660,50191,1199,58852,1884,29646,1844,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30927,171,30131,216,29516,443,41612,856,32265,453,40333,682,45171,1197,53360,1389,19089,1102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,35789,263,35412,291,34985,451,46919,2736,35261,832,41509,690,42483,1083,53482,2131,23680,1485,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27272,330,26315,399,25717,403,47150,4703,27043,1083,30210,1440,32334,1201,45023,5384,20618,1046,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30440,166,29695,439,29200,428,41726,2193,31754,524,33921,1458,32707,840,51222,1189,20833,719,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27451,737,26359,656,25808,680,34914,3874,27783,1620,31210,1563,36307,2097,44107,7409,20519,1165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31102,234,30328,282,30017,433,40992,2411,31423,848,37224,1772,37384,1980,51645,1861,24302,1933,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31498,277,30372,292,30154,327,43836,5677,35480,2763,48999,2305,44929,3985,51255,2859,21711,1585,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37079,504,36717,598,36512,637,45342,8741,39224,1706,41504,1441,40878,1921,54412,3427,25287,2369,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41738,245,40388,279,39471,721,57666,4223,42083,1033,52268,624,55229,1244,60930,1362,27344,1830,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29185,797,26187,514,25690,548,38835,3793,30317,1982,34181,3012,36139,2243,53552,5020,18612,1900,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,36872,186,34636,406,33583,397,51123,526,38529,959,50840,403,51703,558,55821,925,22941,1068,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,30363,157,28864,392,28144,380,41757,697,32356,782,33949,891,35894,571,50086,1820,19495,905,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33064,1109,31442,497,30935,485,50132,5465,34147,2028,35717,1411,39500,2498,46209,3596,36949,4330,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31453,145,30585,194,30329,200,43125,3487,32414,598,39772,1057,41381,606,56077,1369,20948,659,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30261,198,28591,543,27791,540,43512,4503,28674,2216,31863,658,34304,903,50497,1268,22550,1439,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31014,280,30517,353,30030,458,42207,3698,32281,1229,41390,1011,40258,1326,53646,2289,18865,1663,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,33654,323,32098,166,31809,166,47580,2719,34542,844,41724,547,44900,978,54636,1176,24097,1039,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34483,1164,31360,627,30989,641,42669,3405,36303,1467,60124,6921,50562,4786,61548,3755,24507,3993,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30127,248,28685,564,27951,576,48016,3522,29509,1755,34870,1327,35351,1090,49584,3672,19549,1707,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30321,341,29099,865,27983,921,42199,4634,30606,1205,31699,1243,32354,2415,41296,3728,30642,1069,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30297,179,29173,472,28587,470,50856,2236,31485,705,35374,690,35138,1110,51898,1704,21314,643,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31401,121,30677,145,30317,146,51778,824,32078,483,38316,874,39176,911,52252,904,21829,357,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30047,497,27821,859,27181,420,43907,4332,30465,1701,32501,1650,37321,1581,52795,2521,16771,1506,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,32108,508,31613,569,31176,621,40672,3847,36329,1465,35217,2711,41680,1970,55424,4075,20773,980,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36996,235,33770,681,32592,632,51009,1130,39219,1604,40391,490,37295,1071,79010,2378,21695,527,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,36086,260,34546,545,33612,548,50355,1837,36924,874,50145,1460,42578,1400,55799,1008,22624,1133,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30155,331,27799,1078,27413,791,41362,5234,29514,2526,32708,1719,32457,2013,52513,2773,20485,2224,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,32072,185,31510,198,31310,200,41331,1008,32146,491,42479,913,41509,870,52962,1708,20583,581,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,32428,1687,32352,1816,31596,977,50893,9966,29994,5171,40300,3472,40619,1994,45871,9841,21465,2381,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17344,173,16310,185,16186,190,25862,4235,16917,779,16908,442,26627,721,33684,6318,11482,554,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,30221,255,28551,666,27567,561,46768,5774,28090,1639,33128,1485,38390,1157,60345,2522,20234,1681,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,39070,2304,34940,2582,32906,2553,60719,7372,36054,1708,41703,2604,49531,3052,56482,5113,31936,4536,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,31293,226,30467,252,30139,265,41988,1644,35159,1112,37949,1383,36704,904,51996,1512,19134,2023,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,28299,561,27289,416,26782,400,47678,5151,27160,1143,30448,1344,34240,1591,50240,3244,20429,828,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
