GEO_ID,B19202I_001E,B19202I_001M,NAME,B19202I_001MA,B19202I_001EA,state
0400000US06,31367,714,California,null,null,06
0400000US08,25900,2702,Colorado,null,null,08
0400000US09,21820,2112,Connecticut,null,null,09
0400000US10,43608,5129,Delaware,null,null,10
0400000US11,55697,21398,District of Columbia,null,null,11
0400000US12,23916,1019,Florida,null,null,12
0400000US13,27391,3971,Georgia,null,null,13
0400000US15,35193,7325,Hawaii,null,null,15
0400000US16,23233,3980,Idaho,null,null,16
0400000US17,30840,1283,Illinois,null,null,17
0400000US18,27329,3395,Indiana,null,null,18
0400000US19,23382,3296,Iowa,null,null,19
0400000US20,28685,4654,Kansas,null,null,20
0400000US21,30098,6100,Kentucky,null,null,21
0400000US22,21219,1813,Louisiana,null,null,22
0400000US23,36502,7658,Maine,null,null,23
0400000US24,44662,7378,Maryland,null,null,24
0400000US25,20118,2451,Massachusetts,null,null,25
0400000US26,23772,1900,Michigan,null,null,26
0400000US27,30974,5088,Minnesota,null,null,27
0400000US28,24977,6328,Mississippi,null,null,28
0400000US29,24288,6622,Missouri,null,null,29
0400000US30,26141,5044,Montana,null,null,30
0400000US31,25179,3543,Nebraska,null,null,31
0400000US32,31338,2182,Nevada,null,null,32
0400000US33,36420,3900,New Hampshire,null,null,33
0400000US34,29842,1915,New Jersey,null,null,34
0400000US35,23120,1557,New Mexico,null,null,35
0400000US36,22086,1097,New York,null,null,36
0400000US37,29217,2792,North Carolina,null,null,37
0400000US38,33344,11351,North Dakota,null,null,38
0400000US39,25750,2570,Ohio,null,null,39
0400000US40,24967,2265,Oklahoma,null,null,40
0400000US41,28071,7074,Oregon,null,null,41
0400000US42,23266,1943,Pennsylvania,null,null,42
0400000US44,16929,5479,Rhode Island,null,null,44
0400000US45,27939,4188,South Carolina,null,null,45
0400000US46,36110,15625,South Dakota,null,null,46
0400000US47,30502,5684,Tennessee,null,null,47
0400000US48,25235,765,Texas,null,null,48
0400000US49,26472,3216,Utah,null,null,49
0400000US50,36273,3828,Vermont,null,null,50
0400000US51,44863,4238,Virginia,null,null,51
0400000US53,32010,2755,Washington,null,null,53
0400000US54,18874,2449,West Virginia,null,null,54
0400000US55,27049,2917,Wisconsin,null,null,55
0400000US56,24193,4492,Wyoming,null,null,56
0400000US72,11217,315,Puerto Rico,null,null,72
0400000US01,30504,7311,Alabama,null,null,01
0400000US02,37350,11475,Alaska,null,null,02
0400000US04,26022,1451,Arizona,null,null,04
0400000US05,24171,5205,Arkansas,null,null,05
