GEO_ID,C17014_001E,C17014_001M,C17014_002E,C17014_002M,C17014_003E,C17014_003M,C17014_004E,C17014_004M,C17014_005E,C17014_005M,C17014_006E,C17014_006M,C17014_007E,C17014_007M,C17014_008E,C17014_008M,C17014_009E,C17014_009M,C17014_010E,C17014_010M,C17014_011E,C17014_011M,NAME,C17014_001EA,C17014_001MA,C17014_002EA,C17014_002MA,C17014_003EA,C17014_003MA,C17014_004EA,C17014_004MA,C17014_005MA,C17014_005EA,C17014_006MA,C17014_006EA,C17014_007EA,C17014_007MA,C17014_008EA,C17014_008MA,C17014_009EA,C17014_009MA,C17014_010MA,C17014_010EA,C17014_011MA,C17014_011EA,state
0400000US19,796744,7245,70337,3702,21278,1978,38894,2873,8395,1574,1770,500,726407,7311,85987,2826,187185,5974,375881,5804,77354,3141,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,16548,1715,39150,3118,9725,1533,2405,717,659343,7039,71923,2648,192905,5991,318542,7010,75973,3355,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,72404,4139,77645,4184,17313,2084,1786,512,971623,10148,146088,3484,304838,7479,428511,7191,92186,4012,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,62325,3496,92717,5860,17994,1974,1730,530,950893,9486,115557,4353,331322,7782,411489,8441,92525,4170,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,12439,1469,16855,2155,4324,965,401,240,312931,5166,46498,2681,86083,4178,148309,4154,32041,2203,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,39775,3088,50475,3516,12486,1992,1988,482,1332389,10662,120401,4005,391719,8135,626221,10245,194048,6510,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,58708,3947,61623,3385,12997,2030,2491,842,1463048,11274,154108,4904,390826,6807,697605,10687,220509,6811,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,111473,4113,160473,5567,35245,2517,5493,1012,2169928,15432,340494,6040,666306,9893,917582,12321,245546,6333,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,31847,2554,57434,3702,13256,1626,1748,649,1270151,9399,138745,3877,313933,6490,651887,7883,165586,4726,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,54793,3913,69961,4989,16900,2440,1856,699,604110,8871,82456,3370,215329,6113,253154,7601,53171,4185,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,62706,3688,90685,4577,22339,2715,2189,707,1339312,11908,179681,4895,395081,7683,617702,10569,146848,5657,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,6976,988,15214,1612,3822,899,535,304,233103,5160,30965,1821,65222,3812,115739,3818,21177,1732,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,8482,1221,25942,2409,8008,1194,874,459,431258,6410,42250,2049,108041,3560,228653,5372,52314,2583,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,25642,2631,44129,3943,10439,1697,1595,595,569028,9141,74739,3697,200280,6283,234730,6545,59279,3810,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,10466,1781,9952,1676,2285,687,359,253,318656,6051,36601,2122,82924,4041,155274,5173,43857,2419,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,73629,4012,88199,4656,17481,1885,3065,774,2029268,11090,205725,5552,626030,11133,893451,11709,304062,6950,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,29258,2680,42065,3285,11358,1669,1366,612,417374,7998,62271,2404,143832,5999,173008,5673,38263,2959,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,206583,6046,277740,6621,67307,4300,9118,1500,4027109,19840,444303,8383,1264619,12410,1756641,17310,561546,11221,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,115265,5754,167959,6144,43474,3246,5144,1162,2140388,16167,287526,7528,703286,11140,963228,13026,186348,7213,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3225,730,7312,948,1687,501,118,115,163038,3810,15078,1062,40108,2365,89198,3422,18654,1705,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,127228,5348,176920,6714,41211,3486,3722,673,2564231,14280,345572,6373,785484,11956,1142646,12738,290529,7716,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,42217,2117,65567,2865,15903,1623,1361,554,832019,7593,108964,2922,267504,5953,382475,6563,73076,3360,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,36154,3171,59878,4323,18131,2272,3039,1125,847690,8772,130948,4456,260270,6666,380924,7814,75548,4227,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,125890,4108,142393,5849,31406,2688,4970,996,2897430,15690,384708,5889,862369,10021,1285880,13830,364473,8287,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,11329,1902,10104,1618,1768,798,509,286,233709,5060,26523,1898,67875,3485,105401,4734,33910,2805,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,66293,4081,86151,4708,16303,2064,1019,420,1034275,12278,162805,4475,347168,9606,437889,10326,86413,4551,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5260,813,9480,1309,2645,706,392,261,188891,3737,18755,1454,50546,3254,98824,3670,20766,1667,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,83003,4574,116223,4636,22664,2342,2832,992,1416943,12805,196616,5433,465735,9552,627770,10116,126822,5467,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,245000,7995,479301,9637,129712,6113,21372,2346,5363810,23248,517601,7435,1769404,18814,2455245,21204,621560,12656,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,13957,2059,32456,3152,14652,2099,2994,789,602602,7131,55556,2355,177956,5453,275961,5865,93129,4304,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,4018,927,5952,987,1618,441,269,147,149021,3255,15840,1235,39811,2331,75817,2787,17553,1536,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,61946,3513,87706,4246,22110,2729,3268,830,1869392,14307,203355,5004,569958,11689,870437,12648,225642,6906,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,53067,3680,78637,4516,21803,2733,2904,987,1531375,14981,191146,5148,488006,9648,689640,11105,162583,6075,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,28444,2452,27244,2468,4578,965,658,479,410612,7533,79823,3305,141432,5592,158355,5448,31002,2131,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,40844,2753,70991,3295,16400,1763,2229,612,1331109,10318,167994,2777,357139,7071,647633,9263,158343,4515,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,2591,811,7248,1245,2511,821,75,95,134320,3718,13222,1354,39484,2617,69818,3219,11796,1486,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,201430,6208,136064,6200,23264,2166,2977,854,531645,9801,116904,4412,200048,6496,182173,6047,32520,2882,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,70515,3822,87604,4675,20176,1981,2578,868,1053064,10642,163852,4319,353635,8223,447457,9325,88120,4543,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3748,774,7092,1299,1229,319,473,192,153858,3775,11009,1200,45714,2670,77368,3254,19767,1659,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,72178,3829,109500,5337,27383,2592,3573,869,1348053,14877,229124,5390,447538,10028,544803,10242,126588,5419,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,39391,2983,56171,4083,13811,1890,1565,627,647663,8295,99165,2984,207923,5981,289115,7104,51460,4135,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
