GEO_ID,B19001A_001E,B19001A_001M,B19001A_002E,B19001A_002M,B19001A_003E,B19001A_003M,B19001A_004E,B19001A_004M,B19001A_005E,B19001A_005M,B19001A_006E,B19001A_006M,B19001A_007E,B19001A_007M,B19001A_008E,B19001A_008M,B19001A_009E,B19001A_009M,B19001A_010E,B19001A_010M,B19001A_011E,B19001A_011M,B19001A_012E,B19001A_012M,B19001A_013E,B19001A_013M,B19001A_014E,B19001A_014M,B19001A_015E,B19001A_015M,B19001A_016E,B19001A_016M,B19001A_017E,B19001A_017M,NAME,B19001A_001EA,B19001A_001MA,B19001A_002EA,B19001A_002MA,B19001A_003MA,B19001A_003EA,B19001A_004MA,B19001A_004EA,B19001A_005MA,B19001A_005EA,B19001A_006EA,B19001A_006MA,B19001A_007EA,B19001A_007MA,B19001A_008MA,B19001A_008EA,B19001A_009MA,B19001A_009EA,B19001A_010MA,B19001A_010EA,B19001A_011EA,B19001A_011MA,B19001A_012EA,B19001A_012MA,B19001A_013MA,B19001A_013EA,B19001A_014MA,B19001A_014EA,B19001A_015MA,B19001A_015EA,B19001A_016EA,B19001A_016MA,B19001A_017EA,B19001A_017MA,state
0400000US06,8457578,25556,453671,10196,419796,8975,395398,9859,420812,8482,374396,9397,392625,11159,358773,9131,365528,9564,326276,8976,616048,12689,826176,12352,1037814,14997,770935,12024,491915,11650,567754,9167,639661,9270,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1751085,8859,101308,4634,74477,3442,75598,4091,87424,4401,77220,4166,85823,4774,79600,4291,82325,4402,74170,3950,145615,4674,186622,6277,234977,6302,157013,5730,96816,4163,98946,5223,93151,4027,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1110308,7231,53335,3843,44635,3235,41556,3184,42993,3067,42812,3287,40556,3015,40177,2568,40941,3068,36352,2781,79798,3722,106967,4257,148619,4674,119095,4826,78847,4027,87296,4539,106329,4534,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,251901,3214,11647,1574,8731,1281,10397,1540,13605,1640,11053,1624,12014,1689,10867,1503,13541,1782,8681,1114,21207,2012,26595,2298,36802,2735,26602,2526,13950,1438,14406,1830,11803,1310,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,119050,2969,4771,1113,1557,569,1576,541,2294,753,2635,1081,3178,955,2497,800,3376,961,3123,930,6024,1595,8533,1304,13571,1535,15690,1941,10174,1130,14295,1786,25756,1795,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,5806844,22331,407964,10532,330361,8501,349356,9466,361357,8265,340547,7429,343997,8249,305932,8821,310043,8501,260208,8287,483536,11469,585340,12113,646112,11967,414182,11788,220626,7445,211964,7482,235319,6890,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2246577,12282,149921,5454,113427,5369,112993,5767,118189,5472,115374,5929,108959,4905,108658,5399,105104,5425,96510,4710,183202,7265,240998,7475,273339,7955,185328,6514,106103,4933,112260,5245,116212,5014,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,151669,3006,10553,1555,4314,1090,6685,1535,6803,1394,4163,887,5889,1149,6894,1439,6191,1131,6006,1107,10536,1639,16779,1733,22196,2341,15402,1491,9539,1529,9806,1161,9913,1466,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,547085,5471,37062,3358,31726,2881,33199,2800,35179,2871,34452,2551,34863,3026,31187,3182,31119,2557,25273,2588,48574,3101,62131,3903,61894,3540,36231,2905,16661,1934,15261,2041,12273,1808,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3654879,12665,200567,6837,155686,4885,180607,6177,176128,5630,162851,5498,174564,5486,164891,4767,164011,5882,146766,6213,289940,7916,386593,8518,496881,10325,330825,9113,204715,7026,209100,6133,210754,5682,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
