GEO_ID,B01002F_001E,B01002F_001M,B01002F_002E,B01002F_002M,B01002F_003E,B01002F_003M,NAME,B01002F_001EA,B01002F_001MA,B01002F_002MA,B01002F_002EA,B01002F_003MA,B01002F_003EA,state
0400000US06,27.7,0.2,27.6,0.3,27.9,0.3,California,null,null,null,null,null,null,06
0400000US08,29.1,1.0,28.9,1.2,29.4,1.5,Colorado,null,null,null,null,null,null,08
0400000US09,30.1,0.8,29.5,1.1,30.7,1.0,Connecticut,null,null,null,null,null,null,09
0400000US10,26.9,2.4,26.4,2.5,27.7,5.3,Delaware,null,null,null,null,null,null,10
0400000US11,29.6,1.6,29.1,1.3,31.6,3.6,District of Columbia,null,null,null,null,null,null,11
0400000US12,30.2,0.8,29.8,1.2,30.6,0.8,Florida,null,null,null,null,null,null,12
0400000US13,25.9,0.8,26.8,1.2,25.1,0.9,Georgia,null,null,null,null,null,null,13
0400000US15,29.6,1.5,30.0,1.9,29.3,2.8,Hawaii,null,null,null,null,null,null,15
0400000US16,24.5,3.0,26.9,2.7,21.8,3.5,Idaho,null,null,null,null,null,null,16
0400000US17,28.0,0.5,28.0,0.7,27.9,0.7,Illinois,null,null,null,null,null,null,17
0400000US18,25.4,1.5,26.2,1.1,23.8,2.2,Indiana,null,null,null,null,null,null,18
0400000US19,25.2,1.8,25.2,1.9,25.2,4.6,Iowa,null,null,null,null,null,null,19
0400000US20,28.1,2.8,29.6,2.4,25.2,3.2,Kansas,null,null,null,null,null,null,20
0400000US21,26.8,1.5,30.2,3.9,23.8,2.6,Kentucky,null,null,null,null,null,null,21
0400000US22,30.4,1.8,30.5,1.2,29.7,4.6,Louisiana,null,null,null,null,null,null,22
0400000US23,18.6,8.2,18.5,14.5,19.1,8.7,Maine,null,null,null,null,null,null,23
0400000US24,28.1,0.8,28.6,1.0,27.4,1.0,Maryland,null,null,null,null,null,null,24
0400000US25,28.4,0.9,27.4,0.8,29.6,0.8,Massachusetts,null,null,null,null,null,null,25
0400000US26,29.0,1.5,29.3,2.1,28.5,2.2,Michigan,null,null,null,null,null,null,26
0400000US27,26.4,1.7,28.0,1.7,24.1,2.6,Minnesota,null,null,null,null,null,null,27
0400000US28,26.2,3.0,29.0,3.3,21.1,5.8,Mississippi,null,null,null,null,null,null,28
0400000US29,26.1,1.5,28.4,2.8,23.2,1.4,Missouri,null,null,null,null,null,null,29
0400000US30,31.8,3.5,38.5,5.4,23.9,11.5,Montana,null,null,null,null,null,null,30
0400000US31,24.8,2.3,26.9,2.8,23.2,1.9,Nebraska,null,null,null,null,null,null,31
0400000US32,26.6,0.8,27.0,1.2,26.2,1.2,Nevada,null,null,null,null,null,null,32
0400000US33,26.3,4.8,26.5,5.1,18.9,21.7,New Hampshire,null,null,null,null,null,null,33
0400000US34,29.3,0.6,28.7,0.6,29.9,0.7,New Jersey,null,null,null,null,null,null,34
0400000US35,32.1,1.2,31.7,1.2,32.8,1.8,New Mexico,null,null,null,null,null,null,35
0400000US36,30.4,0.3,29.6,0.5,31.4,0.5,New York,null,null,null,null,null,null,36
0400000US37,23.8,0.8,24.5,1.0,22.6,1.6,North Carolina,null,null,null,null,null,null,37
0400000US38,28.3,1.7,29.9,5.4,28.2,3.7,North Dakota,null,null,null,null,null,null,38
0400000US39,26.6,1.5,27.6,1.7,25.5,2.0,Ohio,null,null,null,null,null,null,39
0400000US40,27.4,0.9,28.3,0.9,25.7,1.3,Oklahoma,null,null,null,null,null,null,40
0400000US41,26.1,1.0,26.5,1.3,25.5,1.2,Oregon,null,null,null,null,null,null,41
0400000US42,26.1,0.7,25.8,0.9,26.5,0.9,Pennsylvania,null,null,null,null,null,null,42
0400000US44,26.8,2.5,26.6,2.0,28.2,3.7,Rhode Island,null,null,null,null,null,null,44
0400000US45,25.9,1.4,26.9,1.8,24.7,2.2,South Carolina,null,null,null,null,null,null,45
0400000US46,28.5,4.0,30.3,3.3,25.4,7.0,South Dakota,null,null,null,null,null,null,46
0400000US47,26.3,1.1,26.8,1.6,25.7,1.5,Tennessee,null,null,null,null,null,null,47
0400000US48,28.5,0.4,28.1,0.5,28.9,0.7,Texas,null,null,null,null,null,null,48
0400000US49,24.1,1.3,25.5,1.4,22.8,1.6,Utah,null,null,null,null,null,null,49
0400000US50,23.0,4.7,22.7,2.4,24.5,12.4,Vermont,null,null,null,null,null,null,50
0400000US51,30.1,1.0,30.2,1.0,29.7,1.6,Virginia,null,null,null,null,null,null,51
0400000US53,25.6,1.3,26.7,1.0,24.4,0.9,Washington,null,null,null,null,null,null,53
0400000US54,26.4,9.3,36.8,3.9,20.6,8.6,West Virginia,null,null,null,null,null,null,54
0400000US55,25.7,1.1,25.4,1.2,26.3,2.3,Wisconsin,null,null,null,null,null,null,55
0400000US56,25.7,8.0,22.5,6.6,34.1,10.6,Wyoming,null,null,null,null,null,null,56
0400000US72,35.4,0.8,33.4,1.3,36.9,1.4,Puerto Rico,null,null,null,null,null,null,72
0400000US01,22.5,2.9,22.5,3.9,22.4,3.8,Alabama,null,null,null,null,null,null,01
0400000US02,29.6,3.2,30.3,8.7,29.5,2.8,Alaska,null,null,null,null,null,null,02
0400000US04,27.4,0.8,26.9,1.0,28.0,1.2,Arizona,null,null,null,null,null,null,04
0400000US05,23.6,1.3,23.8,1.2,22.9,2.7,Arkansas,null,null,null,null,null,null,05
