GEO_ID,C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,NAME,C18106_001EA,C18106_001MA,C18106_002EA,C18106_002MA,C18106_003MA,C18106_003EA,C18106_004MA,C18106_004EA,C18106_005EA,C18106_005MA,C18106_006EA,C18106_006MA,C18106_007EA,C18106_007MA,C18106_008MA,C18106_008EA,C18106_009MA,C18106_009EA,C18106_010MA,C18106_010EA,C18106_011EA,C18106_011MA,C18106_012EA,C18106_012MA,C18106_013EA,C18106_013MA,C18106_014MA,C18106_014EA,C18106_015MA,C18106_015EA,C18106_016MA,C18106_016EA,C18106_017MA,C18106_017EA,C18106_018EA,C18106_018MA,C18106_019EA,C18106_019MA,C18106_020MA,C18106_020EA,C18106_021MA,C18106_021EA,state
0400000US30,930984,1445,463973,2180,82207,1013,503,271,81704,1036,308349,1747,5908,1008,302441,1980,73417,713,4055,820,69362,1172,467011,1676,78152,1056,725,430,77427,1074,308447,1508,6140,1119,302307,1810,80412,884,6294,1015,74118,1009,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1694831,1632,836426,1958,168519,1505,1164,362,167355,1542,559297,1512,5776,913,553521,1659,108610,909,5850,778,102760,1086,858405,1747,160789,1121,1242,404,159547,1201,561709,1590,6917,953,554792,1860,135907,980,9180,1178,126727,1370,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2541053,2054,1269402,2300,247050,1522,2787,842,244263,1853,854575,1999,14257,2009,840318,2550,167777,901,9820,1312,157957,1616,1271651,1857,233519,1113,1838,666,231681,1297,851154,1552,14435,1623,836719,2419,186978,1156,14759,1490,172219,1647,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240520,1037,606661,2022,105796,1263,1246,571,104550,1308,416032,1768,7063,1208,408969,2051,84833,996,4249,988,80584,1293,633859,1850,103261,1234,735,355,102526,1344,428545,1538,6438,1290,422107,1922,102053,1042,6378,1018,95675,1630,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8229955,1939,3981080,3069,763844,2018,10347,1506,753497,2639,2702001,2234,37688,2905,2664313,3407,515235,1537,33085,2329,482150,2638,4248875,2599,733719,1806,5155,1209,728564,2234,2818628,1888,39334,2813,2779294,3014,696528,1639,63504,3476,633024,3811,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1908769,1619,935335,3088,191203,2303,1904,678,189299,2336,612080,2213,15495,2404,596585,3042,132052,978,11803,1488,120249,1706,973434,2352,181102,1940,2353,832,178749,1931,634804,1586,17642,2066,617162,2548,157528,796,18046,2090,139482,2032,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18152857,3086,8725125,5405,1575554,2938,18030,1916,1557524,3328,6025148,4193,92156,4077,5932992,6191,1124423,2650,79832,3341,1044591,4437,9427732,4593,1513396,2636,10939,1485,1502457,3113,6377429,3680,97490,5240,6279939,6200,1536907,2613,165450,5149,1371457,5562,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8941145,4751,4286111,6028,853784,4674,10505,1604,843279,4789,2864925,4952,60265,3946,2804660,5779,567402,2452,40058,2660,527344,3439,4655034,4930,816376,4293,6145,1075,810231,4452,3101485,3496,64623,4266,3036862,5158,737173,2261,76021,3761,661152,4343,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,639735,1094,324756,1780,55829,1175,418,203,55411,1166,226211,1456,2292,629,223919,1525,42716,565,2145,448,40571,655,314979,1549,52835,893,171,183,52664,917,209830,1345,2207,560,207623,1432,52314,661,3160,670,49154,875,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10681711,2714,5180855,5256,1005354,3824,12409,1589,992945,4083,3464129,4505,71628,4182,3392501,5878,711372,2471,45845,2430,665527,3580,5500856,4582,961291,3362,6305,1392,954986,3474,3612354,3854,77725,4173,3534629,5360,927211,2888,83962,3687,843249,5075,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3470912,2323,1696318,3670,345535,2376,4220,929,341315,2357,1121876,2633,24880,1948,1096996,3161,228907,1640,18089,1610,210818,2257,1774594,3264,326936,2148,1771,694,325165,2153,1159368,2321,29505,2282,1129863,3305,288290,1645,28483,1882,259807,2519,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3628339,2467,1783645,3287,323711,1872,2743,759,320968,1901,1202707,2581,21754,2512,1180953,3803,257227,1279,16644,1693,240583,2139,1844694,3386,304022,2370,2248,794,301774,2541,1225455,1914,23785,2523,1201670,3227,315217,1434,33220,2417,281997,2525,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11840999,2380,5729905,3883,1028667,2612,14182,1712,1014485,3436,3857911,3237,72776,3950,3785135,4667,843327,2274,52913,2940,790414,3036,6111094,3717,984006,2218,8353,1266,975653,2605,4010001,2897,79599,4110,3930402,5265,1117087,2897,97117,4245,1019970,5043,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,978748,1179,469291,1432,81809,942,1161,528,80648,1061,323062,1232,5627,1144,317435,1675,64420,546,3717,795,60703,929,509457,1360,78719,779,515,348,78204,846,343638,1102,7053,1342,336585,1776,87100,829,5081,863,82019,1105,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4328634,3012,2065299,4304,398007,2541,4711,928,393296,2699,1371194,3320,31462,3286,1339732,4855,296098,1624,22184,1950,273914,2425,2263335,3588,385478,2176,2379,944,383099,2337,1497339,2629,37097,3451,1460242,4503,380518,1548,39592,2344,340926,2661,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,757742,1331,377903,1907,73853,1308,401,204,73452,1372,252094,1466,4006,853,248088,1744,51956,717,3285,716,48671,1034,379839,1898,70497,1434,288,252,70209,1433,246970,1533,4325,983,242645,1802,62372,638,2960,568,59412,786,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5954606,3175,2869253,4472,556513,3390,8141,1279,548372,3245,1921123,3706,50286,3953,1870837,5478,391617,1905,32413,1973,359204,2257,3085353,4058,533713,3540,3692,922,530021,3594,2049886,2901,53909,4096,1995977,4871,501754,2247,60400,2986,441354,3754,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23651651,5777,11587653,9761,2574460,5030,31503,3222,2542957,6005,7791211,7663,134126,6966,7657085,9755,1221982,3601,101048,5069,1120934,5939,12063998,8588,2464570,5432,17333,2225,2447237,5877,8067263,6331,158628,6751,7908635,8180,1532165,3752,181987,5969,1350178,6946,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2571076,1663,1282956,2499,320686,1600,3240,1008,317446,1838,839068,1844,9675,1461,829393,2209,123202,791,7949,1290,115253,1611,1288120,2161,305401,1875,2153,783,303248,2058,838000,1611,11766,2012,826234,2399,144719,1109,10619,1321,134100,1502,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588917,922,289887,1138,47829,680,583,267,47246,716,198534,1002,4452,816,194082,1268,43524,528,2761,706,40763,923,299030,1020,44723,588,297,206,44426,608,202541,865,2882,695,199659,1041,51766,469,3615,698,48151,826,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7466435,4937,3591056,6909,686642,4345,7691,1309,678951,4284,2452560,5736,31977,3131,2420583,6346,451854,2244,31329,2819,420525,3449,3875379,5792,658172,3869,5205,1146,652967,4053,2632901,4531,43474,3113,2589427,4872,584306,2333,58093,3540,526213,3995,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6352105,3466,3135292,4120,586235,2489,5184,1181,581051,2783,2146456,3595,35118,2880,2111338,4536,402601,1491,26180,2235,376421,2634,3216813,2817,556387,2208,3831,1010,552556,2508,2175199,2553,39284,3109,2135915,4196,485227,1728,44083,3380,441144,3622,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721249,1842,839716,2943,140798,1699,1821,595,138977,1793,563357,2189,20257,2010,543100,2933,135561,1037,12111,1490,123450,1570,881533,3257,136919,1913,1501,521,135418,1881,577616,2375,16430,1984,561186,2834,166998,1062,20040,1942,146958,2126,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5300850,2214,2613221,3494,494461,2353,5370,1029,489091,2363,1766245,2742,31404,2556,1734841,3706,352515,1225,21144,1538,331371,1812,2687629,3066,469580,2036,3601,915,465979,2162,1776143,2362,33263,2731,1742880,3351,441906,1580,33731,1884,408175,2141,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529066,1362,266750,2033,50544,1535,560,445,49984,1597,181804,1371,3045,982,178759,1735,34402,689,1685,493,32717,826,262316,1802,47572,1285,173,154,47399,1319,176224,1332,3169,942,173055,1562,38520,780,2584,787,35936,996,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3432408,699,1630027,2439,328659,2058,4029,1003,324630,2227,1051021,796,32413,3049,1018608,3128,250347,548,28231,2230,222116,2329,1802381,2264,310717,1963,2631,885,308086,2258,1167194,529,37695,2914,1129499,2903,324470,740,52014,2766,272456,2699,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4440095,3391,2120828,4546,418804,3392,5405,956,413399,3384,1409189,3506,38426,2956,1370763,5095,292835,1524,26230,2279,266605,2678,2319267,4000,402593,2457,2534,909,400059,2719,1528146,2593,44337,3035,1483809,3898,388528,1745,49167,2782,339361,3196,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,655012,1972,334868,2286,69170,1318,462,249,68708,1322,236095,1783,4027,1065,232068,1898,29603,624,2303,662,27300,789,320144,1630,63968,1135,232,177,63736,1115,224851,1305,3546,1044,221305,1418,31325,890,3857,954,27468,1036,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6006067,2260,2945216,2865,603830,1819,6388,1383,597442,2360,1901266,2562,31636,2809,1869630,3983,440120,1161,24611,2598,415509,2765,3060851,2585,575963,1635,4961,1223,571002,2036,1965428,2242,35104,3527,1930324,4460,519460,1302,42452,3078,477008,3113,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2704664,2589,1315604,4108,266984,2978,2441,665,264543,3143,858849,2671,21687,2149,837162,3599,189771,1505,16223,1782,173548,1965,1389060,3357,250790,2483,2166,741,248624,2627,902516,2423,22768,1946,879748,3011,235754,1834,24756,1803,210998,2524,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
