GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002MA,B25072_002EA,B25072_003MA,B25072_003EA,B25072_004MA,B25072_004EA,B25072_005MA,B25072_005EA,B25072_006EA,B25072_006MA,B25072_007EA,B25072_007MA,B25072_008MA,B25072_008EA,B25072_009MA,B25072_009EA,B25072_010EA,B25072_010MA,B25072_011EA,B25072_011MA,B25072_012EA,B25072_012MA,B25072_013MA,B25072_013EA,B25072_014MA,B25072_014EA,B25072_015EA,B25072_015MA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021EA,B25072_021MA,B25072_022EA,B25072_022MA,B25072_023EA,B25072_023MA,B25072_024MA,B25072_024EA,B25072_025MA,B25072_025EA,B25072_026EA,B25072_026MA,B25072_027EA,B25072_027MA,B25072_028EA,B25072_028MA,B25072_029EA,B25072_029MA,state
0400000US23,158529,4335,15706,2072,2610,824,1799,616,2073,878,1074,460,6931,1344,1219,696,37225,2608,9389,1303,4686,992,3327,793,2330,791,15605,1990,1888,866,76951,3416,17689,1736,8173,1459,8988,1629,7194,1274,28062,2479,6845,1164,28647,1911,3218,730,2577,618,5076,914,3474,835,10173,1448,4129,906,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,723780,9709,52518,3865,5604,1228,5836,1634,4726,1290,4199,1034,28285,2614,3868,1011,197834,5305,45359,3492,29793,2185,25508,2666,18715,2682,71860,3956,6599,1522,372816,8223,93607,5008,52954,3467,40815,3091,33948,3031,132784,5232,18708,2136,100612,3617,14041,1726,9587,1237,11282,1673,7949,1278,49437,3395,8316,1407,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952339,10308,64282,3407,10417,1420,5225,1292,7054,1305,3972,902,33507,2277,4107,919,240492,6359,71347,4252,33479,3059,29658,3059,18576,2417,76080,4808,11352,1808,476779,8795,120120,5116,56612,3865,54652,4156,41235,3309,183331,6789,20829,2691,170786,5406,25107,2325,14777,1775,27584,2591,20704,2341,68130,3736,14484,1776,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1105104,13859,129720,5822,16742,2076,12018,1787,10461,1380,8964,1320,70778,4166,10757,1464,269296,6502,66915,3526,32715,2867,26153,2339,18526,2220,106573,4622,18414,1945,545625,9729,124313,5551,61409,3611,55467,3445,39240,2929,216713,6627,48483,3024,160463,5067,21748,2122,14242,1435,21067,1866,19205,2080,69839,3271,14362,1329,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,603133,9212,79054,3490,16100,1947,8521,1416,7160,1280,6468,1048,37550,2863,3255,1033,170869,5060,53246,3058,27614,2271,18899,1760,12112,1801,50060,3423,8938,1481,256665,6938,66099,3707,35083,2981,28814,2574,19504,2225,91089,5191,16076,1592,96545,3671,11941,1200,8562,1286,11280,1421,10119,1326,46478,2734,8165,978,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,346910,8433,36036,3723,4773,1416,3304,794,3242,1125,1597,621,17336,2453,5784,1389,92419,5186,19021,2464,10113,1702,7963,1636,7669,1711,34819,3328,12834,1809,178387,6647,38711,4028,16591,2141,15775,1989,13497,2043,64972,4518,28841,2781,40068,2457,5394,1061,4163,1029,3259,692,3300,728,13708,1694,10244,1366,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,767449,11382,96221,4135,16049,2124,9708,1551,8545,1624,7640,1480,47806,3110,6473,1333,200515,5854,53500,3623,27011,2716,21016,2738,16661,2223,69677,3911,12650,1655,360755,9222,90440,5660,38159,3132,40091,3202,30125,2552,127202,5512,34738,2531,109958,4205,15816,1628,11174,1719,12316,1434,9861,1461,47184,2864,13607,1280,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,134742,4135,19132,1788,2669,922,1881,688,2941,1117,3125,945,7643,1502,873,479,34712,2519,12076,1459,4389,1081,3777,1070,2241,659,9630,1641,2599,784,60606,3654,17125,1909,6330,1137,5657,1170,4075,905,20878,2532,6541,968,20292,1623,4042,645,1339,337,1810,543,1400,484,8053,1326,3648,663,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,246928,5425,37386,2693,8277,1467,4790,1005,3747,904,3078,864,15559,1769,1935,627,69055,2987,22372,2264,10499,1720,8203,1288,5947,1295,18058,1961,3976,779,105704,4235,33502,2629,12792,1388,11931,1638,8109,1365,30056,2889,9314,1171,34783,1856,6663,1036,3456,901,3970,822,2818,561,13718,1339,4158,646,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,454281,8114,34903,3120,6048,1292,3636,1038,3290,946,2715,773,16853,2478,2361,788,115329,4552,26780,2771,17743,2489,11703,1879,9021,1253,45268,3659,4814,1110,250877,6969,56086,4106,33831,2728,32753,2643,20196,2408,95790,5365,12221,1856,53172,3055,8187,1090,4902,1044,5198,960,3863,902,26864,2313,4158,1051,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,151274,5422,13624,1828,2223,963,2308,916,1381,547,1061,505,6047,1317,604,435,34899,2879,8032,1696,5707,1154,5336,1184,3002,1045,11593,1888,1229,618,76354,3846,17266,2036,9740,1614,10613,1762,6856,1357,27725,3062,4154,1054,26397,1990,4649,1139,2201,748,3319,792,2750,706,10699,1579,2779,725,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1117318,13291,53855,3482,7776,1713,4596,1062,3967,928,3680,927,29847,2930,3989,1229,269893,6949,72292,4200,35770,3307,29455,3118,20213,2127,101609,4834,10554,1766,618674,12560,140776,6303,71401,4481,60446,4265,51970,3583,263240,9071,30841,2762,174896,4762,21148,2063,14922,1898,21765,2119,18194,1890,84892,4033,13975,1727,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246890,7139,30314,2446,3342,966,2702,841,3382,847,2237,799,15042,2050,3609,981,66144,3840,16471,2078,6985,1506,7285,1595,4175,1012,25563,2577,5665,1135,121190,5427,33451,3363,11181,1802,11533,1739,9214,1599,43376,3458,12435,1677,29242,2434,5320,1140,2591,795,3181,905,2432,771,11463,1506,4255,783,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3355029,20123,188912,5436,26414,2434,14828,2117,14761,1721,13995,2129,103136,4042,15778,1958,788480,10589,193551,7482,104492,6198,88145,4723,67035,4358,296251,9264,39006,2969,1797088,16228,438474,9630,194421,7170,185737,7196,139734,5474,736443,14341,102279,5013,580549,8515,92438,3776,50259,3414,68642,3641,59125,4007,274600,6300,35485,2651,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1289699,14128,144123,5663,20333,2463,14698,2353,13281,1821,11483,1850,72432,4029,11896,2065,351133,7803,89253,4585,46373,3935,38377,3322,29647,3345,123121,6433,24362,2324,636793,11358,169988,7277,77477,4947,62605,4151,49169,3889,217506,7189,60048,3494,157650,4912,24932,2258,12984,1717,16027,1751,11939,1495,63118,3576,28650,2221,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,101751,4117,21705,2123,5528,1395,2526,749,1790,729,1514,649,8362,1384,1985,869,25665,2039,11823,1568,3816,1039,2675,833,1391,609,3747,986,2213,548,37762,2294,13993,1649,5618,1079,5183,1155,1457,497,7852,1302,3659,725,16619,1411,3722,717,1198,376,1296,414,1153,356,6780,1024,2470,630,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1535290,11791,164095,5324,27950,2594,15483,1929,13226,1562,11930,1902,82697,4353,12809,1796,386125,7495,110927,5424,50290,3419,39326,3300,28858,3282,130554,4991,26170,2568,763450,9608,204787,7924,94955,4422,79512,4169,58381,3802,268837,7542,56978,3504,221620,5842,32967,2496,20783,1526,26454,1984,21873,2403,94407,3846,25136,2137,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,486298,5609,68393,2795,14797,1654,6141,864,5882,1150,4201,1007,31446,1975,5926,1073,130226,3903,37106,2703,18224,1687,14350,1925,9930,1436,39273,2538,11343,1444,227641,5506,64921,2971,24715,1791,19976,1599,16384,1832,74083,3475,27562,2052,60038,2273,9167,1041,4883,799,5295,692,5758,967,24968,1778,9967,914,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,583182,9343,66331,3724,8322,1699,6254,1330,7123,1622,4806,1057,34313,2784,5513,1258,160027,4876,38547,3392,20942,2638,18024,2497,13577,1975,61174,3565,7763,1476,272346,7595,60701,3975,33275,3159,29639,2883,21140,2417,107914,5604,19677,2564,84478,3791,12179,1682,7694,1372,8665,1482,7254,1292,41333,2748,7353,1059,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1541750,11953,141175,6006,22093,2358,14896,2172,12585,1925,10418,1483,68709,4208,12474,1632,392947,6024,110905,4696,52849,3716,43837,2795,31836,3079,132487,5123,21033,2371,713281,11411,185425,6979,83267,3835,75096,4067,58126,3778,257518,7766,53849,3181,294347,5887,43783,3156,28137,2063,37450,2573,26354,2471,122890,4948,35733,2762,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,165293,4531,15345,1725,2073,859,972,531,2001,737,1090,538,8137,1409,1072,472,37721,2615,10793,1678,4022,937,4387,1086,2464,741,13957,2027,2098,734,82517,4292,22776,2258,9022,1413,8427,1420,9167,1680,29198,3219,3927,1077,29710,2061,4472,873,2709,692,5536,988,4053,928,10921,1245,2019,516,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,569648,9235,63521,3690,8663,1810,5459,1184,5798,1422,4498,1142,31546,2640,7557,1473,154375,5875,37427,2998,17550,2346,17363,2331,11920,1949,55404,3655,14711,2050,291293,7697,67553,4003,29197,2485,28505,3107,24135,2678,107285,5589,34618,3299,60459,3519,7875,1186,5859,1139,5973,1131,4544,1040,24148,2271,12060,1543,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106565,4369,15633,1914,3523,820,1641,584,1421,742,1908,742,5896,1306,1244,434,28828,2395,11252,1490,4370,1169,3373,917,1523,638,6473,1317,1837,526,43252,2871,14157,1593,5106,810,4245,998,4375,1109,10330,1328,5039,1050,18852,1717,4113,736,1460,348,2098,522,1821,546,6780,1126,2580,643,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,826089,12336,92767,4775,15770,2002,8628,1718,8321,1521,5672,1298,46511,3631,7865,1495,220981,6443,54326,4308,27076,2803,26151,2654,17663,2173,77161,4571,18604,2222,415071,9256,99161,4945,45121,3726,39842,3246,32030,2930,150757,6195,48160,3925,97270,4131,17061,1694,6648,985,10690,1261,8987,1366,35392,2775,18492,1835,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3384103,21621,392363,10189,62846,4227,39716,3468,37177,3479,29703,2942,191797,7677,31124,3258,1008960,11908,273985,10198,141900,6293,116200,6308,82812,5235,334688,8806,59375,3996,1653304,16948,456445,11025,204655,8497,175337,7067,129122,6383,562805,12234,124940,5708,329476,8517,48208,3441,25245,2729,34005,2687,30270,2901,144304,5054,47444,3091,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
