GEO_ID,B25006_001E,B25006_001M,B25006_002E,B25006_002M,B25006_003E,B25006_003M,B25006_004E,B25006_004M,B25006_005E,B25006_005M,B25006_006E,B25006_006M,B25006_007E,B25006_007M,B25006_008E,B25006_008M,B25006_009E,B25006_009M,B25006_010E,B25006_010M,NAME,B25006_001MA,B25006_001EA,B25006_002MA,B25006_002EA,B25006_003EA,B25006_003MA,B25006_004EA,B25006_004MA,B25006_005MA,B25006_005EA,B25006_006MA,B25006_006EA,B25006_007MA,B25006_007EA,B25006_008EA,B25006_008MA,B25006_009MA,B25006_009EA,B25006_010MA,B25006_010EA,state
0400000US18,2480077,10833,2146849,9528,222791,4811,5846,1134,36191,1962,1033,607,41879,2456,25488,2010,3828,855,21660,1984,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,1155028,5889,31585,1967,2528,622,16226,1164,609,290,9576,1583,11496,1765,1185,487,10311,1635,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,982119,5617,64124,2282,8388,1262,21576,1245,839,488,16212,1796,20653,2174,1456,433,19197,2194,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1522463,8221,134957,3254,3250,811,16294,1414,597,420,10076,1419,19367,1813,1121,431,18246,1802,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1137010,7991,514717,6339,9376,1306,22581,1768,879,467,14910,2294,20000,2288,2102,661,17898,2240,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,535329,4183,3859,727,3550,865,4642,1019,0,155,528,407,6635,1225,142,125,6493,1225,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1337133,6938,623453,5865,6755,1239,104233,2790,949,541,46644,3172,38550,2788,4802,961,33748,2589,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,2116175,10642,152906,4076,5448,1161,119960,3056,245,191,83312,4007,44348,3214,8688,1387,35660,2745,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,3128688,10327,512840,5945,20749,1605,77187,2777,432,258,25760,1988,53412,2618,5731,968,47681,2497,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1890081,6150,98152,2764,19219,1326,60556,2248,760,436,18112,1989,25063,2399,2539,810,22524,2305,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,686848,6057,379939,5700,3962,820,7389,1237,181,208,5252,1178,6950,1349,542,362,6408,1298,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,2003414,10030,264086,4593,10468,1382,31404,1519,1481,497,18433,1903,29849,2976,2810,788,27039,2919,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,376303,3749,878,434,19967,1364,2748,946,247,228,1856,588,6939,1051,256,179,6683,1017,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,667008,4409,30423,1584,5059,877,10772,659,259,211,11341,1589,8708,1316,665,292,8043,1348,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,761464,7715,81628,3346,10625,1144,62885,2680,5871,1261,59365,3642,24767,2685,3788,747,20979,2612,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,495773,4607,4700,864,1231,558,9981,966,54,90,1648,709,5750,1037,818,504,4932,1001,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2335019,10546,422205,5383,7063,1292,237567,4090,581,352,146388,6256,49976,2928,13934,1504,36042,2565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,588604,6683,15032,1430,49371,2473,7761,836,327,225,87502,4551,16399,1721,6224,1118,10175,1425,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,5072850,13701,1059063,9524,25087,2073,465827,6898,2756,1327,481910,8107,131429,4749,38611,2702,92818,3949,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2731213,13656,781013,6579,39982,1991,71501,2355,1739,754,58815,4396,47062,3179,6197,1139,40865,2911,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,270519,2736,3284,854,11400,933,2397,702,202,260,812,302,2330,645,175,129,2155,621,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3845516,11923,547832,6287,10299,1023,66610,3025,1632,794,25402,2389,57381,4214,5526,1095,51855,4044,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,1127134,5574,103262,2675,91226,2474,19686,1119,988,353,24796,2142,79575,2774,2341,526,77234,2732,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,1353425,7348,24408,2027,15768,1737,46971,2130,4575,913,33871,2724,37939,3326,3713,1139,34226,2993,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,4220647,11584,494004,6199,7084,1118,112349,3709,1561,630,69255,3569,53349,3330,7688,1197,45661,3182,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,354996,3734,23472,1676,1926,508,10215,1086,57,124,16298,1784,6119,1111,1601,528,4518,960,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1259206,9389,465419,6028,5770,958,18671,1336,305,284,19785,2297,18184,2478,1861,714,16323,2348,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,294252,3009,4110,983,17807,1090,2066,520,374,370,2334,780,2822,717,141,122,2681,691,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1997158,10087,390511,5803,6354,1247,31845,1911,940,484,24703,2538,28579,3319,3203,997,25376,3000,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,6900753,23394,1093934,10757,45930,3063,330115,5408,6718,1463,444196,12278,149313,5423,35001,2644,114312,5127,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,812726,5735,9399,1068,9288,1122,18820,1350,5030,754,28564,2483,11864,1656,2512,609,9352,1447,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,250101,2853,1702,520,1053,494,2200,429,0,143,442,242,3022,619,35,61,2987,618,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2220729,11481,567721,7015,8459,1141,137620,3458,1596,637,48278,3706,54564,3836,6429,1165,48135,3727,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,2186697,10874,90730,3130,32398,2203,170607,3524,9767,1308,67492,3634,79126,3650,7504,1368,71622,3804,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,703788,5738,22252,1811,887,346,4383,856,181,215,1180,487,8873,1283,269,221,8604,1281,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,2058573,8018,124942,3199,19312,1465,37660,1961,203,229,24772,2381,22900,2158,3776,825,19124,1948,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,209943,3126,1292,651,3389,695,1494,538,0,185,3502,1033,3893,1021,412,317,3481,988,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,872911,10701,114453,4103,4310,999,4204,1101,22,37,119519,5179,148275,4880,7146,1097,141129,4796,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,1315608,8562,469229,6060,10026,1661,18548,1664,640,335,11834,1645,19284,1835,1419,583,17865,1727,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,188219,2595,9490,1181,27408,1415,9305,984,1769,619,2101,787,13359,1766,731,413,12628,1809,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,1996144,9554,100066,3266,76843,2558,62472,2841,3536,918,110518,5183,42589,2739,8185,1387,34404,2565,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,917745,6891,172697,3879,7772,1354,13468,1315,1134,413,15156,1936,15887,1732,1006,607,14881,1590,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
