GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001MA,B19325_001EA,B19325_002MA,B19325_002EA,B19325_003MA,B19325_003EA,B19325_004EA,B19325_004MA,B19325_005EA,B19325_005MA,B19325_006MA,B19325_006EA,B19325_007MA,B19325_007EA,B19325_008MA,B19325_008EA,B19325_009EA,B19325_009MA,B19325_010EA,B19325_010MA,B19325_011MA,B19325_011EA,B19325_012MA,B19325_012EA,B19325_013MA,B19325_013EA,B19325_014EA,B19325_014MA,B19325_015EA,B19325_015MA,B19325_016EA,B19325_016MA,B19325_017MA,B19325_017EA,B19325_018MA,B19325_018EA,B19325_019EA,B19325_019MA,B19325_020EA,B19325_020MA,B19325_021EA,B19325_021MA,B19325_022MA,B19325_022EA,B19325_023MA,B19325_023EA,B19325_024EA,B19325_024MA,B19325_025EA,B19325_025MA,B19325_026EA,B19325_026MA,B19325_027EA,B19325_027MA,B19325_028MA,B19325_028EA,B19325_029EA,B19325_029MA,B19325_030EA,B19325_030MA,B19325_031EA,B19325_031MA,B19325_032EA,B19325_032MA,B19325_033MA,B19325_033EA,B19325_034MA,B19325_034EA,B19325_035EA,B19325_035MA,B19325_036EA,B19325_036MA,B19325_037EA,B19325_037MA,B19325_038EA,B19325_038MA,B19325_039MA,B19325_039EA,B19325_040EA,B19325_040MA,B19325_041EA,B19325_041MA,B19325_042EA,B19325_042MA,B19325_043EA,B19325_043MA,B19325_044MA,B19325_044EA,B19325_045MA,B19325_045EA,B19325_046EA,B19325_046MA,B19325_047EA,B19325_047MA,B19325_048EA,B19325_048MA,B19325_049MA,B19325_049EA,B19325_050MA,B19325_050EA,B19325_051EA,B19325_051MA,B19325_052EA,B19325_052MA,B19325_053EA,B19325_053MA,B19325_054MA,B19325_054EA,B19325_055MA,B19325_055EA,B19325_056MA,B19325_056EA,B19325_057EA,B19325_057MA,B19325_058EA,B19325_058MA,B19325_059MA,B19325_059EA,B19325_060MA,B19325_060EA,B19325_061MA,B19325_061EA,B19325_062EA,B19325_062MA,B19325_063EA,B19325_063MA,B19325_064MA,B19325_064EA,B19325_065MA,B19325_065EA,B19325_066MA,B19325_066EA,B19325_067EA,B19325_067MA,B19325_068EA,B19325_068MA,B19325_069MA,B19325_069EA,B19325_070MA,B19325_070EA,B19325_071MA,B19325_071EA,B19325_072EA,B19325_072MA,B19325_073EA,B19325_073MA,B19325_074EA,B19325_074MA,B19325_075MA,B19325_075EA,B19325_076MA,B19325_076EA,B19325_077EA,B19325_077MA,B19325_078EA,B19325_078MA,B19325_079EA,B19325_079MA,B19325_080MA,B19325_080EA,B19325_081MA,B19325_081EA,B19325_082MA,B19325_082EA,B19325_083MA,B19325_083EA,B19325_084EA,B19325_084MA,B19325_085EA,B19325_085MA,B19325_086EA,B19325_086MA,B19325_087EA,B19325_087MA,B19325_088MA,B19325_088EA,B19325_089MA,B19325_089EA,B19325_090EA,B19325_090MA,B19325_091EA,B19325_091MA,B19325_092EA,B19325_092MA,B19325_093EA,B19325_093MA,B19325_094MA,B19325_094EA,B19325_095EA,B19325_095MA,state
0400000US06,30416010,2937,15018551,4117,6670589,30800,0,197,6670589,30800,13895,1907,10623,1693,38151,3391,42742,3882,140182,6718,109912,6902,227802,9834,190118,8865,309919,9490,207949,6958,415961,11111,457340,10271,370328,11342,408042,10174,296252,9226,377309,11256,529546,13434,423996,9604,727601,12551,1372921,16370,8347962,30414,2207240,21481,6140722,29003,616251,11377,380092,10244,465776,9414,508172,11481,673179,13779,339601,10615,351803,9814,248218,8380,310784,8641,207911,6795,314416,8825,272248,8516,198557,6253,187839,5845,135951,4447,130375,5129,184532,6051,133387,5217,202888,5284,278742,7026,15397459,3902,4602090,24176,0,197,4602090,24176,8558,1698,9916,1412,37238,2911,48192,3983,124666,5366,93550,4367,176905,7348,143356,7326,238891,7298,166371,7224,331011,8136,364963,9565,305948,11474,337376,9345,253593,7204,279277,7532,376941,7639,305163,8114,464149,9369,536026,10749,10795369,23563,3304232,28035,7491137,30698,743362,12056,591955,11038,800097,16777,804519,13890,949269,16971,465406,10171,435994,10610,305118,7995,345352,9690,225956,7282,340371,9083,280136,8752,203468,6268,161318,7208,118762,5047,116353,4791,151507,5204,122250,5315,171740,6991,158204,5820,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4152392,2040,2073202,2540,1047840,11252,0,189,1047840,11252,2089,607,1549,498,6605,1362,5426,1449,22131,2357,9881,2017,23057,2378,21233,2558,41036,3075,28993,2994,60791,3591,75554,4511,67087,3769,74908,4364,57119,4292,64701,4012,94913,4247,73104,4864,125980,4745,191683,5961,1025362,11454,169341,5617,856021,12721,105770,5269,57962,3646,53903,3381,64906,4204,68251,4831,41917,3118,47558,4023,35743,2782,47348,3001,27009,2737,51219,3404,45498,2881,30819,2379,30136,2814,22189,1899,20514,2022,26648,2292,18645,1703,25047,1862,34939,2210,2079190,2871,737285,10028,0,189,737285,10028,1547,611,1376,483,3808,828,7818,1606,22551,2676,13644,1728,24003,2486,18558,2507,32862,2354,24722,2496,56834,4150,70561,3897,67599,4686,59661,4036,47769,3257,50703,3357,66336,4098,48443,3321,59309,3664,59181,3213,1341905,10896,304188,9149,1037717,10466,123253,4550,85344,4251,97797,4784,114903,5358,102261,4923,59649,3117,62537,3300,43575,3057,52174,3161,35004,3161,55949,3395,44845,3049,30373,2413,26922,2009,19547,1730,17695,2436,20634,1933,14704,1403,16027,1887,14524,1871,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2945674,1273,1419508,1881,680818,8355,0,193,680818,8355,850,471,741,352,2034,653,2714,920,6151,1246,4398,1231,8342,1700,8496,1656,21563,2662,12149,1750,28491,2735,36643,3252,35597,3493,39298,3835,33863,3432,47628,3427,65813,3577,50664,3390,99747,4774,175636,5568,738690,8807,149705,6086,588985,8660,63507,3505,37372,2904,35839,3118,40046,2822,46548,3492,29000,2525,30582,2501,22743,1933,31045,2607,22029,2277,35137,2692,31071,2380,23059,1981,22861,2588,12663,1731,16942,1764,22763,2047,15747,1751,21120,1878,28911,1869,1526166,1626,513501,7254,0,193,513501,7254,657,295,1680,660,2474,664,2537,986,6777,1216,6102,1439,9656,1603,9567,1245,17896,1941,13011,1762,37958,3499,40855,3184,38474,3248,42456,3368,28367,2396,39554,3413,48693,3055,40731,2815,63892,3895,62164,3439,1012665,7449,203998,5671,808667,7429,79774,4113,55188,3902,67344,4743,73395,4444,81166,4267,53737,3728,52641,3007,35967,2652,45694,3007,27817,2219,51736,3136,36700,2699,23423,1880,22600,2079,15825,1760,17111,2637,22283,2007,13824,1526,19146,1808,13296,1438,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,746748,660,357658,785,163254,4297,0,182,163254,4297,135,157,59,93,1418,703,1462,659,2269,798,2709,976,3839,1341,2507,870,6561,1347,3877,1019,9878,2100,9741,1648,8406,1566,12296,1822,10738,1782,13936,2124,17585,1975,12134,1567,19940,2041,23764,2042,194404,4261,36625,2616,157779,4717,16861,1783,11458,1700,10029,1491,8429,1293,11913,1538,7195,1486,9971,1737,5773,1052,9414,1510,5738,1096,9700,1591,9779,1438,8009,1396,6190,1028,3549,721,2777,690,6431,1120,4898,1130,4380,859,5285,922,389090,804,139358,3714,0,182,139358,3714,278,270,78,129,927,427,385,241,2964,787,2244,879,2729,840,3048,895,7254,1543,3925,884,12759,1808,11890,1527,13426,1905,14100,1918,8102,1271,9855,1549,11594,1597,11859,1811,12498,1561,9443,1110,249732,3871,50534,3205,199198,4042,21735,2051,14744,2156,19777,1860,19457,1991,21890,1947,13576,1848,14069,1729,8968,1269,8711,1163,7453,1430,12508,1561,8146,1277,4910,1149,5117,983,3490,801,3316,716,3789,797,2332,588,3025,706,2185,653,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,539055,396,251998,318,125614,3866,0,197,125614,3866,135,142,146,184,350,293,763,503,2105,839,780,407,2786,1028,1260,642,3556,857,1578,689,4442,950,8129,1459,5184,1069,6953,1709,5553,1140,5940,1240,10380,1632,7453,1219,16591,2012,41530,2615,126384,3886,31300,2534,95084,3559,15208,1462,8045,1321,7095,1354,8730,1339,7695,1145,3477,940,4471,941,2089,632,3727,871,2379,752,3974,995,4651,1160,2333,836,3005,726,2680,847,1863,724,2297,651,2123,755,2979,783,6263,1186,287057,371,123039,3873,0,197,123039,3873,130,181,691,407,272,172,640,390,1820,533,799,368,1225,599,1980,777,3308,937,1578,570,5551,1222,5632,1117,6942,1382,9260,1522,5878,1194,7290,1374,13885,1950,9637,1256,17880,2030,28641,1867,164018,3871,34523,2575,129495,4372,17502,2258,12219,1651,10464,1609,12101,1718,10955,1825,6833,1266,6808,1212,3716,901,4479,967,4047,1110,6965,1152,5905,1084,3885,1052,3395,662,2980,680,3637,899,3355,819,2392,649,2792,708,5065,991,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16016557,3446,7757505,5119,3203869,20802,0,211,3203869,20802,6569,1319,5110,1395,21415,2357,21676,2353,80866,5540,64538,5833,120348,6353,97908,6980,187018,8305,107115,5380,259357,10376,279199,9259,225451,8783,246879,7781,166431,8205,185789,6272,244578,8703,176215,7044,278047,9030,429360,11082,4553636,20629,1064103,13909,3489533,19115,300640,9140,200152,8254,258200,8925,301049,10644,335685,9810,220555,7559,230195,7585,163624,7574,175588,6062,120288,5348,204099,7024,162771,6098,137390,5449,111787,5386,78025,4294,77604,4226,105937,4508,68121,4020,97172,4311,140651,5946,8259052,4590,2598254,19734,0,211,2598254,19734,5247,1140,2903,821,21315,2482,26850,3384,78509,5540,66278,5354,131103,8035,98860,5980,180986,6870,111388,5386,273555,8991,280242,8913,234887,7950,216091,8172,140661,6219,144410,6577,178187,6618,122363,5416,157851,6132,126568,5611,5660798,20266,1453910,21128,4206888,23265,378347,11415,306187,10235,470685,12985,535388,12989,483451,11285,328480,9990,288420,8452,192611,7131,195739,7461,131151,6991,205378,7397,149439,5383,115110,5255,89546,4819,62655,3521,58100,3895,75067,4206,42063,3439,46061,3606,53010,3113,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7830116,4910,3783669,5257,1748254,15630,0,208,1748254,15630,4622,1170,2064,751,9494,1715,12590,2157,33259,3113,25844,3461,63003,4838,43384,4034,89594,6315,55535,4141,138785,7678,138028,7049,122189,6237,123812,5552,93689,5008,110792,6472,137005,5911,107270,5191,165986,6532,271309,8681,2035415,16455,567436,13263,1467979,16419,162413,7917,102935,5990,126354,6241,139539,6334,135709,6142,93789,5774,96810,5814,63252,3876,68228,4053,51112,3424,74332,4530,64654,3597,49842,3980,41031,2679,30569,2407,28729,2661,41484,3260,25046,2899,31687,2992,40464,3244,4046447,5172,1361209,17011,0,208,1361209,17011,2282,1023,2495,793,14563,2030,15350,2418,48100,3543,35243,3313,63441,4828,48888,4016,86313,6299,54446,3833,139135,6718,137756,7306,100704,5921,104307,6294,75289,3889,80689,5142,105256,5150,77069,5015,91789,5358,78094,4620,2685238,17760,824567,16131,1860671,15464,220294,7819,153789,6679,203860,7911,244068,7291,225827,8335,132900,5675,117644,5216,72530,4946,73126,4257,51393,3243,81420,4831,59758,4169,47228,3326,39083,3510,25317,2530,25723,2525,31824,2857,20265,2206,18813,2041,15809,1694,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1137619,763,570172,1040,279662,5555,0,177,279662,5555,657,358,510,339,1953,658,2556,791,4835,1105,4247,1193,6088,1196,8282,1657,12926,1928,11259,1956,17957,1979,20349,2158,19667,2125,19480,1853,16850,2285,17716,1925,26522,2662,20550,2266,33281,2467,33977,2498,290510,5474,58830,3145,231680,5574,20526,2348,14971,1692,16394,2275,16226,1730,15014,1702,12529,1640,14938,2074,9881,1671,10199,1328,7864,1219,15217,1706,13787,1600,8084,1178,9633,1283,7278,1235,6232,1060,10320,1674,6358,1070,8042,992,8187,1212,567447,914,203723,4578,0,177,203723,4578,399,317,418,239,1684,683,1738,612,5758,1235,4729,1020,4335,946,5000,947,9681,1485,9178,1341,17843,1846,19980,2068,21431,1964,17782,2049,12832,1721,14201,1668,17324,2015,10608,1634,15669,1726,13133,1566,363724,4562,91941,3879,271783,4923,25024,2111,18327,1865,25133,2240,29906,2379,26887,2524,16305,1897,15339,1958,13275,1869,13340,1562,10209,1230,16261,1812,13119,1698,8447,1242,9339,1549,6809,1119,5919,1123,5609,909,4514,784,4675,960,3346,846,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1239521,1574,614964,2172,275532,5688,0,187,275532,5688,414,241,501,328,1653,558,1427,589,6478,1355,2882,714,9996,1890,5330,1172,14755,2791,10204,1802,22142,2638,26879,2963,19964,2187,20871,1969,14783,2015,19842,2566,26145,2423,17241,1928,23862,2156,30163,2765,339432,5944,54255,3311,285177,5883,29018,2602,21750,2396,18430,2179,27223,2589,19964,2072,17132,1907,19284,2211,14025,1822,16943,2458,11406,1548,15118,1874,14007,1651,11667,1612,10670,1675,7375,1321,5213,1054,6782,987,5058,1152,6197,1018,7915,1178,624557,2191,183138,5944,0,187,183138,5944,332,201,807,433,2138,704,2679,933,7234,1496,6775,1422,7787,1556,8111,1426,14350,2142,9767,1542,20599,2004,20982,2316,14762,2239,13563,1983,9515,1633,11103,1953,12565,2100,6247,1423,9347,1628,4475,1144,441419,6448,94383,4512,347036,6776,45740,3697,29826,2678,39355,3185,43441,3527,38496,3163,22044,2267,24803,2632,16865,2091,15707,1889,9020,1377,17361,2027,12535,1941,7732,1142,5377,1113,3917,902,3128,847,5587,1086,1408,535,2364,840,2330,762,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10344646,2497,5026063,3881,2386766,14438,0,179,2386766,14438,2571,691,3344,987,12451,1718,12565,2022,36801,3590,26107,2765,57623,4190,51187,4146,96295,4971,56592,3915,142134,6087,166033,6722,146031,6100,168491,6051,119020,5297,163955,5605,214805,6945,179539,6235,303418,8214,427804,7223,2639297,15094,620293,10319,2019004,16056,215476,7728,137415,5221,150956,6103,155665,5636,167387,6021,104606,5061,118196,5157,88657,4397,105856,4543,66354,3650,122083,4438,100983,4226,76959,3597,69465,4079,54375,3637,51511,3510,63381,3729,45217,2959,59158,3088,65304,3510,5318583,3541,1831095,15466,0,179,1831095,15466,1444,509,2630,694,14479,1835,10653,1357,38996,3196,34674,3196,70036,3743,54895,3542,109339,5201,64397,3416,158445,5668,175700,6463,138038,5994,143511,6094,106755,4850,120488,5373,161415,5412,118679,4671,159649,5941,146872,5316,3487488,16017,888644,11077,2598844,16163,273696,6451,205111,6061,262674,6614,305236,7966,279636,9439,183583,5879,182442,5813,126289,5419,127363,4850,78843,3833,127531,4647,93595,4571,66957,4377,55102,3138,41460,2762,37819,2583,49769,3431,29927,2385,40234,2790,31577,2157,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
