GEO_ID,C18107_001E,C18107_001M,C18107_002E,C18107_002M,C18107_003E,C18107_003M,C18107_004E,C18107_004M,C18107_005E,C18107_005M,C18107_006E,C18107_006M,C18107_007E,C18107_007M,C18107_008E,C18107_008M,C18107_009E,C18107_009M,C18107_010E,C18107_010M,C18107_011E,C18107_011M,C18107_012E,C18107_012M,C18107_013E,C18107_013M,C18107_014E,C18107_014M,C18107_015E,C18107_015M,NAME,C18107_001MA,C18107_001EA,C18107_002MA,C18107_002EA,C18107_003EA,C18107_003MA,C18107_004MA,C18107_004EA,C18107_005MA,C18107_005EA,C18107_006MA,C18107_006EA,C18107_007MA,C18107_007EA,C18107_008EA,C18107_008MA,C18107_009EA,C18107_009MA,C18107_010MA,C18107_010EA,C18107_011MA,C18107_011EA,C18107_012EA,C18107_012MA,C18107_013MA,C18107_013EA,C18107_014EA,C18107_014MA,C18107_015MA,C18107_015EA,state
0400000US18,4851707,3062,2339890,3547,1966997,3612,72946,4316,1894051,5099,372893,1829,40610,2497,332283,3294,2511817,2821,2031261,3030,82914,4149,1948347,4940,480556,1774,79770,2983,400786,3414,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2308437,2349,1130666,2334,934508,2170,26524,2401,907984,3164,196158,1233,17595,1502,178563,1884,1177771,2576,928245,2381,29121,2385,899124,2743,249526,1767,33550,1994,215976,2502,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2105499,2916,1025452,3490,858686,3378,24466,2100,834220,4036,166766,1405,17174,1537,149592,2087,1080047,2244,871150,2218,32418,2794,838732,3385,208897,1411,34990,1887,173907,2161,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3276692,2482,1570873,3122,1312286,3160,73804,4484,1238482,5892,258587,1428,37533,2554,221054,2677,1705819,2557,1373449,2430,80895,4200,1292554,4806,332370,1942,73448,2895,258922,3183,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381457,2460,1599890,2976,1350133,3164,60019,3331,1290114,4509,249757,1748,31931,2263,217826,2909,1781567,2771,1454698,2702,65964,3684,1388734,4800,326869,2005,72889,3354,253980,3325,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1050208,1333,506390,1801,407162,1759,17546,2228,389616,2952,99228,833,10494,991,88734,1323,543818,1477,423605,1328,19434,1809,404171,2138,120213,813,18424,1478,101789,1664,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4447078,2405,2096615,2743,1777886,2905,49385,3323,1728501,4736,318729,1490,37151,2468,281578,2710,2350463,2491,1930360,2180,53763,3392,1876597,4019,420103,1837,74742,3520,345361,3714,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5168879,1492,2459597,2038,2064653,2069,67202,4221,1997451,4496,394944,1935,48248,2787,346696,3526,2709282,1878,2182282,1844,77441,4628,2104841,4936,527000,1981,95476,3849,431524,4218,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7508879,2688,3616466,3359,2997541,3167,130409,5529,2867132,6100,618925,1602,73917,2347,545008,2705,3892413,2833,3107208,2399,148506,4875,2958702,4982,785205,2188,146296,3961,638909,4484,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4044274,1846,1984229,2915,1672402,2683,47193,2988,1625209,4101,311827,1371,28138,1826,283689,2280,2060045,2638,1671682,2476,51356,3017,1620326,3943,388363,1791,57730,3071,330633,3387,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2172802,2184,1011670,2937,846611,2937,46458,3418,800153,4254,165059,1346,25496,2085,139563,2470,1161132,2722,937233,3081,47096,3122,890137,4317,223899,1441,51405,2938,172494,2989,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4509095,3242,2158257,3560,1784694,3323,75349,4562,1709345,5244,373563,2172,43222,3142,330341,3602,2350838,3374,1876763,3298,84539,3950,1792224,4760,474075,2571,86076,3625,387999,3987,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,770625,1617,381766,1940,308349,1747,10580,1468,297769,2209,73417,713,7341,1060,66076,1347,388859,1429,308447,1508,12997,1731,295450,2254,80412,884,11454,1336,68958,1216,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1365523,1527,667907,1476,559297,1512,13423,1419,545874,1748,108610,909,9542,957,99068,1201,697616,1607,561709,1590,14754,1524,546955,2223,135907,980,20102,1614,115805,1696,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2060484,1797,1022352,2019,854575,1999,24434,2511,830141,2950,167777,901,18109,1975,149668,2302,1038132,1511,851154,1552,30717,2682,820437,2853,186978,1156,31251,2419,155727,2448,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1031463,1477,500865,1925,416032,1768,12011,1745,404021,2332,84833,996,6438,1167,78395,1385,530598,1845,428545,1538,14257,1885,414288,2407,102053,1042,14240,1425,87813,1721,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6732392,1801,3217236,2373,2702001,2234,75064,4713,2626937,4933,515235,1537,60371,3219,454864,3526,3515156,1984,2818628,1888,83450,4723,2735178,4894,696528,1639,130674,4747,565854,5093,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1536464,2008,744132,2354,612080,2213,27100,2818,584980,3071,132052,978,18933,2038,113119,2084,792332,1534,634804,1586,31064,2711,603740,2791,157528,796,32417,2278,125111,2354,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15063907,3248,7149571,4462,6025148,4193,168456,6914,5856692,8443,1124423,2650,129839,4217,994584,5006,7914336,3621,6377429,3680,202503,6823,6174926,7620,1536907,2613,307333,8028,1229574,7854,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7270985,4207,3432327,4706,2864925,4952,113098,6321,2751827,7618,567402,2452,65011,4152,502391,4714,3838658,3006,3101485,3496,123110,5219,2978375,6409,737173,2261,143520,5353,593653,5763,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,531071,1208,268927,1465,226211,1456,4497,844,221714,1620,42716,565,3897,639,38819,851,262144,1277,209830,1345,5644,1095,204186,1833,52314,661,6636,1008,45678,1200,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715066,2940,4175501,4341,3464129,4505,136588,5811,3327541,6842,711372,2471,76834,3539,634538,4108,4539565,3847,3612354,3854,163064,5611,3449290,6284,927211,2888,170347,5035,756864,5983,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2798441,1845,1350783,2635,1121876,2633,47585,2492,1074291,3525,228907,1640,26790,1890,202117,2102,1447658,2385,1159368,2321,55865,2985,1103503,4191,288290,1645,52744,2354,235546,2821,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3000606,1726,1459934,2550,1202707,2581,41542,3190,1161165,4315,257227,1279,30693,2080,226534,2337,1540672,2087,1225455,1914,53012,3732,1172443,3985,315217,1434,60191,2825,255026,2824,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9828326,2061,4701238,3512,3857911,3237,143292,5110,3714619,5729,843327,2274,94872,3592,748455,3926,5127088,3243,4010001,2897,174064,5528,3835937,6568,1117087,2897,209061,4694,908026,4895,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,818220,810,387482,1181,323062,1232,9406,1630,313656,1977,64420,546,6500,1171,57920,1250,430738,1028,343638,1102,14569,1917,329069,2256,87100,829,13517,1545,73583,1583,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3545149,3086,1667292,3645,1371194,3320,55737,4191,1315457,5556,296098,1624,35429,2276,260669,2658,1877857,3055,1497339,2629,68788,4524,1428551,5141,380518,1548,73773,3072,306745,3231,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,613392,1220,304050,1522,252094,1466,7942,1343,244152,2039,51956,717,5715,881,46241,1127,309342,1514,246970,1533,8017,1427,238953,1982,62372,638,8711,869,53661,1023,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4864380,3397,2312740,3963,1921123,3706,94718,5408,1826405,6742,391617,1905,51236,3190,340381,3102,2551640,3256,2049886,2901,107256,5034,1942630,4960,501754,2247,108610,4006,393144,4518,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18612621,5788,9013193,7951,7791211,7663,251918,9415,7539293,10090,1221982,3601,163389,5919,1058593,6606,9599428,6779,8067263,6331,276819,9654,7790444,9632,1532165,3752,319637,6352,1212528,7072,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1944989,1433,962270,1878,839068,1844,19982,1822,819086,2639,123202,791,12992,1633,110210,1917,982719,1392,838000,1611,24780,2646,813220,3231,144719,1109,23556,1897,121163,2060,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496365,932,242058,1113,198534,1002,8405,1224,190129,1564,43524,528,4030,811,39494,982,254307,929,202541,865,7107,1204,195434,1436,51766,469,7424,875,44342,998,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6121621,4680,2904414,5547,2452560,5736,71090,3901,2381470,6739,451854,2244,49999,3093,401855,3628,3217207,4103,2632901,4531,88818,5084,2544083,6111,584306,2333,107511,4582,476795,4656,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5209483,3406,2549057,3581,2146456,3595,66800,4493,2079656,5511,402601,1491,42920,2793,359681,3157,2660426,2789,2175199,2553,80223,4369,2094976,5426,485227,1728,84344,4084,400883,4403,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1443532,1289,698918,2417,563357,2189,36666,2995,526691,3617,135561,1037,19971,1947,115590,1987,744614,2334,577616,2375,37856,2969,539760,3447,166998,1062,39087,2247,127911,2429,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4336809,2022,2118760,2919,1766245,2742,55389,3472,1710856,4429,352515,1225,35195,1888,317320,2119,2218049,2591,1776143,2362,63625,4014,1712518,4531,441906,1580,68921,2706,372985,2878,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,430950,1403,216206,1619,181804,1371,4221,1185,177583,1899,34402,689,3435,792,30967,1042,214744,1294,176224,1332,6285,1150,169939,1679,38520,780,5671,1042,32849,1207,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2793032,479,1301368,1020,1051021,796,76811,3913,974210,4162,250347,548,58093,3050,192254,3010,1491664,845,1167194,529,81698,4721,1085496,4697,324470,740,118544,3699,205926,3645,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3618698,2745,1702024,3649,1409189,3506,73749,4351,1335440,5948,292835,1524,45336,2780,247499,3299,1916674,2945,1528146,2593,84852,4019,1443294,4462,388528,1745,87776,4027,300752,4124,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,521874,1559,265698,1690,236095,1783,5892,1152,230203,1862,29603,624,3187,754,26416,894,256176,1087,224851,1305,6922,1242,217929,1660,31325,890,6564,1160,24761,968,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4826274,1839,2341386,2416,1901266,2562,63612,4170,1837654,4519,440120,1161,42828,3096,397292,3203,2484888,1994,1965428,2242,69849,4563,1895579,5164,519460,1302,82681,4143,436779,4096,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2186890,2168,1048620,3005,858849,2671,40915,2636,817934,3830,189771,1505,25675,1869,164096,2026,1138270,2555,902516,2423,46141,2862,856375,3600,235754,1834,47274,2699,188480,2914,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
