GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001EA,B08101_001MA,B08101_002EA,B08101_002MA,B08101_003MA,B08101_003EA,B08101_004EA,B08101_004MA,B08101_005MA,B08101_005EA,B08101_006EA,B08101_006MA,B08101_007EA,B08101_007MA,B08101_008MA,B08101_008EA,B08101_009EA,B08101_009MA,B08101_010EA,B08101_010MA,B08101_011EA,B08101_011MA,B08101_012EA,B08101_012MA,B08101_013EA,B08101_013MA,B08101_014MA,B08101_014EA,B08101_015MA,B08101_015EA,B08101_016MA,B08101_016EA,B08101_017EA,B08101_017MA,B08101_018EA,B08101_018MA,B08101_019EA,B08101_019MA,B08101_020MA,B08101_020EA,B08101_021MA,B08101_021EA,B08101_022EA,B08101_022MA,B08101_023EA,B08101_023MA,B08101_024EA,B08101_024MA,B08101_025EA,B08101_025MA,B08101_026MA,B08101_026EA,B08101_027MA,B08101_027EA,B08101_028EA,B08101_028MA,B08101_029MA,B08101_029EA,B08101_030EA,B08101_030MA,B08101_031MA,B08101_031EA,B08101_032MA,B08101_032EA,B08101_033EA,B08101_033MA,B08101_034EA,B08101_034MA,B08101_035EA,B08101_035MA,B08101_036MA,B08101_036EA,B08101_037MA,B08101_037EA,B08101_038MA,B08101_038EA,B08101_039EA,B08101_039MA,B08101_040MA,B08101_040EA,B08101_041MA,B08101_041EA,B08101_042MA,B08101_042EA,B08101_043MA,B08101_043EA,B08101_044EA,B08101_044MA,B08101_045EA,B08101_045MA,B08101_046EA,B08101_046MA,B08101_047MA,B08101_047EA,B08101_048MA,B08101_048EA,B08101_049MA,B08101_049EA,B08101_050EA,B08101_050MA,B08101_051EA,B08101_051MA,B08101_052MA,B08101_052EA,B08101_053MA,B08101_053EA,B08101_054EA,B08101_054MA,B08101_055EA,B08101_055MA,B08101_056EA,B08101_056MA,state
0400000US18,2954205,15974,112675,4448,295073,5637,1242498,8569,689598,7135,294131,6831,189665,5763,130565,3520,2435019,16983,77148,3890,226675,5337,1025531,10668,582973,8007,253589,6512,163100,5428,106003,3633,276458,7666,18775,2058,34661,3085,128343,6374,55051,3151,19701,2148,10955,1638,8972,1308,33311,3171,1223,487,3407,888,15430,2282,6961,1153,2928,834,2178,922,1184,425,64333,4076,8608,1245,16885,2112,19779,2400,9405,1730,3582,865,3059,896,3015,683,46770,3439,3977,980,6965,1331,18779,2663,10163,1561,4080,932,1773,482,1033,345,98314,4293,2944,931,6480,1275,34636,3234,25045,2242,10251,1478,8600,1444,10358,1515,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1530289,8390,73919,2968,158437,3993,611927,5421,342623,4179,155350,4364,110089,3222,77944,2831,1222653,10410,51349,2550,116626,4473,495093,6281,280723,4771,128823,4079,88925,2618,61114,2819,138408,6075,7604,1072,15001,2095,65243,3875,27984,2455,11302,1522,7242,1052,4032,852,16630,2061,874,420,3253,1059,5794,1242,2790,693,1853,657,1670,503,396,225,55697,3185,7813,1334,13451,1861,15452,2082,8973,1339,3974,684,2918,611,3116,554,24972,2598,1641,534,4121,923,9851,1593,4983,968,2241,694,1407,537,728,271,71929,3466,4638,859,5985,877,20494,1787,17170,2077,7157,1108,7927,1141,8558,1106,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388601,9358,63179,3247,145007,4541,569493,6271,303408,3676,140429,4090,91018,2825,76067,2290,1140807,9069,46497,2776,111887,5230,470326,7036,254093,4040,119820,3693,75709,2595,62475,2124,135242,5829,8632,1457,18672,2302,60172,3760,26871,2328,9895,1357,6376,1058,4624,914,7884,1601,539,481,1079,580,3390,943,1479,561,668,331,532,238,197,151,30985,2700,3625,814,7447,1513,9911,1530,4127,760,2489,624,1663,493,1723,431,17357,1693,1671,832,1677,673,6317,1049,3932,675,1429,429,1354,448,977,383,56326,3561,2215,668,4245,823,19377,2082,12906,1362,6128,980,5384,1095,6071,981,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845659,13246,68848,3276,187025,5171,797197,9035,426610,5840,174435,4834,109446,4123,82098,3510,1526467,11999,48931,2620,143681,5214,662438,8058,362219,6606,149912,4766,92430,4041,66856,2742,180512,6917,10239,1548,23380,2890,84101,5242,36047,3132,12986,1498,8116,1375,5643,994,18673,2208,1378,536,3059,768,7374,1392,3712,984,1389,464,894,458,867,447,42463,3052,5306,986,11466,1474,14716,1783,5707,1300,2272,652,1455,496,1541,492,20947,2400,1848,696,3205,1043,8146,1440,4180,858,1546,450,928,361,1094,425,56597,3857,1146,501,2234,622,20422,2133,14745,1952,6330,1124,5623,840,6097,924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1965689,11987,61044,3705,200050,5937,868624,9077,440894,7212,182262,4743,119622,4786,93193,4003,1622316,11994,44576,3184,159711,6221,716790,9317,370126,7098,153412,4974,100993,4528,76708,3941,194194,8483,9823,1894,22811,2857,92759,6315,38925,3176,13769,1921,9786,1506,6321,1158,24516,2500,1229,511,4027,968,10326,1725,4922,993,2320,784,877,415,815,354,36437,2697,2436,825,6378,1248,15185,1986,6072,1073,2495,705,2122,613,1749,531,41281,3090,1680,673,4865,1439,18969,2302,8475,1552,3892,934,2122,753,1278,589,46945,3586,1300,579,2258,996,14595,1681,12374,1376,6374,1144,3722,944,6322,1161,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631826,7271,26419,1866,54901,2125,230243,3702,158776,2948,76647,3382,47312,2584,37528,2216,485919,7425,16605,1912,36625,2169,177163,4684,127036,3047,61750,3133,38949,2423,27791,1964,69730,3454,3950,883,8515,1792,28611,2062,15816,1833,7143,1237,2478,470,3217,927,3597,896,230,318,319,255,1067,452,1038,573,334,251,567,527,42,69,27462,2145,4444,819,6910,948,7964,1167,4343,961,1717,400,790,360,1294,485,11890,1872,612,404,1807,644,5259,1299,2539,869,682,265,786,432,205,182,33228,2512,578,321,725,409,10179,1809,8004,1153,5021,949,3742,759,4979,860,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2909794,13064,90313,4318,253177,6723,1236177,9394,700494,6594,279212,5866,199535,5378,150886,4991,2135379,14985,51851,3700,164346,6475,907846,10650,531707,7174,214846,5314,150966,3789,113817,4133,286359,10378,16143,2226,31143,3179,127926,6239,64969,4467,22534,2513,13699,1705,9945,1387,258280,8366,8766,1448,30215,2825,116440,5416,54892,3155,21831,2138,17311,2592,8825,1514,71970,3925,9271,1309,17019,1974,25481,2489,10539,1645,3445,656,2784,772,3431,749,35924,3266,2576,817,4990,1312,16524,2346,6452,1006,2394,636,1597,410,1391,529,121882,4809,1706,495,5464,1132,41960,3033,31935,2305,14162,1515,13178,1866,13477,1597,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3273690,17356,129061,4530,298637,5638,1345040,11110,772008,6933,325637,6671,224466,6022,178841,5113,2354944,19671,69019,3754,176066,5519,940860,12663,601507,8043,257437,7303,175071,4410,134984,4543,255640,8615,19672,1998,27866,2522,110954,5641,53332,4218,20962,1915,14227,1883,8627,1337,309147,8211,10106,1988,41556,2926,165829,6405,50430,3089,18952,1897,11982,1734,10292,1626,161358,6390,22190,2067,37818,3266,58267,4872,20049,2453,8449,1334,7045,1216,7540,1362,55554,4360,4504,1136,7822,1464,24377,2903,9902,1372,3856,1000,2927,850,2166,645,137047,5918,3570,851,7509,1230,44753,3322,36788,3176,15981,1746,13214,1618,15232,1793,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4190898,18028,157662,5262,431667,7144,1702292,10445,1031269,6348,436366,6469,258419,5755,173223,5152,3459252,17360,110055,4672,329345,7284,1414064,10311,873361,7605,370792,6122,220365,5668,141270,4671,377209,9962,23589,2258,48347,3252,165244,5690,82698,3847,31674,2725,15116,1441,10541,1480,54893,3049,3300,1010,11232,1678,21229,1995,10585,1658,4892,1049,2346,644,1309,378,91536,4420,14046,1592,24294,2542,27073,2222,12549,1459,6067,1012,3954,688,3553,734,54071,3090,3250,733,9624,1496,21595,2122,10492,1593,4633,875,2595,671,1882,538,153937,5004,3422,812,8825,1425,53087,3319,41584,2262,18308,1682,14043,1380,14668,1518,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2737424,12945,118696,3981,254174,4335,1149674,7672,643780,5230,275831,4965,178297,3858,116972,3524,2135967,13145,80537,3461,187527,4572,902300,9068,512562,6250,221353,4520,141894,3720,89794,3195,244969,8494,14088,1577,25332,2544,113655,4869,55049,3402,18769,1645,10847,1202,7229,1112,89609,5009,4639,882,11532,1405,39781,3202,18779,2074,7210,1210,5540,972,2128,634,76853,3626,9043,1396,15962,1553,23995,2460,12812,1503,6662,831,4779,749,3600,843,43798,2988,3622,981,6009,1209,19786,2044,7544,1196,3772,619,2110,487,955,282,146228,5027,6767,1153,7812,1312,50157,3465,37034,2544,18065,1674,13127,1473,13266,1281,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178427,11475,36373,2936,121419,4947,507937,7720,270805,5616,113019,3487,72163,3630,56711,3152,984238,13196,26579,2799,96784,4359,425837,8164,229723,5318,96523,3669,60587,3268,48205,3031,125832,6507,6021,1250,16102,2199,58482,4511,25738,2425,10081,1556,6096,1497,3312,893,5266,1060,181,143,840,512,1135,515,1420,533,883,617,611,360,196,190,20079,2202,2438,680,4654,952,6041,1397,3748,1103,968,366,713,320,1517,682,14781,2020,683,432,1434,610,6317,1423,3090,857,1630,564,987,592,640,333,28231,2626,471,262,1605,663,10125,1952,7086,1255,2934,861,3169,861,2841,756,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2734275,14847,108519,4938,278782,4882,1140794,9762,623923,6809,268743,4967,177971,4996,135543,4552,2223496,16471,79708,4378,217998,5146,931174,11086,511936,7888,224828,5220,147973,4938,109879,4328,265496,8184,13994,1965,29831,2741,118796,6391,60436,3750,21309,1920,11698,1347,9432,1536,35244,2643,1619,678,5707,1076,14260,1800,6913,1166,2713,814,3070,890,962,461,52783,2866,5291,975,12471,1835,17583,2144,7259,1263,4380,1083,2806,677,2993,596,37017,3816,1817,665,5651,1263,16020,2194,8241,1510,2704,692,1327,582,1257,382,120239,5316,6090,1143,7124,1549,42961,3069,29138,2624,12809,1669,11097,1875,11020,1412,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475299,5526,17548,1654,48278,2396,186546,3396,105421,2386,52453,2246,37213,2256,27840,1769,353661,6654,12000,1550,34006,2795,137419,4481,81072,2400,41111,2119,28359,2149,19694,1674,50885,3716,2139,746,6962,1379,23150,2601,9820,1319,3950,879,3256,798,1608,568,4520,1172,15,30,328,361,2996,891,327,182,425,369,270,222,159,135,22947,2436,1980,595,3553,1012,7458,1301,4109,871,2362,642,1890,593,1595,508,12219,1632,380,261,2263,828,5233,1297,2593,840,1063,470,366,180,321,200,31067,2361,1034,415,1166,503,10290,1677,7500,1159,3542,788,3072,576,4463,743,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,946684,6595,43712,2427,98858,3087,388330,3899,205191,2640,92571,3153,64294,2279,53728,2449,759340,7419,31677,2311,76632,2868,313275,4802,167317,3403,75674,2979,53251,2219,41514,2193,94886,4253,6302,1147,12339,1628,44490,3210,17984,1876,6270,929,4173,801,3328,719,6142,1494,299,198,1116,902,2267,550,816,335,1057,575,427,241,160,130,26578,1805,3404,834,4512,849,8005,1024,5287,869,2422,527,1437,395,1511,331,13537,1604,722,318,1968,747,6459,1347,2120,525,1226,391,647,233,395,187,46201,2718,1308,466,2291,860,13834,1552,11667,1147,5922,1118,4359,710,6820,1190,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1216345,9798,31930,2638,121582,3566,562490,6654,263975,5196,110633,4237,72200,3942,53535,3224,949121,9397,21304,2209,89029,3582,446522,7302,207612,5196,86651,4437,56796,3980,41207,2745,132358,5916,4744,1007,16681,2726,62225,4217,28594,2765,8810,1039,6539,1085,4765,1001,44047,3386,2707,912,6340,1468,17698,2164,7992,1617,5514,1612,2058,705,1738,716,27904,2842,1970,629,5090,1327,10970,1721,5343,1309,2090,738,1321,595,1120,458,25351,2769,693,403,3116,1168,10955,1703,5600,1362,2450,689,1307,529,1230,679,37564,3975,512,377,1326,739,14120,2013,8834,1509,5118,1262,4179,919,3475,907,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677232,6684,26184,2208,56195,2486,251266,4019,177288,3154,76913,3106,53958,2732,35428,2081,554808,8274,18353,2059,43210,2322,208133,5150,148437,3349,63386,2743,45027,2438,28262,2027,48989,3838,2868,731,5023,1435,19614,2238,11229,1693,4543,881,3120,706,2592,674,4522,861,190,256,472,311,1715,571,1171,458,337,195,303,297,334,261,21007,2038,3441,959,5629,1059,5668,1269,3395,766,1286,466,657,312,931,311,8421,1427,738,477,766,503,2699,720,2350,674,1209,557,310,209,349,271,39485,3256,594,282,1095,534,13437,1808,10706,1712,6152,1069,4541,924,2960,646,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113910,18968,120320,4757,321016,5567,1729471,10643,1029718,8101,411771,8216,284785,6820,216829,6590,2962771,22382,74833,3589,213987,5767,1207185,12857,769580,8594,312093,7210,218863,6214,166230,5446,340842,10825,19271,2126,31885,2718,151081,6673,77005,4446,30365,3030,17964,2018,13271,1799,435665,11064,8499,1412,37680,3583,220979,8257,99272,4970,34024,2567,22926,2023,12285,1564,125193,5842,9777,1574,20898,2162,49944,4163,20975,2183,10289,1481,7101,1488,6209,1125,80794,6150,4756,1121,11172,1987,39192,4221,15126,2337,6419,1362,2367,801,1762,576,168645,6305,3184,856,5394,1252,61090,4089,47760,2944,18581,2102,15564,1922,17072,1986,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865474,10171,28327,3151,86519,4122,365683,6253,195909,4004,86815,3880,58747,3458,43474,2576,682940,10511,20428,2646,67737,3673,288727,6721,158395,3946,69717,3453,46380,3311,31556,2156,97996,5484,4619,1054,11616,1862,47505,3384,18283,2273,7694,1440,4693,1062,3586,1036,9839,1954,95,77,1275,699,4669,1383,2342,919,782,376,354,212,322,230,19615,2166,1352,683,2440,842,8256,1409,3404,740,1803,537,1226,553,1134,414,15790,1970,885,573,1952,793,7034,1365,3003,906,1198,515,834,376,884,416,39294,3079,948,541,1499,568,9492,1625,10482,1480,5621,980,5260,1212,5992,1078,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,236410,7616,795730,11456,3910922,16883,2091102,12205,865419,11778,583125,10610,433791,9079,4785225,28852,112834,4710,370641,7542,1912235,18009,1254535,12644,530907,10014,348945,7659,255128,6048,612325,13047,32702,2509,61955,3570,262640,7882,142271,5829,54931,3603,33100,2455,24726,2023,2429897,20382,40767,3941,247364,7330,1271312,14973,475111,9837,184270,5877,127515,5710,83558,4476,568540,14225,38590,3065,81670,4479,255585,9050,94672,5623,41969,3608,30833,2899,25221,2711,170979,8102,5848,1137,17218,2675,81020,5514,34687,3242,12126,1515,10998,1677,9082,1850,349533,8358,5669,832,16882,2608,128130,5934,89826,4587,41216,2991,31734,2856,36076,2708,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,140574,5444,403150,8163,1883383,12975,974916,10545,400706,8538,263424,7642,197736,5304,3434930,23683,97767,4848,305226,8159,1514304,13529,801264,10265,332309,7535,221405,6910,162655,4926,449216,9843,23527,2409,54880,4433,214880,6606,92274,4658,33121,2574,18004,2432,12530,1799,48895,3694,2658,842,7176,1377,23330,3058,9366,1484,3859,926,1798,604,708,312,82256,4535,10889,1693,20407,2549,27952,3058,11092,1590,4310,979,3546,949,4060,796,57223,4229,1847,697,6553,1539,26883,2891,12625,1784,4890,1146,2676,682,1749,560,191369,7966,3886,1128,8908,1613,76034,4467,48295,3810,22217,2166,15995,1801,16034,2096,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,18006,1554,48343,2415,149405,2622,75783,1534,36403,2114,27099,1553,21207,1619,299123,4905,12945,1349,39470,2069,118901,2977,59373,1624,28612,2128,23014,1641,16808,1588,36676,2928,2465,661,4303,1152,17160,2020,7734,1170,2441,630,1480,450,1093,384,1430,439,197,202,383,300,391,276,373,251,57,71,29,31,0,141,14373,1815,1440,479,2083,811,4709,993,2482,553,1697,403,976,252,986,308,3662,915,16,20,292,181,1676,701,661,266,574,354,226,135,217,190,20982,1741,943,339,1812,516,6568,1025,5160,958,3022,647,1374,320,2103,579,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5183203,19932,201524,6253,498052,7859,2119919,12666,1228323,9560,533783,8382,353328,6871,248274,6572,4316260,22387,141947,5250,382416,8189,1779216,14822,1044024,9323,460893,7740,300785,7075,206979,6338,422150,11650,25363,2374,54644,4414,187162,6450,87541,4751,34429,2626,20036,2010,12975,1502,80916,4180,5190,1137,11333,1779,33750,2768,17901,1588,6716,1046,4054,779,1972,485,123591,5627,19813,2098,34861,3345,34814,2786,16727,1906,7022,1190,5276,1186,5078,923,61660,3800,5008,1063,7045,1260,24540,2598,14654,1896,4549,897,4062,894,1802,560,178626,7286,4203,990,7753,1071,60437,4293,47476,3222,20174,1971,19115,2123,19468,1584,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
