GEO_ID,C25032G_001E,C25032G_001M,C25032G_002E,C25032G_002M,C25032G_003E,C25032G_003M,C25032G_004E,C25032G_004M,C25032G_005E,C25032G_005M,NAME,C25032G_001EA,C25032G_001MA,C25032G_002EA,C25032G_002MA,C25032G_003EA,C25032G_003MA,C25032G_004MA,C25032G_004EA,C25032G_005MA,C25032G_005EA,state
0400000US46,2822,717,1242,371,547,414,739,399,294,188,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28579,3319,16699,2300,2758,831,5463,1353,3659,828,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,149313,5423,91936,3886,7941,1577,38892,3326,10544,1534,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,11864,1656,8446,1566,1292,550,1913,625,213,198,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,3022,619,1922,475,464,309,355,310,281,196,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,54564,3836,36760,2994,2839,876,13039,1938,1926,843,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,79126,3650,46142,2636,6204,1248,21606,2883,5174,1092,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,8873,1283,5276,1217,921,447,903,373,1773,474,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,22900,2158,11822,1450,4486,1113,5633,1046,959,506,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,3893,1021,2730,966,441,323,253,251,469,246,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,148275,4880,108503,4157,18481,1745,21257,2071,34,56,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
0400000US01,19284,1835,11333,1442,2227,947,2534,900,3190,890,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,13359,1766,7395,1212,2390,841,2503,655,1071,479,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,42589,2739,26493,2189,3289,1043,9166,1442,3641,808,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,15887,1732,10223,1364,1137,516,1499,633,3028,879,Arkansas,null,null,null,null,null,null,null,null,null,null,05
