GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001MA,B16010_001EA,B16010_002EA,B16010_002MA,B16010_003EA,B16010_003MA,B16010_004EA,B16010_004MA,B16010_005EA,B16010_005MA,B16010_006EA,B16010_006MA,B16010_007EA,B16010_007MA,B16010_008EA,B16010_008MA,B16010_009EA,B16010_009MA,B16010_010EA,B16010_010MA,B16010_011MA,B16010_011EA,B16010_012MA,B16010_012EA,B16010_013EA,B16010_013MA,B16010_014EA,B16010_014MA,B16010_015EA,B16010_015MA,B16010_016EA,B16010_016MA,B16010_017MA,B16010_017EA,B16010_018EA,B16010_018MA,B16010_019EA,B16010_019MA,B16010_020MA,B16010_020EA,B16010_021EA,B16010_021MA,B16010_022MA,B16010_022EA,B16010_023MA,B16010_023EA,B16010_024EA,B16010_024MA,B16010_025EA,B16010_025MA,B16010_026EA,B16010_026MA,B16010_027MA,B16010_027EA,B16010_028MA,B16010_028EA,B16010_029EA,B16010_029MA,B16010_030EA,B16010_030MA,B16010_031MA,B16010_031EA,B16010_032MA,B16010_032EA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035EA,B16010_035MA,B16010_036EA,B16010_036MA,B16010_037MA,B16010_037EA,B16010_038MA,B16010_038EA,B16010_039MA,B16010_039EA,B16010_040EA,B16010_040MA,B16010_041EA,B16010_041MA,B16010_042MA,B16010_042EA,B16010_043MA,B16010_043EA,B16010_044MA,B16010_044EA,B16010_045EA,B16010_045MA,B16010_046EA,B16010_046MA,B16010_047MA,B16010_047EA,B16010_048MA,B16010_048EA,B16010_049MA,B16010_049EA,B16010_050MA,B16010_050EA,B16010_051EA,B16010_051MA,B16010_052EA,B16010_052MA,B16010_053MA,B16010_053EA,state
0400000US18,4278945,5178,532518,10483,221949,7026,159972,5735,45107,3329,10932,1457,5334,1407,604,410,310569,7767,272688,7304,21711,1925,12802,1845,2568,806,800,567,1510802,16115,893139,13173,838977,12802,36222,3226,10180,1646,6146,1531,1614,630,617663,10074,596352,9934,9715,1497,7929,1579,2607,840,1060,544,1233516,15538,892164,14131,847574,13453,27095,2947,11527,1996,3888,999,2080,763,341352,7240,324448,6749,6742,1308,6449,1210,2187,719,1526,648,1002109,15532,777959,13622,711681,12663,17892,2355,23738,2744,17896,2232,6752,1639,224150,6149,203811,5887,5324,1289,6802,1325,6272,1212,1941,894,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2036993,3233,171338,4966,77468,3909,49547,3015,22127,2277,1963,588,3351,999,480,405,93870,3820,83106,3518,6658,1138,2588,876,1323,501,195,216,657642,9278,383774,7990,361337,7300,11171,1942,4957,1065,4958,1047,1351,592,273868,5798,266704,5710,2531,757,2640,695,1453,499,540,303,671693,8627,499559,7910,479983,7497,10709,1841,4418,897,2655,741,1794,606,172134,5054,166070,5057,2152,605,1949,575,1193,432,770,533,536320,8167,418382,8082,392655,7863,6414,1156,9008,1561,7761,1294,2544,742,117938,3935,110244,3658,1945,668,2952,823,2351,663,446,406,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1863224,3312,182199,6122,91163,4958,48494,3756,36689,3019,1010,421,4051,1049,919,460,91036,3808,68564,3200,17351,2151,2239,624,2494,668,388,216,509404,9204,302812,7817,274704,7147,20972,2323,2303,679,4338,1029,495,359,206592,4797,195054,4755,6725,1414,2210,630,2317,720,286,189,605379,9202,430844,8688,405475,8287,14892,1715,4189,653,4094,1009,2194,930,174535,4691,165096,4500,3751,894,3118,847,2185,707,385,350,566242,8846,441787,8397,406381,8150,12822,1919,9836,1723,10364,1403,2384,722,124455,4456,113890,4386,2797,788,2876,654,4363,1210,529,240,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2935461,3011,476805,9502,143257,6210,122574,5638,14511,2353,2394,754,2885,1292,893,653,333548,7680,321942,7667,5723,1508,3221,796,1523,661,1139,584,1000756,11580,554324,10132,531786,9907,14956,2220,3137,909,3231,1023,1214,704,446432,8735,437773,8403,5145,1066,1735,621,1413,438,366,330,818755,12180,563119,9299,544212,9037,10042,1639,5116,1197,2486,765,1263,450,255636,6812,246908,6660,3649,838,2524,588,1680,583,875,507,639145,10339,492105,8921,462299,8285,8503,1249,10282,1501,8799,1454,2222,1090,147040,5513,137582,5175,1553,492,3817,824,2809,667,1279,849,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006605,4606,510690,11945,208554,9295,170421,8020,24778,3640,8421,1658,4720,1033,214,182,302136,9034,259460,8003,10627,1883,25925,3015,5638,1312,486,291,1029965,13625,613189,11719,570217,11574,18090,2596,18668,2506,5594,1012,620,355,416776,8765,381351,9022,7728,1605,25302,2586,2096,618,299,227,805882,13572,558439,11498,521313,11233,17315,2129,13803,1812,4586,812,1422,727,247443,7224,228143,6784,7669,1628,8972,1285,2183,661,476,250,660068,12482,501453,11376,453650,10483,15893,2369,18339,1976,11230,1807,2341,741,158615,5186,143211,4742,4091,949,6927,1233,3693,1014,693,635,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,947017,1426,79728,3872,25472,2374,20720,2149,688,537,1402,516,2202,788,460,283,54256,2712,46753,2418,194,229,6175,1163,664,378,470,222,329267,6521,191114,5347,179869,5380,1524,877,7727,1339,1415,587,579,356,138153,4944,126736,4660,512,238,9969,1466,554,365,382,298,273293,6127,191120,5249,180082,5112,1766,787,7797,1320,1060,534,415,268,82173,3629,76515,3394,597,363,4447,836,154,139,460,291,264729,7306,194096,6706,182828,6279,1702,579,8000,1510,1286,470,280,170,70633,3790,65069,3558,846,356,4214,863,144,135,360,282,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3972135,2905,433833,11219,209942,7915,113534,5827,76431,5268,7172,1590,9709,1840,3096,961,223891,7048,183808,6434,18675,2055,10160,1637,8546,1364,2702,1249,1035053,15539,650365,12295,555471,11364,50594,5057,18396,2439,14057,2187,11847,2440,384688,8836,349254,8158,12718,1923,11633,1641,7996,1604,3087,988,1036262,11765,765357,11008,664306,10694,38620,3164,27861,3060,17618,2167,16952,2609,270905,7044,240860,5967,8156,1305,9313,1515,8258,1335,4318,1196,1466987,16003,1175216,15583,942166,14248,48134,3524,82050,5063,70268,3804,32598,3266,291771,6464,234538,5806,8821,1449,23554,2429,20213,2071,4645,1107,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4556609,2420,471324,10201,183761,7144,73315,4747,56110,3845,35235,3456,16052,2166,3049,1019,287563,7982,156195,5781,55353,3315,56783,3692,16307,1600,2925,846,1181922,16726,717360,14628,542792,13317,67390,3798,75171,6101,23744,3089,8263,2030,464562,9517,382359,8749,27973,2829,38501,3227,11300,1858,4429,1321,1113418,15523,803989,13880,650357,12909,59078,4021,64590,4524,16188,2195,13776,2475,309429,7248,267812,7339,16397,2076,17735,1982,5114,1072,2371,666,1789945,17830,1424109,17202,1173558,14765,48647,3927,117762,6044,68441,4272,15701,2314,365836,7794,299969,6889,9247,1473,32811,2770,20068,2428,3741,952,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6621018,3783,715558,11274,258956,8789,193972,7026,35454,3030,12718,1621,6191,1362,10621,1549,456602,9106,383499,8741,22219,1968,22839,2286,6342,1199,21703,2354,2024195,15170,1069445,11996,1007347,11373,25147,2593,18865,2247,6036,1453,12050,1820,954750,11332,901695,11977,14311,1673,22959,1907,3262,800,12523,1585,2157862,16423,1449912,13884,1370532,13275,25922,2425,27550,2245,9769,1634,16139,1814,707950,9496,664490,10032,13141,1491,16106,1613,5135,1037,9078,1632,1723403,17340,1286470,14145,1128746,13127,27946,2972,68132,3713,40895,3417,20751,2350,436933,8339,385442,7659,6651,1089,23324,2078,13968,1856,7548,1417,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3600744,3144,270170,6957,121972,5496,70195,3352,33112,3329,2207,544,10602,1594,5856,1381,148198,5140,114935,4505,8983,1455,5133,930,12340,1620,6807,1364,952141,11450,567305,9736,519768,9612,18764,2336,5841,1121,13520,1701,9412,1914,384836,7408,363279,7212,5985,1156,6530,1060,5238,1487,3804,934,1183093,13432,892407,11255,832770,10561,16773,2044,14684,2025,14378,1781,13802,1940,290686,6260,272269,5786,5406,1069,5949,939,3101,580,3961,983,1195340,14238,955108,13881,858607,13342,21434,2593,32395,2837,29505,2870,13167,1707,240232,6246,217700,5710,3329,928,10035,1417,6549,1250,2619,771,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
