GEO_ID,B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,NAME,B14007_001EA,B14007_001MA,B14007_002MA,B14007_002EA,B14007_003MA,B14007_003EA,B14007_004EA,B14007_004MA,B14007_005EA,B14007_005MA,B14007_006EA,B14007_006MA,B14007_007MA,B14007_007EA,B14007_008MA,B14007_008EA,B14007_009MA,B14007_009EA,B14007_010EA,B14007_010MA,B14007_011EA,B14007_011MA,B14007_012MA,B14007_012EA,B14007_013MA,B14007_013EA,B14007_014MA,B14007_014EA,B14007_015EA,B14007_015MA,B14007_016EA,B14007_016MA,B14007_017EA,B14007_017MA,B14007_018EA,B14007_018MA,B14007_019MA,B14007_019EA,state
0400000US18,6288186,5209,1753514,11998,102030,4675,86582,3978,91062,4502,87975,4859,87202,4258,88998,4009,89554,4414,94621,4922,88867,4170,88492,4419,92324,5138,92830,3822,89509,3751,84638,3675,410050,9029,78780,4819,4534672,12295,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2959203,3259,809898,7334,54494,2962,43079,2720,39217,2512,39526,2080,39934,2482,41709,2470,43375,2514,39856,2644,40944,2779,38087,2807,38045,2307,42770,2164,38815,2372,38822,2305,196208,5588,35017,2589,2149305,6704,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2768504,3076,802896,7794,54033,3260,43007,3031,39345,3185,41927,2430,36880,2929,38252,2298,38434,2553,42341,2882,40216,2851,40090,2793,39219,2794,38853,2318,42116,2327,40066,2726,190719,5298,37398,2989,1965608,7922,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4224180,4348,1108468,10750,70219,4367,63369,3647,56694,3573,51956,3128,56300,3229,51612,3249,58585,3388,61715,3443,57280,3789,59593,2805,57397,3167,58185,2875,51344,2753,59539,3186,245077,8335,49603,3661,3115712,10251,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4423331,4405,1207176,10342,85221,4801,63518,4199,67525,4417,59422,3665,64197,4175,61371,4100,67309,4013,65194,4456,63327,4320,67913,4553,61052,3868,57847,3476,56926,3250,62759,3904,250021,7435,53574,4442,3216155,9098,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292046,1728,306571,5266,16638,1727,14523,1624,14754,1933,16433,1735,15371,1426,13576,1527,15614,1812,13512,1482,15202,1647,15610,1764,15188,1601,16739,1531,15587,1608,20208,1945,72339,3424,15277,2326,985475,5118,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5674843,5617,1580906,11337,101456,4487,79154,4058,74266,4173,71480,4206,74268,3940,67244,3761,73293,4324,75319,3818,68131,3699,70155,4272,78507,4285,75678,3210,75420,3574,87263,3895,392951,8849,116321,5410,4093937,11827,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6439002,4912,1761641,10751,112204,5569,80063,4293,74381,3454,75730,3645,77931,3756,77616,3876,80435,4062,79443,3923,77619,4090,85518,4856,84939,3653,86258,3300,81554,3487,89815,4623,462332,7618,135803,6283,4677361,11616,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9551345,4488,2652338,11757,146430,5075,128470,4669,121140,4742,124045,5206,123994,4414,127347,4900,129171,4505,131762,4011,130612,5086,134797,5094,135020,5245,142096,4762,141183,4037,142651,4760,664154,9570,129466,6251,6899007,11419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5177211,4744,1414524,8148,99220,4210,71782,3450,70309,3075,72506,3656,72261,3668,69445,2726,71706,3046,69426,3341,68603,2882,67938,2933,71915,3304,68434,2447,68447,2763,80527,3529,327842,6645,64163,3397,3762687,8395,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2871033,3865,830938,8998,53398,3525,48726,3187,40108,3041,43484,3190,42689,3017,40397,3373,40981,3470,44314,3097,42483,3119,42941,3299,46590,3364,37913,2713,38601,2864,44232,3345,194968,7028,29113,2811,2040095,8980,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5805261,4494,1552442,12418,92686,3848,77286,5167,75630,3599,79245,4127,78549,3743,78225,3849,76040,4243,79962,4465,82146,4107,80787,4289,75040,3882,84291,3830,79620,3342,75299,3892,357568,9463,80068,4450,4252819,12242,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,970811,1537,231634,4379,13868,1647,13234,1567,14315,1523,11738,1335,12282,1450,13321,1514,10593,1316,9762,1234,11587,1256,13527,1636,11208,1331,11869,1176,12786,1301,11130,1248,50314,3151,10100,1659,739177,4284,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776112,2553,510963,5405,35107,2486,26529,1702,29368,2039,22990,1758,24880,2145,26328,2005,24247,2266,25507,1578,23079,1474,26934,1759,24733,1682,24633,1722,24068,1502,27658,1797,117055,3870,27847,2393,1265149,5784,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2655741,2802,680801,7654,30200,3063,39979,3455,37071,2927,36000,2602,36152,2603,36466,3535,37048,2853,35098,2728,34519,2709,37418,3169,38030,3291,35831,2245,37361,2207,42447,3301,140384,5571,26797,2557,1974940,8261,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1283226,1953,323979,4497,18957,1962,15516,1801,13665,1988,15773,1862,15011,1654,13425,1570,15921,1655,16492,1976,15936,1719,17642,1873,18488,1933,18764,1705,17338,1591,14964,2003,78337,3523,17750,1977,959247,4455,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8554824,4576,2294691,12829,169521,5527,117376,5008,109082,5310,110570,4901,112992,5223,113705,5003,114500,5172,115848,4863,116768,4432,114049,4894,122213,4161,120513,3801,120855,4927,123924,5657,493774,8852,119001,6382,6260133,12285,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2002855,3440,572854,8312,32064,3190,29203,2295,27723,2220,29689,2493,32825,3099,28967,2349,27631,2487,28509,2715,26704,2378,24895,2549,28723,2930,27832,2258,24822,2001,35485,2952,141747,5545,26035,2383,1430001,8008,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18888881,7658,5029814,18752,307752,7916,236998,6768,230259,7177,220520,6653,236475,6695,234908,6601,231845,5763,236260,6570,242535,7101,243802,7944,253994,7444,255384,6406,255239,6490,272505,7622,1256634,13887,314704,8802,13859067,16884,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9394913,7253,2550114,15371,145269,5947,137254,5707,123790,5332,121958,4642,126869,5610,132435,4712,131525,5543,128917,5406,127555,5124,129618,6086,123704,5082,127329,4687,126267,4767,134658,5493,617593,12795,115373,5972,6844799,14563,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,673208,1399,177584,3649,10958,1406,10405,1657,7507,1026,9319,1336,8186,1180,8417,1306,7247,950,6865,988,9828,1376,7533,1016,8639,934,7087,1002,8336,905,9029,1146,50624,2743,7604,1387,495624,3400,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11145456,6313,3013300,17211,181771,7294,149697,6630,139815,5622,142332,5486,149980,4823,152446,5636,151210,4800,149412,5144,153274,5673,155660,5461,155464,5981,158629,5124,151687,4945,168611,5707,714613,13107,138699,5367,8132156,16123,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3658438,3486,985249,8875,63848,3267,56527,2785,55362,2199,53511,2388,52475,2635,53587,2786,48486,2642,51476,2963,54564,2532,50192,2455,50562,2273,48352,2226,45655,2501,50042,3037,213723,5961,36887,3142,2673189,8832,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3766381,3370,982675,10858,55317,3736,52079,3646,44806,3530,48065,3119,47054,3284,48791,3346,48545,2923,47055,3233,46464,3635,49448,3908,49575,3144,46953,3295,47669,3180,49175,3661,254363,7821,47316,3863,2783706,10602,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12347792,4987,3108390,15673,199557,5612,144683,5717,143450,5022,145115,5020,151928,5343,151422,4960,152278,5136,153335,4649,160822,5637,156520,5590,153204,5309,161220,4543,166197,4465,163860,5443,742795,11372,162004,6056,9239402,15248,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018856,1905,275680,4946,16227,2039,11553,1598,10692,1413,9232,1209,12083,1727,11676,1522,13895,1826,13031,1839,13150,2082,11597,1685,14084,1691,12611,1559,13037,1442,13772,1613,83712,3999,15328,2221,743176,5168,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4557631,4361,1201763,10642,65191,3793,72360,4379,61107,3707,63692,3809,59162,3723,59629,3640,62092,3583,63167,3376,59815,3550,58393,3170,61499,4060,58839,3235,58735,2939,60968,4406,284747,7689,52367,3391,3355868,10482,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,799281,1721,217047,3700,13658,1449,10860,1214,12839,1503,9836,1190,10735,1249,12186,1325,10786,1056,10790,1422,11571,1404,9701,1104,10354,1070,11855,1256,11381,1309,12355,1488,47630,2996,10510,1734,582234,4028,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6226632,5730,1605001,12173,92535,4101,83916,4696,81322,4176,80698,4120,87586,4398,81736,3865,82437,4044,85000,4560,83940,5095,81597,4290,86545,4328,85375,4002,80897,3925,85356,4287,352471,9450,73590,4701,4621631,11577,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24937723,12884,7389940,29176,454158,12045,416465,9703,403743,9929,404658,11567,383775,9918,388850,12432,404902,10908,393849,10476,388559,8123,391611,11656,389309,9170,376004,9123,361761,9145,388075,9531,1558096,20314,286125,10935,17547783,29643,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2703854,3298,932634,8649,59607,3203,50778,3035,46163,2845,51953,3264,51731,2713,46318,3119,48867,2667,49809,2791,49527,2955,47035,2643,47012,2789,43902,2176,42444,2424,45454,2653,215953,6880,36081,3120,1771220,9349,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608333,1091,154731,2544,9676,1048,5585,971,6641,844,6387,700,5763,1005,7643,885,7855,1013,6635,948,7256,954,7141,913,6377,788,8812,982,9030,967,7685,1126,43333,1830,8912,1026,453602,2514,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7885760,5451,2173528,14600,129071,4758,102022,4633,103038,4461,100172,4263,107530,4538,98868,4379,108089,5286,104601,5142,103875,4578,103823,4689,102395,4966,104721,4272,106025,4200,110337,5001,547333,11126,141628,6042,5712232,13482,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6643366,4514,1718203,13130,102011,4453,88579,4151,80877,4337,83563,4413,86792,4260,80960,4179,90818,3615,85732,4403,96316,4147,87940,3767,89970,4215,87949,3474,85424,4203,97522,5232,400303,9971,73447,4998,4925163,13873,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793653,2835,419145,5674,22862,2419,19618,2166,22493,2205,19668,2025,22045,2610,20942,1770,21349,2111,21716,1968,19694,2160,23831,2147,21540,1897,21074,1713,20916,1579,21476,2406,99862,4168,20059,2120,1374508,5396,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5522281,3938,1500226,9345,81040,3400,91652,4358,70777,3332,74313,3457,70926,3857,72913,3135,74138,3515,72366,2637,71563,3277,75406,3730,71706,3522,76427,2720,80454,2942,81868,3085,368094,7132,66583,3905,4022055,8473,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554038,1722,154543,3196,10704,1349,7176,1129,8374,1053,8208,1238,7210,1334,7173,1130,6768,1014,8384,1321,8590,1330,5839,1085,8510,1213,7296,1119,6702,806,7976,1216,38960,2673,6673,1215,399495,3022,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3548155,4166,983155,7425,58639,3871,44606,3305,47973,3481,46722,3320,49097,3528,46321,3538,48337,2968,46477,3586,55130,3671,54143,3390,52273,3069,49468,3220,50610,3100,55469,3250,242660,6898,35230,2830,2565000,7853,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4645710,4579,1220639,9669,68105,4067,62696,3916,63970,3895,61513,4001,64414,4038,60205,4109,62016,4023,69635,4206,64134,3691,60590,3714,66072,3834,59977,3378,62370,3442,64763,3662,279223,7470,50956,4014,3425071,10150,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,698740,1427,195535,4290,10865,1440,10665,1512,9301,1338,10606,1491,10409,1431,10316,1328,8271,1237,10583,1401,11655,1607,10354,1516,9804,1217,10355,1235,9169,1182,11578,1511,39353,3055,12251,1856,503205,4442,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6299433,5487,1753081,15045,75468,4733,88867,4280,89081,4399,89135,4243,91879,4916,91960,4324,94811,4854,92708,4288,92314,4956,89401,5589,84563,4788,93785,4631,86467,4833,97651,5361,412989,10268,82002,4837,4546352,15106,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2836698,3587,752357,8093,49645,3218,42647,3405,41500,3095,39465,2676,40800,3060,37763,2893,38652,2807,41342,2770,39024,2777,37414,3094,38845,2641,36790,2991,35696,2860,38541,3622,167120,6088,27113,2818,2084341,7629,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
