GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001EA,B25101_001MA,B25101_002EA,B25101_002MA,B25101_003MA,B25101_003EA,B25101_004EA,B25101_004MA,B25101_005MA,B25101_005EA,B25101_006MA,B25101_006EA,B25101_007EA,B25101_007MA,B25101_008EA,B25101_008MA,B25101_009EA,B25101_009MA,B25101_010MA,B25101_010EA,B25101_011MA,B25101_011EA,B25101_012EA,B25101_012MA,B25101_013EA,B25101_013MA,B25101_014MA,B25101_014EA,B25101_015MA,B25101_015EA,B25101_016MA,B25101_016EA,B25101_017MA,B25101_017EA,B25101_018EA,B25101_018MA,B25101_019EA,B25101_019MA,B25101_020EA,B25101_020MA,B25101_021MA,B25101_021EA,B25101_022MA,B25101_022EA,B25101_023EA,B25101_023MA,B25101_024EA,B25101_024MA,B25101_025EA,B25101_025MA,B25101_026MA,B25101_026EA,B25101_027MA,B25101_027EA,B25101_028EA,B25101_028MA,B25101_029MA,B25101_029EA,B25101_030EA,B25101_030MA,B25101_031EA,B25101_031MA,B25101_032MA,B25101_032EA,B25101_033EA,B25101_033MA,B25101_034EA,B25101_034MA,B25101_035EA,B25101_035MA,B25101_036EA,B25101_036MA,B25101_037MA,B25101_037EA,B25101_038MA,B25101_038EA,B25101_039EA,B25101_039MA,B25101_040EA,B25101_040MA,B25101_041EA,B25101_041MA,B25101_042EA,B25101_042MA,B25101_043EA,B25101_043MA,B25101_044EA,B25101_044MA,B25101_045EA,B25101_045MA,state
0400000US18,1720780,14241,1170188,12303,73939,3829,594,343,2418,705,70927,3832,136384,5295,9062,1128,31843,2711,95479,4223,174706,5932,35194,2794,79013,4631,60499,3127,277240,5802,136276,4394,104336,3698,36628,2703,503462,8336,403326,8285,86568,4618,13568,2054,4457,1111,550592,8158,102116,4413,25007,1870,25745,2026,51364,3348,124438,4426,95322,3637,22696,2292,6420,1151,95903,3869,89837,3830,5009,944,1057,427,99413,3376,98565,3370,689,341,159,175,123411,4227,122999,4202,355,254,57,94,5311,845,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,882584,7833,545782,7661,26322,2067,114,151,769,291,25439,2088,55847,2960,3226,743,13380,1616,39241,2344,71730,3359,13436,1363,32120,2618,26174,2309,135170,4554,58832,2923,53716,3565,22622,2118,255063,5182,197213,4338,49716,2773,8134,1217,1650,589,336802,6166,57389,2453,10742,1127,16701,1540,29946,1770,70984,3802,46501,2629,19265,1842,5218,947,55490,2935,51411,2816,3081,598,998,503,64794,2857,63148,2744,1274,380,372,258,85382,3367,85167,3407,215,236,0,151,2763,590,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739191,7686,461942,6490,23547,1799,131,108,378,214,23038,1745,44610,3036,2339,602,7890,1318,34381,2939,56845,2931,9730,1164,22039,2139,25076,2297,106620,4746,40821,2405,42905,3203,22894,2227,229161,5337,165002,4531,54196,3157,9963,1317,1159,422,277249,4891,45296,2639,9063,1085,12243,1235,23990,1839,59719,2971,37676,2365,15540,1481,6503,990,46272,2135,42815,2034,2809,669,648,317,53233,2681,52185,2677,1002,377,46,52,70505,2719,70284,2709,158,168,63,72,2224,563,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1144309,10967,696216,10218,58258,3495,377,211,2717,783,55164,3323,85234,3825,5454,1025,22484,2089,57296,3364,99124,4919,20022,1884,43964,3273,35138,2802,155550,5437,67234,3455,64358,4096,23958,2233,295409,7171,228844,6619,56315,2906,10250,1163,2641,828,448093,6959,114160,4549,37195,2290,31374,2354,45591,3106,99544,3465,82167,3033,14576,1622,2801,650,68350,3229,66274,3240,1753,557,323,249,75508,3426,75104,3378,381,246,23,27,84842,3842,84760,3803,0,181,82,136,5689,902,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130134,10390,626821,10062,54826,4312,419,281,1054,366,53353,4242,71150,3795,3359,841,14142,1521,53649,3488,79834,4139,16127,1960,29441,2682,34266,2575,125011,5336,51957,3612,47810,3323,25244,2597,293049,6529,224845,5442,56256,3287,11948,1641,2951,774,503313,7795,122316,4174,47204,2889,28912,2209,46200,3044,103205,4169,86104,4366,12958,1329,4143,936,70301,3602,67049,3499,2610,648,642,316,82023,3390,81181,3356,765,385,77,90,117217,4513,116747,4491,75,63,395,610,8251,1356,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396014,5199,252865,4954,18545,1695,122,150,501,241,17922,1744,30018,2213,1301,489,4674,849,24043,2030,36659,2947,4562,883,11067,1628,21030,2266,59654,3165,20054,1472,22635,1856,16965,1908,107469,3651,69163,3371,31303,2143,7003,1066,520,264,143149,3603,28823,1804,5339,963,6000,1079,17484,1284,30894,2109,15925,1746,9673,1003,5296,823,22222,1548,17971,1376,3592,713,659,271,28719,1825,27476,1775,1138,444,105,99,30467,2027,30313,2002,154,140,0,155,2024,514,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1433937,10091,1077903,11781,39755,2412,213,237,484,288,39058,2414,61330,3792,771,378,3752,751,56807,3550,83672,4818,5864,1084,13757,1991,64051,4052,173386,6072,24613,2243,56081,3207,92692,4850,715907,10363,367105,8900,243707,5931,105095,4604,3853,879,356034,6422,51237,2556,5434,1312,7905,1122,37898,2304,58487,2885,23982,1680,19892,1983,14613,1538,46412,2697,34968,2413,8890,1329,2554,661,60568,3020,56222,3127,3638,734,708,303,135132,3701,134224,3691,782,330,126,132,4198,923,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570055,10932,1121921,10032,41619,3302,0,195,340,233,41279,3310,66576,3591,729,372,3508,972,62339,3644,85878,4150,3147,777,12248,1756,70483,3715,183118,6736,20963,1793,51773,3256,110382,5241,740124,8876,367349,7075,263709,7370,109066,4098,4606,1070,448134,10031,61365,3791,3059,978,6608,1146,51698,3347,77431,4184,17489,1801,25523,2220,34419,2932,60489,3498,32820,2513,19309,1723,8360,1152,75903,3518,63340,3327,9875,1196,2688,623,168866,5528,163819,5441,4282,1007,765,344,4080,996,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2713964,15597,1726769,14397,122404,4019,149,89,1661,495,120594,3948,195622,5210,7251,1172,33454,2378,154917,4714,235963,6107,33215,2324,84501,3484,118247,4232,389066,7126,133524,4794,168011,4819,87531,3487,775087,10226,548866,9123,182874,5545,43347,2275,8627,1299,987195,11398,194667,5607,25592,1860,41389,2462,127686,4280,217122,5306,121905,4416,68478,3013,26739,2242,170558,3713,148327,3638,19853,1577,2378,464,176191,5389,170326,5325,5013,839,852,343,215479,5436,214344,5431,1054,376,81,84,13178,1340,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1508810,9302,1036410,9414,38421,2339,175,171,392,187,37854,2312,76169,3110,2551,603,10052,1013,63566,3012,114449,4903,11717,1233,35164,2476,67568,3759,222242,5359,56958,3032,96719,4070,68565,3422,582101,8185,365831,6841,174770,4633,41500,2489,3028,746,472400,6161,74280,2836,10771,931,16204,1351,47305,2301,85150,3239,48035,2360,25858,1711,11257,1247,75258,2868,66790,2634,6541,874,1927,576,92573,3253,89560,3190,2397,572,616,283,141465,3751,140960,3710,392,197,113,110,3674,604,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743611,9469,393597,7188,43193,2928,74,87,1166,541,41953,2956,57630,4342,2740,780,14772,2160,40118,3342,59198,4225,11547,1930,23322,2465,24329,2948,86521,4098,40649,2981,33172,2962,12700,1582,145152,5161,112648,4798,26787,2646,5717,1158,1903,592,350014,7430,99089,4326,28593,2444,26637,2118,43859,3112,73462,3731,60055,3536,10140,1265,3267,839,54088,3927,51377,3717,2057,637,654,408,58195,3425,57110,3460,1016,538,69,126,59667,3167,59562,3172,105,130,0,198,5513,1234,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1591686,12609,1021044,11871,65368,4153,187,125,1223,398,63958,4021,118997,4577,5571,877,22854,1978,90572,3870,140875,5310,23939,2137,55905,3330,61031,3683,242595,7558,94423,4912,101511,4464,46661,3527,448613,8422,328714,7858,99109,4742,20790,2185,4596,1041,570642,9487,119762,4328,28647,2245,30850,2142,60265,3496,125876,5075,92168,4392,25902,2043,7806,831,96222,4294,90351,4116,4839,1003,1032,376,99355,4118,97679,4081,1343,477,333,274,123632,4181,123070,4199,497,338,65,77,5795,1002,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274196,4635,158858,4324,10385,1432,132,121,131,100,10122,1414,19111,1825,799,428,2881,767,15431,1523,22311,1915,3237,617,7194,1081,11880,1660,37137,2744,11944,1533,16285,1865,8908,1228,69376,2727,48634,2506,16708,1888,4034,1097,538,226,115338,3294,23441,1930,5276,872,6587,1030,11578,1384,25333,2061,17597,1641,5990,1171,1746,441,17994,1452,16326,1443,1234,341,434,239,21103,1474,20852,1476,226,134,25,27,26409,1722,26283,1703,110,119,16,25,1058,353,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,486642,6333,307101,5479,13946,1523,98,99,223,156,13625,1477,27128,2122,1318,402,4662,887,21148,1973,39755,2847,5213,890,15040,1384,19502,1942,74051,3512,25273,2198,34428,2304,14350,1573,151099,3392,114111,3067,31286,2040,5702,853,1122,353,179541,4170,29785,1804,5990,915,7943,1002,15852,1334,35169,1998,21306,1353,10425,1248,3438,632,28182,1900,25380,1746,2265,525,537,233,36322,2217,35208,2154,738,281,376,199,48569,2614,48206,2583,305,165,58,68,1514,429,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552324,7892,395852,7831,23600,2117,44,33,114,177,23442,2089,46925,3176,856,427,3671,808,42398,2980,51666,3511,3363,833,14119,1567,34184,2725,86942,4375,18329,1808,34949,2857,33664,2765,185182,5775,110309,4795,53869,3216,21004,2154,1537,525,156472,4682,26886,2157,4703,730,6685,1077,15498,1678,30273,2373,20297,1875,7106,1353,2870,725,24713,1738,22205,1660,1785,591,723,379,28370,2540,27243,2455,917,376,210,303,43160,2790,42670,2796,490,430,0,200,3070,896,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
