GEO_ID,C27010_001E,C27010_001M,C27010_002E,C27010_002M,C27010_003E,C27010_003M,C27010_004E,C27010_004M,C27010_005E,C27010_005M,C27010_006E,C27010_006M,C27010_007E,C27010_007M,C27010_008E,C27010_008M,C27010_009E,C27010_009M,C27010_010E,C27010_010M,C27010_011E,C27010_011M,C27010_012E,C27010_012M,C27010_013E,C27010_013M,C27010_014E,C27010_014M,C27010_015E,C27010_015M,C27010_016E,C27010_016M,C27010_017E,C27010_017M,C27010_018E,C27010_018M,C27010_019E,C27010_019M,C27010_020E,C27010_020M,C27010_021E,C27010_021M,NAME,C27010_001MA,C27010_001EA,C27010_002MA,C27010_002EA,C27010_003MA,C27010_003EA,C27010_004MA,C27010_004EA,C27010_005EA,C27010_005MA,C27010_006EA,C27010_006MA,C27010_007MA,C27010_007EA,C27010_008MA,C27010_008EA,C27010_009MA,C27010_009EA,C27010_010EA,C27010_010MA,C27010_011EA,C27010_011MA,C27010_012MA,C27010_012EA,C27010_013MA,C27010_013EA,C27010_014MA,C27010_014EA,C27010_015MA,C27010_015EA,C27010_016EA,C27010_016MA,C27010_017EA,C27010_017MA,C27010_018MA,C27010_018EA,C27010_019MA,C27010_019EA,C27010_020MA,C27010_020EA,C27010_021EA,C27010_021MA,state
0400000US18,6437142,986,1585435,2960,909620,12195,484471,11219,57424,4913,133920,7253,1469619,4352,925925,10162,148630,6398,27610,3007,367454,10213,2528639,4903,1781534,13997,244028,7265,88514,4433,414563,10480,853449,2291,13852,1803,273885,6026,561783,6219,3929,945,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,720427,2248,457339,7630,189740,6188,44656,4069,28692,3313,695972,2728,491435,6593,73172,4014,20972,2661,110393,4994,1166781,3218,901784,7838,105299,4733,45358,2816,114340,5909,445684,1856,6619,953,116643,3975,321572,3882,850,391,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,719917,1923,444501,7811,204431,7769,23127,2669,47858,3952,661190,3411,451782,6792,42388,3267,13435,1658,153585,5590,1068646,3416,804335,7121,71908,3698,40084,2677,152319,6106,375663,1604,7387,915,106979,4265,259495,4498,1802,698,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,1016026,1777,553857,11090,372358,10127,33453,3443,56358,5466,953129,4070,567496,8639,110757,5891,21635,2568,253241,8620,1732606,3875,1133191,9260,231008,6871,83816,3777,284591,7515,590957,2104,8195,1173,215199,5829,366293,5629,1270,443,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,1117427,1971,494499,11692,516314,13272,47543,4281,59071,5289,1081453,4672,584464,8518,135433,5947,27101,2688,334455,8994,1723378,5521,1077424,10424,207096,7547,76717,4360,362141,10150,576626,2669,18640,2256,230711,6499,323315,6073,3960,1314,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,265495,1229,137883,5213,101036,4980,14336,2466,12240,1969,260044,1726,143104,4679,60713,3719,7371,1294,48856,3608,570723,1868,379491,5517,91841,4528,26144,1969,73247,4211,219441,883,5344,1238,68156,2946,145575,3256,366,230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,1341118,1296,864213,11187,390089,11665,35365,3724,51451,4992,1332536,3874,900215,9864,153236,6889,27588,2787,251497,8766,2375710,3665,1799731,11686,202710,6496,87723,4327,285546,8950,738832,1877,30484,2020,193152,6587,506136,6345,9060,1315,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,1397972,1065,925003,9412,384177,9063,68586,5755,20206,3648,1558263,2549,1115368,10256,285691,9708,41297,3608,115907,6469,2688672,3102,2027808,11178,442157,10723,103748,4866,114959,6548,921944,2148,42230,2919,289888,7537,586603,7838,3223,810,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,2263671,2541,1260455,14229,798636,14114,114535,6544,90045,5613,2133616,4024,1286462,12144,328070,9995,54395,3157,464689,8147,3971133,4484,2760445,15908,476525,10468,179229,4940,554934,9773,1404130,2134,20746,1924,336528,6567,1042203,6506,4653,841,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,1275509,1760,879949,9542,278920,9989,48155,3836,68485,4636,1225261,3272,866081,8020,152837,6633,26317,2386,180026,6519,2118823,3378,1649114,9237,225794,6364,69953,3798,173962,5446,700190,1746,15552,1885,174326,4289,508123,4809,2189,640,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,745603,1471,305947,9813,358691,8615,26224,3467,54741,4955,671875,5229,348800,7265,96550,4264,15899,2059,210626,6227,1111969,5429,661700,9694,164722,6030,54561,4027,230986,6973,388958,1880,5998,1153,162226,4729,219577,4740,1157,520,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,1399674,3097,814136,12659,447151,11270,40354,3731,98033,8046,1346412,4519,868142,9603,130739,6457,24475,2326,323056,9764,2315045,4930,1592617,11901,248444,7304,97210,4064,376774,9568,847638,2876,15434,1396,289968,6243,538719,6560,3517,810,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,219198,1233,111132,4658,76882,5130,6782,1126,24402,2717,216684,2035,126334,3486,17742,2165,5201,1284,67407,3576,400112,1891,260400,4955,38020,2918,15789,1722,85903,4340,153829,1055,2162,537,50398,2754,100569,2788,700,355,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,461309,1237,297989,5629,122386,5696,13128,1727,27806,3117,427342,2427,298112,5675,31311,2811,8512,1288,89407,5306,693664,2438,530323,6047,49882,3394,26140,2450,87319,4886,244517,1080,6265,1092,70183,2611,166994,2882,1075,600,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,663481,765,360144,9288,168854,8757,24336,4227,110147,7488,631452,2709,353813,7929,45440,3900,10660,2074,221539,7271,1074277,2551,689223,10049,79289,4906,40769,3268,264996,8404,354755,1386,11286,1789,152756,4881,183970,5036,6743,1561,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,274563,1331,181870,5801,73107,5731,8688,2395,10898,2502,270578,1825,194957,4490,20276,2371,5487,1291,49858,3847,573999,1912,439305,6073,38158,3005,19453,2245,77083,4336,186886,1273,5522,1149,52390,3241,127971,3410,1003,667,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,2024150,1327,1325056,14247,544796,12738,51482,4441,102816,7334,1884236,3193,1231774,12651,187900,8380,28550,2630,436012,14007,3636393,3534,2688470,16446,297655,10160,95392,5205,554876,14460,1211763,1727,39065,2778,413677,7983,739916,7802,19105,2096,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,515341,1553,205305,6775,244356,7828,24245,3812,41435,4490,468006,3633,224309,6399,74922,4552,11920,1692,156855,5712,778878,3546,459701,7096,107977,5661,35998,2877,175202,5314,289580,1281,6413,1250,120731,4694,157942,4292,4494,1178,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,4252821,2255,2382136,18410,1495271,21212,207747,11431,167667,8795,4681526,4410,2791735,15886,847669,15448,115248,5850,926874,18597,7721051,5054,5241217,24293,1211636,18062,285543,8553,982655,15704,2661330,2929,84393,3925,1029503,10074,1521721,10635,25713,3066,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,2281544,2903,1158388,15213,882916,15652,67279,5196,172961,8341,2128500,6484,1217978,13542,240707,7754,37796,3367,632019,14441,3837910,7452,2506108,19010,397907,10218,164580,5247,769315,16884,1304575,3023,20689,2131,458171,8110,817770,9104,7945,1453,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,153705,979,112633,3005,25258,2415,5265,1053,10549,1755,180428,2141,139302,3286,10117,1615,2334,840,28675,2764,255613,1930,202470,3164,14340,1490,9812,1024,28991,2408,95030,701,1961,691,20726,1579,72034,1811,309,210,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,2656700,2547,1528010,17393,858114,16568,129910,6607,140666,7404,2497972,4643,1553255,14835,366072,9010,58212,4458,520433,12646,4578511,5617,3267898,18099,510715,10528,163967,5935,635931,12019,1638583,3323,38770,2940,522606,9693,1069990,9916,7217,1353,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,934617,1114,445226,7214,357280,8129,37902,3849,94209,4828,872858,3416,492591,7741,86612,4191,19059,2344,274596,7193,1408386,4018,891378,7239,143228,4832,61093,3089,312687,7273,517197,1980,10059,1157,177647,4667,325907,4833,3584,967,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,859846,1439,471099,10535,294972,9271,39145,4170,54630,6061,884719,3794,522833,9344,104507,4989,23108,2843,234271,8680,1543443,3850,1032614,11475,162859,7044,63689,4572,284281,9983,572444,1872,9137,1531,185788,5167,374692,5199,2827,820,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,2730989,1603,1615165,14446,841922,14954,134948,6368,138954,7790,2787669,4528,1855295,12994,364391,9801,65647,3802,502336,11961,5080243,5184,3778308,16109,519828,10934,209012,5265,573095,11695,1960414,2769,47674,3379,552329,9291,1350147,9578,10264,1556,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,216675,507,133170,4623,63153,4490,10562,2375,9790,1901,245848,1496,159869,4078,30725,2754,5109,1169,50145,3616,420852,1643,301352,5997,50455,3891,15448,1878,53597,3804,151520,740,3942,790,49222,2872,97023,2898,1333,596,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,1078022,2060,534787,10894,420818,12140,33303,3539,89114,7828,1039012,4264,590795,10343,115572,6239,22061,2058,310584,10133,1829521,4311,1155237,14246,207198,7697,94446,5153,372640,9404,676616,1909,10807,1482,235125,6109,424841,6583,5843,1555,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,203033,1016,125088,3811,56941,3441,9169,1710,11835,1930,190064,1571,130267,3348,16370,2023,4646,1103,38781,2868,309000,1499,228127,3494,23585,2095,14258,1553,43030,2829,114328,761,1044,330,36925,2189,75872,2175,487,316,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,1490249,2924,817743,14768,531002,15042,56974,5372,84530,7156,1431408,4901,843888,13327,204976,8174,31773,3535,350771,11736,2539601,5493,1665426,13469,313604,9156,117726,5164,442845,10349,893371,2925,16519,1854,321169,7779,551709,7933,3974,1159,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,6971878,4231,3233239,33760,2706330,30115,169019,10140,863290,24422,6226865,8698,3269223,27866,502470,13233,100307,6006,2354865,21175,9631609,10014,5995754,31081,842090,16712,305137,9000,2488628,29840,2754147,4459,75095,5518,1113349,14391,1510128,15058,55575,4406,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,884012,1115,612773,11060,154011,8777,27537,4042,89691,7218,761535,2393,533192,8088,41264,3822,15748,2130,171331,7318,915533,2347,677304,7534,62488,4783,29393,2449,146348,5077,267921,1231,7564,1288,85736,3676,172820,3971,1801,604,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,123563,830,63073,3163,49242,3208,7757,1503,3491,974,136620,1102,88292,2888,27437,2529,3966,758,16925,1703,264455,1229,188369,3362,45600,2763,11014,1484,19472,1959,95290,650,1769,421,31935,1684,61421,1742,165,140,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,1851845,2479,1260949,12578,437404,12344,49554,5857,103938,6874,1854763,7357,1295098,11803,121897,5865,32384,3388,405384,11132,3230698,6479,2420868,15539,210427,6997,119392,5946,480011,13420,1036160,3070,32081,2705,291796,7985,701881,7926,10402,1991,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,1583595,1522,913254,14869,507312,13733,71950,6566,91079,7622,1583635,4793,988494,12166,142814,6579,37389,2935,414938,10203,2738020,4254,1961879,13214,236991,8703,108297,4615,430853,10682,887828,2080,23500,2421,272791,7936,583636,8033,7901,1361,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,382980,1261,204643,6262,148316,7144,14998,2698,15023,2306,384191,2296,220366,5980,45797,3740,6930,1286,111098,5290,756782,2876,461284,8020,114859,4872,44002,3004,136637,6420,302559,1429,3267,816,101173,4355,197068,4023,1051,563,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,1315276,1869,813568,9371,377908,9865,62243,4656,61557,5412,1266721,4378,850464,9421,179313,6469,32547,2880,204397,6436,2275667,4672,1706499,10798,247623,7386,84233,3671,237312,7613,794421,1726,14418,1500,248829,6037,528442,6006,2732,786,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,136132,999,80331,3849,38786,4062,4300,1090,12715,1989,135058,1522,86318,3685,10859,1776,3298,900,34583,3235,222970,1827,156663,4099,17074,2434,9985,1317,39248,2910,72922,1087,975,409,21900,1879,49509,1615,538,507,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,848730,140,315135,10331,478321,9426,19835,2626,35439,4624,832257,2417,317270,9316,411093,9677,10265,1537,93629,5644,1385958,2501,612615,10228,598471,10664,45643,2908,129229,5958,574817,537,14507,1797,412195,4346,143301,4459,4814,1151,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,1123000,2032,577122,12744,456077,11363,44191,4466,45610,4842,1068121,5315,645570,10766,116522,6282,26868,2984,279161,8766,1869214,5541,1231775,12850,217656,6074,113853,5403,305930,10265,681363,2142,13022,2003,230840,6853,435703,6314,1798,612,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,187072,303,98677,4457,53495,3667,8943,2011,25957,3436,174320,1964,100093,4186,16760,1886,3618,920,53849,3561,286626,2075,181608,4437,24397,2210,15652,1909,64969,3769,60928,1056,1585,398,23423,1887,35407,1860,513,277,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,1617380,1187,792914,14380,564123,14092,46381,4631,213962,10403,1477157,3043,798229,12121,228576,8267,30093,3145,420259,11244,2389537,3008,1499628,14314,315574,8330,89274,4372,485061,13827,959580,1636,22583,2395,382890,8268,542430,8504,11677,1865,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,709407,1850,311344,8593,336112,8855,19801,2613,42150,4555,650559,3789,357412,7337,70198,5705,15957,2269,206992,6664,1110806,4364,690073,8063,144804,5808,50472,3320,225457,7136,425525,2379,6061,1214,169512,4994,248241,4988,1711,766,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
