GEO_ID,B19215_001E,B19215_001M,B19215_002E,B19215_002M,B19215_003E,B19215_003M,B19215_004E,B19215_004M,B19215_005E,B19215_005M,B19215_006E,B19215_006M,B19215_007E,B19215_007M,B19215_008E,B19215_008M,B19215_009E,B19215_009M,B19215_010E,B19215_010M,B19215_011E,B19215_011M,B19215_012E,B19215_012M,B19215_013E,B19215_013M,B19215_014E,B19215_014M,B19215_015E,B19215_015M,NAME,B19215_001MA,B19215_001EA,B19215_002MA,B19215_002EA,B19215_003MA,B19215_003EA,B19215_004EA,B19215_004MA,B19215_005EA,B19215_005MA,B19215_006MA,B19215_006EA,B19215_007MA,B19215_007EA,B19215_008MA,B19215_008EA,B19215_009EA,B19215_009MA,B19215_010EA,B19215_010MA,B19215_011EA,B19215_011MA,B19215_012MA,B19215_012EA,B19215_013MA,B19215_013EA,B19215_014EA,B19215_014MA,B19215_015EA,B19215_015MA,state
0400000US06,39504,541,45665,558,38037,1050,42120,594,27627,772,70016,1573,71184,1456,58530,2829,34380,569,29551,515,38170,1368,22613,435,63043,1948,65053,1847,54534,3913,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,35841,693,40228,846,33693,1637,35722,1399,27060,2128,61282,3072,61349,3182,60215,17267,32385,878,29736,969,35354,1151,22493,777,53556,3605,53950,3558,50042,13071,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,37836,915,44143,2301,38732,1753,42259,1934,27460,2132,70370,3939,71665,4810,59741,8662,31909,976,27890,1132,38997,2004,22312,793,73018,6370,72948,6697,73235,25282,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,36280,2280,43677,3454,40227,2598,42203,3569,27219,5144,64370,9260,64855,11291,56729,15926,30696,1589,27740,1864,35653,3379,21663,1409,49694,6544,48078,8410,57348,36631,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,55639,3195,63456,5263,50681,2689,53943,8827,29627,11768,117550,11278,117575,11528,107378,88234,51053,2036,43893,4178,51322,2256,28178,4078,100342,4948,102644,5972,50476,13065,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,29072,454,33141,827,29570,873,31562,616,24588,801,50822,1615,51369,1620,48430,3305,25839,411,23270,432,28469,868,19887,388,48784,1701,48750,1929,48942,3141,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,29479,643,34239,1308,30770,634,32092,674,23857,1297,50956,1602,51474,1629,45351,3599,25410,548,23533,652,29157,1109,18113,624,45468,3422,45522,4027,45145,4478,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40883,1418,45152,3150,37414,4768,41284,4487,30732,4494,69865,7827,69682,7682,71908,29626,37271,2382,30456,2632,36953,2340,25118,2584,73967,8357,74034,10615,72320,9673,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27027,998,30535,1568,26872,1574,30698,1571,19040,1611,43440,5005,43859,5616,39840,8633,24505,1557,21852,953,26199,2018,18830,1869,39303,5498,39290,6617,39354,13341,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,32785,575,38853,1053,35195,728,38517,1483,25839,816,59986,2732,60734,2840,48905,6195,28467,734,25763,613,33268,1359,20733,430,55633,2494,56789,2596,45125,3931,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,27484,573,32436,684,30023,820,31933,721,24161,784,46413,1628,46133,1800,50762,5168,24142,682,22146,481,26107,913,19941,497,43385,2557,44432,3454,41520,3709,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28873,729,35088,1095,31514,876,33786,2184,25118,1338,51426,2710,51980,3070,42936,7398,24741,650,22619,709,26670,667,19478,480,41967,3526,41231,3282,51068,7592,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,29850,752,33826,1773,30801,817,31953,949,25607,1720,50205,2287,50795,2108,43864,3101,26050,807,24040,854,27866,1255,20904,819,46337,3522,47316,3726,37999,7549,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,23078,616,26546,837,23448,1422,25386,1256,19624,1158,43203,2512,42969,2602,47361,10880,20850,567,18857,631,22745,1081,16491,429,39008,3864,38300,3892,42335,4222,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24428,722,30582,1097,27186,1354,30509,1141,20762,1253,47206,3773,47738,3657,34864,17640,20401,700,18593,773,21132,998,16444,641,41172,3341,40943,3647,43376,8382,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28040,1226,32533,1440,27402,1740,30342,1632,23226,1831,56467,3703,57165,3639,37088,14972,23862,1254,20139,863,22327,2228,18610,1098,48970,4183,48988,4559,48795,12394,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43675,1008,50823,828,44730,1543,49797,1379,29697,2079,80564,4409,81703,4620,60041,12720,38977,1355,34522,1152,45117,1687,23826,708,76420,6476,77183,7005,68815,12525,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,37769,845,45481,1486,36660,1070,41858,1165,24423,1374,78534,3268,80177,3354,63153,6835,31990,870,26088,920,38591,1705,19901,537,75457,2735,75815,2589,68805,15321,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,27575,450,32204,507,30067,709,31444,623,25674,783,45172,1731,45465,1715,42148,3122,24320,476,22348,398,25810,760,20668,380,45509,2223,45868,2670,43311,4137,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,34549,703,40317,608,34634,1217,37281,1155,25506,1408,63447,1927,63808,1982,57080,5310,30176,594,26352,642,34708,1687,20284,594,57664,3390,59038,3844,47203,12097,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20660,618,25109,1197,22093,1090,22804,1975,19888,1952,41812,4021,43302,6222,33708,4247,17903,807,16881,652,20222,1187,14911,602,33490,4427,33560,5082,33297,8591,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26849,397,31352,620,27881,980,29838,1184,24790,1082,47212,2735,48186,3258,39695,3625,23680,612,21759,507,25932,779,18880,469,41864,2892,42211,3819,40614,4806,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25951,891,28982,2201,25223,1420,25871,1904,23789,2220,44227,4394,44098,4501,55511,34171,23499,1530,20981,1153,22747,2171,19581,876,41650,6935,40720,6786,47544,17382,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30438,759,35799,1226,31324,1017,32980,1635,25395,1465,55171,4481,55347,4713,52325,6769,25542,1012,23413,958,27796,2385,19470,711,45726,2563,45696,2877,45950,6232,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,34519,1158,39162,1727,33870,1451,36504,1548,27067,2029,58122,2855,58767,3328,51566,10418,30376,1057,26127,1247,30183,1338,22003,1525,49900,4174,50334,4797,47741,5075,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,38070,2003,43831,3923,36071,2011,38339,3704,30383,2288,67207,3771,66983,4398,68144,7450,32421,1858,27021,1866,35642,3672,21688,1285,61264,6254,63844,7255,47438,11661,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
