GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004MA,C08513_004EA,C08513_005MA,C08513_005EA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008EA,C08513_008MA,C08513_009EA,C08513_009MA,C08513_010MA,C08513_010EA,C08513_011MA,C08513_011EA,C08513_012EA,C08513_012MA,C08513_013EA,C08513_013MA,C08513_014EA,C08513_014MA,C08513_015MA,C08513_015EA,C08513_016MA,C08513_016EA,C08513_017EA,C08513_017MA,C08513_018EA,C08513_018MA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021EA,C08513_021MA,C08513_022MA,C08513_022EA,C08513_023EA,C08513_023MA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027MA,C08513_027EA,C08513_028MA,C08513_028EA,C08513_029EA,C08513_029MA,C08513_030EA,C08513_030MA,state
0400000US18,2907469,17025,2661032,15691,246437,8330,148265,7244,98172,5987,2397799,17187,2228004,15612,169795,7244,106118,6434,63677,4460,274405,7337,227476,6361,46929,4015,23353,3233,23576,2719,27069,2808,23239,2642,3830,1292,1634,832,2196,905,109882,4732,91641,4352,18241,2058,11981,1776,6260,1388,98314,4293,90672,4018,7642,1475,5179,1202,2463,817,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1534377,10263,1420477,10014,113900,3903,66231,4028,47669,2670,1223155,11619,1144516,11120,78639,3768,47607,3494,31032,2660,140062,6031,118447,5226,21615,2295,9484,1607,12131,1944,17102,2064,13637,1859,3465,886,2262,685,1203,597,82129,4304,75160,3740,6969,1420,4511,1293,2458,696,71929,3466,68717,3470,3212,692,2367,611,845,353,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397474,10444,1255367,10860,142107,5258,79723,3814,62384,3699,1149903,10223,1045635,9875,104268,4132,62624,3286,41644,2926,135016,5632,108445,5131,26571,3178,10695,1705,15876,2273,6765,1520,5816,1443,949,554,630,452,319,271,49464,3504,42774,3153,6690,1199,3409,888,3281,767,56326,3561,52697,3397,3629,1029,2365,762,1264,693,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1865900,14728,1761393,14596,104507,5112,60325,4329,44182,3369,1545906,13107,1471455,12979,74451,4464,45267,3558,29184,2947,183206,7027,163338,7021,19868,3352,8984,1757,10884,2501,18085,2177,16672,2068,1413,508,609,343,804,407,62106,3894,55818,3517,6288,1472,3593,1139,2695,1090,56597,3857,54110,3675,2487,748,1872,548,615,437,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1977429,13074,1803569,12557,173860,6227,117230,5552,56630,3950,1632616,12546,1505256,11577,127360,5280,90745,5176,36615,3238,196013,8232,167035,7684,28978,3325,15557,2155,13421,2176,24732,2457,22029,2165,2703,804,1237,514,1466,715,77123,4166,66113,3899,11010,1764,6426,1342,4584,1319,46945,3586,43136,3425,3809,985,3265,952,544,306,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618200,7454,577854,7533,40346,3240,30101,2956,10245,1445,474273,7239,445274,7045,28999,2723,21987,2390,7012,1248,69132,3273,63921,3049,5211,1127,3441,893,1770,657,3088,909,2734,882,354,363,320,356,34,61,38479,2900,34080,2793,4399,1149,3225,947,1174,619,33228,2512,31845,2497,1383,472,1128,442,255,214,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2652650,15529,2182703,17187,469947,11784,288456,9148,181491,8250,2010865,15664,1700495,16836,310370,9157,209445,7099,100925,5748,263591,8727,187845,8343,75746,4393,34119,3461,41627,3650,152033,6852,108409,5938,43624,4726,20501,2722,23123,3308,104279,5599,83098,4584,21181,2772,11651,2137,9530,1779,121882,4809,102856,4146,19026,2362,12740,1970,6286,1229,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3340024,19655,2626567,20281,713457,14096,439789,10053,273668,11009,2407529,20214,1977710,20233,429819,11006,287335,8729,142484,7382,261894,8597,171306,6346,90588,5337,45079,3931,45509,3554,313219,8296,206435,7337,106784,5071,54646,3722,52138,4168,220335,8032,157890,6576,62445,3942,37633,3227,24812,2721,137047,5918,113226,4674,23821,3193,15096,2206,8725,1912,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4146063,17757,3773264,17842,372799,8585,248308,8361,124491,5882,3424034,17286,3144271,18157,279763,7934,194579,7078,85184,4700,371627,9884,314775,8551,56852,4612,30663,3311,26189,3246,53586,3095,46516,3140,7070,1570,3923,1227,3147,821,142879,5600,126285,5442,16594,2235,10299,1434,6295,1507,153937,5004,141417,4718,12520,1485,8844,1194,3676,868,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2754782,14087,2479824,13867,274958,6731,166294,5826,108664,4829,2152143,14318,1961603,14035,190540,6551,120686,5280,69854,3938,246016,8420,200442,7081,45574,2814,22624,2302,22950,2317,89688,4920,74379,4387,15309,2017,7858,1290,7451,1469,120707,4859,107131,4568,13576,1725,8073,1344,5503,998,146228,5027,136269,4685,9959,1673,7053,1417,2906,856,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,1081430,12149,48874,4484,30602,3917,18272,2522,943004,12804,907719,13534,35285,4005,23984,3405,11301,2096,121018,6574,110960,6383,10058,2528,4113,1164,5945,2055,4674,945,4498,939,176,153,67,107,109,108,33377,2768,31449,2786,1928,732,1139,473,789,445,28231,2626,26804,2598,1427,604,1299,608,128,191,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2775442,18484,2602433,18468,173009,5821,108417,5041,64592,3931,2254799,18335,2130379,18089,124420,4997,82123,4506,42297,3189,271122,8547,245181,7484,25941,2860,12520,1427,13421,2348,39810,2792,36351,2735,3459,795,1510,507,1949,691,89472,4423,78703,3999,10769,1992,6597,1221,4172,1370,120239,5316,111819,5034,8420,1834,5667,1247,2753,871,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,471174,5707,453156,5965,18018,2137,13992,1842,4026,864,352003,6356,339177,6320,12826,1701,10336,1456,2490,640,49543,3475,47353,3321,2190,591,1610,531,580,299,4406,1147,3883,1017,523,596,310,481,213,317,34155,3079,32564,2956,1591,542,910,342,681,345,31067,2361,30179,2380,888,375,826,368,62,72,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,959466,7329,863945,7594,95521,4220,48430,3508,47091,3169,771010,8546,702738,8499,68272,3557,36506,2983,31766,2741,95469,4462,75998,3518,19471,2800,7822,1600,11649,2354,6082,1492,4606,995,1476,962,785,876,691,410,40704,2791,36310,2452,4394,1024,2219,724,2175,716,46201,2718,44293,2469,1908,741,1098,376,810,605,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1220259,10501,830307,12225,389952,9095,218461,7331,171491,6240,952299,9695,657583,10490,294716,8014,172022,5784,122694,5713,133133,6286,77753,4977,55380,3858,26362,2709,29018,3053,43828,3432,27387,2665,16441,2576,7843,1736,8598,1880,53435,3891,37362,3038,16073,1981,7443,1493,8630,1576,37564,3975,30222,3060,7342,1781,4791,1220,2551,945,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643519,6906,595345,6889,48174,3558,31647,2806,16527,2448,524428,7690,489223,7331,35205,3159,24662,2511,10543,1960,49371,3874,41228,3494,8143,1671,3559,778,4584,1424,2368,540,2236,520,132,165,132,165,0,184,27867,2253,25425,2136,2442,769,1473,535,969,452,39485,3256,37233,3236,2252,804,1821,661,431,397,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3845302,22039,2641095,21460,1204207,16525,684404,10928,519803,14318,2937440,21852,2163733,19670,773707,13040,502539,9857,271168,9127,329778,10386,168426,7211,161352,8446,68418,4526,92934,6540,206852,8632,94552,4866,112300,6865,48526,3823,63774,5703,202587,7981,89768,4063,112819,7376,35542,2945,77277,6453,168645,6305,124616,5359,44029,3529,29379,2871,14650,2133,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,864035,11042,563140,10395,300895,8817,225813,7107,75082,4980,680772,11160,447808,9365,232964,7585,176754,6455,56210,4445,98435,5022,58625,3957,39810,3319,27469,2881,12341,2034,9732,1972,6436,1592,3296,1148,2938,1085,358,251,35802,2859,22838,2362,12964,1840,9458,1427,3506,1024,39294,3079,27433,2619,11861,1472,9194,1286,2667,688,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9254927,29884,6468051,30914,2786876,23718,1592836,21477,1194040,16792,4855829,28386,3912305,25782,943524,15139,604545,12780,338979,9162,627075,13446,405310,10345,221765,8915,105781,5848,115984,6120,2677344,23130,1461822,17737,1215522,17941,666833,13855,548689,12119,745146,14297,427174,11032,317972,10491,164653,7525,153319,8333,349533,8358,261440,7221,88093,5159,51024,3287,37069,3894,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4264553,21678,3768831,20533,495722,11120,247048,8016,248674,8960,3446130,23802,3110959,22919,335171,9305,187838,7563,147333,6777,443620,10107,331369,9346,112251,6432,33074,3337,79177,5981,49090,3887,38767,3293,10323,1994,4884,1170,5439,1475,134344,5226,114216,4595,20128,2687,9135,1358,10993,2226,191369,7966,173520,7847,17849,2630,12117,2163,5732,1305,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,416250,6114,393792,6288,22458,2278,15999,1984,6459,1310,328232,6347,312589,6101,15643,1866,11689,1719,3954,826,44169,3311,40059,3175,4110,1186,2689,982,1421,538,1928,488,1720,452,208,273,60,105,148,253,20939,2239,18821,1948,2118,901,1251,667,867,583,20982,1741,20603,1693,379,162,310,142,69,65,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5193449,21153,4848040,21565,345409,10279,233826,8232,111583,5651,4328191,23357,4077815,22340,250376,9867,177451,7539,72925,4873,422014,11354,370710,10652,51304,3616,29764,3017,21540,2674,81864,4317,74707,4343,7157,1177,4064,970,3093,742,182754,6301,157905,5883,24849,2660,14714,2244,10135,1675,178626,7286,166903,7032,11723,1585,7833,1422,3890,915,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1672379,10097,1497901,10767,174478,5053,89016,3979,85462,3873,1376265,10223,1250836,11009,125429,4429,70063,3451,55366,3334,174853,6616,139626,6145,35227,3013,12224,1684,23003,2555,7206,1154,5175,834,2031,850,665,341,1366,768,58183,3244,49819,2689,8364,1391,3826,752,4538,1154,55872,2764,52445,2714,3427,848,2238,618,1189,542,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1744948,13370,1482171,14606,262777,7568,145550,6040,117227,6576,1248489,14198,1083299,14526,165190,5804,95003,5477,70187,4781,181779,7254,131877,6065,49902,4720,23151,2807,26751,3769,73888,4643,60366,3961,13522,2358,6428,1620,7094,1605,136104,7772,112251,6896,23853,3452,14473,2419,9380,2162,104688,4946,94378,4535,10310,1783,6495,1279,3815,1101,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5753977,21345,5163483,20229,590494,11195,368469,9936,222025,8074,4392947,22918,4028121,20909,364826,10008,245851,8518,118975,6018,513418,13260,419517,10753,93901,6344,43283,4292,50618,4428,321472,9086,268223,8049,53249,4046,31729,2769,21520,3063,299437,8806,248135,7885,51302,4104,29383,2719,21919,2915,226703,6524,199487,6211,27216,2580,18223,2182,8993,1572,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479017,8312,387836,7553,91181,4683,56717,4478,34464,3324,381828,7295,318584,6512,63244,3728,42610,3715,20634,2076,38526,3846,26497,2893,12029,2143,5744,1235,6285,1656,13507,2298,7760,1483,5747,1620,2553,953,3194,1411,26991,2285,19678,1950,7313,1605,3552,847,3761,1324,18165,2160,15317,1957,2848,878,2258,741,590,365,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1960684,17594,1807023,18048,153661,5886,88387,4972,65274,4498,1622593,18401,1518905,18501,103688,5351,67677,4801,36011,3177,185944,9058,152147,7887,33797,4061,11532,1889,22265,3844,9063,1553,7647,1425,1416,873,489,434,927,721,74874,4412,64936,4056,9938,1918,4682,807,5256,1728,68210,4616,63388,4359,4822,1191,4007,1103,815,458,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,425858,6290,401298,5952,24560,2140,14833,1565,9727,1646,336199,5547,321080,5207,15119,1955,9398,1485,5721,1326,38859,2682,34295,2549,4564,1221,2087,694,2477,968,1775,700,1412,608,363,315,12,21,351,314,24735,2058,21147,1899,3588,1159,2462,947,1126,698,24290,1628,23364,1598,926,436,874,433,52,68,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2810215,16828,2609987,19450,200228,7234,113776,5683,86452,5321,2354156,18041,2206461,19352,147695,6998,90218,5372,57477,4583,261397,8119,224328,7435,37069,3616,14323,2203,22746,2829,21315,2202,19823,2061,1492,842,403,323,1089,620,71729,5434,62612,5006,9117,1678,5145,1343,3972,1056,101618,5144,96763,4791,4855,1365,3687,1229,1168,462,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
