GEO_ID,B25073_001E,B25073_001M,B25073_002E,B25073_002M,B25073_003E,B25073_003M,B25073_004E,B25073_004M,B25073_005E,B25073_005M,B25073_006E,B25073_006M,B25073_007E,B25073_007M,B25073_008E,B25073_008M,B25073_009E,B25073_009M,B25073_010E,B25073_010M,B25073_011E,B25073_011M,B25073_012E,B25073_012M,B25073_013E,B25073_013M,B25073_014E,B25073_014M,B25073_015E,B25073_015M,B25073_016E,B25073_016M,B25073_017E,B25073_017M,B25073_018E,B25073_018M,B25073_019E,B25073_019M,B25073_020E,B25073_020M,B25073_021E,B25073_021M,B25073_022E,B25073_022M,B25073_023E,B25073_023M,B25073_024E,B25073_024M,B25073_025E,B25073_025M,B25073_026E,B25073_026M,B25073_027E,B25073_027M,B25073_028E,B25073_028M,B25073_029E,B25073_029M,B25073_030E,B25073_030M,B25073_031E,B25073_031M,B25073_032E,B25073_032M,B25073_033E,B25073_033M,B25073_034E,B25073_034M,B25073_035E,B25073_035M,B25073_036E,B25073_036M,B25073_037E,B25073_037M,B25073_038E,B25073_038M,B25073_039E,B25073_039M,B25073_040E,B25073_040M,B25073_041E,B25073_041M,B25073_042E,B25073_042M,B25073_043E,B25073_043M,B25073_044E,B25073_044M,B25073_045E,B25073_045M,B25073_046E,B25073_046M,B25073_047E,B25073_047M,B25073_048E,B25073_048M,B25073_049E,B25073_049M,B25073_050E,B25073_050M,NAME,B25073_001EA,B25073_001MA,B25073_002EA,B25073_002MA,B25073_003EA,B25073_003MA,B25073_004EA,B25073_004MA,B25073_005EA,B25073_005MA,B25073_006EA,B25073_006MA,B25073_007MA,B25073_007EA,B25073_008MA,B25073_008EA,B25073_009EA,B25073_009MA,B25073_010EA,B25073_010MA,B25073_011EA,B25073_011MA,B25073_012EA,B25073_012MA,B25073_013MA,B25073_013EA,B25073_014EA,B25073_014MA,B25073_015EA,B25073_015MA,B25073_016EA,B25073_016MA,B25073_017MA,B25073_017EA,B25073_018MA,B25073_018EA,B25073_019MA,B25073_019EA,B25073_020MA,B25073_020EA,B25073_021EA,B25073_021MA,B25073_022EA,B25073_022MA,B25073_023MA,B25073_023EA,B25073_024MA,B25073_024EA,B25073_025MA,B25073_025EA,B25073_026EA,B25073_026MA,B25073_027EA,B25073_027MA,B25073_028MA,B25073_028EA,B25073_029MA,B25073_029EA,B25073_030MA,B25073_030EA,B25073_031MA,B25073_031EA,B25073_032EA,B25073_032MA,B25073_033EA,B25073_033MA,B25073_034MA,B25073_034EA,B25073_035MA,B25073_035EA,B25073_036EA,B25073_036MA,B25073_037EA,B25073_037MA,B25073_038EA,B25073_038MA,B25073_039MA,B25073_039EA,B25073_040MA,B25073_040EA,B25073_041EA,B25073_041MA,B25073_042MA,B25073_042EA,B25073_043EA,B25073_043MA,B25073_044EA,B25073_044MA,B25073_045MA,B25073_045EA,B25073_046EA,B25073_046MA,B25073_047EA,B25073_047MA,B25073_048EA,B25073_048MA,B25073_049EA,B25073_049MA,B25073_050MA,B25073_050EA,state
0400000US18,759297,12471,322259,9091,80849,4286,37191,3251,31162,2889,22408,2191,113681,5300,36968,2871,129825,4919,32756,2822,15759,1929,13683,1577,12378,1657,49341,3536,5908,1351,187477,7011,45893,3810,21088,2631,22822,2445,16803,2089,71645,4441,9226,1726,43017,3434,10327,1459,5639,1182,4051,871,4267,1002,17201,2283,1532,656,44587,2582,8479,1416,4264,846,5881,1117,4478,900,19924,2157,1561,584,31937,2968,9162,1537,3364,924,2966,909,1420,512,10687,1702,4338,1060,195,228,0,184,0,184,0,184,0,184,158,218,37,65,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,344464,7798,139946,4715,46418,3207,17083,1630,10717,1365,8903,1405,37871,2641,18954,1711,59255,3826,17454,1782,7556,1209,7114,1090,4829,904,20575,2157,1727,631,79141,3871,23762,2353,8319,1507,7156,1168,5870,1356,31847,3031,2187,660,39534,2723,9275,1603,4068,998,4499,1037,3358,863,16843,2032,1491,537,17984,1874,2814,841,2611,780,2577,493,2076,615,7422,1083,484,246,8604,1426,2450,712,692,326,720,398,701,576,2555,892,1486,635,0,151,0,151,0,151,0,151,0,151,0,151,0,151,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,374720,6600,174932,5606,46136,3269,20414,2001,20088,2239,13145,1686,53081,3412,22068,1908,56598,3092,15612,1554,6876,1256,6404,1367,4952,1009,20652,1804,2102,731,80597,4298,23340,2371,11303,1785,10957,1701,5643,1217,26350,2535,3004,1029,25428,2263,6901,1335,2810,681,2784,982,2156,640,10081,1605,696,351,22203,1689,4750,952,2386,662,2998,662,1659,556,9517,1212,893,445,14962,1939,4038,1133,1861,628,1510,724,1241,482,4891,1131,1421,389,0,165,0,165,0,165,0,165,0,165,0,165,0,165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,562695,7784,222490,6727,56560,3649,24479,2197,18472,1897,15520,2012,70628,3953,36831,2771,109313,4823,25734,2179,14489,2117,12753,1952,10220,1989,40883,3322,5234,1086,124013,4789,32678,2641,17515,2245,13083,1819,11714,1935,42128,3586,6895,1500,25211,2766,6287,1469,3021,864,2795,745,3009,1045,9048,1649,1051,542,23675,1746,3805,827,2448,560,3575,817,1896,518,10652,1183,1299,498,57914,3780,11623,1836,4543,1238,3305,876,2642,794,21719,2224,14082,1933,79,145,0,181,0,181,0,181,0,181,0,181,79,145,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,589339,11722,252212,8872,56243,4451,20385,2237,17371,1941,17074,2037,91209,5485,49930,3545,117942,6180,26037,2695,11391,1860,13190,2097,9734,1721,51054,3996,6536,1261,92921,5444,22209,2890,11633,1991,8026,1518,7793,1650,39981,3660,3279,958,29118,3000,5978,1154,4094,1056,3415,955,1606,658,11863,2133,2162,709,37469,2938,9099,1677,3901,939,5704,1159,3525,833,13953,2078,1287,453,59077,4371,15181,2416,5017,1108,3811,990,2802,840,18562,2384,13704,1799,600,315,281,256,123,139,0,193,0,193,122,143,74,81,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,158529,4335,44936,2869,11292,1578,3783,996,3448,1096,3691,1046,13183,1708,9539,1488,54159,3591,11168,1773,6174,1027,5744,1264,4412,998,25092,2375,1569,671,32683,2696,6081,1248,4095,894,5224,1023,3207,911,13172,1797,904,466,7180,1265,1004,428,948,483,1554,511,833,327,2305,795,536,369,8544,1362,1069,396,829,448,2137,745,879,427,3410,891,220,216,10933,1610,2282,706,1406,552,1357,527,975,576,3600,864,1313,371,94,120,10,17,0,155,0,155,75,117,9,15,0,155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,723780,9709,265922,9385,59221,4550,35251,3040,28594,2621,21269,2402,98675,4838,22912,2443,70151,3888,14664,1766,9035,1899,6627,1342,6083,1344,30557,3059,3185,890,235525,6372,54344,4047,35010,2978,27915,2745,22517,2555,89632,4743,6107,1419,33224,2620,7736,1435,4065,906,3610,1043,3283,868,13688,1955,842,424,110256,4813,20524,2282,14046,1906,15404,1980,10478,1642,46175,3320,3629,887,8006,1245,1906,634,763,441,181,161,814,394,3526,887,816,469,696,634,216,347,0,190,0,190,367,489,113,105,0,190,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952339,10308,151434,5940,38323,3355,18677,2526,14264,1831,9585,1625,49779,3411,20806,2404,373137,8898,97798,4911,44815,3313,41116,3905,30409,2698,144006,6149,14993,2354,205419,5401,47985,3710,22178,2333,28582,2456,19553,2061,81182,4412,5939,1234,89587,4810,15924,1833,9793,1527,13531,2364,9540,1684,37630,3138,3169,1054,128989,5291,26475,2356,13948,1981,21308,2477,15139,1889,46677,3284,5442,1037,3337,1021,486,394,352,298,147,160,261,253,1774,730,317,216,436,545,0,195,330,524,0,195,0,195,0,195,106,124,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1105104,13859,447060,9826,86956,3930,47657,3021,38774,3031,29685,2649,182203,6608,61785,3289,151547,5265,32527,2539,16503,2034,15249,1662,11015,1419,69185,3213,7068,1244,283280,7921,68781,3812,34074,2845,30150,2678,23551,2243,115601,5653,11123,1865,80058,4525,17227,2092,9271,1604,9942,1435,5824,1191,35223,2870,2571,773,103204,4240,15246,1701,8990,1197,15811,1952,13546,1527,45858,2992,3753,913,39508,2427,8926,1318,3889,854,3222,799,2314,576,15614,1768,5543,1041,447,287,55,127,0,161,0,161,0,161,219,228,173,123,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,603133,9212,181452,6509,46472,3491,21717,2100,15544,1928,11853,1447,60950,3571,24916,1881,75780,3654,21239,2238,8433,1291,8770,1371,5804,1096,29560,2689,1974,658,110160,4774,26012,2247,17754,1938,12134,1504,8619,1367,43308,2637,2333,696,98371,4251,23337,2644,13409,1606,12459,1472,9622,1519,37730,2550,1814,601,127691,4646,27885,2814,17722,1773,16343,2022,11698,1699,50541,3119,3502,828,9278,1250,2287,638,745,237,903,384,607,211,2924,640,1812,539,401,306,154,218,0,139,0,139,0,139,164,191,83,112,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,346910,8433,158511,5461,31891,3160,15676,2082,12352,1771,9709,1697,53783,4105,35100,3112,54770,3542,9741,1716,6527,1505,5161,1041,4874,1072,24499,2713,3968,1014,72989,4786,15290,2457,7627,1453,8221,1569,7524,1462,29688,3153,4639,1159,9258,1661,2442,904,772,472,1117,444,736,347,3751,940,440,222,9608,1377,1994,563,881,594,980,389,765,355,4327,878,661,355,41060,3566,6460,1360,2534,774,2408,888,2389,795,14732,2353,12537,1966,714,352,81,128,154,188,0,198,66,110,55,94,358,211,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,767449,11382,321369,8430,74508,4780,34597,3376,30937,2919,24333,2188,110711,4545,46283,2866,167184,5350,37077,3104,19792,2276,19204,2226,14949,1752,69824,3923,6338,1406,143537,4908,36606,3271,16576,1849,17313,2272,13350,1910,54848,3784,4844,1166,41868,2866,7462,1262,5773,1190,6308,1243,3653,997,17167,2082,1505,736,54221,3079,11260,1679,5983,1258,5776,932,4764,992,24084,2178,2354,815,38881,3038,8892,1602,3331,753,2333,709,3238,975,15155,1883,5932,1239,389,279,0,177,0,177,97,155,0,177,80,113,212,189,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
