GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001EA,B18102_001MA,B18102_002MA,B18102_002EA,B18102_003MA,B18102_003EA,B18102_004EA,B18102_004MA,B18102_005EA,B18102_005MA,B18102_006EA,B18102_006MA,B18102_007MA,B18102_007EA,B18102_008MA,B18102_008EA,B18102_009MA,B18102_009EA,B18102_010EA,B18102_010MA,B18102_011EA,B18102_011MA,B18102_012EA,B18102_012MA,B18102_013EA,B18102_013MA,B18102_014EA,B18102_014MA,B18102_015MA,B18102_015EA,B18102_016MA,B18102_016EA,B18102_017EA,B18102_017MA,B18102_018EA,B18102_018MA,B18102_019EA,B18102_019MA,B18102_020MA,B18102_020EA,B18102_021MA,B18102_021EA,B18102_022EA,B18102_022MA,B18102_023EA,B18102_023MA,B18102_024EA,B18102_024MA,B18102_025MA,B18102_025EA,B18102_026MA,B18102_026EA,B18102_027MA,B18102_027EA,B18102_028EA,B18102_028MA,B18102_029EA,B18102_029MA,B18102_030MA,B18102_030EA,B18102_031MA,B18102_031EA,B18102_032EA,B18102_032MA,B18102_033EA,B18102_033MA,B18102_034EA,B18102_034MA,B18102_035EA,B18102_035MA,B18102_036MA,B18102_036EA,B18102_037EA,B18102_037MA,B18102_038MA,B18102_038EA,B18102_039EA,B18102_039MA,state
0400000US18,6437142,986,3151875,3967,216539,1869,1751,690,214788,2044,595446,3097,4251,1167,591195,3344,729538,3500,7661,1242,721877,3574,1237459,3699,54015,3415,1183444,4873,227287,1455,33427,2517,193860,2740,145606,1527,39955,2465,105651,2650,3285267,3952,207618,2405,1828,798,205790,2409,565832,2878,3823,1077,562009,2846,740081,3271,4605,1030,735476,3625,1291180,2596,31928,3059,1259252,4087,258080,1336,16160,1767,241920,2184,222476,1733,43827,2552,178649,2876,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,99826,1965,177,128,99649,1999,269380,2555,2481,799,266899,2655,352133,1993,3472,990,348661,2453,582375,2253,21720,1821,560655,2917,112566,980,15235,1409,97331,1731,83592,868,22270,1427,61322,1477,1528992,3772,96171,1531,136,144,96035,1503,255050,2343,1366,555,253684,2415,343839,1770,2504,713,341335,1859,584406,2183,10186,1049,574220,2393,124381,1295,6300,1043,118081,1541,125145,1220,20797,1434,104348,1591,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,102507,1423,559,349,101948,1464,263400,2151,1998,741,261402,2222,333250,3033,4043,972,329207,2983,525436,2429,23908,2058,501528,3084,97143,1305,12711,1214,84432,1575,69623,1110,23338,1388,46285,1568,1434057,3294,98911,1585,626,400,98285,1544,255099,1985,1198,536,253901,2088,327940,2117,2553,710,325387,2143,543210,2158,12470,1576,530740,2792,107244,1218,6293,1064,100951,1455,101653,1410,17362,1480,84291,1752,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,140587,1883,336,218,140251,1889,380550,2290,3194,842,377356,2489,468005,2937,8100,1517,459905,3533,844281,3253,44412,2881,799869,4528,163277,980,27840,2104,135437,2356,95310,1105,32228,1867,63082,1987,2200708,3991,136086,2290,442,353,135644,2372,358803,2324,2857,872,355946,2523,485124,2702,5321,1544,479803,3112,888325,2413,24628,1952,863697,3068,187236,1323,16144,1943,171092,2130,145134,1321,31311,2020,113823,2240,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,154816,2146,1966,795,152850,2357,413792,3316,3531,1046,410261,3495,524483,3654,7333,1897,517150,4201,825650,4051,42076,3158,783574,5019,156033,1727,25332,1884,130701,2635,93724,1658,28673,1857,65051,2209,2330386,4247,154464,2471,1058,639,153406,2556,394355,2607,3123,1010,391232,2691,556970,3164,5894,1339,551076,3385,897728,3667,23148,2186,874580,4199,181894,1519,13158,1797,168736,2160,144975,1832,27540,2219,117435,2726,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,34042,760,91,117,33951,783,102787,1081,971,476,101816,1250,128585,1316,2311,874,126274,1613,278577,1425,13450,1252,265127,1649,59704,523,9708,1168,49996,1285,39524,722,13046,1070,26478,1076,672484,2098,32148,726,364,342,31784,782,96518,1261,309,235,96209,1270,131459,1365,1975,823,129484,1483,292146,1129,7969,1202,284177,1535,64154,608,3746,665,60408,911,56059,638,12363,1116,43696,1263,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,185624,1508,482,408,185142,1517,496868,2004,2319,930,494549,2079,654010,3135,4788,1072,649222,3467,1123876,3331,27364,2600,1096512,3881,195122,1297,16542,1884,178580,2101,123607,1366,29797,1974,93810,1903,3009089,3422,178997,1499,818,609,178179,1631,479629,1960,2343,873,477286,2188,678526,2433,4978,1194,673548,2703,1251834,2398,18105,2092,1233729,3425,229968,1299,10358,1640,219610,2085,190135,1479,33500,2210,156635,2505,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,186715,952,890,513,185825,1018,526346,1493,3268,1087,523078,1744,767822,2121,5076,1329,762746,2447,1296831,2618,36454,2791,1260377,3752,232348,1223,22088,1924,210260,2012,162596,1484,42203,2668,120393,2757,3394193,2443,177144,975,785,517,176359,1080,507767,1616,2281,601,505486,1736,790441,1479,5617,1370,784824,2137,1391841,1525,23501,2127,1368340,2455,270576,1069,14882,1804,255694,2104,256424,1781,48770,3707,207654,3967,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,292539,1626,2636,831,289903,1817,866210,2013,6540,1142,859670,2323,1061145,3073,11389,1505,1049756,3462,1936396,3495,76707,3845,1859689,5308,371082,1386,49575,2906,321507,3001,247843,1377,65875,2222,181968,2389,4997335,4207,279057,1610,1549,549,277508,1621,825865,2353,4934,930,820931,2486,1072471,2456,6524,1117,1065947,2605,2034737,2913,43082,2579,1991655,4081,416249,1670,23933,1625,392316,2224,368956,1921,70798,3128,298158,3292,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,176092,1442,658,366,175434,1524,474780,2314,3092,592,471688,2521,616396,2548,5408,1389,610988,2810,1056006,2437,36801,2122,1019205,3286,184341,1040,25570,1572,158771,1673,127486,1285,36205,1817,91281,2026,2684682,3147,171257,1841,424,269,170833,1863,453380,2104,3230,1005,450150,2177,608865,2229,4061,1143,604804,2427,1062817,2608,17418,1887,1045399,3338,202725,1229,9746,928,192979,1533,185638,1575,29688,1910,155950,2238,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,100474,2448,1002,627,99472,2473,277670,3279,2254,812,275416,3379,319598,4324,3112,960,316486,4258,527013,4191,29844,2905,497169,4702,104963,1631,16461,1640,88502,2156,60096,1356,18099,1623,41997,1847,1528591,4162,101922,2384,321,287,101601,2428,265537,2923,1964,705,263573,2901,352277,3560,2513,863,349764,3621,584956,3185,13854,1615,571102,3403,123786,1451,8568,1321,115218,1856,100113,1654,18282,1553,81831,2243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,192462,1917,916,479,191546,2097,527754,3639,4895,1244,522859,3894,662701,3119,8156,1657,654545,3698,1121993,3198,54082,3326,1067911,4454,226071,1425,35230,2475,190841,2420,147492,1710,45636,2338,101856,2415,3030296,4618,182112,1973,943,460,181169,2058,497346,2725,4054,1163,493292,2822,683711,3224,5499,1411,678212,3426,1193052,3443,32245,2381,1160807,4099,255810,1607,14062,1650,241748,2456,218265,2027,44261,2495,174004,3059,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,29985,761,35,53,29950,762,82207,1013,773,300,81434,998,109885,1607,1128,557,108757,1555,198464,1317,10236,1319,188228,1778,44939,546,8292,1082,36647,1083,28478,496,10457,1084,18021,1171,495865,1890,28854,753,32,43,28822,753,78152,1056,98,97,78054,1072,106799,1429,489,269,106310,1402,201648,1467,4701,967,196947,1802,43878,679,2226,505,41652,834,36534,703,6999,1014,29535,1246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,68703,1174,153,158,68550,1178,168519,1505,949,433,167570,1627,215138,1931,2614,786,212524,2168,344159,1808,13890,1536,330269,2294,63033,684,9711,1019,53322,1074,45577,713,13577,1079,32000,1192,921703,1912,63298,1089,242,191,63056,1099,160789,1121,1159,524,159630,1221,212204,1437,1517,576,210687,1563,349505,1613,6694,1096,342811,2036,67845,866,3868,690,63977,1097,68062,985,13304,1282,54758,1411,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,94224,1218,851,486,93373,1366,247050,1522,1344,685,245706,1703,317648,2084,5078,1474,312570,2577,536927,1759,18698,2097,518229,2817,107204,919,13820,1607,93384,1811,60573,603,15336,1342,45237,1448,1360339,2115,88688,1169,729,519,87959,1285,233519,1113,1603,573,231916,1378,313804,1949,1984,804,311820,2202,537350,2019,12645,1734,524705,2605,113185,728,7543,1120,105642,1198,73793,906,12985,1400,60808,1818,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,32945,721,205,178,32740,706,105796,1263,987,499,104809,1259,134495,1584,2474,1111,132021,2043,281537,1524,9941,1623,271596,2099,52253,828,6305,973,45948,1219,32580,548,8113,1044,24467,1182,666420,1903,32561,770,279,312,32282,797,103261,1234,533,344,102728,1311,136083,1559,622,405,135461,1602,292462,1231,5406,919,287056,1518,55737,721,2651,615,53086,966,46316,790,9074,1308,37242,1518,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,267962,1089,634,396,267328,1098,763844,2018,5593,1258,758251,2546,945133,2524,7732,1769,937401,3068,1756868,2474,31428,2628,1725440,3515,304129,1707,26201,2335,277928,2636,211106,1716,45793,2750,165313,3100,4507500,2870,258625,1351,874,483,257751,1433,733719,1806,3531,894,730188,1843,939103,1630,5047,1159,934056,1887,1879525,2111,25219,2172,1854306,3224,361836,1309,12454,1497,349382,1946,334692,1813,54740,2831,279952,3111,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,73089,1499,702,431,72387,1526,191203,2303,2143,866,189060,2300,234303,2628,4243,1144,230060,2906,377777,2669,22448,2627,355329,3641,79458,1126,13859,1528,65599,1738,52594,1097,19843,1618,32751,1588,1043381,2668,69947,1226,211,202,69736,1221,181102,1940,1615,599,179487,2064,233703,2191,1896,664,231807,2253,401101,1995,10269,1297,390832,2410,88470,976,8183,1223,80287,1507,69058,1061,17197,1642,51861,1684,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,596090,1854,5017,1282,591073,2253,1575554,2938,9698,1489,1565856,3294,2311692,3922,16979,1996,2294713,4613,3713456,4490,92377,5173,3621079,6568,661643,1741,53190,2863,608453,3551,462780,2186,100920,4115,361860,4506,9995513,4792,567781,1686,2920,923,564861,1840,1513396,2636,5570,954,1507826,2741,2369834,3509,13896,1857,2355938,3830,4007595,3271,62479,3645,3945116,4874,804810,1925,35223,2683,769587,3064,732097,2562,123145,4579,608952,5450,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
