GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001EA,B22002_001MA,B22002_002EA,B22002_002MA,B22002_003MA,B22002_003EA,B22002_004MA,B22002_004EA,B22002_005EA,B22002_005MA,B22002_006EA,B22002_006MA,B22002_007EA,B22002_007MA,B22002_008MA,B22002_008EA,B22002_009MA,B22002_009EA,B22002_010MA,B22002_010EA,B22002_011MA,B22002_011EA,B22002_012MA,B22002_012EA,B22002_013EA,B22002_013MA,B22002_014EA,B22002_014MA,B22002_015MA,B22002_015EA,B22002_016MA,B22002_016EA,B22002_017MA,B22002_017EA,B22002_018EA,B22002_018MA,B22002_019MA,B22002_019EA,B22002_020MA,B22002_020EA,B22002_021MA,B22002_021EA,B22002_022MA,B22002_022EA,B22002_023EA,B22002_023MA,B22002_024EA,B22002_024MA,B22002_025MA,B22002_025EA,B22002_026MA,B22002_026EA,B22002_027MA,B22002_027EA,state
0400000US18,2480077,10833,316634,7183,178908,5584,57445,4009,118807,5041,19961,2241,98846,4627,2656,688,137726,4756,21590,1776,25458,2127,5776,1137,19682,1801,90678,3761,2163443,12139,622628,9137,453851,8359,162383,6271,51902,4080,110481,5405,6394,1236,1540815,12218,696220,9901,112418,5434,37133,2988,75285,4188,732177,12357,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,152621,5764,81444,3612,26776,1950,53150,3056,10144,1635,43006,2400,1518,517,71177,4414,10643,1395,10973,1637,3086,779,7887,1343,49561,3352,1074427,6983,292606,5458,223372,5240,66585,3741,22687,2153,43898,2929,2649,816,781821,7322,365161,5158,40084,2407,13820,1627,26264,1879,376576,5526,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,110536,4034,58589,3028,20701,1880,36242,2497,6261,1217,29981,2243,1646,660,51947,3222,6959,1186,7622,1088,2102,612,5520,944,37366,2529,1003375,7231,306513,6069,224666,5601,78659,4071,26524,2422,52135,3375,3188,741,696862,7076,311081,5585,41241,2948,15382,1572,25859,2491,344540,6892,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,310680,8142,153662,6013,54071,3499,97938,4954,15499,2132,82439,4205,1653,652,157018,5265,28950,2343,27548,2059,6937,1154,20611,1960,100520,4763,1396324,10438,388498,7945,283691,6486,101820,4970,31043,2956,70777,3867,2987,954,1007826,10197,467930,7692,78823,3879,27654,2580,51169,3309,461073,8935,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,302676,8495,160189,5826,40214,3203,117850,5097,15855,2038,101995,4686,2125,740,142487,5992,23341,2327,32737,2501,7252,1190,25485,2153,86409,4814,1416797,9388,409421,8598,270374,6856,135488,6209,37567,3187,97921,4951,3559,1124,1007376,9724,410877,8068,94778,4677,29628,2802,65150,3179,501721,8440,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,98551,3918,44168,2910,15872,2112,27311,2546,5253,1164,22058,2267,985,446,54383,3040,9355,1229,6165,920,1888,549,4277,808,38863,2752,455992,5390,103775,3689,78146,3252,24248,2476,9434,1827,14814,1886,1381,495,352217,4687,167195,3860,18658,1689,6645,928,12013,1378,166364,4404,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,239685,7080,127621,5966,33221,2794,92999,5328,14835,2404,78164,4804,1401,555,112064,4439,18167,1825,27251,2073,5896,1210,21355,1748,66646,3856,1918032,8555,587329,8349,416288,7778,166773,6731,45076,3949,121697,5058,4268,1070,1330703,11178,550453,7954,131961,5150,40648,3540,91313,4118,648289,10042,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,325306,7158,147038,5299,39735,2988,106229,4523,12988,1824,93241,4493,1074,542,178268,5449,26356,1964,32463,2840,6952,1496,25511,2176,119449,4948,2197088,9202,615031,8173,466183,8713,144875,5862,37507,3049,107368,5393,3973,1012,1582057,10901,641013,10291,142013,4733,46265,3045,95748,3844,799031,10102,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,679475,11224,325616,7213,104238,3801,216382,6537,33614,2930,182768,6108,4996,1235,353859,8837,57460,3228,72840,3404,17253,1927,55587,2980,223559,7238,3139593,13440,830083,10761,623146,9799,199262,5804,61459,3627,137803,5133,7675,1506,2309510,14020,1037071,9795,172213,6031,54710,2705,117503,4897,1100226,13680,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,193271,5334,102148,4217,32319,2426,68709,3999,11205,1434,57504,3615,1120,404,91123,3654,11179,1260,14195,1640,4343,739,9852,1342,65749,3320,1918672,7377,557908,7618,419726,6767,132709,5135,42962,2814,89747,4639,5473,1025,1360764,9139,616585,6845,79014,4500,31377,3065,47637,3228,665165,8220,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,211144,6419,121689,5329,35943,2713,84939,4893,10810,1792,74129,4497,807,517,89455,4243,12565,1544,24927,2371,4988,1082,19939,1993,51963,3172,879377,8614,261404,7827,166453,6462,93156,5072,22238,2374,70918,4133,1795,706,617973,8642,266071,6367,63566,4047,18941,2218,44625,3295,288336,7583,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,346528,8562,179743,6801,57499,3709,118776,5401,21165,2214,97611,4843,3468,925,166785,5673,26043,1903,29460,2621,7543,1262,21917,2384,111282,4878,2012607,12068,534084,8970,389600,8635,140300,6010,39272,3005,101028,4883,4184,1030,1478523,12468,651061,9146,104492,5153,32744,2628,71748,4394,722970,9847,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,48819,3001,23895,1994,10003,1550,13317,1922,3069,872,10248,1634,575,430,24924,2204,2706,678,4452,907,1301,544,3151,780,17766,1940,360119,4641,90726,3564,66974,3075,23017,2465,9164,1354,13853,1823,735,496,269393,4596,125901,3636,13280,1963,5839,1296,7441,1147,130212,4296,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,67983,3376,40039,2642,12609,1606,26719,2433,3622,767,23097,2205,711,471,27944,2318,2879,634,4282,988,1295,613,2987,745,20783,1984,665587,5255,193846,4994,144342,4229,47186,2605,17550,1886,29636,2249,2318,744,471741,5542,209508,4168,27039,2142,9269,1322,17770,1815,235194,5352,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,126482,5753,71280,4685,25895,3034,44679,3564,10351,1812,34328,3032,706,364,55202,3468,9184,1521,10943,1495,2741,908,8202,1308,35075,2870,880123,8607,262417,7429,169921,6304,89248,5726,28374,2843,60874,4686,3248,1077,617706,9107,240312,6187,60651,4048,24047,2593,36604,2909,316743,8267,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,42991,3391,23048,2308,7412,1461,15200,2092,2652,724,12548,1826,436,286,19943,2416,2484,657,3173,851,889,446,2284,847,14286,2137,476146,5937,129851,4103,95964,3810,32393,2769,10389,1494,22004,2456,1494,682,346295,5480,163188,4459,21904,2372,7756,1416,14148,1627,161203,5555,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,296880,7821,156829,6243,48464,3324,107551,5631,13159,1914,94392,5280,814,507,140051,5044,21560,2113,32533,2342,7518,1350,25015,2114,85958,4378,2901919,11024,942297,11126,706425,9964,232117,6834,61705,4258,170412,5611,3755,983,1959622,13530,849569,9470,213423,6622,71733,3572,141690,5547,896630,10432,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,126168,5134,71952,3863,25099,2557,46230,2950,7957,1180,38273,2735,623,423,54216,3283,8508,1455,12177,1804,3824,1041,8353,1470,33531,2839,638828,6137,173102,5058,115024,4346,57238,3921,19518,2452,37720,3119,840,430,465726,5542,198439,5668,38706,2669,12402,1726,26304,2273,228581,6110,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,1125632,14558,520231,10191,167109,6086,348839,9050,49900,3900,298939,8191,4283,1114,605401,13245,94540,4372,131724,5690,29145,2582,102579,4893,379137,10407,6113290,18815,1720895,16880,1220159,14303,491122,11487,135375,5600,355747,9771,9614,1553,4392395,18886,1666104,13160,468260,9437,155215,5582,313045,7518,2258031,19598,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,572468,10240,306091,7824,98437,4364,203613,7071,32334,3472,171279,6213,4041,1131,266377,6933,45763,3110,58943,3401,14139,1871,44804,3264,161671,4888,3158857,16797,899641,10703,650771,9624,241329,9180,67527,4855,173802,7868,7541,1213,2259216,14183,1000961,10071,172413,6366,57133,3977,115280,4802,1085842,12732,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,22396,2134,11865,1566,3185,685,8361,1439,1510,526,6851,1306,319,217,10531,1415,1670,619,599,204,216,145,383,187,8262,1243,268548,3277,68326,2833,50671,2366,16367,1841,5821,1185,10546,1388,1288,582,200222,3940,84381,2771,10146,1226,4462,911,5684,846,105695,4114,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,713830,10148,361888,7956,108985,4681,245634,8096,38043,3494,207591,6812,7269,1487,351942,7502,51875,2898,65917,2976,15208,1654,50709,2891,234150,6315,3840842,14522,1010735,12583,736383,10335,264041,8589,82415,4039,181626,7377,10311,1645,2830107,14428,1234182,12884,206295,6241,67350,3969,138945,4518,1389630,12818,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,205425,5065,111540,3894,38577,2187,70842,3532,13297,1178,57545,3473,2121,678,93885,3341,15738,1197,18442,1453,4180,843,14262,1338,59705,2674,1241242,6393,358654,5573,255755,4279,99178,3937,31697,2029,67481,3684,3721,709,882588,5633,392195,5435,66340,3487,24370,2120,41970,2371,424053,7286,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,304161,8492,145285,5429,59556,3966,82851,4329,17136,2131,65715,4265,2878,935,158876,6736,28979,2731,27908,2861,8531,1770,19377,2212,101989,5399,1212796,9812,301963,7400,227795,7377,71921,4190,26477,2439,45444,3358,2247,833,910833,8634,413051,6804,52831,3693,16914,1952,35917,2743,444951,8635,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,650665,10786,316880,6825,90137,4849,221824,6500,35315,2699,186509,6019,4919,1091,333785,8284,47846,2536,63039,2918,16074,1941,46965,2755,222900,6769,4307584,14846,1111098,10182,829875,9007,272323,5902,81973,3887,190350,5507,8900,1380,3196486,13233,1418307,10341,258738,6416,81687,4081,177051,5415,1519441,14109,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,63753,3407,26466,2596,6848,1210,19513,2384,2990,1075,16523,2145,105,180,37287,2777,5112,1073,6760,1078,1274,403,5486,1053,25415,2382,349330,3962,91915,3961,63979,3866,26743,2494,6842,1415,19901,2147,1193,604,257415,4372,104515,3736,23949,2114,7830,1466,16119,1951,128951,4331,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,290507,7700,157501,6046,43652,3454,112797,5218,14810,2136,97987,4686,1052,545,133006,5177,23094,2066,34789,3095,8061,1575,26728,2351,75123,4016,1496833,11774,412819,8778,286792,7269,122983,6316,31341,3540,91642,5151,3044,998,1084014,11028,485630,7170,94304,5188,32292,3161,62012,4056,504080,11260,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,33587,2437,19281,2010,5425,968,13735,1817,2002,455,11733,1742,121,90,14306,1586,1580,456,2215,641,743,358,1472,471,10511,1321,290178,3590,76949,2699,56012,2609,20274,2357,6624,1146,13650,1821,663,330,213229,3313,96550,2601,10877,1247,4556,815,6321,1084,105802,3919,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,439997,9275,222342,7334,79065,4725,139754,5972,22214,2752,117540,5781,3523,1002,217655,6768,41193,3259,46682,3595,10862,1638,35820,3112,129780,5861,2040093,12800,556509,9195,409420,9348,142148,5772,42175,3701,99973,4138,4941,1283,1483584,12932,670969,9052,112434,5563,35283,3159,77151,4435,700181,10495,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,1278792,16336,837838,14291,334076,11068,496319,12019,80268,5477,416051,11709,7443,1413,440954,10052,90323,4436,102553,5278,25442,2733,77111,4143,248078,8504,7692167,22778,2584439,22058,1887496,19890,678834,15329,192021,8890,486813,11442,18109,2548,5107728,24153,2180708,19549,468886,11701,168150,7357,300736,8717,2458134,18623,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,87948,4160,55838,3262,27554,2461,27772,2354,5095,1014,22677,2033,512,442,32110,2449,6695,1156,6393,1175,1797,638,4596,978,19022,1897,807743,6158,322196,5763,263563,6348,55611,3558,18927,1880,36684,3035,3022,1077,485547,6560,244775,5210,34298,2441,12202,1735,22096,1685,206474,5462,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,37934,2395,16366,1876,5510,996,10358,1799,2193,713,8165,1542,498,369,21568,1645,3172,729,2449,542,921,345,1528,474,15947,1664,220586,3047,55116,2094,41400,1835,13028,1401,4273,831,8755,1149,688,357,165470,3079,76437,2449,8524,1119,2741,647,5783,968,80509,2960,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,295261,8527,157735,6037,50238,4304,104849,4788,15867,2000,88982,4318,2648,786,137526,5812,23998,2335,32865,2555,8177,1556,24688,2226,80663,4516,2743706,13900,837438,10880,624326,10514,207137,7198,56973,4241,150164,6080,5975,1397,1906268,13881,842623,9776,158386,5906,46019,3800,112367,5035,905259,12547,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
