GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001EA,B05003H_001MA,B05003H_002MA,B05003H_002EA,B05003H_003MA,B05003H_003EA,B05003H_004EA,B05003H_004MA,B05003H_005MA,B05003H_005EA,B05003H_006MA,B05003H_006EA,B05003H_007MA,B05003H_007EA,B05003H_008MA,B05003H_008EA,B05003H_009MA,B05003H_009EA,B05003H_010EA,B05003H_010MA,B05003H_011EA,B05003H_011MA,B05003H_012MA,B05003H_012EA,B05003H_013MA,B05003H_013EA,B05003H_014MA,B05003H_014EA,B05003H_015EA,B05003H_015MA,B05003H_016MA,B05003H_016EA,B05003H_017MA,B05003H_017EA,B05003H_018MA,B05003H_018EA,B05003H_019MA,B05003H_019EA,B05003H_020EA,B05003H_020MA,B05003H_021EA,B05003H_021MA,B05003H_022MA,B05003H_022EA,B05003H_023MA,B05003H_023EA,state
0400000US18,5289249,2878,2600231,2223,599457,1476,597185,1635,2272,701,1375,701,897,488,2000774,1548,1973392,3214,27382,2774,15687,1789,11695,2228,2689018,1553,565550,1273,563517,1357,2033,751,902,449,1131,622,2123468,966,2092132,3202,31336,3120,17755,2103,13581,2270,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2705704,1557,1331749,1420,298331,1119,297656,1181,675,293,193,148,482,261,1033418,1051,1021487,2254,11931,1919,6731,1393,5200,1100,1373955,994,284796,878,284120,941,676,308,241,161,435,270,1089159,566,1075404,1906,13755,1900,7861,1115,5894,1261,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2234826,609,1103107,1138,252399,1001,251468,1227,931,564,463,414,468,404,850708,458,840908,1694,9800,1632,5724,1098,4076,1217,1131719,946,238621,920,237670,946,951,415,353,236,598,354,893098,197,881312,1440,11786,1402,7105,978,4681,984,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3760302,1815,1845703,1867,421223,1836,419738,1988,1485,875,464,407,1021,804,1424480,797,1412292,2300,12188,2123,6130,1508,6058,1421,1914599,2118,395886,1886,394353,2087,1533,735,446,277,1087,657,1518713,623,1502047,1984,16666,1824,8533,1411,8133,1492,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2748748,2233,1352518,1793,298065,1403,297643,1460,422,279,97,103,325,237,1054453,1114,1042071,2259,12382,2071,5043,1171,7339,1647,1396230,1861,284535,1455,283736,1658,799,521,224,173,575,499,1111695,868,1098175,2277,13520,1964,6474,1250,7046,1368,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250688,432,611318,173,122537,19,121919,471,618,472,42,44,576,469,488781,173,478491,1476,10290,1460,6186,995,4104,955,639370,335,115469,267,114984,478,485,372,25,34,460,374,523901,200,509200,1545,14701,1535,9331,1344,5370,967,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3166263,1649,1549293,1134,312911,1022,307292,1745,5619,1619,1754,791,3865,1532,1236382,414,1180245,4071,56137,3994,34719,2791,21418,2787,1616970,940,297704,772,293201,1418,4503,1282,1924,918,2579,825,1319266,576,1249087,3832,70179,3853,45937,2958,24242,2803,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5003798,4028,2421954,2555,475738,1051,469891,1647,5847,1328,2227,719,3620,1195,1946216,2075,1784250,6689,161966,6067,98654,5076,63312,4515,2581844,2596,452108,1443,444717,2174,7391,1637,2439,989,4952,1281,2129736,1852,1957432,6719,172304,6487,109589,4821,62715,3664,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7523647,2218,3708591,1296,793388,850,782834,1913,10554,1676,4722,978,5832,1413,2915203,857,2791296,5001,123907,4904,78722,4084,45185,3142,3815056,1487,751177,1037,740652,1956,10525,1769,4473,1106,6052,1492,3063879,988,2930240,5343,133639,5216,83540,3920,50099,3252,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4424944,1553,2189461,1064,472716,707,469600,1179,3116,980,1557,490,1559,845,1716745,647,1687434,2676,29311,2469,16887,1900,12424,1748,2235483,974,449799,725,446272,1093,3527,858,1684,512,1843,696,1785684,586,1752898,2946,32786,2914,20547,2067,12239,1796,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1717214,1296,843049,2723,189495,2101,188388,2104,1107,545,541,457,566,352,653554,1469,650060,1725,3494,913,1834,601,1660,713,874165,2886,177441,2165,176708,2298,733,480,364,297,369,409,696724,1586,692462,1896,4262,896,2721,702,1541,550,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4848758,2668,2381462,2009,532989,1687,530425,1891,2564,789,557,334,2007,682,1848473,1003,1820624,3051,27849,2860,15216,1817,12633,1943,2467296,2286,504370,1905,501551,2201,2819,826,1167,520,1652,603,1962926,901,1932405,2597,30521,2341,18817,2164,11704,1634,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,876782,396,440838,720,90984,633,90747,669,237,193,106,121,131,146,349854,318,345987,968,3867,895,2040,581,1827,610,435944,654,85971,625,85576,702,395,254,233,218,162,138,349973,250,344416,932,5557,921,3261,702,2296,741,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1509066,1411,744935,990,170213,623,169576,709,637,419,451,389,186,171,574722,664,568492,1239,6230,1056,3533,866,2697,835,764131,886,161475,653,160764,724,711,341,365,208,346,268,602656,513,595525,1397,7131,1255,4695,1074,2436,736,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1455200,1000,741459,1164,130709,879,129909,1013,800,459,71,118,729,442,610750,623,580137,2820,30613,2895,18183,2510,12430,1719,713741,912,122341,900,121645,902,696,435,246,261,450,291,591400,395,553551,3050,37849,3062,23498,2094,14351,2089,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1212389,436,597531,499,122553,378,120931,909,1622,749,336,234,1286,713,474978,265,460938,1739,14040,1655,8418,1230,5622,1161,614858,385,116457,299,114824,721,1633,681,729,478,904,530,498401,183,482029,1763,16372,1761,10071,1327,6301,1144,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5134994,5384,2498702,3226,518855,1576,509569,2599,9286,1869,2762,870,6524,1728,1979847,2600,1788053,7246,191794,6868,125940,5462,65854,4376,2636292,2717,491071,1219,480757,1948,10314,1731,4344,1011,5970,1451,2145221,2078,1935726,6635,209495,6257,139257,5534,70238,4393,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,827066,1054,410523,1880,69308,1644,68127,1883,1181,845,397,338,784,786,341215,731,330629,1982,10586,1869,5738,1321,4848,1446,416543,1662,62627,1637,61900,1697,727,524,86,125,641,512,353916,453,343252,1695,10664,1641,6036,1400,4628,1062,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11227534,5742,5480741,2860,1091040,1439,1072631,2741,18409,2139,6751,1331,11658,1831,4389701,2254,3922750,9183,466951,9235,305157,7769,161794,7031,5746793,3474,1035193,1544,1015001,2541,20192,2238,6433,1244,13759,2096,4711600,2780,4194663,10950,516937,10532,350838,9714,166099,7574,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6292533,4146,3073489,3105,636220,2506,632571,2548,3649,962,1590,573,2059,766,2437269,1300,2382018,3859,55251,3766,28162,2722,27089,2825,3219044,3129,600673,2519,597138,2804,3535,1170,1546,656,1989,872,2618371,1363,2554195,5132,64176,4949,36198,3381,27978,3388,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,616194,315,313321,426,64354,424,64344,421,10,18,0,141,10,18,248967,78,245951,1100,3016,1106,1688,1020,1328,450,302873,429,60318,399,60217,397,101,101,63,82,38,65,242555,146,238723,914,3832,883,2661,813,1171,492,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9309291,4101,4557419,2289,1007737,1601,1003104,1837,4633,1097,1841,667,2792,991,3549682,1403,3479398,3520,70284,3400,46101,2783,24183,2451,4751872,2883,957165,2258,952859,2528,4306,1375,2268,711,2038,971,3794707,1516,3716316,4531,78391,4504,54605,3703,23786,2362,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2585779,891,1271751,890,266068,752,264966,887,1102,475,552,349,550,352,1005683,370,993920,1627,11763,1537,6062,1093,5701,1157,1314028,893,251124,756,249814,916,1310,540,586,333,724,459,1062904,516,1045517,2030,17387,2038,9694,1433,7693,1477,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3026649,2315,1487724,1563,287468,917,284310,1352,3158,930,550,369,2608,819,1200256,995,1162678,3374,37578,3298,18837,2184,18741,2269,1538925,1374,272627,858,269315,1304,3312,977,994,566,2318,797,1266298,1058,1218145,3748,48153,3535,29609,2690,18544,2278,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10035953,3417,4895542,2102,982767,1033,977589,1327,5178,1169,2533,764,2645,901,3912775,1485,3809950,5774,102825,5513,63898,3709,38927,3624,5140411,1783,933668,937,927243,1753,6425,1403,3328,928,3097,978,4206743,1360,4090744,5211,115999,5028,76859,3768,39140,2809,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,791560,1670,380549,886,69857,500,68799,890,1058,715,440,476,618,547,310692,742,293953,2025,16739,1905,11818,1629,4921,1173,411011,1243,65745,529,64996,640,749,463,462,396,287,250,345266,820,322265,2563,23001,2391,16656,2008,6345,1561,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3016843,1645,1476673,1600,305100,1368,303343,1658,1757,734,916,526,841,474,1171573,659,1145872,2531,25701,2392,12590,1774,13111,1871,1540170,1509,289005,1342,287551,1476,1454,682,678,436,776,552,1251165,591,1222987,2982,28178,2882,15148,2147,13030,1705,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,698504,1363,349589,1077,78691,780,78362,791,329,298,77,128,252,264,270898,633,268903,852,1995,675,994,452,1001,500,348915,1109,73369,931,73210,924,159,142,17,33,142,137,275546,299,272627,838,2919,761,2179,670,740,304,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4840886,2132,2362309,2881,512675,2412,509905,2500,2770,1044,802,351,1968,959,1849634,1072,1822124,2320,27510,2319,15260,2069,12250,1785,2478577,2556,487132,2360,485237,2440,1895,607,587,315,1308,504,1991445,941,1959567,2840,31878,2814,17595,2135,14283,1808,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11554528,5931,5722835,4249,1183044,3173,1173301,3700,9743,1971,1930,663,7813,1988,4539791,2297,4391066,7176,148725,7108,73317,4703,75408,6089,5831693,4697,1116518,3436,1104929,4376,11589,2797,2649,1126,8940,2352,4715175,2344,4545058,7615,170117,7478,91638,5378,78479,5708,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2278904,919,1140610,597,342278,256,340727,622,1551,602,506,264,1045,580,798332,436,779548,2039,18784,2058,10833,1570,7951,1332,1138294,467,323619,297,321992,803,1627,736,526,358,1101,577,814675,411,791420,2405,23255,2489,13120,1784,10135,1822,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588138,351,290089,160,57818,131,57491,305,327,277,200,207,127,181,232271,100,226636,851,5635,843,3983,811,1652,431,298049,239,54336,111,54181,168,155,140,124,129,31,51,243713,195,235081,1150,8632,1155,5615,969,3017,676,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5234502,2415,2584320,3233,531694,2987,522716,3863,8978,2073,2748,808,6230,1857,2052626,982,1975810,4933,76816,4718,45019,3329,31797,3148,2650182,2882,502949,2834,495583,3084,7366,1340,3022,920,4344,986,2147233,1003,2051803,4805,95430,4790,54899,3381,40531,3547,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4927042,2712,2449464,1546,482191,1045,475255,1728,6936,1567,2348,761,4588,1343,1967273,923,1866257,5512,101016,5511,57129,3866,43887,4124,2477578,1676,458162,968,450083,1571,8079,1318,2408,879,5671,1224,2019416,1045,1897068,5766,122348,5821,74133,4132,48215,4005,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721901,1156,845752,1522,177317,1160,177066,1178,251,162,75,89,176,143,668435,954,664161,1575,4274,1165,1966,792,2308,783,876149,1217,167759,1211,167654,1209,105,124,41,71,64,106,708390,405,703209,1117,5181,1040,2584,771,2597,743,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4738842,1164,2347563,840,491923,504,489752,861,2171,696,1329,502,842,390,1855640,486,1825885,2398,29755,2371,18823,2000,10932,1590,2391279,533,466364,347,464164,749,2200,687,1544,566,656,357,1924915,403,1892896,2654,32019,2635,20722,2191,11297,1458,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,487672,142,247696,859,54154,870,53752,968,402,404,0,185,402,404,193542,66,191900,773,1642,774,468,391,1174,628,239976,874,52004,871,51903,872,101,138,7,12,94,138,187972,96,184318,982,3654,988,1911,675,1743,727,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23542,2809,11657,1729,2374,922,2195,884,179,220,111,180,68,117,9283,1473,8193,1392,1090,407,347,274,743,353,11885,1872,1826,795,1729,746,97,156,97,156,0,214,10059,1523,8921,1441,1138,606,268,206,870,552,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3212468,3115,1571492,2142,340663,1855,339517,1921,1146,730,462,393,684,605,1230829,832,1221119,1705,9710,1413,6290,1253,3420,920,1640976,2208,322384,1747,321327,1791,1057,552,203,186,854,513,1318592,891,1304046,2487,14546,2266,8319,1643,6227,1355,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,460453,953,244246,520,50035,364,49465,596,570,426,313,378,257,173,194211,315,189807,860,4404,830,2770,668,1634,512,216207,761,45982,489,45642,666,340,323,221,304,119,131,170225,350,164881,1224,5344,1107,3489,899,1855,571,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3730370,2003,1845214,1532,340982,1087,337466,1497,3516,1036,1335,653,2181,769,1504232,1092,1436754,4093,67478,4015,37496,3169,29982,2640,1885156,1544,321233,1165,317682,1443,3551,1017,1192,526,2359,833,1563923,960,1481412,4475,82511,4469,48030,3568,34481,3057,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2179168,1780,1069939,1652,235804,1492,235028,1575,776,399,271,242,505,326,834135,387,826564,1480,7571,1438,3721,1014,3850,1012,1109229,1483,222887,1314,222489,1326,398,241,168,173,230,205,886342,395,877433,1783,8909,1760,5434,1429,3475,829,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
