GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,NAME,C27017_001EA,C27017_001MA,C27017_002EA,C27017_002MA,C27017_003MA,C27017_003EA,C27017_004MA,C27017_004EA,C27017_005MA,C27017_005EA,C27017_006MA,C27017_006EA,C27017_007EA,C27017_007MA,C27017_008EA,C27017_008MA,C27017_009MA,C27017_009EA,C27017_010MA,C27017_010EA,C27017_011MA,C27017_011EA,C27017_012EA,C27017_012MA,C27017_013EA,C27017_013MA,C27017_014MA,C27017_014EA,C27017_015MA,C27017_015EA,C27017_016MA,C27017_016EA,C27017_017MA,C27017_017EA,C27017_018EA,C27017_018MA,C27017_019EA,C27017_019MA,C27017_020MA,C27017_020EA,C27017_021MA,C27017_021EA,C27017_022MA,C27017_022EA,C27017_023EA,C27017_023MA,C27017_024EA,C27017_024MA,C27017_025MA,C27017_025EA,C27017_026MA,C27017_026EA,C27017_027MA,C27017_027EA,C27017_028MA,C27017_028EA,C27017_029EA,C27017_029MA,C27017_030EA,C27017_030MA,C27017_031MA,C27017_031EA,C27017_032MA,C27017_032EA,C27017_033MA,C27017_033EA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036MA,C27017_036EA,C27017_037MA,C27017_037EA,C27017_038MA,C27017_038EA,C27017_039EA,C27017_039MA,C27017_040EA,C27017_040MA,C27017_041EA,C27017_041MA,state
0400000US06,37219610,9501,9439847,71259,3106702,34288,538199,17966,2568503,31770,5481440,42741,1398311,27484,4083129,38858,851705,15395,245309,6832,606396,14171,4421268,64129,1225060,26558,513302,17459,711758,19272,2663781,40125,1110474,21493,1553307,30128,532427,12874,218180,7284,314247,9931,10227612,85306,2383739,31521,1702939,28060,680800,19073,6505209,56898,4295952,45208,2209257,34024,1338664,19100,727651,12551,611013,13324,13130883,73417,2388689,32079,2243402,31978,145287,9471,8962637,48921,8071893,48138,890744,19358,1779557,19828,1241924,16537,537633,12494,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5047369,3540,1022696,22931,321940,13051,61070,5870,260870,11717,615767,13700,203604,7217,412163,12943,84989,4066,38729,3365,46260,2983,527274,19381,156387,8908,74059,6107,82328,6985,300701,12396,143692,6772,157009,9658,70186,4060,37903,2902,32283,2846,1523890,25088,374954,11140,289820,9387,85134,5965,956083,16377,703701,14020,252382,10132,192853,5711,130934,4669,61919,3692,1973509,26417,359553,9901,336450,9644,23103,3397,1366389,19295,1257625,17821,108764,6112,247567,6534,188020,6219,59547,3479,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3479573,1863,551208,16727,166256,7596,29627,4228,136629,6772,316685,10622,77289,5774,239396,10311,68267,3590,28589,2261,39678,2689,277137,14690,70398,6436,26627,4129,43771,5999,153321,9358,63852,6035,89469,6766,53418,3499,32064,2523,21354,2060,925453,24341,212230,9136,154663,8227,57567,5262,555484,16453,398060,13028,157424,10050,157739,5321,102673,4471,55066,3443,1725775,22828,335896,8911,322038,8341,13858,2320,1159668,16416,1079153,14620,80515,4884,230211,5456,180831,5695,49380,3236,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,888425,1535,163438,10018,52813,4752,9851,2586,42962,4852,92906,6280,29280,3662,63626,5135,17719,1765,9084,1371,8635,1278,96634,7400,28332,4317,12877,3015,15455,3098,51290,4302,24392,2814,26898,3291,17012,2152,10571,1959,6441,1114,275754,10259,61143,4804,47939,4593,13204,2230,167845,7026,122663,6543,45182,4224,46766,2366,34172,2226,12594,1646,352599,10433,58556,4214,55162,4321,3394,964,238336,7134,221278,6733,17058,2684,55707,2679,48079,2676,7628,1177,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,596222,982,147550,8026,39122,3293,6055,1444,33067,3345,94631,5434,35249,3729,59382,4316,13797,1688,5714,1228,8083,1180,47664,5450,10975,2256,4224,1599,6751,1701,29748,3745,13529,2456,16219,3118,6941,1111,3489,960,3452,901,119592,7605,18421,2953,11660,2276,6761,1701,86156,5510,61014,4107,25142,3331,15015,1669,10493,1345,4522,1063,281416,7675,39359,2946,37147,2840,2212,913,208002,5596,192325,5242,15677,2518,34055,1876,28215,1867,5840,1293,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18875285,6505,4891015,54301,1412288,27128,217203,14122,1195085,26319,2818205,32466,698760,17815,2119445,30643,660522,14742,220832,7965,439690,11788,2503292,47911,589656,20866,233549,12992,356107,15803,1437246,31550,610763,16280,826483,23731,476390,11163,217318,6500,259072,9524,5835552,54860,1112939,21294,784892,18220,328047,12719,3579863,36898,2382716,31647,1197147,25969,1142750,14576,648002,13302,494748,11644,5645426,51794,826757,18301,756717,17879,70040,6811,3657017,38004,3202307,34371,454710,17589,1161652,14770,810508,13694,351144,10535,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9616298,5009,2673987,38368,921249,21041,168415,12078,752834,19698,1526377,23511,439126,14638,1087251,22899,226361,6923,81420,4533,144941,6416,1180088,33493,333183,15109,149430,9380,183753,11200,690631,20458,344300,15737,346331,13793,156274,5676,76542,3883,79732,4564,2809442,47938,665331,18620,500543,17865,164788,7801,1779407,34076,1302569,25537,476838,18286,364704,9123,236958,8001,127746,5902,2952781,40947,547699,15570,516178,15398,31521,4770,2042448,28394,1857266,25413,185182,12098,362634,8816,276214,7476,86420,5058,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1330687,2566,231301,10628,72927,5480,25114,3640,47813,4802,133002,6207,54229,3725,78773,5271,25372,2266,11360,1624,14012,1959,127301,8529,35584,3541,21048,2994,14536,2492,74574,5796,49153,4254,25421,3171,17143,1605,10158,1414,6985,1302,430737,15500,105477,5749,79006,4897,26471,3141,263495,10266,211438,8185,52057,5038,61765,3535,44281,3019,17484,2302,541348,13336,85378,4607,80558,4590,4820,1370,354717,8967,332204,8571,22513,2994,101253,3705,84937,3535,16316,1737,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1563253,1841,390694,15012,133139,8242,34143,4860,98996,7264,220790,8548,78694,5160,142096,7338,36765,3359,17132,1867,19633,2720,234052,11665,74781,6177,42937,4201,31844,4882,125149,6973,68934,5501,56215,5028,34122,2701,19878,2131,14244,2092,533381,14914,143060,7078,119228,7545,23832,3139,317070,8598,243518,8645,73552,4406,73251,4198,50895,3960,22356,2360,405126,14572,67937,6694,60864,6061,7073,2330,274530,10212,249152,9666,25378,3254,62659,3267,50128,3360,12531,2005,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12566464,4333,2715561,36866,891011,18995,146315,9107,744696,18591,1553742,21831,433372,11317,1120370,19931,270808,6551,117238,4738,153570,5274,1351901,31508,370831,14304,166761,9425,204070,10143,760559,18719,365525,13140,395034,12256,220511,5954,121702,4684,98809,4566,3710905,46100,879498,19387,657708,17294,221790,9866,2278982,29903,1683475,23608,595507,15111,552425,8736,382457,8472,169968,5893,4788097,37584,878593,15458,836487,15152,42106,4315,3320437,26932,3080787,25802,239650,9316,589067,8412,457665,7756,131402,4534,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
