GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001MA,B25043_001EA,B25043_002MA,B25043_002EA,B25043_003EA,B25043_003MA,B25043_004EA,B25043_004MA,B25043_005MA,B25043_005EA,B25043_006MA,B25043_006EA,B25043_007MA,B25043_007EA,B25043_008EA,B25043_008MA,B25043_009EA,B25043_009MA,B25043_010EA,B25043_010MA,B25043_011MA,B25043_011EA,B25043_012MA,B25043_012EA,B25043_013EA,B25043_013MA,B25043_014EA,B25043_014MA,B25043_015EA,B25043_015MA,B25043_016MA,B25043_016EA,B25043_017MA,B25043_017EA,B25043_018EA,B25043_018MA,B25043_019EA,B25043_019MA,state
0400000US18,2480077,10833,1720780,14241,1680759,14186,192104,5691,1030588,9982,458067,5444,40021,2863,8636,1137,27299,2230,4086,763,759297,12471,717679,11362,284219,7498,341936,8333,91524,3963,41618,3428,16883,2313,21338,1977,3397,845,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1227048,6132,882584,7833,866796,7885,115299,3966,511218,5562,240279,3251,15788,1644,3096,780,10199,1466,2493,535,344464,7798,328199,7414,143375,4979,134185,4930,50639,2478,16265,1756,7017,1249,7548,1113,1700,554,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113911,5555,739191,7686,725508,7614,89001,3867,440388,5991,196119,3063,13683,1520,3009,673,8628,1216,2046,550,374720,6600,358619,6588,150041,4056,158641,5481,49937,2570,16101,1708,6969,1244,7854,1170,1278,411,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1707004,8109,1144309,10967,1118447,10852,125140,4842,678627,7961,314680,4324,25862,2181,5062,899,16470,1745,4330,736,562695,7784,533841,7580,194206,5168,269603,6880,70032,3034,28854,2332,9101,1370,16677,1836,3076,882,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1719473,9205,1130134,10390,1111843,10578,130024,5608,671125,8876,310694,4811,18291,1909,2997,757,12129,1599,3165,667,589339,11722,563069,11262,219702,7948,281837,7624,61530,3305,26270,2718,9518,1589,14882,1908,1870,630,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,554543,4451,396014,5199,390935,5013,33899,2042,244323,3641,112713,2578,5079,907,535,210,4004,861,540,224,158529,4335,153676,4160,51022,3331,74850,3310,27804,1802,4853,1025,1909,658,2101,631,843,426,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2157717,7667,1433937,10091,1417069,10235,130414,4909,920593,8727,366062,4182,16868,1794,3662,717,11771,1575,1435,435,723780,9709,693678,9455,240418,6230,356882,8014,96378,3627,30102,2718,9934,1587,15934,1808,4234,1198,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2522394,9088,1570055,10932,1557549,10887,118129,4814,1019005,8118,420415,5772,12506,1520,2702,678,8235,1300,1569,523,952339,10308,925229,10228,295684,7459,462495,8820,167050,5217,27110,2236,9090,1237,14284,1608,3736,892,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3819068,10789,2713964,15597,2658674,15332,257568,6935,1640370,12625,760736,6210,55290,2386,9878,1306,37484,2074,7928,1080,1105104,13859,1053349,13726,380721,9313,518131,9530,154497,4658,51755,3342,18295,1835,27494,2020,5966,1100,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2111943,6274,1508810,9302,1488227,9037,193005,4919,933301,7095,361921,3583,20583,1821,4809,842,13416,1411,2358,405,603133,9212,581393,8965,239758,5890,247615,6869,94020,3582,21740,1731,10165,1302,9050,962,2525,754,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,743611,9469,726813,9500,72784,4498,438668,7670,215361,3895,16798,1728,1969,669,11125,1442,3704,954,346910,8433,333376,8116,123652,6194,171179,6464,38545,2464,13534,1934,4803,1056,7208,1447,1523,532,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,1591686,12609,1560602,12310,181861,4869,932970,9599,445771,5140,31084,2480,6233,929,20127,2149,4724,921,767449,11382,730555,11255,283320,6481,341172,9332,106063,4168,36894,3032,13416,1852,19583,2121,3895,940,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,274196,4635,268911,4517,25919,2065,165182,3750,77810,2167,5285,1038,936,526,3320,853,1029,441,134742,4135,129204,4104,52054,2603,57582,3712,19568,1572,5538,1092,1790,603,3024,768,724,422,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,486642,6333,479512,6256,62233,2773,289174,4490,128105,2273,7130,1023,1499,510,4624,709,1007,342,246928,5425,236349,5569,102067,3354,100933,4302,33349,1818,10579,1400,4374,938,4771,986,1434,500,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,552324,7892,542646,7923,57403,3256,326616,7210,158627,3090,9678,1307,1700,464,6435,1213,1543,493,454281,8114,438393,7978,145904,5404,241507,6879,50982,3063,15888,1794,4328,1037,9370,1485,2190,608,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,367863,5474,363484,5441,29625,2377,242443,4339,91416,2600,4379,969,1249,429,2679,750,451,218,151274,5422,145421,5104,46699,3307,72954,3610,25768,1901,5853,1144,1824,639,3400,827,629,356,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,2081481,13198,2065390,13350,151067,5297,1339305,11076,575018,5267,16091,1717,3109,688,9806,1472,3176,913,1117318,13291,1075372,13098,309412,7382,596269,12478,169691,4836,41946,2920,14336,1839,22405,2111,5205,982,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,518106,7759,503986,7727,52657,3487,299610,5810,151719,3470,14120,1805,2124,627,7874,1346,4122,938,246890,7139,234018,6997,91986,4350,114618,5189,27414,2331,12872,1495,4472,1128,6572,1258,1828,570,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,3883893,16541,3841679,16574,286124,6875,2461819,15022,1093736,8002,42214,2602,8745,1265,26443,2115,7026,1149,3355029,20123,3218538,20797,923336,11918,1730563,17128,564639,8562,136491,5651,54056,3132,66525,4043,15910,1932,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,2441626,15846,2402094,15776,232760,7031,1483900,11902,685434,7051,39532,2813,7666,1230,25764,2182,6102,1072,1289699,14128,1239056,14277,475944,9114,611931,11386,151181,4997,50643,3782,19312,2161,24862,2445,6469,1677,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,189193,3576,185380,3644,28860,1983,109402,2383,47118,1528,3813,1245,1529,925,1980,624,304,180,101751,4117,97753,4039,45621,2696,36218,2289,15914,1422,3998,1083,1749,667,1544,640,705,329,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,3019382,13908,2955681,13797,279668,6095,1810025,11908,865988,6403,63701,3934,14872,1709,40608,3299,8221,943,1535290,11791,1454156,12373,518873,8783,722252,9869,213031,5689,81134,4197,31347,2799,41198,2378,8589,1595,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,960369,7142,943604,6914,117351,3747,549782,5024,276471,3350,16765,1429,2463,602,10716,1158,3586,658,486298,5609,470230,5709,192595,4479,219402,5369,58233,2196,16068,1519,6024,950,8239,922,1805,550,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,933775,9126,920170,9006,80749,4218,562049,7552,277372,4933,13605,1466,1937,644,9030,1360,2638,634,583182,9343,559516,9473,217355,5658,261618,7677,80543,3709,23666,2442,9003,1339,10728,1666,3935,888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,3416499,15135,3375920,15176,301455,6640,2096862,11871,977603,7160,40579,2087,8043,1178,26066,1743,6470,913,1541750,11953,1481841,12243,513579,8579,684430,11607,283832,5972,59909,3379,20543,2301,28851,2343,10515,1524,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,247790,4277,245552,4361,18001,1741,157059,3926,70492,1852,2238,727,461,254,1585,704,192,156,165293,4531,159024,4461,50706,2869,79580,4253,28738,2033,6269,1245,2360,597,2937,854,972,477,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,1217692,9732,1195457,9704,117649,4972,708650,8794,369158,4787,22235,2181,3635,747,14964,1826,3636,650,569648,9235,542874,8999,209145,6748,276294,7655,57435,3451,26774,2622,8751,1496,14999,2124,3024,733,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,217200,3814,213664,3772,27971,2071,128672,2428,57021,1586,3536,825,600,356,2630,646,306,198,106565,4369,101015,4402,41617,3017,41170,2855,18228,1632,5550,1098,2844,905,2082,572,624,289,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,1654001,14531,1624308,14680,168683,5531,982656,10072,472969,5606,29693,2103,4774,1084,19889,2121,5030,908,826089,12336,788574,12346,300771,7494,394782,9030,93021,4263,37515,3161,12977,1790,20289,2200,4249,1032,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,5586856,26359,5482653,24893,615558,12289,3512194,18209,1354901,11243,104203,4164,15710,1423,71771,3514,16722,1815,3384103,21621,3254258,21540,1352955,14408,1584114,17102,317189,8398,129845,5661,48368,3491,69190,3857,12287,1825,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,623589,6650,612679,6782,104264,4178,369112,6022,139303,2665,10910,1272,2803,702,6240,887,1867,531,272102,6236,261305,6306,127697,4591,108489,4772,25119,2024,10797,1613,5162,1162,4769,1000,866,417,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,183563,2872,181799,2801,14020,1237,116936,2205,50843,1557,1764,435,206,118,1364,384,194,170,74957,2865,73065,2868,28381,1760,32436,2097,12248,1344,1892,475,736,306,889,321,267,195,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,2010442,15164,1983135,15535,192280,5981,1259843,11733,531012,6504,27307,2261,5123,996,17403,1588,4781,966,1028525,13454,983087,13585,384722,7965,481829,10888,116536,4526,45438,3384,17444,1953,23071,2799,4923,1145,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,1643637,12066,1618652,12252,149019,5408,1036207,9895,433426,5915,24985,2653,4914,1042,16950,2153,3121,850,993180,12832,948308,13344,373649,8921,449628,9861,125031,3899,44872,3748,17181,1909,22858,2617,4833,1241,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,533758,5867,524060,5906,51404,3232,304979,5042,167677,3248,9698,1330,1617,576,6353,1023,1728,501,207786,4871,191378,4433,67330,3511,94136,3902,29912,2030,16408,1941,4959,978,9736,1485,1713,692,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,1539778,10829,1516547,10784,164815,4632,950966,8230,400766,3571,23231,1680,4779,771,15921,1455,2531,469,748584,9486,719440,9776,281520,6563,322224,7108,115696,3687,29144,2360,11825,1556,13318,1585,4001,833,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,154329,3897,151450,3772,21252,1851,90555,2654,39643,1814,2879,852,424,214,2077,703,378,310,69184,3701,66998,3586,29081,2304,30294,2527,7623,1124,2186,859,734,469,1308,625,144,127,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,877877,8341,841556,8023,63140,3907,493060,7470,285356,4525,36321,3110,1569,578,17866,2161,16886,1788,385817,7079,348834,7052,109774,4630,185928,5909,53132,3103,36983,2286,8382,1287,19577,1798,9024,1283,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,1268565,12217,1244200,12452,132249,5874,744095,8381,367856,4406,24365,2026,2841,725,16796,1812,4728,935,576604,10418,550396,10121,206119,7074,272618,6558,71659,3536,26208,2432,9662,1510,13966,1858,2580,849,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,159427,3595,156532,3626,20057,1823,107291,2982,29184,1354,2895,820,336,239,2189,765,370,389,92224,3507,89445,3518,38655,2439,44246,2562,6544,984,2779,849,1029,507,1721,620,29,40,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,1496650,13898,1467379,13659,148400,6522,837868,11230,481111,5176,29271,2330,4685,872,18455,1665,6131,915,895518,13536,858984,12985,322546,8126,436472,9664,99966,4124,36534,2448,10872,1599,20100,2100,5562,1323,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,757722,8214,737956,8440,82346,3918,433101,6618,222509,4113,19766,1965,2515,754,13559,1533,3692,902,386137,6919,362169,7123,139971,5836,172301,5970,49897,3222,23968,2089,8018,1476,14270,1681,1680,648,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
