GEO_ID,C27001G_001E,C27001G_001M,C27001G_002E,C27001G_002M,C27001G_003E,C27001G_003M,C27001G_004E,C27001G_004M,C27001G_005E,C27001G_005M,C27001G_006E,C27001G_006M,C27001G_007E,C27001G_007M,C27001G_008E,C27001G_008M,C27001G_009E,C27001G_009M,C27001G_010E,C27001G_010M,NAME,C27001G_001EA,C27001G_001MA,C27001G_002EA,C27001G_002MA,C27001G_003MA,C27001G_003EA,C27001G_004MA,C27001G_004EA,C27001G_005MA,C27001G_005EA,C27001G_006EA,C27001G_006MA,C27001G_007EA,C27001G_007MA,C27001G_008MA,C27001G_008EA,C27001G_009MA,C27001G_009EA,C27001G_010MA,C27001G_010EA,state
0400000US29,139290,6842,70582,5400,67384,5306,3198,1214,61192,3900,45397,3213,15795,2391,7516,1244,7454,1217,62,102,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25397,2638,10574,1634,9492,1610,1082,539,13869,1525,8803,1317,5066,1092,954,332,954,332,0,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37914,3675,21310,2259,19480,2162,1830,738,15811,2062,11863,1734,3948,921,793,402,712,362,81,132,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,112449,7305,55894,4466,49935,4183,5959,1948,50075,4161,34334,3440,15741,2912,6480,1493,6420,1497,60,100,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,23882,2859,12323,2181,12115,2147,208,221,10717,1467,8348,1432,2369,771,842,327,842,327,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,220871,11496,98189,6586,93209,6722,4980,1454,111487,6941,82920,5484,28567,3727,11195,1563,10774,1525,421,329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,64095,5437,28798,3592,26864,3482,1934,651,30506,2919,24140,2460,6366,1473,4791,1068,4791,1068,0,185,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,525367,16090,215093,8939,204898,8739,10195,2234,279354,10152,221871,7954,57483,4809,30920,2712,29809,2654,1111,770,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,219920,10670,119236,7255,113668,7137,5568,1470,92986,5444,68961,4234,24025,2761,7698,1351,7426,1401,272,291,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13656,2206,6674,1347,6110,1291,564,369,6705,1235,4797,1101,1908,710,277,219,277,219,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,260158,10066,143328,7233,138024,6937,5304,1686,105880,5173,84958,4263,20922,2665,10950,1349,10822,1364,128,150,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,285319,8516,122823,4808,107125,4638,15698,2007,143188,4739,93357,3686,49831,3540,19308,1298,19215,1304,93,66,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,153384,7721,68480,4224,64245,4169,4235,1375,77571,4448,58508,3968,19063,2356,7333,1081,7278,1078,55,91,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,256497,11360,129495,6932,124990,6716,4505,1364,117772,6379,92594,5270,25178,2706,9230,1292,9230,1292,0,165,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28175,2871,12393,1982,12240,1984,153,161,14234,1897,10332,1550,3902,1229,1548,526,1548,526,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,90479,6272,49459,5047,47427,5125,2032,758,37122,3974,28067,3448,9055,1620,3898,909,3815,903,83,115,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,17169,2694,9979,1906,9709,1883,270,203,6795,1261,4715,1038,2080,634,395,180,395,180,0,147,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,116881,6739,58414,4356,55412,4252,3002,1464,52215,4641,39505,4107,12710,1909,6252,1258,6173,1259,79,136,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,603332,18835,286774,12568,261073,12076,25701,3800,285962,10093,200409,8610,85553,5848,30596,2457,29211,2339,1385,1033,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,68919,5864,37955,3511,35245,3541,2710,890,28933,3255,20554,2552,8379,1852,2031,689,2031,689,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12470,1162,5240,982,5062,990,178,155,6857,878,5561,872,1296,515,373,194,373,194,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,257726,11433,129979,7019,124813,7174,5166,1462,117686,6994,90733,5861,26953,4078,10061,1403,9298,1404,763,480,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,337604,11320,161473,7520,153463,7824,8010,1883,165159,6412,130432,6057,34727,2840,10972,1313,10864,1285,108,175,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35117,3401,14505,2315,14122,2281,383,306,17802,2214,13577,1781,4225,1114,2810,624,2810,624,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,111656,6244,61236,4334,58495,4441,2741,909,47065,3621,38353,3272,8712,1637,3355,613,3355,613,0,145,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,17105,2333,8076,1484,7587,1438,489,337,8220,1658,5601,1281,2619,951,809,462,809,462,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,442629,15418,114813,5901,112241,5682,2572,1227,275939,10756,253028,9700,22911,3299,51877,3748,51188,3741,689,460,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,75177,5568,36673,4302,35406,4203,1267,531,33364,2622,25400,2289,7964,1479,5140,986,5140,986,0,184,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,57274,4055,27741,2548,22280,2255,5461,1431,27983,2508,18922,2068,9061,1489,1550,456,1550,456,0,143,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,186517,9669,93683,6679,82483,5392,11200,2967,84584,5013,65260,4298,19324,2492,8250,1210,7989,1182,261,246,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57229,4547,27528,3314,26161,3187,1367,773,24092,2211,19225,1876,4867,1137,5609,1052,5563,1044,46,82,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
