GEO_ID,C16001_001E,C16001_001M,C16001_002E,C16001_002M,C16001_003E,C16001_003M,C16001_004E,C16001_004M,C16001_005E,C16001_005M,C16001_006E,C16001_006M,C16001_007E,C16001_007M,C16001_008E,C16001_008M,C16001_009E,C16001_009M,C16001_010E,C16001_010M,C16001_011E,C16001_011M,C16001_012E,C16001_012M,C16001_013E,C16001_013M,NAME,C16001_001EA,C16001_001MA,C16001_002MA,C16001_002EA,C16001_003MA,C16001_003EA,C16001_004MA,C16001_004EA,C16001_005EA,C16001_005MA,C16001_006EA,C16001_006MA,C16001_007MA,C16001_007EA,C16001_008MA,C16001_008EA,C16001_009MA,C16001_009EA,C16001_010EA,C16001_010MA,C16001_011EA,C16001_011MA,C16001_012MA,C16001_012EA,C16001_013MA,C16001_013EA,state
0400000US18,6113177,2538,5596288,12593,283060,8651,15986,2362,66668,5177,20187,3851,35963,4629,8887,1938,27426,3258,7334,2410,6084,1714,21768,3056,23526,3966,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878189,2164,2669592,7017,112700,3815,5599,1170,16463,3054,11444,2914,11445,2425,1594,820,10460,1725,8484,1569,2265,860,15667,2398,12476,2566,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2684487,1807,2384163,8933,201544,6705,5785,1161,14085,1598,3544,1303,15276,2851,4073,1513,10700,1872,13167,2270,3253,992,16996,2748,11901,2596,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4103742,1986,3904275,8089,102993,6038,7960,1688,17050,3248,8372,1703,12705,1980,3455,1119,11774,2494,4607,1771,2770,872,12949,1905,14832,3778,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4292613,2663,3931207,9314,153301,5763,116444,5441,5927,1317,3573,1468,18484,3268,3698,1247,10925,2060,28526,2562,3848,1405,7849,1820,8831,2060,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1263002,939,1173631,6220,12606,2957,44473,3532,5626,1923,2340,1022,5895,2195,580,396,2490,1113,3753,1600,1120,582,4150,1369,6338,1383,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5519938,1612,4569988,17560,393980,11185,65206,5662,25668,2382,38021,4915,122534,8857,32320,4688,66771,5689,23643,4660,35044,4046,47106,4714,99657,8780,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6282285,988,4878961,21502,526444,8338,133786,9182,25410,2914,70216,6318,328828,12824,17080,2875,112659,7226,42011,5071,6541,1628,63951,5685,76398,6865,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9311715,1749,8435447,14540,284284,8996,28569,3109,48586,3410,61775,5018,151033,7535,13985,2650,39630,4234,13711,2920,14413,2180,49546,5236,170736,9177,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5031558,1721,4480827,12629,194161,6610,19045,2398,27823,2359,25101,3112,39191,4284,6287,1732,21869,3506,20385,3404,6101,1675,99315,6603,91453,6581,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2782530,2322,2681713,6424,60989,4492,4642,981,3701,922,1269,654,6547,2029,941,478,5177,1482,3895,1479,3287,1810,4088,1640,6281,1615,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5647397,2449,5307321,9216,140081,6424,17588,2546,30463,3767,24756,3924,26713,3424,6985,1704,22223,3165,12160,2375,7882,1669,22579,3345,28646,4784,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,946302,954,906009,3397,14359,1970,2170,571,7101,1509,1170,602,2492,841,608,382,1661,752,116,187,559,344,1494,525,8563,1525,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723524,1369,1530291,5955,127233,3875,5519,1886,5942,1134,6556,1630,9700,2068,1289,599,4514,1171,8970,1850,1479,581,9825,1716,12206,2433,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2576019,1369,1798403,12319,543447,9207,10529,2022,7332,1445,15443,3136,32865,4107,9929,2113,26862,4545,9888,3119,70155,5654,27617,3912,23549,4302,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1255212,859,1155669,5770,25449,2945,24310,2726,4784,1209,4897,1586,15495,2567,1422,716,5720,1623,1476,818,730,509,8457,2637,6803,2500,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8338003,1549,5805451,24067,1309939,12948,84432,6963,36014,3212,137229,7830,455349,15174,78806,6771,107810,7766,20304,3374,78562,5338,101953,7141,122154,9587,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1942502,1183,1255131,13395,539667,12084,5182,1322,8335,1777,1945,681,11063,2517,908,398,6533,1741,4499,1805,3182,1122,4124,1484,101933,3921,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18405939,1976,12803321,32527,2759680,21299,308073,14182,217838,8728,398823,14586,742553,18642,109905,8671,531575,15608,24569,3817,73081,7612,150740,8122,285781,17669,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9140321,3011,8122799,16934,678520,9450,30196,4023,27856,2436,21014,3661,73537,6998,15267,2900,32437,4164,24175,4018,14678,2408,56419,5252,43423,6400,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654508,664,616306,2831,10320,1286,1786,638,9718,1366,2966,1793,2881,888,78,111,2126,1253,815,1012,360,246,1032,648,6120,1575,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10854170,2208,10130384,15313,246131,8629,32349,3991,93888,5635,54090,5498,89775,6156,11189,2311,40880,3770,11343,2674,9577,2106,47263,3946,87301,7495,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3552659,1948,3207801,7287,235727,5201,5437,983,11875,1770,3114,1245,13012,1930,5075,1381,8644,1501,14922,2344,2492,678,16993,2196,27567,3089,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3667240,2276,3128836,12654,314303,8528,13679,2293,19374,2633,25697,4036,34158,5671,12391,2726,27218,3784,23170,3244,7556,1783,37743,4515,23115,4205,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12045220,1844,10767564,18621,549343,9219,55793,5457,118786,7727,86107,6943,187509,10308,25169,3268,71141,5359,39429,5288,15068,2561,61898,5021,67413,7107,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,994145,854,786467,6356,109951,3607,14252,2503,1441,521,6014,1640,46944,4436,1365,767,6018,1430,1599,1134,2350,938,9132,1851,8612,2369,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4429186,2136,4120557,8934,197150,6506,13279,1921,13723,2033,12814,3469,24224,3260,2725,972,7387,1985,7320,1915,7366,1831,13801,2226,8840,2047,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,774671,971,725611,3645,14676,1825,472,253,6290,1174,2601,1120,3115,1055,313,269,1889,1267,505,440,629,426,2520,939,16050,2353,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6056220,2640,5649434,10897,235521,7533,14804,2313,18943,3358,10315,2499,37155,4700,9108,2211,13166,2285,10404,2704,4101,1090,20925,3137,32344,4093,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24126355,4326,15634457,41837,7186484,37884,71529,6493,76519,5498,46518,4876,305929,14243,65489,6978,142288,8697,189105,14261,73903,7728,162036,10271,172098,14315,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2597358,1330,2215204,10095,259525,8505,8983,1617,10304,1458,9975,2211,21036,2794,4578,1324,10052,1872,5773,1870,5041,1519,29714,3566,17173,2191,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595000,837,562919,3105,6634,1123,8025,1226,3328,919,2889,1080,3804,1193,665,337,869,418,665,472,631,495,2189,784,2382,1302,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7678796,3274,6491498,16206,515620,9870,45956,4859,36945,4158,31998,4631,165146,7739,56215,6598,49096,5418,49214,6136,51961,5549,69396,6103,115751,9622,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6456039,1850,5213096,20333,551408,10873,27299,3447,34188,3216,98874,9909,89078,8186,43244,5421,86842,6986,60660,6150,65375,6041,114320,8600,71655,7477,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1750150,1847,1707835,3909,18765,2316,2918,862,3023,954,2375,1067,4065,1167,986,501,3101,872,533,379,1033,645,1484,578,4032,1492,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5375163,2082,4902432,9157,250648,6909,12076,1508,44422,2935,19948,2893,35751,4544,5815,1612,14344,2349,4268,1595,4626,1052,61151,4643,19682,2747,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,538396,1247,497464,3840,29179,3035,837,443,2509,754,467,363,2159,864,953,757,549,473,29,58,238,168,1826,870,2186,864,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3457730,535,184320,9116,3267674,9331,1448,743,725,478,28,46,1513,600,43,73,1256,936,0,214,193,204,312,441,218,239,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4520215,2840,4288022,7115,146449,5358,8998,1800,11295,1689,2842,1137,17630,3038,7930,1851,9173,2112,6633,2279,3185,968,7077,1966,10981,2649,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,677515,1005,565366,5792,23925,2713,3086,1519,3120,1610,5984,1799,1901,786,2613,1192,1138,694,1497,866,16532,3733,18742,3129,33611,2674,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6115483,1614,4458950,22700,1269619,19830,17399,2075,25158,3204,28365,4040,59382,6085,10295,2326,27870,3861,20371,3327,23198,3262,35868,4569,139008,5525,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2757475,2338,2567898,7132,137800,5646,4073,935,6949,1512,1702,726,9133,1599,1191,633,3041,1065,5229,1204,2287,799,11800,1878,6372,2694,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
