GEO_ID,C01001G_001E,C01001G_001M,C01001G_002E,C01001G_002M,C01001G_003E,C01001G_003M,C01001G_004E,C01001G_004M,C01001G_005E,C01001G_005M,C01001G_006E,C01001G_006M,C01001G_007E,C01001G_007M,C01001G_008E,C01001G_008M,C01001G_009E,C01001G_009M,NAME,C01001G_001EA,C01001G_001MA,C01001G_002EA,C01001G_002MA,C01001G_003EA,C01001G_003MA,C01001G_004EA,C01001G_004MA,C01001G_005MA,C01001G_005EA,C01001G_006MA,C01001G_006EA,C01001G_007EA,C01001G_007MA,C01001G_008EA,C01001G_008MA,C01001G_009EA,C01001G_009MA,state
0400000US20,91493,6249,45195,3359,22316,2134,21037,2386,1842,600,46298,4047,23204,2559,20821,2418,2273,676,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,87211,6226,42945,3619,22761,2149,18434,2404,1750,550,44266,4038,22869,2870,18314,2138,3083,899,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78475,6207,38180,3341,18810,2149,17729,2104,1641,527,40295,3892,19852,3023,17915,2111,2528,560,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26105,2308,12964,1388,6273,1035,6019,878,672,283,13141,1730,5675,1148,6791,1098,675,354,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,183623,9129,88582,5325,43557,3719,42152,3408,2873,628,95041,5724,45012,3859,45868,3228,4161,783,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,183787,8728,95814,5930,39560,3440,52341,4718,3913,909,87973,4536,33384,2597,49942,3355,4647,988,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,254344,9914,127240,6422,66457,4370,55485,3810,5298,923,127104,5829,64529,4078,56327,3465,6248,952,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,136449,7404,67781,4375,40199,3127,26137,2603,1445,485,68668,4339,39017,3463,27823,2146,1828,520,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32852,3494,15022,2122,7531,1472,6541,1811,950,375,17830,2289,9550,1686,6972,1159,1308,486,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,142826,6904,73436,4507,37908,3459,31797,2921,3731,921,69390,4186,32981,3202,32307,2667,4102,858,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25770,2632,12608,1428,5405,923,6663,940,540,245,13162,2029,5194,1069,7554,1299,414,213,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38621,3717,19615,1997,11306,1486,7834,1319,475,332,19006,2353,10095,1399,8462,1601,449,222,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,114448,7240,57474,4530,30329,3175,24467,2684,2678,861,56974,4400,25705,2589,27467,2754,3802,950,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24216,2909,11567,1768,5528,1169,5593,1187,446,268,12649,1928,6851,1458,5381,1109,417,235,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,222804,11528,113698,7347,52112,4254,56483,4890,5103,1062,109106,6338,46077,3838,56826,3794,6203,1057,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,65699,5452,35394,3613,15632,2422,17603,1980,2159,691,30305,2809,13177,1912,14464,1686,2664,711,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,533012,16272,262286,8890,109557,5423,139637,6389,13092,1746,270726,9596,106722,5673,145554,6120,18450,1918,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,224210,10676,109211,6707,59601,4451,46160,3409,3450,850,114999,6367,59830,4358,50882,3702,4287,913,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14090,2192,7085,1426,3660,1004,3312,731,113,112,7005,1333,3056,810,3671,932,278,201,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,265974,10063,134355,5600,76121,4520,53431,3479,4803,907,131619,6950,67537,4620,57529,3815,6553,1112,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,294500,8492,146035,4791,63043,3157,74091,2995,8901,844,148465,5478,60148,3444,77472,3135,10845,852,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,156351,7736,80555,5361,38029,3235,39145,3034,3381,616,75796,4494,30636,2617,40939,2902,4221,926,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,263597,11268,132418,7100,67371,4606,60798,4195,4249,964,131179,6514,62923,4247,62811,3795,5445,937,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,29207,2898,14944,1822,6314,1426,7795,1241,835,372,14263,1853,6111,1206,7414,1270,738,340,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,94735,6321,45165,3977,24395,3269,19486,2201,1284,457,49570,4035,25468,2918,21461,3178,2641,802,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,17680,2662,7066,1200,3577,870,3319,733,170,114,10614,1911,6478,1437,3910,927,226,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,118364,6767,57366,4306,29460,2998,25091,2960,2815,740,60998,4044,29095,2797,28283,2510,3620,916,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,614423,18874,303354,9885,145751,7059,143927,6279,13676,1680,311069,12117,141491,7550,152536,7351,17042,1640,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69599,5864,35462,3222,19165,2319,15301,1712,996,404,34137,3529,19008,2181,14094,2042,1035,429,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12600,1181,6352,873,3033,792,3154,604,165,120,6248,854,2249,568,3752,640,247,174,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,263693,11484,126839,6396,63275,4331,59731,3936,3833,856,136854,7165,66740,4311,63608,4301,6506,1187,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,344462,11290,174939,5647,84159,3958,84880,4084,5900,967,169523,7857,77640,5155,86436,4376,5447,817,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36029,3474,17983,2013,7125,1333,9431,1383,1427,464,18046,2507,7389,1551,9274,1662,1383,433,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,114330,6266,59039,3976,32433,2654,25137,2392,1469,324,55291,3451,28866,2668,24485,2201,1940,484,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,17643,2317,9557,1623,4544,1058,4715,1194,298,213,8086,1392,3593,867,3981,888,512,368,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,447304,15458,214814,8981,57292,3983,133869,6430,23653,2264,232490,8575,57521,3456,145275,6345,29694,2324,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,75847,5611,39145,3312,18642,2529,18111,1955,2392,655,36702,3526,18047,2613,15907,1648,2748,627,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,58292,4084,29035,2785,14237,1733,14271,1818,527,227,29257,2630,13504,1768,14730,1625,1023,397,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,189501,9832,93931,6200,48087,4320,42083,3236,3761,695,95570,5679,45694,4235,45333,3336,4543,901,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57979,4583,29899,3339,15042,2393,12605,1586,2252,654,28080,2248,12615,1660,12094,1660,3371,849,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
