GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002EA,C21007_002MA,C21007_003EA,C21007_003MA,C21007_004MA,C21007_004EA,C21007_005MA,C21007_005EA,C21007_006EA,C21007_006MA,C21007_007EA,C21007_007MA,C21007_008EA,C21007_008MA,C21007_009MA,C21007_009EA,C21007_010MA,C21007_010EA,C21007_011MA,C21007_011EA,C21007_012EA,C21007_012MA,C21007_013EA,C21007_013MA,C21007_014MA,C21007_014EA,C21007_015MA,C21007_015EA,C21007_016MA,C21007_016EA,C21007_017EA,C21007_017MA,C21007_018EA,C21007_018MA,C21007_019EA,C21007_019MA,C21007_020EA,C21007_020MA,C21007_021MA,C21007_021EA,C21007_022MA,C21007_022EA,C21007_023EA,C21007_023MA,C21007_024EA,C21007_024MA,C21007_025EA,C21007_025MA,C21007_026MA,C21007_026EA,C21007_027MA,C21007_027EA,C21007_028EA,C21007_028MA,C21007_029EA,C21007_029MA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US18,4776438,3067,3922989,3682,250261,6879,25841,2553,9505,1607,16336,1794,224420,6799,37588,3045,186832,6055,3672728,8058,553775,11219,117497,4939,436278,9461,3118953,14306,276183,7209,2842770,16278,853449,2291,194757,4255,8510,1177,4735,840,3775,883,186247,4160,70518,3273,115729,3784,658692,4714,52675,3314,27973,2449,24702,2214,606017,5554,205131,4955,400886,6916,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2262325,2340,1816646,2588,118047,3781,9617,1145,2962,626,6655,1051,108430,3865,15416,1542,93014,3772,1698599,4759,220366,7609,43138,2916,177228,7301,1478233,8801,108332,4477,1369901,8776,445679,1853,104291,2694,5255,747,2487,551,2768,486,99036,2815,35967,2052,63069,2559,341388,3295,29652,2275,14186,1444,15466,1585,311736,3924,90315,3222,221421,3813,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2077745,2916,1702082,2832,117935,4970,8704,1378,2958,769,5746,1168,109231,4758,18987,2006,90244,4302,1584147,5867,222713,7272,45625,3057,177088,6295,1361434,8503,108728,4783,1252706,8680,375663,1604,91974,2636,3450,632,1797,537,1653,445,88524,2572,35077,1967,53447,2565,283689,3168,21662,2037,11708,1506,9954,1304,262027,3618,83089,3149,178938,3880,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3240744,2488,2649787,3450,180308,5912,18937,2269,8030,1418,10907,1576,161371,5655,27948,2494,133423,5347,2469479,6708,467228,12884,135995,6587,331233,10464,2002251,12797,241216,7289,1761035,14244,590957,2104,128790,3496,7964,1132,4761,879,3203,752,120826,3548,52120,2646,68706,2931,462167,3934,64478,2875,37040,2193,27438,2119,397689,4044,157729,3789,239960,4875,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3357438,2523,2780812,3208,177434,5890,20148,2111,6061,1117,14087,1799,157286,6034,26078,2116,131208,5803,2603378,6535,488756,13141,111694,6466,377062,11979,2114622,14723,229875,7868,1884747,15716,576626,2669,125651,3210,7159,1254,3476,804,3683,864,118492,2965,51154,2747,67338,3231,450975,3700,65721,3755,35017,2752,30704,2689,385254,4872,156750,4864,228504,4844,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1033394,1307,813953,1544,63916,3658,5075,865,1673,454,3402,703,58841,3363,10708,1390,48133,3252,750037,3679,112538,5720,34750,3230,77788,4722,637499,6546,64255,3597,573244,6112,219441,883,57857,1998,3127,606,1462,437,1665,501,54730,1935,21846,1345,32884,1711,161584,1945,14965,1602,7721,910,7244,1319,146619,2476,46709,2402,99910,2861,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4399023,2466,3660191,2951,261902,7975,12685,2037,3963,1101,8722,1780,249217,7201,27033,2744,222184,6710,3398289,7697,338749,12598,66490,4775,272259,10278,3059540,15711,208584,7722,2850956,15661,738832,1877,167815,4085,6353,1209,3045,922,3308,798,161462,4096,55423,3010,106039,3586,571017,4324,49695,2725,24481,1927,25214,2035,521322,4860,158975,5046,362347,6362,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5027590,1703,4105646,2802,172554,6136,13138,1976,4370,1047,8768,1689,159416,6106,25408,2766,134008,5422,3933092,6254,450064,12189,103334,6274,346730,10746,3483028,13267,239163,7868,3243865,15716,921944,2148,199552,4389,9807,1341,4468,983,5339,1030,189745,4204,67930,3489,121815,4185,722392,4575,76325,3262,36793,2712,39532,2440,646067,5251,201527,5813,444540,6717,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7432520,2690,6028390,3116,340930,6254,38331,2919,14788,1683,23543,2088,302599,5811,53742,2939,248857,5564,5687460,7519,975606,17801,219469,7001,756137,15798,4711854,19385,444985,9605,4266869,20902,1404130,2134,312840,4467,14760,1363,6305,947,8455,1004,298080,4444,113856,3060,184224,4499,1091290,5034,101916,3785,56318,2721,45598,2474,989374,6336,329056,5897,660318,7126,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3993432,1868,3293242,2461,187758,5647,12739,1798,4177,911,8562,1427,175019,4921,26139,2394,148880,4355,3105484,6067,346491,10579,71167,3757,275324,9729,2758993,11554,171383,5916,2587610,11915,700190,1746,170366,2787,7484,1066,3746,784,3738,598,162882,2972,58276,2347,104606,3394,529824,3311,47894,2412,25083,2042,22811,1808,481930,3676,134853,3636,347077,4970,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2146583,2160,1757625,2713,118147,5697,15683,2146,7021,1379,8662,1483,102464,5407,19655,2436,82809,4260,1639478,6249,367704,11199,88041,5539,279663,8836,1271774,11944,154598,6977,1117176,11815,388958,1880,79366,2951,6515,1125,3351,795,3164,791,72851,3151,33861,2416,38990,2689,309592,3517,52295,3109,30493,2392,21802,2140,257297,4450,105214,3639,152083,4256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4456369,3251,3608731,3936,258446,7878,27269,3048,10000,1414,17269,2745,231177,7203,45060,3203,186117,6652,3350285,8858,533593,13821,130799,6126,402794,11638,2816692,15876,266369,8687,2550323,16108,847638,2876,208044,4079,10900,1213,5496,916,5404,887,197144,4019,81720,3484,115424,3875,639594,4022,65689,3550,35089,2374,30600,2678,573905,4603,199367,5307,374538,5766,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,762389,1639,608560,1600,54640,3119,7140,1209,2582,889,4558,884,47500,2799,7726,1148,39774,2622,553920,3568,88115,4744,16853,2061,71262,4410,465805,5667,36116,2723,429689,5625,153829,1055,43432,1597,2281,599,1252,467,1029,351,41151,1592,15998,1261,25153,1420,110397,1798,10930,1159,5068,829,5862,874,99467,2080,33188,2057,66279,2443,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1343390,1545,1098873,1798,82046,3839,7470,1440,2490,800,4980,1158,74576,3515,10452,1363,64124,3477,1016827,4305,127466,6170,20645,2498,106821,5514,889361,7726,60040,2936,829321,7793,244517,1080,59890,2071,2084,429,895,278,1189,388,57806,2082,22440,1302,35366,2094,184627,2179,16030,1554,8424,1107,7606,1053,168597,2646,50837,2192,117760,2713,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2057165,1802,1702410,2151,128098,5619,10956,1806,3681,1129,7275,1496,117142,5511,19326,2194,97816,5401,1574312,6062,250559,10636,41889,3914,208670,9728,1323753,12274,112490,5057,1211263,11831,354755,1386,98167,2855,4795,830,2219,556,2576,719,93372,2942,36589,2402,56783,2410,256588,3151,23949,2943,9452,1422,14497,2183,232639,3777,78816,3813,153823,4209,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1008686,1471,821800,1677,56204,3341,3165,881,887,479,2278,683,53039,3227,6636,1527,46403,2852,765596,3899,70943,5608,17357,2663,53586,4525,694653,6589,55255,3618,639398,6467,186886,1273,52114,1811,2452,787,1050,542,1402,539,49662,1805,16046,1473,33616,1734,134772,2082,9837,1407,5456,1074,4381,775,124935,2740,36061,2368,88874,2652,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6677368,1814,5465605,2539,188451,6178,11868,1765,3796,955,8072,1454,176583,5837,22620,2402,153963,5539,5277154,6795,516645,11659,91277,4744,425368,11899,4760509,12292,306271,9019,4454238,14764,1211763,1727,237901,5280,10919,1385,5497,958,5422,917,226982,5571,77727,3736,149255,4873,973862,5289,85132,4472,39677,2950,45455,3052,888730,6581,273372,6046,615358,6897,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1528687,2028,1239107,2263,103791,4830,11647,1992,3858,1026,7789,1612,92144,4612,15193,1931,76951,4343,1135316,5427,230249,8102,48519,4127,181730,7185,905067,9556,92980,4421,812087,8918,289580,1281,71893,2572,4403,886,2155,602,2248,624,67490,2462,28907,1948,38583,2373,217687,2371,30112,2646,14902,1790,15210,1900,187575,3012,73819,3472,113756,3644,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14847158,3452,12185828,4566,410211,8478,38314,3054,12146,1495,26168,2590,371897,8345,51940,3101,319957,7409,11775617,9384,1723065,24815,295884,9081,1427181,22395,10052552,26948,674086,12582,9378466,28367,2661330,2929,456050,6095,19590,1701,8360,1194,11230,1424,436460,6001,147650,4735,288810,5648,2205280,6748,284761,8600,143728,5809,141033,6942,1920519,10880,600735,10712,1319784,9191,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7182275,4178,5877700,4861,422633,9738,40591,3249,13811,1946,26780,2457,382042,10131,64714,3884,317328,9678,5455067,10725,954363,21168,186512,7759,767851,17871,4500704,21032,400796,11413,4099908,22760,1304575,3023,288629,6210,12407,1826,6827,1364,5580,1198,276222,5770,97147,3557,179075,5054,1015946,6184,118457,4676,62688,3686,55769,3424,897489,7583,311257,6956,586232,8687,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,520193,1209,425163,1427,33539,2437,2253,757,1002,560,1251,362,31286,2568,4196,849,27090,2420,391624,2494,43563,2842,7697,1372,35866,2618,348061,3658,22209,2299,325852,4392,95030,701,21763,1236,1153,277,441,182,712,240,20610,1260,7086,1016,13524,1177,73267,1386,8893,1204,4279,779,4614,877,64374,1566,19189,1430,45185,1627,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8607777,2904,6969273,4655,452619,9855,44594,3387,15995,1866,28599,2785,408025,9153,63816,3601,344209,8928,6516654,11161,1026774,16403,254016,7931,772758,14597,5489880,18789,498483,11197,4991397,18146,1638504,3332,380870,5448,17051,1480,7721,1123,9330,1289,363819,5393,132974,4246,230845,5100,1257634,5235,114827,4328,57777,3090,57050,3042,1142807,6069,379246,6985,763561,8697,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2768409,1861,2251212,2721,180098,5075,18252,1823,7023,921,11229,1526,161846,4818,35054,2198,126792,4494,2071114,5502,346331,8074,82692,3635,263639,7293,1724783,9102,186909,4901,1537874,9988,517197,1980,132206,3053,7923,1044,3991,737,3932,714,124283,3283,54884,2738,69399,3024,384991,3449,43190,2612,22988,2055,20202,1833,341801,3891,129343,3256,212458,4072,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2976997,1743,2404553,2500,166538,6089,20443,2628,6711,1338,13732,2241,146095,6029,28943,2592,117152,5654,2238015,6558,399847,13668,82948,4970,316899,12512,1838168,14331,163728,6607,1674440,15252,572444,1872,154418,3949,6871,1243,4016,1061,2855,633,147547,3927,60723,2833,86824,3569,418026,4059,35816,2429,18945,1707,16871,2026,382210,4353,130709,3943,251501,4574,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9651910,2235,7691496,3564,447759,8763,37594,2820,13927,1690,23667,2303,410165,9182,61702,3466,348463,8548,7243737,8759,960090,18369,228478,8454,731612,14989,6283647,19599,550835,10278,5732812,22165,1960414,2769,461850,5802,20497,1992,8789,1168,11708,1460,441353,6062,157343,4470,284010,5351,1498564,6150,142938,5420,70706,3612,72232,3630,1355626,6461,441418,7269,914208,6582,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,794461,830,642941,1143,31975,2806,1743,712,861,526,882,432,30232,2686,5404,1260,24828,2374,610966,3137,80819,5574,20736,2252,60083,4500,530147,5830,42287,3641,487860,6718,151520,740,36720,1976,1801,575,884,324,917,430,34919,1952,11374,1160,23545,1816,114800,2101,12909,1422,5820,1187,7089,1094,101891,2517,32599,1909,69292,2563,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3499305,3128,2822689,3234,231832,7634,22368,2573,6124,1262,16244,2172,209464,7298,33636,3508,175828,7395,2590857,8747,459187,13010,94029,5575,365158,11274,2131670,14495,219077,7324,1912593,16229,676616,1909,153856,4071,6920,1334,4011,977,2909,895,146936,4072,56252,2861,90684,3689,522760,4308,61461,3297,32520,2300,28941,2417,461299,4987,158397,5303,302902,5536,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
