GEO_ID,C21001A_001E,C21001A_001M,C21001A_002E,C21001A_002M,C21001A_003E,C21001A_003M,C21001A_004E,C21001A_004M,C21001A_005E,C21001A_005M,C21001A_006E,C21001A_006M,C21001A_007E,C21001A_007M,C21001A_008E,C21001A_008M,C21001A_009E,C21001A_009M,C21001A_010E,C21001A_010M,C21001A_011E,C21001A_011M,C21001A_012E,C21001A_012M,C21001A_013E,C21001A_013M,C21001A_014E,C21001A_014M,C21001A_015E,C21001A_015M,NAME,C21001A_001MA,C21001A_001EA,C21001A_002MA,C21001A_002EA,C21001A_003EA,C21001A_003MA,C21001A_004EA,C21001A_004MA,C21001A_005MA,C21001A_005EA,C21001A_006MA,C21001A_006EA,C21001A_007MA,C21001A_007EA,C21001A_008EA,C21001A_008MA,C21001A_009EA,C21001A_009MA,C21001A_010MA,C21001A_010EA,C21001A_011MA,C21001A_011EA,C21001A_012MA,C21001A_012EA,C21001A_013MA,C21001A_013EA,C21001A_014MA,C21001A_014EA,C21001A_015EA,C21001A_015MA,state
0400000US25,4288729,8729,2045431,5471,1676173,5315,142426,4881,1533747,6831,369258,787,194650,3838,174608,3880,2243298,5041,1741743,4637,14069,2030,1727674,5326,501555,1229,4440,943,497115,1579,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6174654,5349,3012178,3700,2456693,3558,263933,6268,2192760,6995,555485,884,281766,4249,273719,4156,3162476,2961,2456386,2745,24393,2149,2431993,3705,706090,1017,5769,941,700321,1472,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3601232,4383,1766446,3116,1457271,3092,155702,4919,1301569,5464,309175,549,169342,2832,139833,2788,1834786,2306,1445492,2263,16889,2200,1428603,3288,389294,486,3794,664,385500,887,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1376096,2953,665721,2755,535412,2670,68866,4143,466546,4670,130309,579,69242,2598,61067,2658,710375,2167,541179,2182,7585,1677,533594,2431,169196,595,811,346,168385,659,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3880499,4362,1879186,2857,1528761,2806,201200,6240,1327561,6589,350425,743,196449,3514,153976,3395,2001313,3217,1552630,3053,23090,2261,1529540,3582,448683,782,4001,833,444682,1124,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,709802,1763,353598,1454,282419,1435,43212,2717,239207,3017,71179,202,41184,1567,29995,1580,356204,1086,276014,959,6432,1340,269582,1776,80190,441,1060,326,79130,554,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1247857,3338,609696,2189,502199,2129,65711,3144,436488,3757,107497,457,58440,1923,49057,1914,638161,1914,499697,1903,8360,1448,491337,2626,138464,401,1472,457,136992,581,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1502413,8051,762427,4717,619704,4704,91110,4636,528594,6780,142723,988,86328,2958,56395,2951,739986,4672,587228,4536,10550,1494,576678,5257,152758,1210,2289,633,150469,1374,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,991320,1806,482476,1404,397603,1388,49249,3021,348354,3483,84873,279,50879,1675,33994,1671,508844,1229,403793,1238,5791,1309,398002,1857,105051,458,1776,523,103275,733,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4820115,14260,2314271,8798,1881588,8767,131261,4533,1750327,9966,432683,1378,215593,5052,217090,4983,2505844,7946,1914936,7563,10737,1591,1904199,7701,590908,2079,4010,752,586898,2381,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1156728,9221,560466,5566,448183,5437,74062,4274,374121,6565,112283,1418,61354,2326,50929,2186,596262,5215,463370,4950,9082,1601,454288,5332,132892,1593,2347,699,130545,1741,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10208829,22695,4923600,12541,4016325,12109,293571,6872,3722754,14106,907275,3036,419582,5913,487693,6781,5285229,13604,4057794,12039,26945,2275,4030849,12220,1227435,3018,8485,1241,1218950,3060,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5319714,11079,2553047,7157,2071918,6989,259015,6083,1812903,9466,481129,1319,254421,5557,226708,5476,2766667,5689,2149038,5692,33796,2513,2115242,6114,617629,1254,5849,1202,611780,1656,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,493751,1263,248710,1043,205851,1017,26489,1912,179362,2079,42859,139,21584,1108,21275,1120,245041,833,190449,827,3679,876,186770,1182,54592,149,592,246,54000,279,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7488477,5070,3620527,3902,2961526,3722,355572,7927,2605954,9254,659001,712,351250,5358,307751,5455,3867950,3046,2998737,2962,34700,2825,2964037,4194,869213,1029,7699,1270,861514,1610,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2186331,5378,1062164,3626,859239,3523,130103,4229,729136,5826,202925,527,116347,2951,86578,2971,1124167,2811,867125,2800,14606,1587,852519,3291,257042,694,3294,666,253748,922,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2644340,7211,1289732,4697,1043283,4649,138692,5745,904591,7782,246449,759,145359,3868,101090,3827,1354608,3838,1054325,3687,15719,1896,1038606,3732,300283,985,5906,994,294377,1409,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8388696,8141,4046310,5046,3253765,5040,362538,7427,2891227,8439,792545,1302,434523,5682,358022,5619,4342386,4673,3281811,4385,30279,2408,3251532,4826,1060575,1619,10236,1176,1050339,2138,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,696550,4490,328084,3210,266358,3099,27081,2745,239277,3868,61726,541,35766,1920,25960,2054,368466,2138,282344,2085,2501,703,279843,2245,86122,508,800,365,85322,560,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2498077,5313,1204374,3960,960429,3833,138245,5304,822184,6456,243945,743,134175,3375,109770,3467,1293703,2504,992720,2503,16854,2120,975866,3553,300983,608,3226,848,297757,1105,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,552892,1985,273715,1213,221979,1207,30294,2330,191685,2673,51736,304,27378,1426,24358,1457,279177,1324,214631,1330,3862,986,210769,1780,64546,249,872,359,63674,416,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3948402,6092,1903088,4461,1547140,4326,196479,6832,1350661,7889,355948,748,180717,4116,175231,4219,2045314,2910,1591816,2885,19941,2120,1571875,3357,453498,1092,3534,831,449964,1403,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14435489,33113,7086175,20759,6023727,20674,663005,13115,5360722,24106,1062448,3199,547373,6847,515075,7275,7349314,16793,6020276,16264,81819,5658,5938457,16761,1329038,3520,14332,1598,1314706,3630,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1750453,6490,867801,3617,749763,3496,64791,3419,684972,4460,118038,573,61793,2097,56245,2154,882652,3632,743081,3638,6733,1424,736348,3806,139571,766,1600,522,137971,801,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,480596,679,234635,642,190900,596,21742,1697,169158,1721,43735,300,22343,1048,21392,1050,245961,490,192795,508,2282,567,190513,776,53166,125,635,308,52531,345,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4409551,9781,2134512,6938,1759238,6809,282781,7231,1476457,9207,375274,1046,211453,3796,163821,3708,2275039,5132,1802884,4779,48966,2981,1753918,4832,472155,1431,7943,1249,464212,1842,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4242693,8750,2086352,5911,1719535,5913,258828,6796,1460707,9564,366817,1067,217949,4157,148868,4014,2156341,4497,1714139,4290,34159,2650,1679980,5172,442202,1160,8393,1194,433809,1648,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1387290,1812,673210,1237,539611,1138,76614,3247,462997,3518,133599,376,70075,2433,63524,2443,714080,1028,546832,972,5837,1126,540995,1543,167248,377,1312,553,165936,722,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3916503,5188,1925580,3662,1578553,3541,173807,5387,1404746,6610,347027,649,182704,2728,164323,2897,1990923,2928,1552861,2777,18285,1847,1534576,3162,438062,667,4530,855,433532,1020,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,403692,2393,203872,1735,170370,1542,23720,2263,146650,2655,33502,454,18077,1304,15425,1434,199820,1250,161537,1187,3286,941,158251,1510,38283,567,677,346,37606,606,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1954025,19225,902930,11191,715742,10419,29637,2765,686105,10612,187188,2888,46985,2542,140203,3184,1051095,11162,801547,9685,2891,773,798656,9637,249548,4165,959,443,248589,4279,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2612997,4617,1263249,2893,1017680,2850,141809,4941,875871,5552,245569,588,134673,3606,110896,3597,1349748,2743,1033604,2810,13505,1782,1020099,2875,316144,561,3666,879,312478,1120,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,370209,2309,192453,1844,168607,1849,36198,2432,132409,3039,23846,219,14052,1112,9794,1127,177756,1030,154336,1016,8184,1362,146152,1654,23420,439,1042,561,22378,729,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3977572,11701,1947831,6923,1541204,6736,204877,7163,1336327,8994,406627,1421,225790,4785,180837,4709,2029741,6545,1555003,6039,27767,2735,1527236,6385,474738,1966,8362,1347,466376,2395,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1793469,3743,870375,2465,696460,2450,92973,4733,603487,4998,173915,627,92130,2625,81785,2700,923094,1990,705103,2063,10257,1463,694846,2632,217991,508,2714,780,215277,1009,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
