GEO_ID,B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,NAME,B16004_001EA,B16004_001MA,B16004_002EA,B16004_002MA,B16004_003MA,B16004_003EA,B16004_004MA,B16004_004EA,B16004_005EA,B16004_005MA,B16004_006EA,B16004_006MA,B16004_007EA,B16004_007MA,B16004_008MA,B16004_008EA,B16004_009MA,B16004_009EA,B16004_010EA,B16004_010MA,B16004_011EA,B16004_011MA,B16004_012EA,B16004_012MA,B16004_013MA,B16004_013EA,B16004_014MA,B16004_014EA,B16004_015EA,B16004_015MA,B16004_016EA,B16004_016MA,B16004_017EA,B16004_017MA,B16004_018MA,B16004_018EA,B16004_019MA,B16004_019EA,B16004_020MA,B16004_020EA,B16004_021MA,B16004_021EA,B16004_022MA,B16004_022EA,B16004_023MA,B16004_023EA,B16004_024EA,B16004_024MA,B16004_025MA,B16004_025EA,B16004_026MA,B16004_026EA,B16004_027MA,B16004_027EA,B16004_028EA,B16004_028MA,B16004_029MA,B16004_029EA,B16004_030MA,B16004_030EA,B16004_031MA,B16004_031EA,B16004_032MA,B16004_032EA,B16004_033EA,B16004_033MA,B16004_034MA,B16004_034EA,B16004_035MA,B16004_035EA,B16004_036MA,B16004_036EA,B16004_037MA,B16004_037EA,B16004_038MA,B16004_038EA,B16004_039EA,B16004_039MA,B16004_040MA,B16004_040EA,B16004_041MA,B16004_041EA,B16004_042MA,B16004_042EA,B16004_043MA,B16004_043EA,B16004_044EA,B16004_044MA,B16004_045MA,B16004_045EA,B16004_046MA,B16004_046EA,B16004_047MA,B16004_047EA,B16004_048MA,B16004_048EA,B16004_049MA,B16004_049EA,B16004_050EA,B16004_050MA,B16004_051MA,B16004_051EA,B16004_052MA,B16004_052EA,B16004_053EA,B16004_053MA,B16004_054MA,B16004_054EA,B16004_055EA,B16004_055MA,B16004_056MA,B16004_056EA,B16004_057MA,B16004_057EA,B16004_058MA,B16004_058EA,B16004_059MA,B16004_059EA,B16004_060EA,B16004_060MA,B16004_061EA,B16004_061MA,B16004_062MA,B16004_062EA,B16004_063MA,B16004_063EA,B16004_064EA,B16004_064MA,B16004_065EA,B16004_065MA,B16004_066EA,B16004_066MA,B16004_067MA,B16004_067EA,state
0400000US13,9248840,3638,1824642,4576,1557729,9831,188706,6859,148230,7780,25554,3440,12625,2519,2297,1221,35343,4315,29171,3794,4718,1269,1454,855,0,208,28787,3155,21426,2536,4476,1139,2815,1298,70,137,14077,3249,11896,2879,1978,1175,203,218,0,208,6284842,4758,5385801,15071,511840,7673,234584,8449,91678,6191,131949,7432,53629,5926,184887,10644,131937,8959,35545,4172,14144,2498,3261,1448,148526,7938,73996,4923,40610,4186,28610,3589,5310,2228,53788,5734,39381,4562,10514,2477,3096,1150,797,562,1139356,3711,1068166,4142,25614,2491,12046,1712,5249,1534,3978,1094,4341,1253,25220,2684,15112,2179,4429,1043,3698,1009,1981,874,15520,1591,3717,978,4931,1094,4714,1209,2158,964,4836,1408,2005,759,980,773,1086,733,765,542,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1303300,333,213868,402,174653,3847,3693,1165,2953,1083,514,307,226,217,0,177,1855,805,1679,754,176,175,0,177,0,177,33325,3207,21028,2728,9283,1835,3014,915,0,177,342,261,69,81,154,125,119,154,0,177,879009,817,654077,8251,18570,2728,12741,2032,4545,1032,999,610,285,293,14915,2576,12732,2300,1732,611,372,246,79,128,189973,7553,86821,4739,69463,4867,30647,2835,3042,920,1474,635,647,462,608,455,219,184,0,177,210423,784,147986,3367,1374,479,1067,378,185,215,122,149,0,177,2956,796,2260,669,696,433,0,177,0,177,58084,3080,18455,1822,17981,1830,18191,2247,3457,905,23,38,0,177,0,177,0,177,23,38,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1481992,1847,311016,1857,275218,3555,30325,3264,23819,3141,3984,1258,2329,998,193,213,3177,1515,3013,1536,122,106,42,68,0,187,1851,753,1398,629,318,306,135,210,0,187,445,258,425,259,20,36,0,187,0,187,959944,1619,852019,5619,78084,4378,41248,3503,14708,2104,16172,2688,5956,1254,14299,2840,10331,1972,2702,995,1166,642,100,162,11876,1484,6801,1470,2642,823,2240,864,193,257,3666,1236,3316,1210,314,189,36,66,0,187,211032,1315,200102,1302,5112,913,2254,676,913,469,867,358,1078,572,3684,766,2720,697,454,308,74,95,436,433,1023,485,358,254,453,435,99,111,113,137,1111,376,890,299,221,199,0,187,0,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12061228,2147,2249024,2964,1701779,9640,391670,7626,311776,8929,51554,4191,25297,2954,3043,903,94728,6068,81330,5188,10356,2191,2807,815,235,211,39725,3207,31513,2869,4790,1269,3134,1162,288,245,21122,3970,17691,3683,2522,872,909,584,0,179,8116492,2685,6193175,16914,1105272,10354,562078,12804,221837,8338,228684,9252,92673,6374,487296,14592,316378,12619,107379,6093,51472,4151,12067,2346,250949,8201,141303,6372,69044,4875,31730,3162,8872,2115,79800,7320,54565,5120,17053,2676,6846,1567,1336,772,1695712,2158,1437505,5611,87496,2416,24800,2135,16918,2237,23644,1909,22134,1884,117007,5477,55012,3745,26212,2270,24931,3127,10852,2123,41900,2053,14164,1856,10897,1652,10864,1426,5975,1175,11804,2290,4760,1071,2383,1006,3054,1114,1607,949,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6113177,2538,1165262,3370,1048189,5873,72097,4218,54037,3738,11512,2061,5919,1345,629,361,29770,2970,21230,2425,5814,1313,2007,632,719,254,10888,2002,6702,1788,1578,951,2564,1377,44,77,4318,1753,3389,1646,593,392,336,389,0,184,4058489,3498,3695869,9524,197104,6780,102078,6278,44125,3370,39574,3396,11327,2233,91809,5641,73001,4966,14814,2050,3696,1060,298,260,56416,3205,25786,3310,18914,2121,9183,1611,2533,817,17291,2675,12786,2319,3156,997,1349,609,0,184,889426,2326,852230,2851,13859,1549,6151,1034,4103,880,2530,713,1075,477,17225,2231,10473,1738,3778,1043,1957,516,1017,1066,4195,1024,1703,675,1204,601,534,294,754,399,1917,778,999,408,323,241,437,397,158,220,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878189,2164,526669,2684,477288,4023,31758,2326,24773,2446,4520,1045,2308,652,157,149,8748,1771,6009,1443,2043,816,535,305,161,147,6412,1039,3801,818,1673,713,752,411,186,201,2463,999,1687,876,455,372,321,329,0,151,1881902,2417,1735055,5123,77051,2701,39184,2797,14807,1947,16823,1881,6237,1239,30531,3653,21986,2683,5779,1176,1858,630,908,641,29704,1905,13213,1619,8971,1459,6036,1310,1484,722,9561,1816,6794,1523,2157,762,366,262,244,227,469618,1809,457249,1998,3891,920,2260,626,795,537,373,253,463,371,5672,1046,4101,812,623,277,795,629,153,126,2354,560,752,428,628,311,487,290,487,314,452,288,213,143,239,251,0,151,0,151,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2684487,1807,519859,2136,448298,4653,55854,3397,45911,3035,6845,1338,2951,795,147,188,6532,1308,5763,1203,399,234,370,266,0,165,7871,1369,5332,1394,1545,633,853,492,141,232,1304,625,923,463,251,179,107,120,23,39,1770404,2165,1560802,6398,137341,4653,69069,3659,28826,2886,28803,2965,10643,1662,25569,3034,20695,2587,3387,774,1359,586,128,124,36502,2784,17445,2140,11463,1576,6401,1301,1193,476,10190,2383,6870,1705,1147,573,1985,1118,188,162,394224,1549,375063,1858,8349,940,3566,732,1160,473,1773,735,1850,686,6589,1135,5743,1023,533,260,313,217,0,165,3816,975,739,430,701,361,1782,841,594,379,407,209,370,193,37,59,0,165,0,165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4103742,1986,741306,2350,697037,4536,24725,2801,18364,2252,3984,1006,2338,1433,39,65,8959,1907,7159,1838,1416,619,324,211,60,75,7040,1253,5330,1183,1288,536,307,187,115,111,3545,1789,2350,1218,785,586,385,392,25,41,2748810,2625,2604756,6052,74874,4162,35645,2731,17275,1965,15533,2311,6421,1856,32158,2587,24151,2538,5822,1207,1725,506,460,357,25933,2247,13547,1881,6412,1112,4973,1027,1001,575,11089,2622,7567,2212,1120,545,1904,878,498,378,613626,2097,602482,2310,3394,750,2076,656,646,399,299,164,373,253,4970,948,3146,716,686,337,603,596,535,367,2582,543,1002,404,936,364,578,302,66,93,198,140,179,138,10,20,9,15,0,181,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4292613,2663,809844,2956,762808,3999,27302,2911,21587,2488,3214,1228,2244,832,257,241,9924,1794,9153,1671,569,322,202,217,0,193,8182,1406,6350,1387,1556,533,276,214,0,193,1628,811,1528,792,69,116,31,49,0,193,2885019,2857,2640601,7443,114565,5154,62509,4358,21443,2952,19837,2968,10776,2417,81506,5113,69144,4464,9051,1790,2794,991,517,509,41757,2331,22738,2051,9745,1622,8036,1375,1238,587,6590,1336,4661,1078,1456,560,434,347,39,67,597750,2450,527798,3533,11434,1418,5360,1203,2368,798,2022,619,1684,678,52998,2965,41111,2517,10101,1514,1479,516,307,375,4907,1040,750,391,906,373,2302,624,949,587,613,599,223,187,51,78,339,538,0,193,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1263002,939,199797,1356,186434,2700,3292,1520,3043,1482,137,151,112,124,0,155,5169,1759,4499,1746,188,173,482,290,0,155,2921,749,2526,712,227,201,88,94,80,92,1981,769,1473,686,297,246,61,101,150,144,837232,1405,783342,4020,8390,1853,6998,1779,867,385,525,287,0,155,33405,3240,27008,2869,4099,1167,2189,953,109,136,8179,1015,3787,864,2451,767,1773,781,168,178,3916,923,2164,620,1048,572,471,275,233,193,225973,737,203855,2271,924,375,808,368,116,100,0,155,0,155,19760,1899,15253,1683,3649,813,597,288,261,195,993,519,165,156,63,93,459,489,306,311,441,291,356,279,60,75,0,155,25,43,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5519938,1612,978310,1927,810747,5807,84454,3904,66153,3505,13212,2443,4304,1213,785,532,39881,3962,35225,3767,3083,807,1520,625,53,90,29858,2598,21623,2461,5881,1215,2320,809,34,57,13370,2323,11428,2097,1251,574,691,447,0,190,3778947,2163,3080297,14055,290615,8724,139961,6585,62145,4696,63484,4889,25025,3262,177647,9262,133199,8245,31674,2664,10468,1618,2306,929,150211,5586,86898,4055,40173,3915,19856,2144,3284,1254,80177,7217,59440,5700,16607,2737,4029,1291,101,120,762681,1726,678944,3425,18911,1133,8086,1268,3244,697,3437,841,4144,963,33901,2726,21068,2006,6477,1201,5198,1279,1158,494,24815,1611,8408,1346,5973,1100,6842,1281,3592,815,6110,1389,3217,787,1619,630,836,603,438,495,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6282285,988,1037396,1168,811849,8244,109679,4236,89089,4318,14680,2182,4881,1373,1029,655,69045,4944,57153,4325,8321,2031,2493,891,1078,837,33937,2550,26565,2496,5051,1061,2074,938,247,321,12886,2502,10718,2250,1743,804,348,271,77,121,4283858,1884,3272607,14786,385141,6522,212567,6774,74260,4252,64987,4083,33327,3544,382903,11564,253450,7510,80787,5738,38681,4399,9985,2453,185387,6785,92832,5813,48390,3521,32671,3401,11494,2103,57820,5336,35519,3891,14632,2050,7005,1758,664,497,961031,1864,794505,5777,31624,1451,7293,1067,6036,1028,8909,1204,9386,1467,106292,4959,51520,3711,21920,2330,21666,2234,11186,1823,22918,1483,3764,866,3833,1130,5794,1038,9527,1673,5692,1275,2508,745,1468,577,921,458,795,691,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9311715,1749,1695978,2180,1511844,6982,76848,4170,61268,3929,8696,1096,6229,1111,655,382,47117,3702,39979,3699,4912,1132,2199,596,27,46,21751,2216,15834,1818,3167,874,2625,923,125,99,38418,3955,30984,3983,4808,1215,2236,682,390,284,6173114,2668,5579175,10722,188563,6322,113003,5574,36661,3032,29808,2699,9091,1744,192294,7116,134839,5979,39652,2621,14466,1906,3337,1381,97580,4654,54745,3614,26764,2641,12956,2064,3115,1171,115502,6137,66317,4700,27087,2591,16769,2108,5329,1033,1442623,1840,1344428,3491,18873,1454,10783,1334,3382,597,3221,734,1487,520,50552,2720,29474,2022,10841,1414,7494,1299,2743,806,11954,1177,4126,826,4056,785,2870,785,902,399,16816,1887,5432,970,3770,764,5114,1159,2500,665,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5031558,1721,930219,2369,799667,5809,55222,3306,40825,2950,9500,1463,4147,935,750,511,17565,2236,14375,1958,2260,715,686,418,244,130,35250,2157,23296,2094,9043,1577,2762,675,149,173,22515,3394,18208,2891,2727,874,1538,698,42,51,3371429,2145,2995254,8980,131868,4419,66409,4187,24148,2576,28868,2694,12443,2288,71792,4963,56114,3965,10330,1637,4825,1226,523,288,109806,3966,59338,3554,27494,2577,17957,2020,5017,900,62709,4512,35819,3110,17101,2309,7192,1411,2597,967,729910,1492,685906,2623,7071,1150,3276,716,1511,597,1044,450,1240,488,21803,2028,15730,1560,2878,705,2050,586,1145,502,8901,1106,1944,704,1148,504,3852,762,1957,510,6229,1086,2778,597,780,378,776,411,1895,836,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2782530,2322,545273,2446,525513,3335,13833,2142,11195,1814,1206,789,1323,731,109,167,2301,872,1661,742,414,388,226,201,0,198,2440,770,1808,789,198,173,434,242,0,198,1186,593,1057,560,101,163,28,52,0,198,1834533,2002,1760002,5051,45552,3305,26497,2820,7583,1506,7478,1364,3994,1231,10673,1951,8346,1550,1572,703,755,447,0,198,13754,2613,7647,2341,3145,895,2172,724,790,584,4552,1216,3333,957,849,465,180,207,190,274,402724,1682,396198,1639,1604,457,1068,362,222,190,67,81,247,196,3185,751,2408,728,577,405,111,128,89,143,1194,674,440,391,232,176,522,600,0,198,543,243,284,174,99,142,160,173,0,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5647397,2449,1029115,3176,957231,5172,34183,2913,26563,2703,5313,1324,2307,787,0,177,20119,2825,14995,2271,3371,964,1263,566,490,280,11221,1565,7548,1522,2312,694,913,439,448,430,6361,2000,5033,1550,1232,919,65,107,31,49,3733957,3284,3493224,6863,98258,4962,56828,4298,18226,1986,18429,2793,4775,1234,66985,4704,48706,4236,12454,2081,4907,1157,918,564,54434,3481,25772,2580,16466,2172,9454,1662,2742,763,21056,3553,14217,2636,4619,1244,1750,870,470,414,884325,2302,856866,2591,7640,1210,4927,1060,1466,466,902,398,345,214,12416,1827,9241,1471,1276,473,1171,596,728,396,6174,898,2275,637,1132,451,1839,616,928,517,1229,518,867,417,124,152,0,177,238,236,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,946302,954,161301,1274,154618,1902,2578,707,1859,544,499,374,220,184,0,157,2085,902,1488,775,554,368,43,61,0,157,534,248,239,169,147,127,148,131,0,157,1486,570,1445,575,41,69,0,157,0,157,626416,1208,598077,2748,10343,1665,7766,1399,1061,455,1491,510,25,41,8217,1451,6678,1230,1368,559,171,119,0,157,3403,767,1892,561,1275,504,236,187,0,157,6376,1180,5317,1051,920,522,139,237,0,157,158585,1000,153314,1120,1438,615,853,446,430,287,155,139,0,157,2631,666,2133,573,446,239,52,69,0,157,501,334,53,74,239,214,62,69,147,260,701,231,581,201,120,126,0,157,0,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723524,1369,330801,1833,280111,3290,37452,2632,28554,2465,5383,1253,2922,799,593,447,4432,1138,2730,873,1138,535,455,292,109,90,4405,904,2654,890,750,369,838,365,163,199,4401,1538,3157,1130,1114,718,130,149,0,149,1135751,1534,1004537,4022,85736,2559,37320,2679,18514,2403,19761,2133,10141,1747,18088,2123,12414,1670,3288,810,2138,919,248,291,19945,1752,8261,1548,6252,873,4239,1182,1193,661,7445,1367,4057,904,1662,628,846,398,880,741,256972,1002,245643,1336,4045,726,1955,563,667,279,620,321,803,382,5197,1003,3804,770,830,347,114,110,449,446,1727,498,360,264,506,289,529,295,332,231,360,229,200,126,116,135,44,73,0,149,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
