GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001MA,B23003_001EA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006MA,B23003_006EA,B23003_007MA,B23003_007EA,B23003_008EA,B23003_008MA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011MA,B23003_011EA,B23003_012MA,B23003_012EA,B23003_013MA,B23003_013EA,B23003_014MA,B23003_014EA,B23003_015MA,B23003_015EA,B23003_016EA,B23003_016MA,B23003_017MA,B23003_017EA,B23003_018MA,B23003_018EA,B23003_019MA,B23003_019EA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025MA,B23003_025EA,B23003_026MA,B23003_026EA,B23003_027EA,B23003_027MA,B23003_028MA,B23003_028EA,B23003_029MA,B23003_029EA,B23003_030EA,B23003_030MA,state
0400000US19,870562,2761,328861,5606,79813,3555,61402,3029,0,151,61402,3029,58324,2935,3078,795,18411,2009,67398,3013,52527,2699,15,27,52512,2704,50466,2648,2046,660,14871,1653,181650,4502,154034,4059,107,195,153927,4041,148460,4054,5467,995,27616,2243,541701,5873,422147,6278,43,71,422104,6279,403280,6465,18824,1646,119554,4185,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,822421,3130,319861,5720,76906,3544,54608,3460,273,201,54335,3452,50938,3312,3397,820,22298,2069,69053,3479,47003,3074,223,301,46780,3042,42700,2915,4080,1146,22050,2041,173902,4803,139336,4415,206,227,139130,4397,132518,4268,6612,1302,34566,2715,502560,6204,379537,5850,722,484,378815,5945,357552,5509,21263,2266,123023,4661,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1304323,3483,470171,7650,112764,4842,80336,4534,235,233,80101,4511,71269,4160,8832,1446,32428,2920,93920,4844,60984,3693,87,144,60897,3684,53304,3320,7593,1434,32936,3549,263487,6214,198594,5675,148,153,198446,5702,184543,5771,13903,1884,64893,3535,834152,7025,556194,8278,291,211,555903,8283,513482,7746,42421,3199,277958,6675,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1381723,3806,502576,9380,116866,5908,84771,5282,97,118,84674,5284,77177,5036,7497,1612,32095,2996,98980,4872,68139,4087,398,304,67741,4118,60887,4062,6854,1537,30841,2709,286730,7320,222759,6432,11,23,222748,6431,206703,6286,16045,1976,63971,4204,879147,10187,591037,9955,911,442,590126,9967,542388,9704,47738,3388,288110,6880,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,401637,1629,127221,3989,29113,1951,19566,1730,0,155,19566,1730,17852,1576,1714,595,9547,1364,21348,2183,14615,2023,0,155,14615,2023,13643,1958,972,417,6733,1099,76760,3480,61478,3140,0,155,61478,3140,57789,2824,3689,958,15282,1785,274416,4034,206320,4126,53,55,206267,4124,192444,4216,13823,1770,68096,3422,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1839837,3258,648059,9690,163602,6387,125284,5738,547,350,124737,5775,112901,5320,11836,2170,38318,3108,120748,5800,86292,4908,633,350,85659,4963,77437,4768,8222,1428,34456,3042,363709,7206,302101,6278,572,326,301529,6211,282890,6413,18639,2304,61608,3658,1191778,10356,930704,11498,2321,880,928383,11498,860512,11497,67871,3811,261074,6971,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2029434,3455,700384,9232,163736,6417,123584,5551,23,39,123561,5546,112402,5087,11159,1598,40152,3383,126343,5316,86404,4245,0,195,86404,4245,77315,4133,9089,1537,39939,2840,410305,7558,333591,7475,29,48,333562,7477,310527,7144,23035,2572,76714,3535,1329050,10150,1038690,10263,345,245,1038345,10268,970642,10405,67703,4120,290360,8015,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2947287,3629,1047006,10018,228900,6771,166657,6409,40,65,166617,6404,143940,5523,22677,2661,62243,3777,197370,5859,129717,5278,45,75,129672,5278,115282,5003,14390,1525,67653,3262,620736,8546,475384,8138,87,141,475297,8126,432887,7862,42410,2701,145352,5133,1900281,9937,1332707,12551,473,394,1332234,12450,1212732,12095,119502,4932,567574,7992,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1580911,3207,593137,8306,147913,5173,117049,4556,47,49,117002,4558,109356,4597,7646,1253,30864,2789,125081,4673,93448,4069,80,131,93368,4057,87233,3700,6135,1165,31633,2905,320143,6293,270930,5659,380,440,270550,5662,257615,5577,12935,1667,49213,3020,987774,8635,797675,8843,38,40,797637,8844,758108,8823,39529,2571,190099,6019,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,880962,4035,338503,7656,76543,4231,55750,3438,101,137,55649,3428,46272,3290,9377,1651,20793,2272,72563,4469,48227,3714,145,180,48082,3717,40220,3647,7862,1501,24336,2983,189397,5772,142420,4937,240,213,142180,4901,129410,4700,12770,1797,46977,3766,542459,8472,357751,7073,273,226,357478,7037,321223,6661,36255,3349,184708,5991,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1782717,4268,632695,9382,150338,5493,111500,4824,50,47,111450,4829,100902,4538,10548,1497,38838,3172,126108,5074,86197,4432,30,56,86167,4435,76491,4036,9676,1677,39911,3086,356249,6596,286540,6110,215,181,286325,6126,267433,5580,18892,2469,69709,3787,1150022,8760,841260,9855,1115,693,840145,9767,780299,8648,59846,4632,308762,8045,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,291379,1971,100010,3189,25009,2145,18099,1751,45,71,18054,1741,17103,1703,951,385,6910,1253,21005,2046,13642,1618,0,157,13642,1618,12666,1577,976,365,7363,1246,53996,2655,45255,2589,0,157,45255,2589,42629,2650,2626,788,8741,1118,191369,3864,140212,3955,196,171,140016,3970,131874,3836,8142,1376,51157,2515,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,529127,2213,204522,4485,49201,2691,38432,2564,292,264,38140,2568,35834,2525,2306,683,10769,1366,47970,2534,35303,2236,45,46,35258,2243,32864,2102,2394,710,12667,1577,107351,3309,90671,3166,22,39,90649,3156,87383,3092,3266,638,16680,1576,324605,4501,257380,4714,234,207,257146,4722,246272,4667,10874,1312,67225,2761,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,820030,1550,295242,7672,67864,4112,46718,4060,196,160,46522,4045,40471,3706,6051,1262,21146,2188,69740,4578,45873,3348,207,188,45666,3329,41019,3241,4647,993,23867,2531,157638,5797,120517,5310,138,115,120379,5299,107913,5438,12466,2195,37121,2797,524788,7517,383787,8155,580,465,383207,8109,338749,7490,44458,3610,141001,6320,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,399349,2049,136840,3837,29074,2230,22232,2103,0,181,22232,2103,20356,1864,1876,717,6842,1241,22458,2419,14198,1911,0,181,14198,1911,13366,1751,832,543,8260,1699,85308,3267,68231,3169,0,181,68231,3169,65343,2944,2888,935,17077,1695,262509,4094,210345,4981,0,181,210345,4981,199486,5103,10859,1756,52164,2929,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2684762,3217,1021699,12169,232961,6635,168356,6457,38,64,168318,6453,150551,5880,17767,2139,64605,4111,189481,7060,123916,5198,25,40,123891,5196,107708,4950,16183,1818,65565,4082,599257,9819,467845,8461,0,192,467845,8461,429594,8006,38251,2868,131412,6065,1663063,13158,1265787,14356,282,220,1265505,14373,1143569,14994,121936,5224,397276,7203,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,599404,2558,214499,5025,47527,3756,30202,2928,153,141,30049,2920,26249,2575,3800,1110,17325,1974,50265,3338,33311,2720,92,169,33219,2724,28789,2513,4430,1287,16954,2227,116707,4242,86883,3929,117,120,86766,3918,80076,3573,6690,1395,29824,2899,384905,5155,265402,5871,315,307,265087,5845,244692,5958,20395,2588,119503,4734,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6012895,5863,2047620,16119,479422,10451,337108,8629,675,427,336433,8634,301274,8277,35159,3145,142314,6154,397051,8819,252601,6565,288,341,252313,6622,222321,6031,29992,2876,144450,5712,1171147,14749,903446,12845,100,112,903346,12817,839067,11632,64279,4200,267701,8022,3965275,16498,2932570,20233,1079,509,2931491,20255,2699174,18571,232317,8392,1032705,15042,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2941777,5235,1080770,11823,262312,8240,181997,6621,1004,436,180993,6580,156171,5825,24822,2530,80315,4562,214692,7596,140755,6541,657,388,140098,6448,120730,6010,19368,2254,73937,4348,603766,10624,471607,10645,630,412,470977,10664,429401,9987,41576,3846,132159,5750,1861007,11860,1322546,12345,4035,993,1318511,12212,1195211,11652,123300,5935,538461,10725,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,196376,1654,70566,2592,20302,1799,16184,1709,56,71,16128,1722,15810,1691,318,232,4118,774,14596,1566,10870,1324,69,69,10801,1322,10596,1300,205,129,3726,748,35668,1724,29766,1665,13,21,29753,1667,29216,1697,537,310,5902,1223,125810,2752,102789,2963,429,275,102360,2908,99582,3075,2778,1026,23021,1668,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3425869,5454,1211993,12190,280164,7411,206327,6229,107,135,206220,6248,182991,6321,23229,2397,73837,3861,241533,6729,166883,5936,220,276,166663,5939,147316,5485,19347,2598,74650,4341,690296,10896,541596,11072,143,124,541453,11078,501589,10920,39864,3541,148700,4941,2213876,11377,1601722,15533,384,299,1601338,15588,1491353,14710,109985,4863,612154,10522,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1099489,2982,408493,5001,102837,3483,71545,3061,185,205,71360,3046,65779,2952,5581,1098,31292,1937,86324,3635,55327,3236,144,141,55183,3231,51008,3104,4175,824,30997,2264,219332,4888,165281,4588,349,213,164932,4599,154467,4594,10465,1141,54051,2772,690996,4924,466270,6524,769,346,465501,6565,436446,6340,29055,2216,224726,5297,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1169810,2574,391266,6488,96084,5023,63355,3990,0,193,63355,3990,56372,3756,6983,1653,32729,3285,80579,4456,50232,3679,0,193,50232,3679,43907,3434,6325,1528,30347,3228,214603,6021,163677,5496,0,193,163677,5496,150337,5115,13340,1890,50926,4039,778544,6421,566051,8227,227,255,565824,8239,511638,8408,54186,3801,212493,6174,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3772744,3941,1281695,10248,299799,6226,222992,5234,133,177,222859,5208,198954,5410,23905,2268,76807,4112,243681,6640,161876,6039,0,165,161876,6039,144747,5587,17129,2042,81805,3760,738215,9168,576271,8734,380,291,575891,8777,532995,8257,42896,2720,161944,5443,2491049,10073,1833732,13195,528,260,1833204,13198,1705759,13431,127445,6212,657317,9916,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,318406,1438,106876,3541,26055,2251,20637,2054,62,80,20575,2056,17971,2062,2604,832,5418,1181,18914,2126,13814,1888,0,200,13814,1888,12104,1752,1710,711,5100,1164,61907,2906,51848,2919,90,151,51758,2911,48275,2982,3483,1019,10059,1448,211530,3795,158624,4810,169,165,158455,4872,146903,4628,11552,1654,52906,3248,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1423414,3947,511757,8995,120109,4924,88424,4130,493,328,87931,4131,76174,4255,11757,2122,31685,3085,102430,5170,70805,4598,93,113,70712,4593,59829,4396,10883,1910,31625,2945,289218,8087,223006,7675,341,312,222665,7681,201274,7622,21391,2146,66212,3826,911657,9152,627921,10142,1183,631,626738,10167,566145,9959,60593,4305,283736,9229,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,230716,1699,85219,2679,23017,1938,17902,1748,41,71,17861,1738,16988,1784,873,336,5115,1076,18533,1662,14326,1365,43,67,14283,1361,13680,1373,603,293,4207,898,43669,1863,38627,1952,10,16,38617,1954,37138,1926,1479,519,5042,898,145497,2870,116227,3215,389,370,115838,3260,111572,3252,4266,838,29270,2137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1952978,4763,689816,9498,166248,6598,117276,5140,366,368,116910,5150,101495,4869,15415,2379,48972,3433,138582,6322,86233,4375,95,129,86138,4378,77122,4049,9016,1428,52349,3799,384986,7436,287112,7070,224,242,286888,7073,263238,7225,23650,2060,97874,4850,1263162,10117,863961,10504,928,524,863033,10462,788448,10254,74585,4229,399201,8111,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
