GEO_ID,C17012_001E,C17012_001M,C17012_002E,C17012_002M,C17012_003E,C17012_003M,C17012_004E,C17012_004M,C17012_005E,C17012_005M,C17012_006E,C17012_006M,C17012_007E,C17012_007M,C17012_008E,C17012_008M,C17012_009E,C17012_009M,C17012_010E,C17012_010M,C17012_011E,C17012_011M,NAME,C17012_001EA,C17012_001MA,C17012_002EA,C17012_002MA,C17012_003EA,C17012_003MA,C17012_004MA,C17012_004EA,C17012_005MA,C17012_005EA,C17012_006MA,C17012_006EA,C17012_007EA,C17012_007MA,C17012_008EA,C17012_008MA,C17012_009EA,C17012_009MA,C17012_010MA,C17012_010EA,C17012_011MA,C17012_011EA,state
0400000US25,1598867,12256,135819,5457,32544,2967,75407,4292,25853,2759,2015,792,1463048,11274,812247,10377,548389,8665,98976,4644,3436,1007,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,71693,3555,164342,5676,65988,4023,10661,1406,2169928,15432,1273495,10933,727538,11183,157942,5022,10953,1546,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,22551,1977,53704,3369,23922,2071,4108,802,1270151,9399,700073,6867,450193,7802,111914,4262,7971,1153,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,32048,2802,72591,4828,34746,3255,4125,1266,604110,8871,336491,6737,221771,7474,43253,3632,2595,984,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,42670,3059,92150,4993,37716,2952,5383,1243,1339312,11908,771715,9252,465840,8475,93611,4011,8146,1228,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,7098,950,12872,1665,5385,1064,1192,422,233103,5160,139461,4100,74153,2924,17355,1733,2134,690,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,7623,1079,23193,2048,10821,1578,1669,604,431258,6410,237082,4367,148947,4791,41952,2619,3277,655,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,15975,2171,42087,3778,19942,2535,3801,1179,569028,9141,306354,6545,208539,7506,49412,3636,4723,1044,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,4846,920,12361,2015,5208,1300,647,408,318656,6051,186537,4879,113097,3810,18316,1831,706,364,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,41779,3014,98867,4774,35206,3190,6522,1362,2029268,11090,1078443,9759,795478,11961,146331,5985,9016,1354,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,23289,2013,40498,3380,17796,1804,2464,718,417374,7998,236251,6516,147417,4732,30974,2688,2732,648,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,139577,5397,287225,7574,111106,4682,22840,2302,4027109,19840,2228958,14251,1500436,15254,274123,8664,23592,2025,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,72682,4515,181534,6075,67657,3455,9969,1778,2140388,16167,1209103,12322,791788,9966,130546,5256,8951,1538,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,2934,625,6440,1185,2526,444,442,184,163038,3810,93928,2809,55778,2707,11968,1690,1364,603,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,74120,3583,187087,6950,74403,4142,13471,2003,2564231,14280,1489093,12879,869670,12973,191663,6202,13805,1785,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,28799,2093,64338,2873,27970,1846,3941,817,832019,7593,465885,5619,297388,5142,63528,2683,5218,971,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,28866,2656,60260,4144,25472,2409,2604,824,847690,8772,496236,6755,287174,7649,58272,3647,6008,1335,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,73342,3479,161478,5663,60163,3439,9676,1690,2897430,15690,1719604,11238,980833,11358,182538,5533,14455,1442,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,5686,1205,12756,1709,4571,1100,697,441,233709,5060,135116,4113,84011,4014,13922,1949,660,372,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,40786,2921,89795,4912,34670,3350,4515,1120,1034275,12278,598599,9207,368818,8899,62916,4899,3942,1129,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,4315,674,8182,1192,4088,866,1192,357,188891,3737,107484,2856,62840,2778,17188,1738,1379,415,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,57182,3655,119128,5674,40999,3470,7413,1508,1416943,12805,817728,9929,500779,8741,91322,4816,7114,1199,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,175710,6070,423299,10821,233400,7410,42976,3868,5363810,23248,2679552,20708,2147738,16643,498038,12508,38482,4503,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,13831,1717,27199,3152,17852,2285,5177,1182,602602,7131,279377,4914,209385,6257,98333,4268,15507,1560,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,2221,548,7176,1144,2304,702,156,141,149021,3255,88596,2627,51367,2307,8864,1123,194,130,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,43961,3102,93513,4695,33324,2861,4232,975,1869392,14307,1016891,10229,711364,11192,132304,4960,8833,1396,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,35187,3112,81460,4794,32406,2922,7358,1478,1531375,14981,845730,10998,565131,9806,110211,5426,10303,1551,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,17282,1613,31685,2606,10257,1436,1700,918,410612,7533,259107,5679,128699,3985,21633,2086,1173,545,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,27780,2222,67373,3101,30078,2321,5233,1151,1331109,10318,766561,8279,450139,6158,105790,4319,8619,1272,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,2274,707,6644,1269,2527,731,980,472,134320,3718,76943,3079,43758,2414,12412,1655,1207,534,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,150704,5383,168616,6557,42670,3090,1745,655,531645,9801,325933,6997,188126,6609,17375,1747,211,203,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,45827,3377,98003,4332,33535,2983,3508,884,1053064,10642,615558,9009,369619,7693,63539,4034,4348,1060,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,1966,526,6525,1092,3183,770,868,274,153858,3775,75466,3205,60251,3097,15844,1957,2297,741,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,49675,3581,97293,4610,53510,3539,12156,1934,1348053,14877,761134,11491,462756,11258,113198,4547,10965,1689,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,26568,2687,58669,3466,21292,2158,4409,1066,647663,8295,377953,6819,223013,5506,43556,3164,3141,1048,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
