GEO_ID,B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,NAME,B24031_001MA,B24031_001EA,B24031_002EA,B24031_002MA,B24031_003EA,B24031_003MA,B24031_004EA,B24031_004MA,B24031_005MA,B24031_005EA,B24031_006MA,B24031_006EA,B24031_007EA,B24031_007MA,B24031_008MA,B24031_008EA,B24031_009EA,B24031_009MA,B24031_010MA,B24031_010EA,B24031_011EA,B24031_011MA,B24031_012MA,B24031_012EA,B24031_013EA,B24031_013MA,B24031_014EA,B24031_014MA,B24031_015EA,B24031_015MA,B24031_016EA,B24031_016MA,B24031_017MA,B24031_017EA,B24031_018EA,B24031_018MA,B24031_019MA,B24031_019EA,B24031_020EA,B24031_020MA,B24031_021EA,B24031_021MA,B24031_022EA,B24031_022MA,B24031_023EA,B24031_023MA,B24031_024EA,B24031_024MA,B24031_025EA,B24031_025MA,B24031_026EA,B24031_026MA,B24031_027EA,B24031_027MA,state
0400000US18,30837,199,33923,4500,31142,1060,55061,8954,35305,1329,40138,464,40985,1083,19943,628,41793,932,39275,2567,60722,1598,34541,3921,38059,1690,41260,851,31199,1225,32104,845,46736,1849,47000,22188,21046,962,30661,337,31238,786,30415,407,11670,284,16732,2252,11312,293,21350,852,41227,1036,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31656,229,33365,2359,32705,2047,45247,7017,36307,753,39553,989,41691,1388,20260,674,42300,1600,40024,2355,55548,5591,35109,4544,41227,655,41935,806,31000,3778,31903,952,45060,2090,51654,10968,21404,1008,29685,966,31139,1336,28813,981,10724,600,14588,3863,10378,575,23458,2204,50371,1339,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,31224,232,31933,690,30714,728,45304,6833,32235,1169,40385,923,37634,3235,21500,913,43143,2851,40837,1577,51650,1970,41065,3657,37571,1970,40877,2353,30827,1324,36771,1436,51073,1253,67029,30487,21441,1281,30436,585,31769,992,29284,1385,11137,535,15440,3509,10793,525,22174,1259,41715,1190,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30188,220,40465,2714,24358,3063,57773,5639,32114,759,37485,1092,36985,2179,19516,919,36459,1338,33615,3092,51285,4283,33074,3412,35627,1035,37236,1934,27441,3040,30901,1131,42387,2820,55349,23476,20721,1099,31427,485,32953,1906,30902,478,11520,387,15680,1457,11195,379,21628,788,39997,1187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,30801,262,51963,1900,30333,4810,60679,952,33654,3454,48975,2291,39841,2189,19058,844,42327,3135,41784,2088,46896,6104,33184,4579,34899,1945,39160,2378,29728,3516,33005,1470,46732,1904,41237,23740,22045,1134,31008,548,34766,1722,29100,1877,13601,599,19207,1885,12374,439,21631,830,40725,1155,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30573,364,30216,1959,29244,2636,42437,23053,34493,2423,41817,1463,38023,5728,21420,975,44512,4789,41118,2555,51188,3149,34050,4990,37445,2135,39064,3191,34806,6378,32297,2804,42758,3542,60462,104240,22468,3064,30618,598,31380,1047,30227,765,12735,1470,15334,4866,12472,1286,22180,2196,43430,3154,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42101,266,25942,4642,21300,3293,55740,7797,40571,910,52053,1855,45352,2503,22657,936,47149,1408,44066,2812,61775,3742,60008,4879,50563,918,52408,2354,44102,3308,56784,1512,73269,2154,59332,11776,27846,1690,40617,596,44490,1174,37330,1015,16901,725,22011,2059,16153,805,28945,2220,76051,1023,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,40567,233,30527,5919,27094,6273,59589,10153,42154,755,53195,2832,46284,1836,22746,1204,46357,1574,40875,1632,67103,5725,51816,2269,57348,3383,62202,1223,42370,1666,55369,1465,70749,1058,75844,8766,30635,830,40427,388,41626,624,39212,1060,16068,597,17274,2238,15924,630,25534,1407,57229,1826,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30927,171,25062,2117,21638,908,54135,11181,35586,696,45024,904,39511,1656,18057,748,41565,777,37365,1547,65343,4437,37244,2114,37269,721,41246,705,29391,2304,35253,1023,50329,1073,59095,13234,20335,789,31351,342,33283,1214,30682,381,11167,225,15360,1468,10654,236,19988,674,50269,624,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,35789,263,33882,2540,31649,677,71135,2268,40158,659,42285,660,45227,1882,22849,852,45123,1336,41623,880,62259,3456,42782,3277,48497,1388,51125,689,36308,1468,42138,958,55190,2337,68635,21368,25291,794,33541,872,33820,1410,33396,1054,13576,980,20845,1072,12186,478,25287,968,50475,830,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27272,330,31820,4780,22505,3918,55102,8110,28532,2880,31662,957,33783,4276,19552,975,38193,2074,36323,2620,45635,6114,35294,5598,31028,841,31650,943,26555,3269,28443,4119,43579,5061,22095,55144,20211,1382,30637,632,32505,1344,28806,1586,12331,539,22425,3256,10888,503,20601,992,33696,2170,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30440,166,28206,2655,25358,1859,50930,3807,36483,816,37216,802,38295,3131,20412,386,39462,2326,35908,1411,51075,1982,41393,2331,40277,872,42444,1545,30199,1384,33872,2136,47822,1875,67731,22065,21382,898,30720,350,32971,1014,29191,931,12383,450,15995,1727,12121,387,21525,810,38049,1471,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27451,737,32895,2793,26234,2185,61085,5088,32611,2573,35627,4306,33127,4523,19692,1373,42399,3609,40617,2327,61939,13650,31774,4726,36535,2030,38321,3067,32212,3924,31032,2045,41647,6229,41833,2050,19627,2150,27117,885,27077,2063,27138,1077,13839,965,17367,7130,13273,968,23877,2807,40988,1785,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31102,234,31874,943,31532,916,47302,7260,32023,502,35644,632,39558,2595,20884,674,50586,999,48160,4501,56122,3983,36621,1463,40140,1773,41600,1276,29386,3470,34213,2719,46517,2742,41542,8772,23317,1793,30966,706,35310,1517,28633,1591,11197,478,13425,3670,10916,467,21517,971,43300,2690,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31498,277,61480,1787,24512,6186,71465,4273,36569,1462,36776,2262,40241,5839,21550,648,36353,2341,32487,2371,66364,10764,41402,2039,37517,3040,41449,1643,30979,2469,31722,1023,43696,3827,31357,42627,24289,2497,37506,1551,40460,1285,36289,878,27345,591,29991,1418,26696,742,21912,1239,53086,3185,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37079,504,30153,7260,28311,6675,36160,724,39776,2821,47731,2252,51364,1506,23224,1901,49121,5166,41321,3122,71375,11020,42393,10867,46384,2027,50600,2417,35551,2616,50856,2350,66381,4879,67841,70360,25139,3409,37401,1509,36907,1928,37893,2053,15868,1150,20511,4472,15035,1508,24930,2384,49517,3848,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41738,245,25096,6287,20495,1741,49160,37629,42599,3103,52447,1399,46851,2452,23503,1197,46064,1535,41215,1194,75694,3742,62202,2327,65647,1676,76339,1590,41350,1112,52384,1233,70427,1296,72625,30319,29982,1531,42132,450,49204,1249,38761,1004,17981,898,21683,881,17068,538,25196,1088,66852,1469,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29185,797,39873,4873,24866,2328,51298,4723,27761,2458,39063,2013,35779,4957,19420,1591,41382,3178,34998,5419,59444,3713,32391,2995,33237,2543,34362,2995,30631,5658,40747,3593,58231,5358,54130,6978,22042,2107,30397,760,33448,2730,27420,1437,13558,1286,21873,1890,12092,559,18001,2139,43965,3190,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,36872,186,26000,1349,23642,1463,42408,6846,39395,1794,41336,461,42301,1197,21683,326,42413,1090,40541,647,67462,4470,56318,2040,54767,1921,65443,2380,40096,1314,48336,1468,61152,622,75277,20592,27654,1538,37661,563,42160,590,35774,362,17976,606,24365,1954,16858,359,22640,789,60312,709,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,30363,157,22332,1269,21507,776,40907,3306,28324,1280,35014,789,38519,2027,20908,458,41011,815,37134,1734,53921,4061,43316,3216,42816,1675,47182,1254,35691,1776,35395,907,52100,1103,66193,16719,20573,585,31773,319,32444,655,31293,436,12695,609,16960,1539,12265,408,21597,674,40595,605,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33064,1109,48024,4979,36678,2783,70446,6442,39713,2271,37912,1952,42138,1840,23104,1461,50541,1949,47389,6069,60750,13974,33195,9075,38105,2522,37442,2257,41644,7921,36442,5675,43542,4460,51667,26503,22154,3438,31540,624,36065,1622,30328,1141,11989,897,14587,6081,11582,838,25912,3101,45612,2732,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31453,145,31179,1551,25483,1929,49912,3726,36003,748,40734,342,40146,1171,20658,382,41524,667,39714,1525,53879,3141,36793,2538,40314,581,42313,980,31353,1023,34776,1282,49849,1754,48232,16012,21152,765,31643,307,35342,729,30660,365,11272,215,12011,753,11158,224,21286,527,47302,1408,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30261,198,42418,2824,24562,1747,52078,2985,30416,663,37233,891,37758,2658,20706,547,45026,1661,41595,874,50863,2753,35280,3544,32726,1675,35013,1659,30652,870,30878,754,42398,2782,52122,8827,21262,734,30063,670,31818,735,27933,1142,14040,687,20727,760,12345,501,21199,916,41234,611,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31014,280,23829,2565,23108,2448,36953,8424,35987,1286,41787,978,40233,2015,22407,804,45214,2628,40421,1935,60912,2768,38710,2230,40238,1488,46087,2759,27745,3518,35964,1130,49374,3166,45712,23833,20922,1093,31563,709,30327,1599,32091,870,14515,880,19125,2247,13831,915,21253,1230,50108,1407,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,33654,323,31092,1141,21925,671,51573,1222,38694,1105,42288,411,41083,927,20888,326,43114,1789,39806,1361,64209,4442,45311,2563,43191,996,46156,889,35354,1800,41085,499,52425,1158,57071,9797,25135,734,33907,547,38461,972,31986,253,12677,519,14722,2066,12441,381,22457,673,50000,991,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34483,1164,22636,9519,22056,5089,36519,200984,37451,3039,37288,1926,43458,5633,21264,1616,47458,7236,42521,6134,65234,7867,41405,1754,44849,3864,46564,4689,36623,5993,38422,3777,52151,3540,60410,41730,25474,3291,35690,1224,36647,2968,35136,2397,15955,1333,20260,7416,15607,1519,26801,1954,62494,6645,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30127,248,30727,5982,27459,7203,46725,42211,30420,859,37613,1230,36672,2548,20058,875,41455,1214,36827,2264,55624,3092,36425,2133,37453,1587,38904,2157,33227,4968,31431,869,46016,1622,39185,24437,21459,906,31896,578,34659,1783,30901,717,13171,939,19630,2402,12288,438,21624,905,37021,779,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30321,341,34610,4040,32031,1517,71312,22861,32316,1886,33715,2514,35829,2302,21831,1042,42075,2779,41213,2222,52294,10017,34324,5898,34486,2389,35797,1396,28317,5483,32316,3449,39249,4955,-666666666,-222222222,26589,2737,30230,870,30448,1482,30109,1619,12230,1269,18844,2615,11234,1494,25004,3553,36510,1149,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30297,179,21996,1945,19564,1706,43663,8223,30417,672,35832,638,36835,1751,20569,561,40810,749,37875,2006,52778,6015,37640,3490,37571,1473,40568,909,31280,1316,31813,844,48681,2984,49646,18550,21474,700,31991,375,33694,1410,31410,432,12435,546,20808,1775,11944,356,21156,686,39288,2105,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31401,121,50530,797,23640,1433,61376,905,30212,380,41936,505,41030,751,21394,288,41815,456,40888,499,50712,1371,42125,1314,40855,494,42353,787,35139,1562,37093,758,55026,1759,59894,8655,21412,432,32173,288,36525,748,30613,386,14002,337,17709,1555,13476,334,20656,370,43070,1092,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30047,497,50823,3355,26150,3325,61345,1099,33900,2833,36875,968,41300,1854,21156,662,40675,1003,38547,3050,56623,6004,30875,2897,39156,2404,40932,1310,34002,3350,31058,1309,45493,3313,61313,35263,20654,959,26709,722,26038,1525,27064,813,12181,630,11977,2170,12224,774,20210,2067,47272,1753,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,32108,508,21044,2129,20379,2419,45433,19505,36315,1660,40960,1656,37126,3829,20979,1507,41841,4315,34073,7426,71788,19344,41366,2740,39262,3070,45139,4383,30428,3268,36670,2665,45900,4740,25648,1833,22273,3840,32997,1306,34355,2081,32232,1079,16045,1270,12967,5982,16277,1304,23161,4653,50409,2463,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36996,235,27453,3049,21107,1576,60236,9249,33859,1578,42170,657,40931,1170,21399,495,44045,2595,40846,1005,60355,2442,52174,3101,47451,1820,51238,1293,40529,2135,59829,2206,76227,1088,71725,29219,24652,1412,35285,460,37759,901,32633,1007,14711,632,15974,1948,14476,617,27119,941,66990,2124,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,36086,260,22271,778,22030,707,57314,13305,41647,701,51290,818,40174,1473,24269,815,46504,1358,41897,861,68946,5687,49608,2633,41897,891,47308,2816,35292,2712,50147,1490,65250,2309,81722,12018,25538,1055,35193,591,34893,1451,35296,648,17026,577,21648,1291,16129,543,22064,818,55540,1080,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
