GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001EA,B08014_001MA,B08014_002EA,B08014_002MA,B08014_003EA,B08014_003MA,B08014_004MA,B08014_004EA,B08014_005MA,B08014_005EA,B08014_006MA,B08014_006EA,B08014_007EA,B08014_007MA,B08014_008MA,B08014_008EA,B08014_009MA,B08014_009EA,B08014_010MA,B08014_010EA,B08014_011MA,B08014_011EA,B08014_012EA,B08014_012MA,B08014_013EA,B08014_013MA,B08014_014EA,B08014_014MA,B08014_015MA,B08014_015EA,B08014_016MA,B08014_016EA,B08014_017MA,B08014_017EA,B08014_018EA,B08014_018MA,B08014_019EA,B08014_019MA,B08014_020MA,B08014_020EA,B08014_021MA,B08014_021EA,state
0400000US19,1504762,8296,28005,2591,257454,7340,659799,11963,348486,10178,139927,5933,71091,5182,789576,6265,15675,1625,115936,4770,351214,7153,187935,6283,78790,4038,40026,3187,715186,6081,12330,1574,141518,4538,308585,7102,160551,5263,61137,2851,31065,2498,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1373470,9406,24052,2848,260477,8896,588921,12397,311497,10095,126950,6758,61573,6049,736177,5920,12935,2130,121729,5823,324359,7607,171249,5630,69157,3986,36748,3737,637293,7359,11117,1518,138748,5265,264562,6880,140248,5924,57793,3592,24825,2822,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1825406,13199,44111,4486,368078,8989,796653,14654,410627,13424,146971,8390,58966,5786,954200,9422,23456,3170,163097,6159,432957,9471,221184,8351,79958,5020,33548,3321,871206,8676,20655,2205,204981,6347,363696,7264,189443,6942,67013,4078,25418,2962,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1953460,12033,63294,4246,488768,11967,858232,14976,386214,14262,116936,7565,40016,6698,1021252,8061,33628,2823,222512,6522,469094,9604,209148,7800,64562,5052,22308,4063,932208,8475,29666,2783,266256,8826,389138,8810,177066,8681,52374,4088,17708,3561,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,622899,7221,12709,1775,123130,5327,295327,8036,125937,5739,48583,4505,17213,2868,319929,4305,6493,1245,54407,3353,158218,4550,66469,3560,25034,2489,9308,1685,302970,4704,6216,1325,68723,3191,137109,4403,59468,3034,23549,2656,7905,1378,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2887545,12909,128310,6901,624050,12930,1166796,19460,604535,16062,252854,11516,111000,10271,1466898,8826,60412,4932,270478,7545,617180,12268,318766,10512,136503,7305,63559,6973,1420647,10433,67898,3741,353572,8677,549616,11266,285769,8502,116351,5580,47441,4307,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3210945,17576,189674,7697,766349,16286,1413851,20196,558160,16045,206393,11308,76518,7088,1635969,11491,92371,6030,359212,10278,742061,13192,292246,9210,108838,6449,41241,4213,1574976,11487,97303,4412,407137,9565,671790,10753,265914,8690,97555,6212,35277,3604,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4155666,18150,113914,5332,860843,12154,1828328,20230,876179,15590,338644,10675,137758,9355,2146780,11421,56219,3631,392086,7878,973297,11926,463962,9360,183555,6546,77661,5246,2008886,13785,57695,3614,468757,9089,855031,12828,412217,9372,155089,5827,60097,4900,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2702120,12624,58376,3561,483530,10353,1212536,17457,608858,13528,233311,8957,105509,6658,1411947,9059,31117,2487,216663,7049,650773,10099,328561,8073,123597,4865,61236,4456,1290173,8714,27259,2666,266867,6957,561763,9518,280297,7297,109714,5104,44273,3158,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1169570,11493,27118,2842,252642,8713,481338,11678,262118,10013,103218,8310,43136,5231,607272,8863,14490,1793,104184,5169,260122,7039,145139,6208,57984,4527,25353,3358,562298,7873,12628,1887,148458,6197,221216,7376,116979,5419,45234,4730,17783,2457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2703880,14780,75264,4857,563298,10922,1155350,19657,590268,15370,219061,9761,100639,7852,1388720,10765,38034,3136,251278,7607,611283,12083,314636,8224,119040,5744,54449,4639,1315160,10406,37230,3169,312020,7976,544067,10728,275632,8959,100021,5413,46190,3906,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,469389,5477,9528,1797,86023,4448,186101,6392,111655,5910,50931,4306,25151,3201,249818,3839,5279,1347,40445,2832,102448,3699,59313,3531,27921,2329,14412,1838,219571,3956,4249,973,45578,2661,83653,3988,52342,3286,23010,2401,10739,1767,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,934375,6432,18125,2297,167172,5752,408452,8848,215716,6844,83154,4841,41756,3697,496834,4399,9130,1525,75603,3596,223562,5615,118730,4494,46043,2861,23766,2485,437541,4591,8995,1221,91569,4026,184890,4554,96986,3421,37111,2651,17990,1970,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1213552,9813,45540,4016,286431,8645,529027,12435,237843,9857,81263,8035,33448,5039,654740,5663,24114,2689,144727,6209,287140,8282,133027,7141,45754,4765,19978,3389,558812,7135,21426,2617,141704,5557,241887,7290,104816,5087,35509,4137,13470,2165,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,665807,6728,12041,2124,114808,5669,315993,9690,143229,7225,57137,4562,22599,2993,346766,4214,6134,1335,54461,3602,167137,5466,75608,4303,30346,2753,13080,1858,319041,5059,5907,1272,60347,3889,148856,5601,67621,3868,26791,2526,9519,1517,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4094889,18994,274790,10514,922955,17201,1692566,23098,754849,13799,326638,14353,123091,10833,2163495,12240,151598,7121,453384,10907,913936,12917,401620,9533,175817,8626,67140,6627,1931394,13712,123192,6132,469571,10174,778630,13677,353229,7716,150821,7613,55951,5702,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,860055,10033,16834,3041,184471,6748,348162,10201,191595,8411,87932,6710,31061,3950,454248,6754,10223,2189,84526,4679,189814,6933,106212,5775,46665,4076,16808,2767,405807,6167,6611,1401,99945,4416,158348,5488,85383,4482,41267,3689,14253,1985,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8829257,26961,1990674,23777,2293431,26379,2743878,25144,1185378,21172,450353,15057,165543,10364,4572688,20291,980499,16293,1153014,17319,1475544,17103,632383,12716,240280,8751,90968,6115,4256569,17223,1010175,13311,1140417,15513,1268334,13519,552995,11722,210073,7806,74575,5157,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4217096,21900,112293,7121,888174,18303,1811616,26974,924409,20628,332086,15039,148518,11148,2201111,12806,61029,4714,400702,11347,978441,16385,499387,12933,176240,9301,85312,7177,2015985,14688,51264,3826,487472,11015,833175,14508,425022,11441,155846,7704,63206,4887,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,369516,3962,8511,1916,60163,3858,151587,5342,85452,4764,39544,4176,24259,3103,200743,3039,4228,1124,29131,2535,83530,3143,47476,3144,22177,2656,14201,1878,168773,2789,4283,1280,31032,2518,68057,3206,37976,2533,17367,2025,10058,1580,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5135077,19837,151484,6822,1053916,17222,2219327,26226,1117400,20766,413395,12395,179555,10059,2664508,14111,81945,4591,457482,10012,1195021,14756,604019,13448,227046,7469,98995,6124,2470569,16612,69539,4012,596434,12542,1024306,14945,513381,10390,186349,6705,80560,5315,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1662766,9438,31989,3021,352585,7685,731637,11394,352198,10996,135447,7022,58910,5328,900430,7110,17311,2347,169187,5349,405832,7293,197358,6310,75705,4369,35037,3496,762336,7664,14678,1626,183398,4819,325805,6993,154840,6091,59742,4078,23873,2342,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1687428,12259,60376,5691,361002,10236,727479,14121,344285,13228,135523,10766,58763,6641,891161,9503,32892,4134,172124,7486,389198,9680,186886,7433,77149,6737,32912,4070,796267,9016,27484,2998,188878,6052,338281,7098,157399,7419,58374,5066,25851,3306,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5743514,19719,291892,11656,1233965,17589,2450650,24384,1179707,22191,428819,14399,158481,9544,2994920,14464,143816,7974,572743,10818,1315796,14488,636628,12792,237861,9132,88076,5790,2748594,16124,148076,6168,661222,12216,1134854,13987,543079,11397,190958,6862,70405,4369,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,491379,7288,15972,2565,113983,6279,215268,7077,98018,6340,36589,4606,11549,2773,250830,4887,9430,2129,54097,4352,110943,4544,51681,3824,18668,2602,6011,1504,240549,5520,6542,996,59886,4029,104325,4883,46337,3563,17921,2359,5538,1447,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1968077,15056,49233,3872,440241,12992,853492,17243,419462,15395,150878,9328,54771,6128,1015293,10785,26197,2936,192862,7922,458480,11429,225670,8968,81199,5353,30885,3716,952784,9835,23036,2290,247379,8006,395012,9919,193792,8343,69679,4950,23886,3039,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,411533,5288,7655,1700,73708,3927,164209,5364,97521,4333,41697,3803,26743,3453,215674,3649,3709,799,33886,2553,86121,3300,53997,2571,22814,2368,15147,2100,195859,3866,3946,1273,39822,2663,78088,3164,43524,2553,18883,1847,11596,1605,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2756642,14999,55824,3951,564642,12285,1158818,17352,642361,18748,232561,11999,102436,6984,1453463,11093,28644,2573,253250,8453,628366,11318,350913,11562,131359,8327,60931,4455,1303179,11084,27180,2492,311392,7555,530452,8968,291448,9578,101202,5569,41505,3665,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11532430,30879,263893,11254,2555855,31855,5108563,43614,2415353,33568,882365,27433,306401,13789,6355707,21743,143536,8423,1262030,21238,2893063,26095,1374395,21669,499959,17048,182724,9730,5176723,24815,120357,6208,1293825,21224,2215500,26462,1040958,17819,382406,14603,123677,6916,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1287105,8453,23345,2828,210821,8772,523214,12388,309073,10723,149326,9799,71326,5785,720389,5521,12050,1742,108145,6067,304660,7899,172144,6800,83651,5654,39739,3652,566716,6723,11295,1804,102676,5519,218554,6956,136929,5931,65675,5241,31587,3253,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312621,4411,6495,1080,63451,3728,149927,4667,62029,3631,21536,2609,9183,1969,162210,2680,3857,955,29367,2188,79008,2855,33481,2270,11259,1541,5238,1098,150411,2966,2638,654,34084,2450,70919,2690,28548,1811,10277,1350,3945,1083,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3903701,18475,107867,7767,756693,15952,1582734,19670,908871,20987,374265,14304,173271,10721,2036587,12839,56882,5218,337672,9194,859892,12731,483093,11409,202296,8523,96752,6173,1867114,14120,50985,4353,419021,11054,722842,12253,425778,12156,171969,7490,76519,5882,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3149694,15316,90806,5271,632105,14141,1293611,16684,698689,16662,294171,12387,140312,9255,1702346,11548,50043,4148,307232,8899,717336,11075,387413,10403,160286,7502,80036,5340,1447348,10722,40763,3199,324873,8953,576275,9016,311276,8795,133885,6842,60276,4754,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,727261,9147,19669,2208,164361,6400,314764,9634,158134,7649,47565,4228,22768,3408,381033,5982,10465,1510,75966,3810,169020,6024,87186,4751,26073,2325,12323,2053,346228,5881,9204,1402,88395,4338,145744,5647,70948,4414,21492,2364,10445,1886,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2770497,10705,72910,4877,518997,10433,1279379,14161,598071,11778,212464,9340,88676,5727,1437030,7221,36366,2914,237920,6769,676706,8195,321743,7478,115929,5391,48366,3176,1333467,7967,36544,3183,281077,7082,602673,8324,276328,6569,96535,5083,40310,3021,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,282700,4668,3539,1100,52656,4445,108238,6263,65599,4101,31934,3607,20734,3424,153733,3411,1606,713,25283,2804,60508,4413,36301,2824,17094,2118,12941,2285,128967,3259,1933,738,27373,2711,47730,2994,29298,2269,14840,1998,7793,1466,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1051363,12562,45481,3652,331849,9254,447978,11553,167748,8702,40040,4979,18267,3490,561571,8844,23833,2521,163193,5797,245319,6593,95209,5355,22766,3126,11251,2504,489792,8196,21648,2206,168656,6716,202659,7594,72539,5003,17274,2585,7016,1652,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1959226,16823,40985,4021,401236,11101,795422,15498,455787,13040,184807,9442,80989,6862,1043258,10696,21747,2683,177993,8158,441873,9108,249606,7645,103478,5850,48561,4353,915968,10805,19238,2320,223243,6765,353549,9202,206181,7043,81329,4913,32428,3158,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,341395,5268,18831,1433,81370,4025,135848,6954,66078,5809,26385,4033,12883,2356,182874,4086,10311,1198,42530,2854,72204,4092,37269,3955,13320,1976,7240,1500,158521,3544,8520,833,38840,2397,63644,4059,28809,3081,13065,2446,5643,1404,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2701522,15679,79623,5389,661147,14084,1201264,18375,520905,14469,178998,10218,59585,5440,1447651,10790,43627,4111,319296,9750,661325,11689,288099,8534,103086,6709,32218,3316,1253871,11189,35996,2784,341851,8944,539939,10655,232806,8241,75912,5197,27367,3077,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1224415,10750,25184,2810,267978,7648,537129,12206,270596,11856,89454,7640,34074,4349,645568,6993,12232,1696,125396,5484,289486,8018,149833,6968,49289,4364,19332,2670,578847,7232,12952,1910,142582,4693,247643,6120,120763,6141,40165,4341,14742,2245,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
