GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001EA,B03002_001MA,B03002_002EA,B03002_002MA,B03002_003MA,B03002_003EA,B03002_004MA,B03002_004EA,B03002_005EA,B03002_005MA,B03002_006EA,B03002_006MA,B03002_007MA,B03002_007EA,B03002_008EA,B03002_008MA,B03002_009EA,B03002_009MA,B03002_010MA,B03002_010EA,B03002_011MA,B03002_011EA,B03002_012MA,B03002_012EA,B03002_013MA,B03002_013EA,B03002_014EA,B03002_014MA,B03002_015MA,B03002_015EA,B03002_016MA,B03002_016EA,B03002_017EA,B03002_017MA,B03002_018MA,B03002_018EA,B03002_019EA,B03002_019MA,B03002_020EA,B03002_020MA,B03002_021MA,B03002_021EA,state
0400000US50,626011,-555555555,616184,349,588138,351,6188,779,1910,665,8217,761,0,143,301,293,11430,1169,238,166,11192,1148,9827,349,7114,601,223,141,255,263,17,31,0,143,1048,445,1170,465,508,241,662,400,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8185867,-555555555,7497895,2927,5234502,2415,1549541,8258,15968,1615,466958,6228,5008,1689,12497,2706,213421,9432,8162,1977,205259,9355,687972,2927,426565,13017,26717,3771,7054,2187,2711,1091,0,192,174653,12204,50272,5135,25203,4222,25069,3860,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6897012,-555555555,6089416,-555555555,4927042,2712,239399,5736,84746,3900,504801,6544,38963,2600,8885,2913,285580,10084,5850,2060,279730,10123,807596,-555555555,475870,12363,9232,2324,10269,2164,4764,1348,2193,1215,246386,11037,58882,5716,29464,4083,29418,4408,Washington,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1855413,-555555555,1831692,1716,1721901,1156,60452,3250,2016,682,12057,1220,445,481,1114,700,33707,3186,626,414,33081,3119,23721,1716,16247,2156,854,889,620,495,116,204,272,444,3290,1579,2322,910,773,473,1549,734,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5726398,-555555555,5371999,636,4738842,1164,352680,4445,48138,2203,135516,3485,829,442,3096,1125,92898,6151,2943,1450,89955,5847,354399,636,228724,8842,6637,1725,4023,1216,299,226,237,292,93047,8663,21432,2662,12312,2150,9120,1881,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576412,-555555555,522096,642,487672,142,5311,1372,10328,1122,5520,1125,59,76,151,142,13055,1628,322,440,12733,1575,54316,642,36126,2868,409,491,2047,1573,117,190,19,36,11010,2486,4588,1502,1392,880,3196,1241,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3667084,-555555555,35676,4007,23542,2809,2571,848,108,128,2677,1262,98,182,1365,704,5315,1480,33,60,5282,1480,3631408,4007,2513123,23771,301718,12020,12935,3091,11046,2677,22,37,350575,15919,441989,15112,17540,2418,424449,14633,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4822023,-555555555,4636582,3237,3212468,3115,1267479,5000,22791,2312,58679,2991,1194,627,3926,1405,70045,5540,2318,1021,67727,5546,185441,3237,120903,6844,8685,2976,1345,942,0,184,164,197,48542,6340,5802,1530,3818,1326,1984,709,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,731449,-555555555,687763,509,460453,953,24615,1189,100602,3658,42358,2146,8007,899,780,945,50948,3865,539,460,50409,3851,43686,509,26098,2149,1592,962,1980,741,432,374,224,298,6016,1404,7344,1265,1939,784,5405,1209,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6553255,-555555555,4577151,-555555555,3730370,2003,264171,4476,262675,3849,185306,3855,10868,1676,7219,1876,116542,6982,5186,1489,111356,6638,1976104,-555555555,1433829,17751,22172,4286,27208,3452,5084,1416,1169,917,413683,17981,72959,6261,36855,4751,36104,4119,Arizona,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2949131,-555555555,2751266,944,2179168,1780,458695,2935,16106,1949,38877,1936,5221,406,2163,1824,51036,3602,534,420,50502,3589,197865,944,128783,5462,3487,1539,1379,744,571,521,0,184,56702,4882,6943,2254,3987,1379,2956,1689,Arkansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38041430,-555555555,23503769,-555555555,14904055,7593,2150453,14326,145112,6213,5047744,16238,137403,4057,83285,9189,1035717,22200,57330,5596,978387,21394,14537661,-555555555,8724490,58245,113270,8667,140230,10187,72610,5874,9309,1947,4829609,54572,648143,20445,335802,11948,312341,14434,California,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5187582,-555555555,4098840,-555555555,3599838,2504,204851,4746,29779,2513,144241,4177,4730,1150,7364,2300,108037,6568,2650,1097,105387,6399,1088742,-555555555,776835,16686,13441,2834,18170,3108,2841,1249,578,625,212201,13044,64676,6665,37070,4389,27606,4194,Colorado,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3590347,-555555555,3079700,-555555555,2512773,2534,339063,4092,6099,1048,146701,2292,2233,1568,10714,2689,62117,4737,4359,1328,57758,4781,510647,-555555555,292199,10344,27287,5007,5528,2151,1129,743,28,47,152709,10716,31767,4360,16677,3553,15090,3410,Connecticut,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,917092,-555555555,838279,-555555555,589642,1421,191258,2912,2543,470,30485,1570,101,97,4138,2245,20112,3258,983,713,19129,3291,78813,-555555555,49652,3696,5692,1800,325,345,147,179,43,52,19113,3657,3841,1597,2042,1221,1799,1082,Delaware,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,632323,-555555555,569597,-555555555,222975,786,308286,1489,1566,478,21717,1588,54,90,1659,721,13340,2381,1385,787,11955,2257,62726,-555555555,27682,3818,4938,2138,692,737,141,149,0,197,26742,4091,2531,1160,1269,885,1262,635,District of Columbia,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19317568,-555555555,14833367,-555555555,10966711,7126,2958587,11302,41291,3547,477131,6918,10245,3357,51896,6860,327506,13586,26385,4957,301121,12704,4484201,-555555555,3775805,22062,147212,12581,10180,2546,10921,2718,1364,772,407465,22101,131254,8600,62468,5854,68786,7164,Florida,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9919945,-555555555,9015602,3608,5460416,2425,3023619,10127,17070,3432,335167,6065,2458,853,18170,3881,158702,8888,7178,2577,151524,8995,904343,3608,532430,16102,39748,4975,7096,2677,1848,1187,424,306,279643,14584,43154,7188,19029,3154,24125,6503,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1392313,-555555555,1260570,-555555555,317032,544,24104,1518,2069,605,520824,10030,130717,4959,2760,1364,263064,11075,2480,984,260584,11068,131743,-555555555,30220,2757,1509,1017,1084,552,10839,2172,14691,3884,12739,2228,60661,4635,8672,2347,51989,4667,Hawaii,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1595728,-555555555,1410569,-555555555,1330942,1001,8263,1402,17157,1683,18757,2104,1686,614,1917,1000,31847,2651,497,354,31350,2658,185159,-555555555,127429,6780,496,358,3607,1370,1856,1299,0,187,44094,6398,7677,2490,2607,1126,5070,2174,Idaho,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12875255,-555555555,10775247,1920,8093687,3763,1825624,7721,12917,1623,612771,6001,3484,1526,16159,3126,210605,9443,10869,2311,199736,8910,2100008,1920,1264950,24074,27812,4063,13897,3262,5153,1594,747,436,715219,24772,72230,6308,46524,5113,25706,3895,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6537334,-555555555,6128434,1327,5289249,2878,590436,6613,12462,1436,107176,3763,1722,877,9667,2748,117722,7125,3244,1088,114478,7341,408900,1327,223754,9607,7735,1821,3833,1361,560,341,1102,1432,147823,9357,24093,2730,14981,2485,9112,2008,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3074186,-555555555,2913542,1481,2705704,1557,89449,3644,6729,1410,56038,2136,2189,736,3064,1137,50369,4292,1176,630,49193,4271,160644,1481,112243,5582,2211,928,1424,733,481,336,71,157,34606,4713,9608,2326,4737,1531,4871,1699,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2885905,-555555555,2570129,269,2234826,609,162574,4083,22793,2375,71374,2649,2155,1442,1204,638,75203,4948,1416,791,73787,4941,315776,269,234058,7193,4840,1836,3294,1126,447,262,108,115,56739,7206,16290,2612,8629,2009,7661,1518,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4380415,-555555555,4246380,1860,3760302,1815,340056,6013,6965,1224,55143,3007,2149,1098,4783,2029,76982,5820,1374,487,75608,5805,134035,1860,84315,5668,4528,1522,1176,883,254,194,0,181,33533,4605,10229,1890,6064,1572,4165,1297,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4601893,-555555555,4394257,928,2748748,2233,1472115,5296,22089,1794,71648,2376,2209,1073,10375,2957,67073,5734,2619,986,64454,5598,207636,928,142758,6140,11124,3211,3462,1426,568,386,0,193,38322,5804,11402,2259,4212,1221,7190,2160,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1329192,-555555555,1310741,699,1250688,432,13316,1637,7462,968,14396,1393,127,135,453,324,24299,2223,763,453,23536,2233,18451,699,13640,1117,298,235,604,401,18,27,29,46,2056,688,1806,571,445,323,1361,642,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5884563,-555555555,5374115,665,3166263,1649,1696151,7322,12471,1611,337959,4148,2324,1015,10096,2800,148851,8143,5356,1664,143495,8245,510448,665,251427,12002,24785,3641,4700,1801,1568,563,313,490,192883,12353,34772,5142,17520,2971,17252,3568,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6646144,-555555555,5972259,1080,5003798,4028,425654,5207,7210,1418,378962,3974,850,603,37684,4617,118101,6349,16324,2660,101777,5342,673885,1080,320098,11061,47873,5644,6020,1879,2300,926,50,80,231858,10931,65686,6636,19003,3316,46683,5956,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9883360,-555555555,9428442,615,7523647,2218,1375814,7283,49914,2705,247148,4162,1612,678,11165,2629,219142,9448,8375,1321,210767,9166,454918,615,316779,8772,12546,2493,6442,1513,945,490,217,175,82787,7610,35202,3318,17342,2476,17860,2425,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5379139,-555555555,5115114,630,4424944,1553,282628,5276,53113,1957,225697,3451,2276,990,4827,1523,121629,6596,3706,1390,117923,6619,264025,630,171750,6433,4537,1457,3117,857,1205,746,60,56,68536,6242,14820,2232,7212,1547,7608,1435,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2984926,-555555555,2904805,2453,1717214,1296,1119168,4491,11840,1331,23816,2441,399,306,2951,1291,29417,3190,605,423,28812,3192,80121,2453,51522,4146,4452,1911,751,548,107,232,0,198,19854,3715,3435,1203,1160,648,2275,1030,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6021988,-555555555,5800469,1600,4848758,2668,685914,5786,24778,2353,101081,3208,4480,1370,10174,2746,125284,6344,3510,1356,121774,6395,221519,1600,133241,5805,5717,1629,3222,1490,1099,708,0,177,60698,5803,17542,3378,10840,2634,6702,2062,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1005141,-555555555,973676,373,876782,396,3489,1041,62422,2055,6423,1140,1140,776,453,309,22967,2404,151,139,22816,2360,31465,373,19685,1739,116,189,2726,1125,19,35,43,76,6073,1366,2803,1055,1237,752,1566,771,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1855525,-555555555,1676641,494,1509066,1411,82713,3516,13662,1393,36372,1791,1149,1228,1689,1037,31990,3386,663,363,31327,3373,178884,494,125886,5182,2770,1462,2156,952,298,253,78,98,41065,4972,6631,1383,2876,924,3755,1132,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2758931,-555555555,2006880,-555555555,1455200,1000,219044,3954,25345,1751,204076,5008,17951,1640,3909,1542,81355,6477,2470,1108,78885,6381,752051,-555555555,467003,12444,8652,2146,6070,1983,3660,1523,490,387,233083,12546,33093,4542,16814,2883,16279,3304,Nevada,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1320718,-555555555,1280580,901,1212389,436,14610,1720,2179,714,29604,1863,191,193,1645,802,19962,2351,409,316,19553,2360,40138,901,29516,2400,1905,1760,142,123,139,247,0,181,4182,1386,4254,1645,1973,1073,2281,1067,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8864590,-555555555,7223191,-555555555,5134994,5384,1127146,6357,11535,1695,769054,5816,2283,1590,41595,6248,136584,7984,13015,2103,123569,8166,1641399,-555555555,976681,20898,80542,9418,10039,3086,6122,2037,323,281,481472,18439,86220,7772,43310,4869,42910,6126,New Jersey,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085538,-555555555,1105814,-555555555,827066,1054,37796,1673,180977,2431,26846,1821,1009,567,3913,1057,28207,3275,1771,701,26436,3186,979724,-555555555,672787,13298,5047,1520,11926,2479,868,538,422,468,251182,13566,37492,4177,23044,3227,14448,2963,New Mexico,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19570261,-555555555,16016575,902,11227534,5742,2820905,13291,44447,3478,1487288,7852,7049,2839,103439,10743,325913,12202,40789,4361,285124,10898,3553686,902,1539862,30854,225705,9988,28945,4691,11058,2635,407,254,1540610,27070,207099,12360,115345,9401,91754,8956,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752073,-555555555,8907177,1916,6292533,4146,2075668,8930,103792,2926,225603,4372,5465,2114,19220,4117,184896,9097,6898,1701,177998,8657,844896,1916,524908,17005,32240,5102,9488,2488,2124,811,103,128,236719,14684,39314,5457,23168,4420,16146,3149,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,699628,-555555555,682956,728,616194,315,10066,1654,36404,1644,6737,846,1190,1072,146,164,12219,2119,83,77,12136,2097,16672,728,9998,1190,136,167,897,594,0,141,0,141,3770,1113,1871,786,1395,796,476,330,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
