GEO_ID,B14006_001E,B14006_001M,B14006_002E,B14006_002M,B14006_003E,B14006_003M,B14006_004E,B14006_004M,B14006_005E,B14006_005M,B14006_006E,B14006_006M,B14006_007E,B14006_007M,B14006_008E,B14006_008M,B14006_009E,B14006_009M,B14006_010E,B14006_010M,B14006_011E,B14006_011M,B14006_012E,B14006_012M,B14006_013E,B14006_013M,B14006_014E,B14006_014M,B14006_015E,B14006_015M,B14006_016E,B14006_016M,B14006_017E,B14006_017M,B14006_018E,B14006_018M,B14006_019E,B14006_019M,B14006_020E,B14006_020M,B14006_021E,B14006_021M,NAME,B14006_001MA,B14006_001EA,B14006_002MA,B14006_002EA,B14006_003MA,B14006_003EA,B14006_004EA,B14006_004MA,B14006_005MA,B14006_005EA,B14006_006MA,B14006_006EA,B14006_007MA,B14006_007EA,B14006_008MA,B14006_008EA,B14006_009MA,B14006_009EA,B14006_010MA,B14006_010EA,B14006_011MA,B14006_011EA,B14006_012EA,B14006_012MA,B14006_013MA,B14006_013EA,B14006_014EA,B14006_014MA,B14006_015EA,B14006_015MA,B14006_016MA,B14006_016EA,B14006_017EA,B14006_017MA,B14006_018EA,B14006_018MA,B14006_019EA,B14006_019MA,B14006_020EA,B14006_020MA,B14006_021MA,B14006_021EA,state
0400000US40,3546269,3841,594239,13010,216581,8137,13981,1338,15371,1644,50620,3068,44334,3224,36673,2572,48784,3453,6818,1288,377658,9188,2952030,14328,724256,10089,48308,2925,39802,2271,161085,3963,156121,4618,155277,3724,134204,5041,29459,2926,2227774,10581,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3695662,4435,621832,20605,238148,11812,10119,1609,14146,2338,44100,4222,38414,3905,34819,3297,88990,6130,7560,1741,383684,13686,3073830,21725,707737,12806,44260,3233,37069,2697,141524,4142,149705,5878,154936,4577,140763,6521,39480,3252,2366093,16632,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11942318,5625,1596176,28544,573174,15499,32999,3774,28778,2812,112739,5541,112778,5342,110728,5093,145590,7054,29562,3130,1023002,18864,10346142,29170,2318515,18476,164926,4932,114031,5127,468900,8620,497339,10178,525203,6265,418059,8725,130057,5117,8027627,20435,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979338,2121,131511,8027,47393,4269,2874,1015,2121,736,7731,1614,10103,1550,8573,1297,13821,2296,2170,760,84118,5767,847827,8622,200693,5660,13321,1676,9388,1532,35226,2598,40460,2943,44157,2208,45418,3415,12723,2105,647134,6115,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4420419,4814,785820,20796,287513,11533,15474,2090,23353,2539,65322,4804,57290,4184,52982,4540,64940,4379,8152,1736,498307,13672,3634599,21369,851905,13046,49249,3497,48325,3737,175347,5589,182905,6716,181995,5912,170417,7433,43667,3055,2782694,15907,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,770835,1811,100097,4838,38211,2905,2831,724,2331,525,7778,1331,5210,958,6784,1195,12040,1943,1237,526,61886,3891,670738,5185,164360,3477,10676,1315,8290,1102,37007,1889,35918,2237,38237,1711,24973,2106,9259,1730,506378,5165,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6069414,5817,1063704,26444,374807,15279,21656,2421,22889,2337,88406,6369,79949,5448,71028,4860,75847,5478,15032,2613,688897,17353,5005710,26689,1154878,17904,68901,3382,59499,3685,238086,8282,245794,6337,261790,5900,223373,8926,57435,3709,3850832,18857,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24344790,13874,4239170,55683,1717281,27540,105266,5893,112806,6081,417149,11955,382246,11086,314207,9481,336007,11010,49600,4978,2521889,36686,20105620,54442,5461907,36883,343991,10563,297718,8154,1144928,14739,1176780,14725,1179523,15689,1084243,19086,234724,9378,14643713,37727,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2656442,4133,336031,17207,148765,9376,6800,1374,9605,1523,26876,2833,27232,3143,25589,3171,47479,4432,5184,1068,187266,10387,2320411,18083,755603,11989,52714,3066,40255,2768,165432,4925,164109,5395,150005,4658,152512,5711,30576,2832,1564808,13297,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584239,1210,67744,4273,25164,2741,1406,486,948,383,4646,794,3795,904,3857,826,9268,1440,1244,644,42580,2744,516495,4702,110941,3294,8225,978,4604,873,21564,1443,23921,1652,27715,1451,17439,1673,7473,769,405554,3674,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7639140,5809,880884,21979,323832,10608,16479,2407,16357,2022,64446,4142,56016,3958,55428,4418,96628,5307,18478,2768,557052,14052,6758256,22351,1733141,16612,111228,4658,84041,3838,337835,6297,356817,8832,361106,7668,360877,9229,121237,5217,5025115,18654,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6512424,5163,862109,28702,328114,15636,17178,2528,17035,2367,64034,5307,55189,4537,60180,4269,103476,6534,11022,1926,533995,17006,5650315,28773,1325918,19679,82222,3965,69013,3790,261167,7296,299830,8047,296545,6408,255365,8363,61776,4524,4324397,20332,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1740631,3447,303359,12397,98594,5953,5756,1243,4369,885,19669,2222,19569,2448,17289,1864,27517,3391,4425,1292,204765,8528,1437272,12814,292887,7199,16403,1967,14123,1909,63781,3509,63084,3826,66074,3087,54155,3338,15267,1790,1144385,9253,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5372597,4513,692737,16348,284164,10626,11925,1655,20872,2154,52395,4105,46311,4022,46087,2962,98039,5791,8535,1299,408573,10986,4679860,15919,1134553,9874,68295,3202,67773,3859,229598,5198,240557,5423,258923,4345,211783,6084,57624,3639,3545307,11101,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,539773,1944,66898,5813,28358,3314,2047,676,1198,435,5137,1154,4491,1403,4168,910,10383,1767,934,600,38540,3556,472875,6399,118029,4741,8586,1164,5752,977,24663,2062,24100,1972,25428,1665,23809,2538,5691,1142,354846,4313,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515730,4185,1558855,25575,495242,11334,33724,2818,24346,2577,108941,5549,109719,5812,106665,4646,104922,5626,6925,1471,1063613,18717,1956875,25662,477988,12702,24459,2809,19991,2413,79559,4070,91832,5130,99366,4824,135054,6134,27727,2461,1478887,18251,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4533845,4822,837400,19327,308698,10165,19255,2198,19889,2713,69470,4197,65645,4245,50542,4121,73191,5808,10706,2165,528702,13829,3696445,19047,866468,10791,47979,3481,42444,3285,178129,6707,188088,7271,200660,5511,169181,6125,39987,3455,2829977,16554,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,683213,1476,67121,4888,22441,2583,1664,452,1939,625,5630,1008,4475,970,4475,867,3566,961,692,381,44680,2932,616092,4738,168171,4906,9072,1285,8627,1353,34446,2294,35565,2282,35628,2284,33542,2969,11291,1811,447921,5284,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6152188,6073,1121134,23703,426799,13158,15335,2099,23830,2245,97775,4870,91034,5661,84472,5409,101053,6408,13300,2497,694335,15746,5031054,24442,1273697,16906,58189,4207,63790,3612,258196,8142,271637,7971,274728,6307,280191,9145,66966,3927,3757357,21798,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2754795,4063,533733,15763,200056,8904,15452,1961,14262,2175,47623,3330,40635,3526,32905,2880,44007,3693,5172,1455,333677,10582,2221062,15937,515273,11419,32878,2826,27425,2816,109343,5199,112738,5653,114647,4493,96634,6146,21608,2498,1705789,11922,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
