GEO_ID,C24080_001E,C24080_001M,C24080_002E,C24080_002M,C24080_003E,C24080_003M,C24080_004E,C24080_004M,C24080_005E,C24080_005M,C24080_006E,C24080_006M,C24080_007E,C24080_007M,C24080_008E,C24080_008M,C24080_009E,C24080_009M,C24080_010E,C24080_010M,C24080_011E,C24080_011M,C24080_012E,C24080_012M,C24080_013E,C24080_013M,C24080_014E,C24080_014M,C24080_015E,C24080_015M,C24080_016E,C24080_016M,C24080_017E,C24080_017M,C24080_018E,C24080_018M,C24080_019E,C24080_019M,NAME,C24080_001EA,C24080_001MA,C24080_002EA,C24080_002MA,C24080_003EA,C24080_003MA,C24080_004EA,C24080_004MA,C24080_005MA,C24080_005EA,C24080_006EA,C24080_006MA,C24080_007EA,C24080_007MA,C24080_008EA,C24080_008MA,C24080_009EA,C24080_009MA,C24080_010EA,C24080_010MA,C24080_011EA,C24080_011MA,C24080_012EA,C24080_012MA,C24080_013EA,C24080_013MA,C24080_014EA,C24080_014MA,C24080_015EA,C24080_015MA,C24080_016MA,C24080_016EA,C24080_017EA,C24080_017MA,C24080_018EA,C24080_018MA,C24080_019EA,C24080_019MA,state
0400000US18,3003089,16452,1570152,10721,1253588,9816,1191340,9952,62248,3905,87587,4363,68453,3602,45563,3616,26264,2587,88697,4188,1432937,11425,997217,11538,974797,11579,22420,2173,194097,5948,97587,4742,64593,4034,21518,2183,57925,3537,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1556772,8497,811812,6685,613354,7883,574263,7889,39091,2439,43169,3138,38952,2330,33123,2636,14816,1741,68398,3517,744960,6133,483871,7117,468334,7081,15537,2063,97385,3713,59012,3466,54247,2693,12639,1266,37806,2343,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1394404,8945,738520,6127,541425,6469,509951,6340,31474,1999,36290,2088,48503,3298,35297,2353,22433,2318,54572,2903,655884,7081,415374,7514,404133,7627,11241,1425,78435,3535,62439,3183,51977,3439,16973,2123,30686,1846,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1867958,12946,966734,9626,731965,10063,690978,10389,40987,2848,46887,3017,44760,2485,49394,3372,23426,1994,70302,3744,901224,8046,593182,9731,577581,9462,15601,1539,98533,4773,66298,4120,86029,4424,20558,2084,36624,2638,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2001905,11966,1037026,8168,801456,9025,755590,9439,45866,3413,39765,3150,57433,4248,43326,3601,23765,2306,71281,4582,964879,8779,647824,10942,627590,10973,20234,2042,84373,5176,85765,4945,84704,5107,20231,2080,41982,2884,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,646362,7376,330454,4642,228652,4595,209102,4669,19550,1946,25971,2237,19149,2052,11622,1300,8968,1372,36092,2526,315908,4676,186912,4253,179789,4193,7123,934,58974,3725,26692,2140,16748,1907,6256,983,20326,2372,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2937440,12096,1478001,8784,1008327,10486,940582,10611,67745,3850,98562,4439,82669,4703,51679,3319,159564,5194,77200,3566,1459439,9502,852249,10996,821046,10558,31203,2606,185769,6487,131118,4755,73552,4704,147437,4906,69314,4115,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3334794,16917,1683459,11170,1229698,11984,1162426,12017,67272,3482,149504,5452,90173,3886,60095,3604,35446,3154,118543,5240,1651335,11309,1047672,12470,1022897,12388,24775,2446,286184,7765,135782,5261,72974,3751,23300,1928,85423,4214,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4285132,17643,2202467,11913,1728941,12969,1620947,13133,107994,4072,131652,5168,97251,4322,70821,4199,37128,2782,136674,5490,2082665,13305,1428802,12971,1386531,12882,42271,2558,276082,7022,136890,4923,116155,4661,33728,2448,91008,3396,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2786812,12750,1446117,8992,1097141,9524,1016970,9755,80171,2837,105752,4653,71037,3927,46295,2203,25082,2086,100810,3624,1340695,8291,868922,8822,841666,8771,27256,1905,212107,5253,108782,3817,67783,3202,17119,1827,65982,2586,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193047,11401,614360,8946,449938,8185,421668,7984,28270,2692,26296,2561,31602,3286,39622,3191,23314,3046,43588,3222,578687,7620,371293,7634,359143,7525,12150,2068,46972,3465,41313,3650,74808,5066,19809,2851,24492,2237,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2764577,14344,1412046,10596,1057079,11538,998990,11881,58089,3720,91267,4690,71298,3828,49413,3660,34587,2667,108402,5284,1352531,10025,898027,9964,873006,9532,25021,2145,193330,5771,91681,4739,78528,4322,30283,2624,60682,2818,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,482710,5490,254671,3977,171424,4348,149687,4040,21737,1677,14931,1970,14292,1691,16099,1935,10930,1288,26995,2219,228039,3950,129967,4156,122355,4131,7612,986,29538,2175,20314,1920,18230,2103,10932,1541,19058,1900,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,956636,6513,503394,4315,366719,4944,342278,5043,24441,1995,26842,1781,28109,2207,22956,2195,12896,1711,45872,2908,453242,4530,292990,4573,283268,4629,9722,1185,58648,3054,39332,2246,26293,2204,10465,1567,25514,1755,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1230084,10093,659179,5984,530861,7210,506460,6991,24401,2315,16837,1837,35252,2736,18908,1835,19201,2251,38120,3490,570905,7075,439359,8466,426959,8258,12400,1699,24225,2296,45071,3519,23356,2437,11290,1519,27604,2356,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,692142,6544,357562,4285,266530,5336,251329,5205,15201,1929,20874,2083,19376,2424,9661,1564,9135,1512,31986,2739,334580,4768,207338,6049,201161,6149,6177,1174,51404,3078,36350,2698,13982,1795,6090,856,19416,2227,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4206029,18376,2204628,11637,1709429,13532,1585073,13842,124356,5063,106293,4622,130489,5154,77255,3266,49142,3758,132020,6137,2001401,13377,1401290,11790,1355801,11934,45489,3174,190068,6359,191386,6725,110038,4778,30997,2700,77622,3890,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870667,10003,456876,6925,305981,7441,289532,6857,16449,2097,23071,2383,33136,3749,27796,2315,31674,2919,35218,2897,413791,5966,241261,6129,230645,6409,10616,1358,43288,3014,37409,2939,44133,3014,21649,2095,26051,2119,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9099766,28186,4674799,21134,3385916,20220,3147035,19544,238881,8791,321441,8994,372559,10450,180739,5352,96879,4774,317265,8297,4424967,17200,2819792,19440,2726157,19574,93635,4741,579429,9959,488443,10858,227803,5741,69064,4308,240436,6914,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4268510,22575,2195970,13486,1666946,16883,1559945,15741,107001,5005,108740,5738,101274,5959,105250,5077,51709,4053,162051,6785,2072540,14589,1394139,15531,1347241,14950,46898,3534,203660,7496,139686,5811,192506,7720,43738,3046,98811,4250,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379029,3862,203665,2941,141605,3424,132123,3406,9482,1343,11608,1921,10112,1258,10634,1423,7834,1207,21872,1668,175364,2697,101799,3690,97964,3590,3835,865,26078,2578,15462,1583,14345,1841,6482,1105,11198,1322,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5285177,20143,2722689,14170,2103923,14600,2002168,15571,101755,4625,152959,6093,161854,6051,80162,4104,55859,3796,167932,5477,2562488,16936,1748155,17015,1708517,16744,39638,2859,326072,7082,223021,7060,112650,4590,45272,3285,107318,4917,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1694799,9730,909128,6550,665467,8104,624786,7969,40681,2767,36335,2223,43680,2558,46132,2663,42888,3077,74626,3552,785671,7704,518563,7836,501363,7803,17200,1534,69994,3586,52707,2983,78447,3832,27317,2217,38643,2192,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1738117,12065,911095,9534,678718,10027,629817,10246,48901,3229,55850,3233,48501,2955,34415,2943,19390,2303,74221,4345,827022,8717,516387,8211,493424,8089,22963,1951,106994,4663,69270,3828,54227,3590,14187,1476,65957,4140,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5931277,18541,3068951,13290,2327521,13779,2199258,14430,128263,4708,226890,7652,140394,5414,100939,4716,68508,4330,204699,5987,2862326,15418,1946841,16277,1902667,16108,44174,2752,459587,9640,187022,5210,111288,4577,49113,3354,108475,4624,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,512801,7563,258560,4857,191286,4824,181149,5015,10137,1363,18161,2132,13539,1644,9589,1372,8799,1545,17186,1768,254241,5728,164617,5469,160778,5287,3839,917,43556,3149,18835,1658,12040,1353,4661,1013,10532,1527,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2007569,14532,1025658,9915,782591,10177,737799,10120,44792,2828,42395,3390,47230,3008,53494,3298,30582,2761,69366,4677,981911,9821,671093,10241,655237,10003,15856,1718,81246,4229,64921,4589,99000,4454,23003,2553,42648,3451,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,426383,5368,223401,3590,153314,3805,138710,3745,14604,1693,15487,2102,13229,1622,8097,1156,8248,1323,25026,1581,202982,3914,122334,3784,117692,3728,4642,925,33233,2219,16452,1784,10686,1367,8674,1518,11603,1226,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2823508,15741,1476391,11536,1101416,13852,1051751,13402,49665,3227,74368,4667,84185,4397,47775,4040,45227,3769,123420,6214,1347117,10920,917901,12700,900959,13000,16942,1601,138920,5358,124772,4769,70042,4946,29113,2768,66369,3832,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11731417,29827,6417218,21806,4955722,25070,4725358,25415,230364,6825,237132,8886,323749,10000,218091,8781,169793,6937,512731,12766,5314199,25692,3647122,27531,3560246,27420,86876,4430,415168,11345,455457,12302,390564,11653,109829,6152,296059,10458,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1312966,8988,728821,5737,561123,7063,522960,7152,38163,2792,41330,3349,31124,2467,34654,2210,26625,2578,33965,2303,584145,7061,393917,7299,380755,7214,13162,1613,50894,2862,47605,3351,45744,3196,17270,2091,28715,2853,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,325960,4482,166962,2700,113238,3205,102730,3497,10508,1209,15001,1366,8412,1060,7599,1390,4019,741,18693,1539,158998,2908,86621,2622,81836,2731,4785,1047,33655,2348,14689,1416,7906,1000,3020,634,13107,1381,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3938818,17748,2023217,12771,1415229,14798,1327740,14264,87489,4269,109078,4592,110563,4881,67980,4000,196470,7341,123897,5894,1915601,14090,1197477,14204,1155547,14366,41930,2828,200051,6489,199899,7198,92976,4580,137756,5128,87442,4526,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204090,15366,1711925,11570,1272923,12942,1193465,13119,79458,4047,91056,4540,91991,4209,78877,4581,69989,4135,107089,4939,1492165,11195,940445,12008,903540,12144,36905,2828,172851,7086,108027,5092,127627,5128,44293,3155,98922,4931,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752314,9192,392874,6271,292770,6366,281999,6329,10771,1471,17503,1853,20183,2204,26698,2645,15022,1597,20698,2274,359440,5985,231733,6217,226319,6300,5414,1086,34297,2464,31606,2421,34491,2710,13793,1697,13520,1614,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2844814,11198,1468527,7503,1139803,9480,1074704,9644,65099,2830,80838,4141,77148,3509,59237,3151,19092,1583,92409,3052,1376287,8331,932142,9288,908328,9188,23814,2075,187088,5292,112097,4527,72649,3207,16572,1514,55739,3439,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,288852,4610,156084,3455,116869,3425,106885,3301,9984,1320,3783,760,11256,1937,8904,1368,4840,1009,10432,1195,132768,3129,76835,3221,72397,3376,4438,1058,12684,1681,15675,1587,12997,1797,3389,737,11188,1701,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1094779,12433,580243,8189,380536,8232,359077,8340,21459,2405,18279,2055,31508,2645,69222,4315,11070,1493,69628,3533,514536,8445,310429,8059,304501,8020,5928,1172,34389,2847,36113,3081,97393,5006,10381,1597,25831,2468,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2001628,16432,1054732,10928,792271,10823,746930,10925,45341,3332,44479,3184,60828,3883,46411,3479,40888,3485,69855,4108,946896,9834,630000,11631,614598,11326,15402,1906,87927,5044,79541,4582,75136,3669,30776,2701,43516,3023,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,351496,5687,187406,4461,116874,5148,109546,4931,7328,1265,14417,1684,13843,1433,13879,1672,15256,1754,13137,1583,164090,3202,83038,4178,79940,4051,3098,743,22987,2289,18562,1803,18192,1903,11495,1444,9816,1650,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2757652,15740,1467100,10631,1116874,11510,1051397,10906,65477,3986,65201,4332,90067,4952,54310,3813,45047,4183,95601,5699,1290552,11360,885344,10824,852435,10661,32909,2698,112339,5618,101706,5192,84203,5057,34649,2909,72311,4535,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1252225,10577,657067,6657,484789,7474,455807,7382,28982,2414,30381,2575,35819,3060,38029,2692,15780,1666,52269,3593,595158,7299,378968,8132,366343,7660,12625,1715,57239,3791,43673,3649,72881,4558,13758,1926,28639,2291,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
