GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003MA,B15011_003EA,B15011_004EA,B15011_004MA,B15011_005MA,B15011_005EA,B15011_006MA,B15011_006EA,B15011_007MA,B15011_007EA,B15011_008EA,B15011_008MA,B15011_009MA,B15011_009EA,B15011_010MA,B15011_010EA,B15011_011MA,B15011_011EA,B15011_012MA,B15011_012EA,B15011_013EA,B15011_013MA,B15011_014MA,B15011_014EA,B15011_015MA,B15011_015EA,B15011_016MA,B15011_016EA,B15011_017MA,B15011_017EA,B15011_018MA,B15011_018EA,B15011_019MA,B15011_019EA,B15011_020MA,B15011_020EA,B15011_021EA,B15011_021MA,B15011_022MA,B15011_022EA,B15011_023EA,B15011_023MA,B15011_024EA,B15011_024MA,B15011_025MA,B15011_025EA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029EA,B15011_029MA,B15011_030MA,B15011_030EA,B15011_031MA,B15011_031EA,B15011_032EA,B15011_032MA,B15011_033EA,B15011_033MA,B15011_034EA,B15011_034MA,B15011_035MA,B15011_035EA,B15011_036MA,B15011_036EA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039EA,B15011_039MA,state
0400000US18,1002109,15532,479345,9677,151294,6467,60690,4450,10471,1558,37162,3305,10452,1811,32519,2921,244253,6129,92391,4380,21187,2146,65852,3235,21142,1690,43681,3124,83798,3188,33573,2357,5889,1053,15530,1614,16721,1860,12085,1273,522764,9160,191674,5765,45651,3500,28964,2675,32079,2672,35373,2758,49607,3670,261328,7677,52327,3541,44028,3090,49815,3379,63456,3701,51702,3099,69762,3172,9045,1242,9861,1434,4082,930,31967,2097,14807,1575,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,536320,8167,255208,5004,82128,3436,35629,2402,4014,785,19136,2009,6013,939,17336,2094,126933,3996,49953,2800,7281,1119,33125,2405,14502,1506,22072,1857,46147,2008,16849,1487,2739,601,9614,1032,10056,1297,6889,833,281112,5539,104100,3623,25217,2364,12110,1466,19443,1827,18788,1846,28542,2145,136582,4058,24237,1727,19720,1857,24866,2323,40663,2303,27096,1897,40430,2280,4320,788,4262,704,2211,555,20681,1639,8956,1123,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,566242,8846,272677,5961,84818,3757,36997,3058,5225,1119,20022,2097,5912,1069,16662,1960,139556,4580,53192,2589,7632,1151,39658,2965,14815,1475,24259,2106,48303,1810,19595,1424,2270,579,10446,985,8841,1038,7151,880,293565,5200,99552,3387,23230,2118,13930,1522,18657,1752,18032,1582,25703,2402,150805,4768,28271,2116,22411,1919,31417,2177,39558,2162,29148,2159,43208,2256,6331,1045,4208,834,3746,757,19861,1518,9062,1074,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,639145,10339,299562,5941,94209,4139,38357,2891,4395,972,21526,2145,5159,1256,24772,2207,154432,4576,59052,3487,8970,1300,40975,3127,15607,1729,29828,2553,50921,2147,19628,1836,3355,830,11183,1340,8017,1104,8738,1066,339583,7002,122477,4650,30719,2802,17544,2010,22767,2086,19491,2204,31956,2462,173715,5076,34223,2246,28093,2572,30400,2346,42717,2740,38282,2482,43391,2488,5640,1017,3915,766,2913,694,23035,1851,7888,1079,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,660068,12482,302229,8689,98933,5162,39609,3487,8174,1602,21408,2435,3827,930,25915,2857,145908,5524,54904,3267,12170,1662,38306,3051,11458,1869,29070,2777,57388,2901,20572,1650,4328,966,12871,1586,11750,1517,7867,1220,357839,7300,131834,5092,33528,2797,21990,2217,26406,2874,16977,1985,32933,2519,175921,5252,28826,2150,30251,2723,31004,2434,49365,3199,36475,2740,50084,2775,5186,831,6235,1092,4908,1112,23950,2115,9805,1370,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,264729,7306,120475,4192,26130,2320,11113,1803,1791,649,5331,1159,1258,413,6637,1024,63417,3181,24520,2208,4260,981,12424,1463,5882,1023,16331,1605,30928,1654,12622,1252,1408,376,5380,879,4601,839,6917,1043,144254,4723,36435,2532,11748,1339,4857,940,5193,1071,4726,850,9911,1397,80354,3251,18591,1819,12839,1388,10186,1351,17474,1976,21264,1777,27465,2006,4953,867,3428,716,1604,471,9437,1170,8043,1066,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1466987,16003,691646,9503,207692,6796,107062,5090,8705,1469,38743,3175,7424,1100,45758,3634,362266,6646,184775,4959,17703,1999,78368,3552,17336,1922,64084,3498,121688,3019,62573,2354,5510,863,22802,1839,10455,1476,20348,1536,775341,10563,268067,6487,101068,4058,31183,3506,43963,3291,26980,2343,64873,3587,402628,7349,127519,4848,47285,3300,79108,3787,56927,3126,91789,4174,104646,3297,22421,1789,12013,1249,8142,1309,34515,2492,27555,2142,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1789945,17830,851295,10410,274252,7705,134587,5552,11171,2051,54712,4554,4433,979,69349,4220,432797,6970,207674,6365,16805,1981,98192,4260,19764,1948,90362,4041,144246,3380,66179,3147,7187,1018,29416,2253,12792,1407,28672,2076,938650,11139,335080,6700,127088,6148,32919,3101,56713,3568,26873,2378,91487,5015,481436,7179,150693,5063,64129,3586,74967,4015,73861,3938,117786,4130,122134,4422,27854,2048,14100,1350,6706,1015,38780,2515,34694,2371,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1723403,17340,829760,11174,229087,6694,98879,4786,14762,1722,53481,3192,14195,1744,47770,3179,441942,6981,193985,5593,29815,2185,117031,4540,31372,2645,69739,3249,158731,4048,64338,2926,10022,1185,32531,2036,26464,2163,25376,1983,893643,11113,293045,5657,83285,3450,36258,2694,56381,3175,46113,2624,71008,3363,467804,7942,106495,4646,72499,3393,97543,3920,92543,3206,98724,4228,132794,4714,17397,1576,19155,1788,9208,1077,55987,2716,31047,2121,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1195340,14238,575563,9133,180010,5470,73548,3755,9838,1534,47597,2889,9032,1362,39995,2529,299920,6593,125912,4641,17159,1949,76489,3466,23626,2049,56734,2454,95633,2797,39138,2003,5245,907,20261,1657,15319,1332,15670,1603,619777,8725,229409,4988,66440,3308,28831,2314,43566,2701,27936,2007,62636,3425,311284,6120,70116,3629,42410,2596,56731,3085,63553,3412,78474,3451,79084,3044,10034,1180,12703,1339,4333,885,34966,2421,17048,1654,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,395016,10613,173723,6108,49275,3131,16551,2064,4244,1221,13690,2154,3692,983,11098,1750,85220,4657,25726,2245,8947,1795,26043,2524,10703,1517,13801,1776,39228,2498,13989,1619,2648,776,9957,1382,6987,1064,5647,985,221293,6538,74352,4072,15860,2697,12888,1754,13707,1930,15244,2226,16653,2262,114650,4670,16627,1959,19044,2430,22212,2276,34796,2412,21971,2558,32291,1807,2937,671,3086,748,2369,607,17555,1684,6344,1032,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1062670,13756,499297,8195,151915,5638,58227,3333,7081,1122,37846,3052,11766,1535,36995,2711,255798,5553,97437,3985,14582,1619,72646,3821,20552,2194,50581,2659,91584,3510,37475,2548,4612,921,21559,1575,13355,1759,14583,1513,563373,8608,201717,5271,51743,3396,25435,2201,39016,3109,33373,2675,52150,2844,286572,6597,53012,3672,41766,2994,58652,3593,73037,3655,60105,3573,75084,3372,10667,1471,9811,1364,6095,1134,34214,2319,14297,1571,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,201929,5829,97839,3609,24744,2251,12979,1707,1937,701,4178,1095,1506,603,4144,897,49072,2433,22491,1770,2956,763,8950,1397,6443,1229,8232,1271,24023,1554,10925,1176,1634,519,3951,770,4233,774,3280,711,104090,3611,34077,2349,10794,1622,4585,1065,4342,975,5438,932,8918,1418,52726,2693,12889,1563,7732,1165,7106,1062,12644,1525,12355,1392,17287,1233,2364,602,2676,699,1143,420,7348,905,3756,725,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,349662,5968,165677,4343,54510,2499,19954,1766,3566,963,14643,1551,4513,940,11834,1392,84512,3051,31517,2214,4340,726,24320,2052,8571,1145,15764,1521,26655,1689,10308,1237,1620,499,5420,801,5595,814,3712,676,183985,4015,70140,2912,19041,1691,9643,1418,11871,1404,12685,1263,16900,1520,91094,2977,14284,1384,15527,1478,17221,1471,26624,1935,17438,1394,22751,1872,2618,602,2288,506,966,368,11887,1409,4992,907,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,411797,8634,209461,5479,58506,3361,21391,2297,3904,989,15102,2137,3467,816,14642,1837,100316,4063,37005,2302,7056,1555,27929,2456,8046,1280,20280,1677,50639,2476,23121,1853,2514,663,12823,1721,5726,1019,6455,906,202336,6125,69900,4216,19904,2318,8827,1699,14961,2248,7683,1551,18525,2478,100008,4203,23062,1885,15489,2040,22236,2872,19027,2048,20194,1820,32428,2368,6044,1216,5333,914,4313,953,9731,1386,7007,1251,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,317891,7608,151384,4620,37509,2230,18031,2168,2002,766,7116,1313,1014,441,9346,1491,84313,3424,38344,2677,4571,960,20316,2071,5829,1031,15253,1502,29562,1745,13932,1477,1336,408,5464,999,2245,507,6585,1075,166507,4485,46784,2715,14856,1610,4969,921,8774,1574,6429,1121,11756,1526,95543,3653,22261,1958,12227,1449,19703,2120,18160,1577,23192,1998,24180,1808,5481,863,2785,600,1888,636,7086,1019,6940,1199,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2192183,18882,1059821,12413,319057,7416,142234,6410,15502,2182,79598,4486,11537,1643,70186,4079,565748,9163,257442,6148,26089,2472,156034,5297,28724,2243,97459,3919,175016,4547,79899,3504,7317,1045,41136,2740,16812,1781,29852,2237,1132362,11059,395938,6614,131459,4891,38725,2736,82691,4530,48583,3934,94480,4451,591462,8434,166041,5284,76698,3683,109999,4844,102025,4674,136699,5684,144962,4463,30167,2278,19632,1969,9606,1453,51533,2924,34024,1865,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,355288,8260,170782,5519,40982,3447,18936,2258,2640,990,6854,1636,3038,918,9514,1691,87235,3694,40610,2989,5243,901,16296,1864,8261,1571,16825,1854,42565,2051,19552,1680,1479,508,7631,1055,5034,821,8869,1276,184506,5586,50565,3158,16282,1693,4789,1029,9856,1736,7805,1478,11833,1625,97451,3662,24449,2161,12347,1769,13593,1739,24602,2640,22460,2202,36490,2100,7427,1227,3809,834,3237,759,11656,1242,10361,1421,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4443762,27757,2069311,14224,716382,9329,288898,7441,35039,2725,167618,7370,31979,2725,192848,5814,1010461,11697,421596,9079,60892,3590,238165,6936,60000,3471,229808,5962,342468,5279,151692,4683,18892,1692,62111,2974,36431,2227,73342,3954,2374451,19839,914760,11477,275742,7861,87288,5337,169405,6380,107900,5397,274425,8776,1126765,13649,299433,6887,145302,5998,190649,7035,192518,4998,298863,7776,332926,7066,71307,3605,40816,2615,23237,2472,110315,5265,87251,3804,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
