GEO_ID,C16009_001E,C16009_001M,C16009_002E,C16009_002M,C16009_003E,C16009_003M,C16009_004E,C16009_004M,C16009_005E,C16009_005M,C16009_006E,C16009_006M,C16009_007E,C16009_007M,C16009_008E,C16009_008M,C16009_009E,C16009_009M,C16009_010E,C16009_010M,C16009_011E,C16009_011M,C16009_012E,C16009_012M,C16009_013E,C16009_013M,NAME,C16009_001EA,C16009_001MA,C16009_002EA,C16009_002MA,C16009_003EA,C16009_003MA,C16009_004MA,C16009_004EA,C16009_005EA,C16009_005MA,C16009_006EA,C16009_006MA,C16009_007EA,C16009_007MA,C16009_008EA,C16009_008MA,C16009_009MA,C16009_009EA,C16009_010MA,C16009_010EA,C16009_011EA,C16009_011MA,C16009_012EA,C16009_012MA,C16009_013EA,C16009_013MA,state
0400000US29,5472279,3950,848976,18530,774332,17380,38864,5048,14527,2869,11889,2160,9364,2754,4623303,19529,4367835,18792,96952,6367,82514,6073,57609,4011,18393,3561,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,923031,1418,138557,7106,130231,7064,2658,785,2528,1003,538,420,2602,936,784474,7221,753748,7274,11425,1801,10083,1701,3637,853,5581,1376,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1671046,1898,207082,9390,160346,8535,31414,4216,4105,1819,4478,1307,6739,2421,1463964,9888,1322354,9914,93383,5452,22544,2387,20544,2460,5139,1441,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538408,3102,397730,16659,239396,12053,134467,9279,6140,1368,13346,3476,4381,2089,2140678,17235,1528986,15903,403063,12205,59353,5364,130431,7605,18845,3882,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1215712,1492,116855,9495,103729,8000,5953,2780,4374,1796,1240,622,1559,1502,1098857,9420,1015052,9445,18642,3110,44355,3937,15648,2669,5160,2028,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8170386,2636,838487,19739,478701,16344,253579,13008,59230,5081,26862,3772,20115,3555,7331899,20056,5188550,28468,1039926,16900,647795,19490,355159,10615,100469,9048,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1903397,1900,378254,12611,209412,10798,127507,8747,3071,945,2263,824,36001,2892,1525143,12761,1021964,12592,400639,10956,23038,2747,16696,2013,62806,3841,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17916882,3242,2732619,33706,1492104,26394,705456,19447,297609,15578,169386,11491,68064,7487,15184263,33329,10929414,37656,2002690,24819,1344405,24218,698037,18519,209717,14034,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8895701,4294,1531206,29826,1262138,25800,217565,12712,17636,3811,21373,3542,12494,3387,7364495,29355,6636132,28289,448334,15135,131616,8315,118211,6695,30202,4741,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,630580,874,68431,3815,60788,3746,1612,731,2407,770,791,550,2833,1200,562149,4188,532750,4583,8370,1169,14371,2384,3536,1101,3122,1450,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10549267,4110,1630583,25825,1481197,25865,63335,5287,36526,4659,19745,3118,29780,5367,8918684,25750,8363974,26710,176226,8021,227548,9743,95392,5610,55544,6730,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3443282,2427,565164,12710,483505,12695,63879,5204,5723,1473,7363,1548,4694,939,2878118,13275,2626006,14271,165564,5655,25990,3115,39041,2699,21517,2886,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3598569,3125,595501,19917,468674,17361,93484,8223,9647,2390,15417,2683,8279,3349,3003068,20850,2599537,22587,215747,8411,81753,7214,91439,5188,14592,3080,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11642317,3176,1530907,27524,1255247,25616,159745,7957,63949,6285,38138,4518,13828,3636,10111410,27524,9151032,29574,369382,9996,374223,13295,166195,7837,50578,5639,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,954804,1148,125647,7741,81128,6543,32852,4328,6395,1514,3542,1124,1730,1060,829157,7846,672339,8319,75046,5336,59840,4897,15421,1894,6511,2016,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4293278,2916,744903,19728,680709,18692,50714,4703,7539,1882,4401,1390,1540,797,3548375,19905,3315848,20995,137896,7018,54860,6146,33226,3243,6545,1870,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746645,1171,95002,4558,82287,3950,4065,1410,1651,560,450,331,6549,1407,651643,4694,617690,5020,9763,1603,10557,1778,5081,1500,8552,1757,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5901919,3564,1015573,24921,904870,23188,76321,6695,13655,3567,9162,2106,11565,2967,4886346,25086,4600252,24723,154323,8305,65677,7275,46461,4111,19633,3782,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23545402,6642,4014390,51195,1992232,33308,1847570,37277,59745,7008,77678,7466,37165,7843,19531012,50236,13221066,55763,5198348,45477,433106,15718,545649,14236,132843,12037,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2550692,2743,317877,16053,219562,11232,71739,8431,8729,2123,12240,2620,5607,1642,2232815,16714,1956609,14392,182635,9018,40553,3464,41854,3885,11164,1506,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570919,939,65572,4046,61631,4038,912,434,1689,597,669,520,671,711,505347,4331,478951,4497,4969,1047,15654,2141,4131,937,1642,1122,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7434303,3967,844994,20745,698920,16562,77554,8730,24430,3938,23785,4459,20305,5072,6589309,21303,5572879,23650,424955,10309,250374,9699,247378,9015,93723,8970,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6330788,2911,824819,27516,576794,19724,136675,11210,33305,4676,54099,6154,23946,5313,5505969,27501,4533147,28654,403481,13331,213378,12894,309462,9436,46501,5160,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1698163,2606,290942,11684,284433,11449,2909,833,1208,435,1552,645,840,732,1407221,12262,1374459,12819,14274,2419,10345,2023,5090,1044,3053,1326,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5228702,3144,663800,15999,558976,14781,64672,5607,17330,2859,18093,3140,4729,1538,4564902,15661,4207205,17224,180843,6617,92553,6364,69958,4319,14343,2349,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,524181,1383,64021,5389,56988,4947,4773,1831,1008,473,331,415,921,673,460160,5940,427417,6128,23772,3175,4604,1226,3171,1055,1196,569,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3426110,1432,1502849,25248,75691,5707,1425568,25405,831,534,650,719,109,153,1923261,25389,108170,7414,1811119,24661,2709,998,1154,750,109,183,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4409845,3020,798122,18281,737456,17707,46241,4803,5921,1458,5670,1714,2834,1726,3611723,18550,3445895,18671,97398,5348,33799,3451,27238,3402,7393,1962,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,662359,1176,63561,4558,47728,4082,2872,1538,1134,608,3700,1452,8127,1124,598798,4521,504315,6801,20548,2778,12832,3039,36394,3191,24709,2545,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5972732,2893,1065323,22178,602902,17140,376603,16362,15362,2453,20984,3799,49472,3702,4907409,21894,3757034,25091,858824,19863,110786,8239,93864,6126,86901,4799,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2677261,2456,508478,14664,460655,14979,41456,5491,2273,856,3254,1412,840,760,2168783,14551,2031464,16178,93643,6403,18751,2285,19459,2165,5466,2488,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
