GEO_ID,B12501_001E,B12501_001M,B12501_002E,B12501_002M,B12501_003E,B12501_003M,B12501_004E,B12501_004M,B12501_005E,B12501_005M,B12501_006E,B12501_006M,B12501_007E,B12501_007M,B12501_008E,B12501_008M,B12501_009E,B12501_009M,B12501_010E,B12501_010M,B12501_011E,B12501_011M,NAME,B12501_001MA,B12501_001EA,B12501_002MA,B12501_002EA,B12501_003MA,B12501_003EA,B12501_004EA,B12501_004MA,B12501_005MA,B12501_005EA,B12501_006MA,B12501_006EA,B12501_007EA,B12501_007MA,B12501_008MA,B12501_008EA,B12501_009EA,B12501_009MA,B12501_010EA,B12501_010MA,B12501_011MA,B12501_011EA,state
0400000US18,5218923,3385,2542270,3365,843285,10027,1698985,10177,52902,4086,1646083,9543,2676653,3016,726927,10135,1949726,9907,51238,3150,1898488,9412,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2472319,2240,1215553,2362,382333,6725,833220,6705,23146,2331,810074,5993,1256766,2543,318365,5035,938401,5187,22021,2020,916380,5127,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2281272,2255,1127129,2777,352894,6277,774235,6304,25398,2422,748837,6310,1154143,2389,289368,5848,864775,5339,24382,2170,840393,5142,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3530921,2571,1720998,3055,539738,7852,1181260,7995,33599,2851,1147661,7400,1809923,2829,441056,7084,1368867,7711,34763,2761,1334104,7129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,1771878,3292,668775,7762,1103103,8383,31969,2839,1071134,8174,1891654,3170,594189,8829,1297465,7965,31961,2977,1265504,8088,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,538918,1691,161676,4218,377242,4307,8207,1181,369035,4161,572904,1456,142692,3565,430212,3745,8860,1412,421352,3748,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,2283540,2041,849000,9505,1434540,9481,40222,2792,1394318,9149,2490202,1916,817345,11141,1672857,11401,39719,2827,1633138,10831,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,2633255,1961,1016940,10353,1616315,10131,41539,3258,1574776,9834,2864885,1938,960603,9324,1904282,9100,40910,3174,1863372,8874,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,3903780,3370,1397772,12553,2506008,12024,63050,3632,2442958,11089,4127138,2744,1216379,9369,2910759,9376,62432,3377,2848327,8984,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,2128478,2890,730632,7863,1397846,7375,37936,2273,1359910,7410,2186951,2529,618111,6901,1568840,7014,37796,2430,1531044,6863,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,1126405,2978,405014,7684,721391,7924,19301,2327,702090,7955,1233574,2826,383857,7564,849717,6901,18861,2591,830856,7136,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,2353637,3931,775598,9165,1578039,9702,48435,3231,1529604,9071,2503002,3702,675076,9009,1827926,9583,46710,3149,1781216,9161,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,409851,1741,129043,4013,280808,3772,8100,1335,272708,3675,411836,1429,97860,3093,313976,3127,7917,1270,306059,3171,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1465286,1438,723059,1533,240484,4835,482575,4911,12062,1538,470513,4652,742227,1484,192087,4683,550140,4904,12558,1319,537582,4776,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2204567,1038,1106923,1454,398862,7633,708061,7605,23591,2851,684470,7066,1097644,1466,312613,6422,785031,6449,23158,2615,761873,6324,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1098030,1607,536129,1767,175494,5396,360635,4937,8135,1367,352500,4807,561901,1726,149351,3784,412550,4153,8721,1361,403829,4104,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7196853,1468,3470727,2067,1297728,10779,2172999,10832,50601,3976,2122398,11188,3726126,2062,1151256,10777,2574870,10386,49340,3956,2525530,11057,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1654214,1986,813641,2404,293989,6062,519652,5440,15654,2105,503998,5297,840573,1945,253816,5861,586757,5605,12972,1879,573785,5897,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16062969,2436,7693458,4097,3159656,19468,4533802,19068,121945,5810,4411857,18822,8369511,3162,2951737,16827,5417774,17053,116787,4943,5300987,16327,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7840375,4317,3777517,5045,1285644,11482,2491873,12850,69417,4464,2422456,12473,4062858,3941,1123288,11510,2939570,10433,68943,4559,2870627,10681,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569837,1064,290980,1205,104080,3723,186900,3663,5857,1143,181043,3455,278857,1290,75246,2834,203611,2824,5146,1020,198465,2519,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9351828,3177,4522537,3583,1549927,13175,2972610,12624,74250,3959,2898360,12076,4829291,2927,1369638,11974,3459653,11696,76355,4076,3383298,11913,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3026600,1666,1486394,2078,460031,6269,1026363,6282,33303,2408,993060,6549,1540206,2087,372220,5066,1167986,4870,31607,2386,1136379,4467,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3185235,2171,1564026,2459,527989,7708,1036037,7781,25415,2301,1010622,7905,1621209,2527,434057,6429,1187152,6524,25860,2392,1161292,6331,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10519780,1904,5081824,3231,1846843,12545,3234981,12457,75192,3914,3159789,12462,5437956,2777,1646017,12602,3791939,12394,72439,3762,3719500,11999,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872769,752,416431,1086,163962,3974,252469,3849,4885,1105,247584,3936,456338,1009,146902,3547,309436,3459,4561,1105,304875,3500,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3818052,2664,1833320,2910,634399,7786,1198921,7932,37350,3728,1161571,7788,1984732,3100,583658,8018,1401074,7415,36421,3785,1364653,7115,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,662015,1193,330119,1568,112651,3245,217468,3380,6732,1011,210736,3150,331896,1498,89401,3699,242495,3386,6999,1232,235496,3034,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5216402,3336,2512605,3567,808819,10293,1703786,9709,53883,3524,1649903,9416,2703797,3404,713167,10385,1990630,10384,52864,3131,1937766,10031,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20202653,5368,9953055,7374,3469917,23903,6483138,22636,204130,8025,6279008,21891,10249598,6903,2914409,19329,7335189,20368,198297,6881,7136892,19293,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2100869,1366,1048088,1685,340438,6576,707650,6888,30116,2987,677534,6812,1052781,1569,279786,5489,772995,5090,28994,2890,744001,5153,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525211,837,256714,1026,86346,2460,170368,2515,2727,574,167641,2620,268497,947,75169,2121,193328,2312,2280,489,191048,2364,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6642567,3280,3227240,4134,1122846,13395,2104394,12555,61226,3762,2043168,12537,3415327,3966,987200,11399,2428127,11730,61522,3721,2366605,11934,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5576731,2245,2762858,2432,942136,10652,1820722,11191,55258,3583,1765464,11193,2813873,2415,768444,9867,2045429,9782,52601,3810,1992828,9784,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1535612,1651,749711,2264,232165,4846,517546,4816,13475,1802,504071,4678,785901,2046,188180,5268,597721,4734,13209,1766,584512,4790,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4634334,2460,2284469,2885,781943,9263,1502526,9198,35267,2429,1467259,8763,2349865,2373,665400,7446,1684465,7162,36582,2608,1647883,7415,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461254,1243,233110,1641,70774,3302,162336,3562,6504,1283,155832,3310,228144,1461,54550,2647,173594,2566,6473,1294,167121,2682,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2978546,394,1402866,1978,587937,7168,814929,6878,11927,1965,803002,7029,1575680,1984,550748,9095,1024932,8958,12701,1933,1012231,8869,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3886060,2566,1858893,3124,599765,9074,1259128,8699,37523,3216,1221605,8453,2027167,2786,537885,8113,1489282,8081,37737,2925,1451545,8127,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,574398,969,300043,1307,117582,3747,182461,3499,7008,1274,175453,3656,274355,1371,78101,3111,196254,3086,6757,1329,189497,2852,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5203019,1460,2570325,1893,937330,9363,1632995,9532,45820,3657,1587175,9361,2632694,1840,766043,11526,1866651,10827,45822,3618,1820829,10568,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2353968,2778,1141359,2652,346371,7698,794988,7286,25045,2243,769943,7059,1212609,2478,287878,6180,924731,5946,24951,2123,899780,5776,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
