GEO_ID,B11002G_001E,B11002G_001M,B11002G_002E,B11002G_002M,B11002G_003E,B11002G_003M,B11002G_004E,B11002G_004M,B11002G_005E,B11002G_005M,B11002G_006E,B11002G_006M,B11002G_007E,B11002G_007M,B11002G_008E,B11002G_008M,B11002G_009E,B11002G_009M,B11002G_010E,B11002G_010M,B11002G_011E,B11002G_011M,B11002G_012E,B11002G_012M,NAME,B11002G_001EA,B11002G_001MA,B11002G_002MA,B11002G_002EA,B11002G_003EA,B11002G_003MA,B11002G_004EA,B11002G_004MA,B11002G_005EA,B11002G_005MA,B11002G_006EA,B11002G_006MA,B11002G_007MA,B11002G_007EA,B11002G_008MA,B11002G_008EA,B11002G_009EA,B11002G_009MA,B11002G_010EA,B11002G_010MA,B11002G_011EA,B11002G_011MA,B11002G_012MA,B11002G_012EA,state
0400000US18,71691,5975,58273,5699,33282,4723,32707,4571,575,298,4472,1523,3622,1262,850,399,20519,3859,19559,3579,960,525,13418,2616,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31708,4453,26291,4506,15816,3417,15766,3408,50,84,2969,1267,2738,1248,231,152,7506,2121,6716,1901,790,477,5417,1363,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,53959,5474,44269,5257,28557,4197,28431,4162,126,127,5362,2208,4927,2052,435,311,10350,2391,9924,2340,426,294,9690,1687,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,54196,5582,46710,5447,24483,4333,24080,4207,403,536,5195,1895,4112,1397,1083,761,17032,3444,15141,3029,1891,738,7486,1487,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,52144,6472,42178,5593,23591,4419,23468,4423,123,151,5940,2526,4951,2073,989,572,12647,2823,11869,2674,778,388,9966,1963,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17529,3162,13138,2490,8772,2202,8753,2201,19,24,878,590,708,473,170,165,3488,1215,3086,1163,402,314,4391,1544,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,108003,7477,93443,7775,59513,5990,58614,5933,899,905,10178,2707,9129,2486,1049,524,23752,4586,22273,4324,1479,564,14560,2197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,130167,10934,105229,10957,57775,7874,56489,7690,1286,744,10929,3718,8994,2890,1935,1218,36525,6247,33537,5413,2988,1186,24938,3733,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,148654,9030,122198,8657,73644,6934,73484,6925,160,110,10924,2919,9678,2566,1246,557,37630,5247,35657,5045,1973,654,26456,3146,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,69336,6081,55756,5624,32846,4525,32437,4456,409,300,6874,2514,6028,2325,846,573,16036,3640,14279,3429,1757,540,13580,2963,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,18915,3644,16344,3423,9520,2443,9454,2433,66,115,1373,1005,1279,911,94,163,5451,2241,5176,2071,275,412,2571,824,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,78089,7281,62648,6207,34573,4418,34317,4356,256,218,9954,2845,9036,2571,918,496,18121,3342,16550,3152,1571,883,15441,2498,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,18656,2813,16030,2708,10598,2431,10386,2337,212,186,2328,1188,1955,969,373,310,3104,1228,3028,1217,76,91,2626,709,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,22755,3576,18978,3338,10306,2341,10128,2308,178,193,2196,1333,1851,1125,345,340,6476,2362,6311,2347,165,119,3777,1263,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,71661,7978,59691,7841,33958,6360,33234,6288,724,411,5200,1621,4812,1454,388,342,20533,5347,19017,4977,1516,994,11970,2056,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,14680,2854,11443,2722,7402,2220,7402,2220,0,181,1530,760,1307,672,223,253,2511,1197,2266,1044,245,256,3237,1157,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,154456,10637,137190,10317,85675,9369,84087,9226,1588,927,15178,4193,13023,3660,2155,931,36337,5849,34454,5543,1883,703,17266,2481,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41519,5007,34278,4973,23500,3935,23500,3935,0,185,4044,1790,3901,1748,143,140,6734,1752,6529,1746,205,194,7241,1385,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,382010,15015,317487,13700,177177,11910,175075,11761,2102,1020,35181,5930,30900,5232,4281,1287,105129,8582,99122,8084,6007,1564,64523,5406,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,126037,9336,106074,8717,64027,6952,63825,6928,202,182,10837,3306,9182,2740,1655,822,31210,4642,29887,4389,1323,531,19963,3049,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5877,1546,4847,1522,2647,1136,2647,1136,0,141,633,468,544,437,89,105,1567,1024,1235,761,332,345,1030,458,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,141835,10422,114551,9636,60009,7899,59776,7896,233,143,8949,2209,8024,1957,925,474,45593,6754,42515,6311,3078,1289,27284,3003,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,218154,8983,180214,8624,110708,6780,110101,6785,607,279,18551,3065,17025,2870,1526,423,50955,5084,46700,4629,4255,883,37940,2834,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,108287,10434,88250,9499,56516,7204,55283,7219,1233,886,7273,2650,6275,2129,998,736,24461,4754,21832,4354,2629,901,20037,2703,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,146776,9732,120125,9802,69422,7967,68529,7900,893,717,11911,3093,10714,2905,1197,574,38792,5407,36432,5135,2360,720,26651,3423,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14957,2663,12200,2550,7097,1627,7021,1608,76,119,1245,1039,1197,981,48,80,3858,2023,3810,2011,48,78,2757,948,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,47222,6054,39419,5665,23220,4135,22589,4037,631,423,3123,1739,2749,1588,374,355,13076,3598,11901,3224,1175,578,7803,1871,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9062,2190,8256,2158,4470,1808,4210,1654,260,422,849,728,686,556,163,208,2937,1378,2869,1332,68,108,806,285,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,70672,7541,56227,6931,36284,5594,35959,5529,325,378,6205,2340,5261,1930,944,555,13738,3380,13238,3167,500,407,14445,2699,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,428274,18944,357870,19344,243799,16120,241966,15750,1833,1174,31269,5697,28625,5436,2644,908,82802,10101,77857,9435,4945,1515,70404,5263,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,39834,6501,35255,6392,25482,4964,24994,4823,488,393,3036,1253,2723,1091,313,292,6737,3071,6562,3099,175,145,4579,1333,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6992,1321,5210,1324,2990,954,2977,950,13,24,536,433,445,380,91,106,1684,837,1458,709,226,172,1782,687,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,160568,11119,136992,10814,93108,8958,92579,8868,529,301,13711,4043,11610,3444,2101,1140,30173,5678,28608,5475,1565,617,23576,3356,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,223996,10478,179729,10776,109359,8982,108513,8942,846,530,17971,4325,14399,3551,3572,1305,52399,7388,46438,6515,5961,1734,44267,4913,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,23611,3323,20069,3399,12505,2883,12372,2825,133,224,1565,878,1403,751,162,201,5999,1721,5375,1602,624,334,3542,850,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,60852,6736,48846,6265,27450,4567,27328,4544,122,118,5497,1897,4611,1593,886,578,15899,2996,15021,2885,878,407,12006,1896,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,10238,2365,8450,2185,6279,2089,6279,2089,0,185,854,639,616,420,238,301,1317,841,1260,802,57,97,1788,858,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,438954,15662,384848,15884,211426,13288,211025,13192,401,335,34742,5505,30387,4821,4355,1026,138680,10156,132720,9845,5960,1080,54106,4093,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,48334,5129,40082,4902,25366,4085,25253,4076,113,190,5576,1947,5040,1714,536,366,9140,2320,8829,2317,311,230,8252,1471,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,41560,5653,35455,5288,19650,3980,18994,3733,656,576,4113,1413,3747,1266,366,362,11692,2715,10460,2455,1232,673,6105,1276,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,121329,10515,101165,10713,66086,9283,65483,9222,603,345,9127,2749,8222,2442,905,492,25952,4429,24207,4157,1745,628,20164,3065,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,39419,4559,32828,4501,24918,4333,24918,4333,0,184,2536,1272,2416,1279,120,147,5374,1968,5230,1965,144,175,6591,1150,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
