GEO_ID,B25102_001E,B25102_001M,B25102_002E,B25102_002M,B25102_003E,B25102_003M,B25102_004E,B25102_004M,B25102_005E,B25102_005M,B25102_006E,B25102_006M,B25102_007E,B25102_007M,B25102_008E,B25102_008M,B25102_009E,B25102_009M,B25102_010E,B25102_010M,B25102_011E,B25102_011M,B25102_012E,B25102_012M,B25102_013E,B25102_013M,B25102_014E,B25102_014M,B25102_015E,B25102_015M,NAME,B25102_001EA,B25102_001MA,B25102_002EA,B25102_002MA,B25102_003EA,B25102_003MA,B25102_004MA,B25102_004EA,B25102_005MA,B25102_005EA,B25102_006EA,B25102_006MA,B25102_007EA,B25102_007MA,B25102_008EA,B25102_008MA,B25102_009EA,B25102_009MA,B25102_010MA,B25102_010EA,B25102_011EA,B25102_011MA,B25102_012EA,B25102_012MA,B25102_013MA,B25102_013EA,B25102_014EA,B25102_014MA,B25102_015MA,B25102_015EA,state
0400000US18,1720780,14241,1170188,12303,400733,8200,363313,7641,143186,4474,139304,5911,103491,4202,20161,1884,550592,8158,243142,6282,140664,5424,59412,2755,47576,2902,39040,2371,20758,2004,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,882584,7833,545782,7661,60258,2974,134574,4071,81082,3893,123790,4107,139904,3973,6174,1221,336802,6166,71946,3073,82312,3106,46832,2470,67274,2789,61179,3005,7259,1137,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739191,7686,461942,6490,49151,2362,109786,3951,71560,3450,115496,4962,111769,3803,4180,945,277249,4891,69894,3061,68625,3030,37477,2190,52496,2964,41614,2246,7143,1076,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1144309,10967,696216,10218,202809,5575,238989,7232,91415,4284,84336,3988,57147,2754,21520,1986,448093,6959,218987,5051,98777,3723,32192,2424,29081,2356,17703,1426,51353,3081,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130134,10390,626821,10062,249991,7691,111060,4733,46833,3553,52040,3190,46985,2753,119912,5405,503313,7795,218936,6015,52922,3210,18964,2236,19085,1868,19879,1951,173527,5527,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396014,5199,252865,4954,19660,1692,48073,2616,39751,2703,67785,3085,76642,3296,954,325,143149,3603,26413,1686,29721,1817,20280,1575,30795,2038,33793,2134,2147,499,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1433937,10091,1077903,11781,29767,2747,87128,4309,106960,4080,267647,6622,573519,8817,12882,1379,356034,6422,24548,1863,38895,2775,41915,2649,86844,4043,147273,4426,16559,1833,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570055,10932,1121921,10032,20063,2055,60549,3500,63583,3795,210089,5331,760455,8596,7182,1153,448134,10031,14024,1685,21574,2103,21989,1904,90173,4254,285270,7129,15104,1747,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2713964,15597,1726769,14397,107363,3342,342085,7322,264250,6913,437103,7117,528193,8324,47775,2399,987195,11398,126954,4187,230070,5818,146343,4010,207614,5835,191601,5271,84613,3702,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1508810,9302,1036410,9414,89599,3806,194447,5196,144163,4717,280646,6020,317061,7130,10494,1146,472400,6161,84140,3178,94660,2954,64561,2757,111342,3698,108217,3512,9480,879,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743611,9469,393597,7188,150951,5026,105738,5053,38305,2835,32458,2625,19490,2028,46655,3043,350014,7430,155924,5774,50873,3058,16177,1959,13179,1658,10443,1520,103418,4372,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1591686,12609,1021044,11871,228752,6407,282985,7936,147821,5519,186437,5552,161582,4959,13467,1629,570642,9487,204761,5800,148556,4687,65783,3154,77293,3525,54185,2989,20064,2038,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274196,4635,158858,4324,17707,1747,47455,2806,30877,2659,38461,2416,21960,1930,2398,593,115338,3294,27837,1912,27352,2135,18413,1546,19211,1483,12881,1291,9644,1179,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,486642,6333,307101,5479,19546,1708,49332,3038,35848,2454,81613,3494,115826,3726,4936,868,179541,4170,29386,1622,32105,1820,18960,1557,41239,1971,44446,2502,13405,1348,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552324,7892,395852,7831,66934,3420,126157,4790,64739,4005,74095,3677,54912,3183,9015,1200,156472,4682,42704,2620,39077,2848,19187,1928,23671,1855,18919,1613,12914,1587,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,367863,5474,252163,5199,4619,909,4845,947,6155,1009,20374,1757,214971,5267,1199,452,115700,3323,9983,1346,7183,1154,4781,1040,11078,1210,80353,2934,2322,561,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2081481,13198,1459810,14421,9665,1309,25030,2019,13935,1951,46009,2948,1353504,13885,11667,1415,621671,8693,8924,1154,16449,1762,10911,1313,29488,2196,530701,7680,25198,2223,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,518106,7759,302540,7245,77345,4307,83085,4592,45585,3260,46125,2790,34548,2527,15852,1725,215566,5006,87271,3391,44528,3180,18314,1754,16699,1644,12451,1374,36303,2591,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3883893,16541,2500901,16298,79359,3898,152049,5189,132025,4838,321139,6846,1719231,13216,97098,4688,1382992,12928,90514,3423,128504,4751,81667,3405,183012,5307,778911,9481,120384,4987,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441626,15846,1611485,13689,322002,9662,546213,10937,251139,7932,253787,7428,218629,5611,19715,2486,830141,11144,325371,8237,229678,6847,85723,3486,86627,4492,69392,3592,33350,2933,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,189193,3576,101259,2710,13695,1187,20088,1409,13182,1402,24783,1909,27074,1893,2437,755,87934,2599,27493,1688,17245,1281,9679,1224,15412,1653,10104,1207,8001,854,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3019382,13908,1990839,13071,195059,5661,426234,7414,280445,7317,434775,8401,635165,10289,19161,1874,1028543,10989,215463,6027,241372,5694,143569,5250,183959,5179,212943,6214,31237,2638,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,960369,7142,554903,7314,173247,4840,166229,5099,77253,3483,71147,3084,48632,2805,18395,1572,405466,5183,216855,4373,87953,3209,27863,1794,27938,1917,20397,1650,24460,1722,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,933775,9126,637990,9224,29679,2437,91150,4395,82964,4534,189354,5581,238276,6312,6567,1369,295785,6552,51662,2983,44234,3029,35880,2802,65404,3318,83815,3427,14790,1566,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3416499,15135,2122249,14023,197062,5032,343465,7037,213421,5109,413793,8712,940247,11010,14261,1532,1294250,11618,253970,6576,253047,5421,139491,4552,231860,6137,393301,6689,22581,1906,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,247790,4277,177131,4385,3432,817,5881,1291,5986,1281,32092,2523,129089,5109,651,321,70659,3143,3418,871,2376,628,3042,746,14545,1603,46400,3122,878,348,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1217692,9732,744020,10190,322959,7517,242867,6989,66269,3843,54624,3627,38187,2604,19114,1637,473672,8709,284262,7001,90472,3783,22330,1935,20158,2015,16976,1332,39474,3075,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217200,3814,124577,3219,13472,1432,26651,1864,21714,1709,32574,2294,28202,2429,1964,491,92623,2355,26099,1637,18149,1413,12767,1289,15374,1289,14703,1401,5531,710,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1654001,14531,1023082,12374,331758,7599,338176,8091,124962,5418,110838,5147,97190,3854,20158,1976,630919,9179,281013,6049,183260,5969,51071,3247,46824,2857,43977,2492,24774,2577,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5586856,26359,3412384,24920,275346,8000,431339,10506,304583,7573,645518,12049,1681015,19326,74583,4169,2174472,20404,618798,11260,412426,10228,197987,5890,301273,8111,508974,10336,135014,4579,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623589,6650,454508,6760,43279,2909,197514,5509,101298,3875,72032,3237,35010,2201,5375,895,169081,4782,29835,2252,63336,3161,29191,2282,24958,1780,15295,1528,6466,816,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183563,2872,120388,2868,2676,583,5610,819,6878,938,22778,1659,81974,3058,472,172,63175,2455,5574,940,5644,858,3443,594,11678,1017,36010,1840,826,256,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010442,15164,1436421,14189,206751,7101,294515,8007,177824,5567,252840,6049,480927,8400,23564,2159,574021,9741,171538,5911,121794,4264,60338,3552,75511,3715,112988,4262,31852,2486,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1643637,12066,1163103,11731,54342,3256,133552,5233,126760,5190,305163,7603,527264,8438,16022,1534,480534,8086,76783,4410,52784,3175,41522,2849,107066,4136,171857,4860,30522,2435,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,533758,5867,257959,5912,139488,5235,69894,3092,17077,1951,13017,1683,4768,859,13715,1461,275799,5302,168118,4026,41269,2843,7753,1139,6403,1203,2981,788,49275,2968,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1539778,10829,1022766,10042,24878,1690,68285,2432,82125,3044,253894,6433,587884,8305,5700,865,517012,6625,33920,2091,42189,2036,47740,2131,125587,3317,251464,5452,16112,1410,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154329,3897,88744,3236,20171,2118,39647,2918,14452,1905,7994,1149,5564,1100,916,432,65585,2695,23916,1868,22241,1974,8252,1235,4973,1104,3628,871,2575,615,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,877877,8341,373424,7357,37444,3030,16466,2122,4880,976,4048,1152,3199,822,307387,7200,504453,7229,34023,2521,8634,1105,2383,690,1670,464,1937,589,455806,7552,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1268565,12217,739941,10765,434454,8578,149200,5653,35692,3003,29079,2142,19681,1965,71835,4288,528624,10012,293582,7394,61196,3004,13603,1784,8749,1358,11053,1501,140441,5138,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,159427,3595,103938,3600,4399,894,10586,1463,8659,1433,21866,2128,49411,2675,9017,1058,55489,2738,8452,1354,5866,1130,3894,851,6480,1032,15341,1987,15456,1238,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1496650,13898,990680,12789,170481,5992,371374,8917,162740,6600,154940,5085,107820,4686,23325,2430,505970,8149,156439,5365,135344,4563,55659,3236,59459,3803,43500,2965,55569,2935,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,757722,8214,436822,7038,218090,6032,117352,5107,30585,2535,31709,2570,19280,1916,19806,1718,320900,7019,190961,5198,60924,3115,14944,1822,12769,1514,9744,1439,31558,2247,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
