GEO_ID,B27020_001E,B27020_001M,B27020_002E,B27020_002M,B27020_003E,B27020_003M,B27020_004E,B27020_004M,B27020_005E,B27020_005M,B27020_006E,B27020_006M,B27020_007E,B27020_007M,B27020_008E,B27020_008M,B27020_009E,B27020_009M,B27020_010E,B27020_010M,B27020_011E,B27020_011M,B27020_012E,B27020_012M,B27020_013E,B27020_013M,B27020_014E,B27020_014M,B27020_015E,B27020_015M,B27020_016E,B27020_016M,B27020_017E,B27020_017M,NAME,B27020_001MA,B27020_001EA,B27020_002EA,B27020_002MA,B27020_003EA,B27020_003MA,B27020_004MA,B27020_004EA,B27020_005MA,B27020_005EA,B27020_006EA,B27020_006MA,B27020_007MA,B27020_007EA,B27020_008EA,B27020_008MA,B27020_009EA,B27020_009MA,B27020_010MA,B27020_010EA,B27020_011EA,B27020_011MA,B27020_012MA,B27020_012EA,B27020_013EA,B27020_013MA,B27020_014EA,B27020_014MA,B27020_015EA,B27020_015MA,B27020_016MA,B27020_016EA,B27020_017EA,B27020_017MA,state
0400000US18,6437142,986,6136637,9250,5320479,18009,4205582,25275,1831943,18004,816158,18361,300505,9194,106363,6006,88189,5302,73095,4957,29216,2691,18174,2751,194142,8311,108608,6426,87585,5626,25186,3233,85534,6154,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,2891973,5860,2673178,10084,2203598,13540,892745,11383,218795,8682,136891,5833,52830,3637,46251,3565,39578,3539,14230,1834,6579,1524,84061,5112,55160,4383,46559,3936,10437,1729,28901,3199,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,2641882,5900,2359297,10429,1943690,14536,741785,9831,282585,8833,183534,5916,65860,3869,53078,3218,47949,3196,13118,1516,12782,2407,117674,6280,57477,4803,52507,4643,6944,1765,60197,4663,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,4157333,6649,3608500,14718,2694831,21103,1412710,17166,548833,14653,135385,6692,49238,3689,40339,3319,35593,3217,9377,1463,8899,2275,86147,6141,48419,4441,37512,3183,12432,2838,37728,5001,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,4334923,6423,3648645,16161,2578494,21731,1536261,17892,686278,15846,163961,6464,66638,4164,51980,3764,40526,3497,18258,2183,14658,2675,97323,6772,38632,3453,30683,3067,9711,1701,58691,5874,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,1268773,3567,1140078,7511,831761,10063,495043,10566,128695,6674,46930,3477,25076,2609,23569,2443,16778,1938,11857,1776,1507,569,21854,3056,17347,2586,10709,1922,8272,2157,4507,1216,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,4953599,14969,4602930,19876,3758548,25091,1449829,20051,350669,12319,834597,14857,389888,9889,342303,9528,291252,9204,94181,4024,47585,3858,444709,13565,245409,11023,201655,10279,51989,5030,199300,9199,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,5579492,16520,5407084,18844,4301867,23910,1818806,21116,172408,8535,987359,16457,505561,12967,483681,12007,347383,10648,203246,7468,21880,3248,481798,13518,421791,12696,261393,9355,180095,9882,60007,5001,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,9168340,11364,8176052,18445,6335398,31282,3162817,25529,992288,14757,604210,11333,301843,7425,264955,6443,212382,6524,106443,4605,36888,3269,302367,9920,217222,8782,170690,8350,60861,4706,85145,6104,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,4933547,10737,4591794,14759,3840608,19588,1383292,16095,341753,9944,386236,10664,181402,7180,164124,6828,123160,6066,57320,3527,17278,2149,204834,9658,139203,8318,99476,6373,43813,4704,65631,6017,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,2863668,5034,2391543,10722,1613199,14933,1091141,14121,472125,11163,54737,4680,20758,2542,16988,2422,14601,2121,5238,1361,3770,1162,33979,3948,12364,2127,10906,2011,2071,806,21615,3705,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,5682871,7352,4948041,18076,3854918,23920,1779492,17961,734830,17077,225898,7452,97691,4804,81385,4233,69140,3986,23460,2469,16306,2364,128207,6950,77963,4835,67029,4228,14108,2981,50244,5038,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,971707,2453,797905,6000,617294,9089,306766,7264,173802,5778,18116,2160,10311,1451,8545,1318,6534,1175,3790,833,1766,642,7805,1495,4961,1181,4541,1129,827,412,2844,849,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,1709430,4119,1550572,7382,1288253,11741,472217,8789,158858,7186,117402,4033,42248,3842,34893,3277,29261,2630,9420,1834,7355,1645,75154,4220,35760,3259,29949,2999,6899,1499,39394,4123,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,2197116,9973,1802497,15680,1403540,18441,630729,13746,394619,13556,526849,9770,227040,8406,183720,7160,154456,6012,52055,3953,43320,4023,299809,10257,134323,6158,116205,6534,23290,2291,165486,8037,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,1235092,4287,1110815,8444,935041,12725,330244,8376,124277,7303,70934,4306,34516,3040,30026,2514,25975,2216,10207,1547,4490,1442,36418,3672,26343,3277,22237,2903,5079,1644,10075,2162,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,6881904,21959,6316025,24855,5155138,29781,1960807,20658,565879,17153,1874638,22088,969383,16111,836416,14264,662069,12473,274449,7310,132967,6972,905255,21008,491292,12908,382498,11536,124112,6779,413963,17214,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1862956,8338,1571777,10695,1059603,16126,733024,12813,291179,8612,188849,8223,65148,4297,51833,3375,35382,3232,23428,2117,13315,2357,123701,6996,50209,4346,30848,3020,21639,2929,73492,5347,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,14921373,25507,13827431,26945,10492210,38287,5151615,38751,1093942,18825,4395355,25581,2325634,24251,2061193,22242,1382061,16862,926626,16137,264441,9549,2069721,24120,1325195,22231,755469,15763,636097,16229,744526,19207,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,8811742,15518,7587682,26132,5662271,32999,2976593,24476,1224060,25745,740787,15164,235646,8728,189779,7400,164417,6795,54095,3480,45867,4202,505141,13621,192828,8919,163900,7496,36438,4271,312313,10843,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,665877,2716,600385,5367,532372,6350,155680,4191,65492,4793,18899,2706,7913,1877,6736,1523,5898,1466,2307,742,1177,589,10986,1780,9131,1547,7541,1402,1899,991,1855,744,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,10926734,11132,9728555,23704,7531568,33465,3577521,30046,1198179,21655,445032,11160,227946,7902,200076,7278,159744,6983,74935,3674,27870,3397,217086,9315,138888,8081,118700,7192,27130,3682,78198,6517,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,3522609,6376,2941120,12386,2192252,15248,1182714,10379,581489,10366,210449,6081,67125,3277,52213,3235,44093,2837,15682,1743,14912,2185,143324,5979,54649,3988,46870,3805,10332,1598,88675,4823,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,3489770,10626,3035401,17024,2341230,20727,1170769,15417,454369,15652,370682,10626,151346,7131,128085,6538,104825,5693,41888,3629,23261,2798,219336,9375,120957,7860,90262,5913,36103,4999,98379,5954,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,11799774,15991,10751695,23250,8589880,29493,3859587,27198,1048079,17244,759541,15998,394993,10063,342885,10201,276411,9416,116567,5484,52108,4764,364548,13310,240086,9877,189905,7796,62070,6063,124462,9526,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,896030,6583,820493,6751,654095,10003,283731,7564,75537,5428,138865,6603,70531,4686,59946,4324,44390,3786,24195,2711,10585,1590,68334,6130,39591,4402,27990,3424,13771,2650,28743,3457,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,4405477,7799,3726740,18868,2763178,25627,1523247,20792,678737,17980,217694,7943,80520,4806,64314,4517,54054,4187,22140,2252,16206,2752,137174,7091,53936,4826,49045,4771,7977,1146,83238,5357,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,793971,2539,706204,5436,575850,7615,232773,5030,87767,5006,22454,2581,8405,1638,7322,1371,6089,1206,2336,776,1083,673,14049,2020,8766,1938,6532,1641,2657,1164,5283,1627,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,6064994,8764,5303593,18300,3959554,30858,2086331,24938,761401,17713,289635,8775,104316,5606,83754,5085,70869,4927,25900,2623,20562,2919,185319,7908,85162,5824,71335,4998,16702,2779,100157,6135,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,21366132,39936,17652724,50123,13050780,59340,6550928,42616,3713408,42814,4218367,39815,1426253,23084,1056387,18223,811826,16547,346158,9142,369866,12874,2792114,40602,1113030,25486,795296,20591,351744,13132,1679084,31464,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,2590029,7961,2280218,14194,1958770,18385,556636,13130,309811,11548,238972,8122,83650,5545,67985,4979,57104,4518,18736,2316,15665,2511,155322,8435,71627,5396,60457,5119,13625,2429,83695,7351,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,594509,2497,556383,3497,408491,6920,227990,6619,38126,2991,25419,2429,15372,1897,14811,1813,11213,1604,7102,1223,561,345,10047,1506,8681,1401,5957,1067,3280,984,1366,474,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,7036096,15267,6318158,22442,5323134,29727,1840172,18694,717938,17851,937370,14811,448423,11342,380138,10813,339576,10178,88790,4633,68285,5252,488947,13874,275435,11123,249497,10884,35773,3836,213512,12240,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,5885082,16012,5208868,22690,4176950,29048,1769009,17927,676214,18516,907996,16023,429582,10914,355737,9607,287863,8384,117223,6199,73845,5628,478414,15243,283702,10066,223586,8787,74948,5209,194712,9344,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,1800994,2355,1541279,8532,1133784,15515,667500,10497,259715,8488,25518,2365,12533,1772,11206,1701,9195,1669,4228,859,1327,534,12985,1714,10218,1538,9579,1575,1415,622,2767,854,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,5382224,8164,4957875,15502,3944738,18046,1699675,19714,424349,12195,269861,8224,114147,5710,100756,5498,77684,4584,39568,3137,13391,2023,155714,6256,87456,5368,69992,4154,21895,3157,68258,5660,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,547787,2279,469141,5766,381939,8358,153090,6284,78646,5400,19295,2142,7252,1334,5425,1087,4631,1021,1926,738,1827,1008,12043,1919,5432,1278,4809,1314,695,468,6611,1666,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,3543551,5995,3304876,12246,1438633,23926,2077452,22356,238675,10139,98211,5963,40013,3231,36016,3027,21733,2491,20177,2546,3997,1207,58198,4829,37759,3638,18205,2533,21495,2530,20439,2672,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,4579179,5709,4014359,15928,3007451,23700,1618453,17092,564820,15826,162519,5813,55583,4425,44064,3755,37779,3291,13626,2077,11519,2120,106936,5119,50776,5141,42874,4807,9631,2544,56160,4664,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,657380,4388,527548,7174,417785,8453,169236,6749,129832,6338,51566,4377,26576,2638,21371,2388,16897,2264,8350,1141,5205,1382,24990,3584,14739,2292,10901,1997,4109,1367,10251,3256,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,5585129,16733,4787445,25792,3464280,32800,1982332,22501,797684,21202,858525,16638,340767,9628,278598,9351,199465,7598,113293,6472,62169,4874,517758,13995,246652,9227,157787,7098,103716,6152,271106,12225,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,2768424,5501,2347518,11536,1633803,15508,1042558,14307,420906,10792,127873,5409,40688,4147,30190,3423,26231,3242,8004,1579,10498,2378,87185,5708,42279,4139,39327,4162,4535,1106,44906,4936,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
