GEO_ID,C24010A_001E,C24010A_001M,C24010A_002E,C24010A_002M,C24010A_003E,C24010A_003M,C24010A_004E,C24010A_004M,C24010A_005E,C24010A_005M,C24010A_006E,C24010A_006M,C24010A_007E,C24010A_007M,C24010A_008E,C24010A_008M,C24010A_009E,C24010A_009M,C24010A_010E,C24010A_010M,C24010A_011E,C24010A_011M,C24010A_012E,C24010A_012M,C24010A_013E,C24010A_013M,NAME,C24010A_001EA,C24010A_001MA,C24010A_002EA,C24010A_002MA,C24010A_003EA,C24010A_003MA,C24010A_004MA,C24010A_004EA,C24010A_005MA,C24010A_005EA,C24010A_006MA,C24010A_006EA,C24010A_007EA,C24010A_007MA,C24010A_008EA,C24010A_008MA,C24010A_009MA,C24010A_009EA,C24010A_010MA,C24010A_010EA,C24010A_011MA,C24010A_011EA,C24010A_012EA,C24010A_012MA,C24010A_013EA,C24010A_013MA,state
0400000US24,1776600,11881,928652,8311,424689,8194,104172,5360,150021,5989,147709,6523,102061,5277,847948,7648,429955,8188,136050,6054,253076,7788,4751,1137,24116,2168,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2740516,15888,1384546,9810,567318,8237,195100,6704,251314,8348,203451,6334,167363,5429,1355970,10856,666608,10320,234222,6402,400507,9108,6832,1369,47801,3502,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3588016,14907,1878091,10633,610693,10009,251209,6431,313546,7263,285839,5936,416804,8481,1709925,11525,636231,10253,386853,8960,564596,8753,11798,1570,110447,4584,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2472612,12218,1280341,8362,460288,7394,149011,4829,230172,6397,201366,5887,239504,6077,1192271,7588,524436,7281,227840,6094,365597,6812,8683,1039,65715,3280,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,769145,8427,420566,6666,128071,4858,46491,3597,62790,4379,98174,5096,85040,4688,348579,5658,145312,5153,56433,3596,125898,5375,2865,906,18071,2271,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2366777,12529,1229365,8615,383654,9012,165379,6379,215493,7341,214000,5620,250839,6975,1137412,8217,451196,9177,231933,7543,381228,7707,8156,1463,64899,3794,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,444472,4985,235471,3554,81403,3532,32065,2426,34164,2684,52265,3271,35574,2411,209001,3716,82925,3339,49387,3282,66600,2995,2659,719,7430,1112,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,866520,6481,455318,4208,150646,4474,54215,3029,78782,3222,86919,3820,84756,4351,411202,4333,163285,4565,87192,3676,133330,3955,3845,822,23550,1981,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,876506,9521,479528,5697,130554,4367,112915,4851,89340,4497,82227,4315,64492,4542,396978,6005,132769,4852,103001,4923,142189,5865,2777,652,16242,2408,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,658285,6390,339476,4205,124265,4196,43411,3563,60699,3279,59197,3572,51904,3281,318809,4569,136810,4865,61220,3253,99994,4380,1974,551,18811,1827,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2976419,17591,1573069,11176,608709,9200,220236,6858,297322,7272,227126,7053,219676,7569,1403350,12723,630815,11873,231607,7372,471658,9180,6603,1179,62667,3665,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,656197,9888,344724,7467,122099,5353,56692,3394,57401,3878,64137,3386,44395,3805,311473,5205,129854,4923,68254,4199,99148,4447,4001,1151,10216,1802,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6190724,29380,3235495,19094,1244983,13881,497370,10109,593633,11636,461817,7661,437692,10061,2955229,18487,1390938,14028,524994,9728,911906,13876,17104,2039,110287,4547,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3121208,20307,1649952,11352,565448,8464,217327,7600,285376,8384,309715,8037,272086,8315,1471256,13638,643526,9181,276033,8462,456938,10010,10492,1602,84267,4541,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,348190,3765,187046,2789,60566,2729,19375,1807,27499,2298,44729,2399,34877,2365,161144,2446,60349,2703,37945,2291,54324,2828,2035,607,6491,894,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4540649,17563,2374525,12315,740815,10166,305168,7837,414544,8969,362037,7525,551961,10092,2166124,14728,828629,11177,452972,10419,710688,11398,15545,2244,158290,4899,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1301188,9710,704406,6724,212998,4721,87596,3184,119583,4593,150309,4764,133920,4128,596782,7058,230381,5645,127772,4616,207251,5015,5750,989,25628,2242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1504169,12287,786778,9207,272952,6394,107815,5666,145125,6564,119060,5790,141826,5148,717391,8583,285305,6528,166108,5488,222955,5911,9438,1733,33585,2836,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5079046,18583,2659229,11705,897663,11942,341450,7513,448167,9367,430946,8920,541003,9747,2419817,13115,984526,10938,484037,11031,800579,11921,16502,1935,134173,5387,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,431132,7113,218220,4897,73008,4149,37985,3024,39390,3093,34436,3366,33401,2684,212912,5125,90318,4457,43760,3033,67952,3781,1087,455,9795,1649,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1410252,12743,747031,8289,244934,7449,107846,6104,132743,5612,132221,6060,129287,5216,663221,8593,274185,6712,119091,5366,230635,6522,5645,1226,33665,3024,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,384976,5073,202008,3300,69464,2976,23419,2462,31208,2438,39659,2916,38258,2663,182968,3584,69564,2913,38643,2776,62779,3028,2417,697,9565,1318,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2257041,13566,1206749,9364,378695,9270,153939,6195,215358,7206,210001,7606,248756,7126,1050292,10330,421297,9657,197810,6515,358482,9155,8037,1476,64666,3979,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8941261,36355,4957604,26631,1576212,22326,664235,15887,864870,17260,1020111,18882,832176,15528,3983657,25113,1596057,19077,835388,15645,1348625,17283,28999,2931,174588,7289,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1173325,9494,650035,5674,243056,6330,78081,4725,125142,5411,100514,4687,103242,5725,523290,6573,203660,5911,96142,4433,190870,5893,4243,1338,28375,2240,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,313153,4280,160752,2679,57964,2569,23014,1900,22993,1692,30248,2139,26533,1873,152401,2721,69911,2665,28990,2059,45230,2475,1518,552,6752,992,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2795375,16333,1470886,11197,621235,9668,182720,7076,231995,7181,244012,7142,190924,6022,1324489,11528,636231,9546,223482,7167,402053,9454,11679,2075,51044,3623,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2570626,13561,1368978,9022,508725,9177,176127,7453,232465,7559,228831,8266,222830,7025,1201648,10201,503809,8607,253771,7846,370743,9262,18678,2150,54647,3985,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,712398,8801,373420,5776,95750,4498,51225,3107,61558,3484,87063,4490,77824,4412,338978,5658,127203,4446,78347,4070,117605,4441,1761,648,14062,1763,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2568090,11092,1330383,7731,416963,8316,156468,5449,218695,6660,211219,5637,327038,7070,1237707,7696,492955,7466,249047,5799,391310,6951,10794,1353,93601,3679,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268244,4157,145906,3155,43580,2852,17020,2046,15939,1988,41801,2721,27566,2482,122338,2890,43121,2595,30928,2416,40023,2241,2042,797,6224,1137,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,733739,13959,384411,9162,104315,4777,79331,5068,83247,4993,61315,3559,56203,3796,349328,9064,143761,6252,56030,4163,126947,5323,3165,1011,19425,2667,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1455137,13100,806961,8756,253865,7284,99081,5503,129155,5621,158425,6212,166435,6746,648176,8282,266132,5882,109673,5429,227748,6160,5311,1103,39312,3325,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,254961,4839,140305,3907,49896,2805,22197,3428,17763,2091,30490,2219,19959,2128,114656,2808,54659,3259,20766,1936,34118,2703,1728,887,3385,960,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2222473,14886,1182362,10499,403469,9929,194461,6748,233638,8292,192223,7942,158571,6994,1040111,10152,399523,10894,224059,8443,364618,9592,7979,1711,43932,3339,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1014002,10161,544625,6381,150846,4931,65542,4205,87912,4196,113232,5207,127093,5022,469377,6755,178096,5604,95255,4563,161916,6619,3772,948,30338,2463,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
