GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002MA,C08012_002EA,C08012_003MA,C08012_003EA,C08012_004MA,C08012_004EA,C08012_005MA,C08012_005EA,C08012_006MA,C08012_006EA,C08012_007EA,C08012_007MA,C08012_008MA,C08012_008EA,C08012_009MA,C08012_009EA,C08012_010EA,C08012_010MA,C08012_011MA,C08012_011EA,C08012_012EA,C08012_012MA,C08012_013MA,C08012_013EA,C08012_014MA,C08012_014EA,C08012_015MA,C08012_015EA,C08012_016EA,C08012_016MA,C08012_017MA,C08012_017EA,C08012_018MA,C08012_018EA,C08012_019EA,C08012_019MA,C08012_020MA,C08012_020EA,C08012_021EA,C08012_021MA,C08012_022EA,C08012_022MA,C08012_023MA,C08012_023EA,C08012_024MA,C08012_024EA,C08012_025EA,C08012_025MA,C08012_026MA,C08012_026EA,C08012_027EA,C08012_027MA,C08012_028MA,C08012_028EA,C08012_029MA,C08012_029EA,C08012_030EA,C08012_030MA,state
0400000US18,2855891,16079,444276,8574,447477,11494,465740,11476,441533,9794,187870,7210,341148,8891,172969,6222,187830,7496,167048,6477,1506301,11170,217660,6513,216309,7715,230819,7792,229093,6801,99863,5412,191846,6089,96686,4490,113857,5543,110168,4893,1349590,11435,226616,6261,231168,7565,234921,7181,212440,6990,88007,4486,149302,5685,76283,4471,73973,4421,56880,3423,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1458360,8596,365456,8143,273421,7098,241477,7044,203600,6371,79274,3817,130343,5632,57972,3029,56758,2898,50059,2995,763930,6605,186404,5439,140889,5370,125224,4770,108794,4292,40158,2724,66051,3462,29709,2235,34243,2298,32458,2611,694430,6432,179052,5498,132532,4671,116253,4778,94806,4291,39116,2466,64292,3474,28263,2280,22515,1654,17601,1398,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1332275,10023,298614,7935,248145,6964,235550,6870,197977,7401,76606,3855,135640,5987,52097,3848,46442,3073,41204,3448,715994,5943,154257,5216,127523,4513,124650,4894,107692,4356,40861,3303,79159,4293,28331,2710,26542,2246,26979,2792,616281,7537,144357,4983,120622,4370,110900,4095,90285,4812,35745,2308,56481,3141,23766,2426,19900,2079,14225,1569,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1789062,13346,282963,8184,284876,8232,317215,9305,274553,7030,115113,4966,214682,7751,96023,4548,109253,3941,94384,4330,935280,9665,142241,6065,136810,5352,156430,6193,143316,5708,58501,3567,116019,5273,52890,3679,65490,3301,63583,3540,853782,8298,140722,5616,148066,6140,160785,5767,131237,4405,56612,2811,98663,4822,43133,2891,43763,2806,30801,2429,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1918744,12717,291883,8782,297584,8645,314583,7865,283665,9136,101445,5102,253935,9195,91497,4834,129942,6108,154210,6698,1008613,8629,140296,6113,146164,6158,155441,6258,144457,6441,50386,3458,138581,6178,48222,3426,77096,4713,107970,5761,910131,9019,151587,6116,151420,6423,159142,5211,139208,6388,51059,3694,115354,5445,43275,3126,52846,4114,46240,3383,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,598598,6972,116730,4743,93150,4683,84494,4152,83342,4517,36341,2913,67813,3435,39677,3233,37726,2192,39325,2688,307734,4364,58512,3333,44679,2849,41617,2831,43028,2810,16054,1654,33548,2562,22957,2380,21302,1798,26037,2153,290864,4912,58218,3234,48471,2788,42877,2778,40314,2767,20287,2288,34265,2541,16720,1680,16424,1556,13288,1710,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2787912,14245,222300,7552,268253,7624,346852,9577,376947,8783,163981,7192,440546,9911,244383,7185,323852,8955,400798,10480,1423436,9261,100806,4693,129570,4553,167575,7112,191617,7254,80966,4840,234077,6144,133333,5427,168088,6265,217404,7567,1364476,10586,121494,5285,138683,6176,179277,5928,185330,5862,83015,4846,206469,6995,111050,4814,155764,6009,183394,6302,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3136643,18459,362732,9657,401225,9908,419731,8911,410195,10377,175684,6522,460851,12051,251150,7755,308630,8545,346445,8630,1594045,12295,168858,7270,188017,6786,198146,6417,203145,6187,87670,4468,237008,8231,142088,5969,168873,5620,200240,7094,1542598,11308,193874,5939,213208,6619,221585,6674,207050,7063,88014,4426,223843,7509,109062,4781,139757,6220,146205,4582,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4036961,18141,577136,10372,609855,11215,653261,10941,623808,11064,273383,8330,511713,10403,273072,6728,280559,7827,234174,6795,2090262,11625,277973,6848,291734,6571,323084,7346,314019,8367,140191,5288,274005,6955,155616,5463,163060,5614,150580,5152,1946699,13765,299163,7022,318121,7705,330177,7918,309789,7317,133192,5064,237708,6787,117456,4099,117499,4618,83594,4043,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2591196,13501,431776,8613,398395,8085,404031,8115,395523,7825,184443,5754,321070,6606,158471,5446,159509,5411,137978,5194,1355377,9421,211420,5573,199392,6464,204807,5095,203593,5581,98485,4740,175319,5197,88518,4233,88118,4023,85725,3958,1235819,8688,220356,5999,199003,5032,199224,5258,191930,5384,85958,3664,145751,4819,69953,3678,71391,3977,52253,2933,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1150196,11850,184562,6514,177452,7706,188331,7636,171087,6914,63685,4699,164390,7077,59067,3909,65734,4066,75888,4747,598550,8837,91342,4654,84255,5366,91923,5063,89350,5511,32024,3258,87590,4334,31507,3072,38074,2708,52485,4197,551646,7836,93220,4862,93197,4625,96408,5126,81737,3910,31661,3263,76800,4926,27560,2276,27660,2591,23403,2687,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2614036,15383,427578,10681,379080,10475,425618,9540,397393,9659,177461,6352,342401,9904,166271,5979,166518,6575,131716,5129,1343230,11585,208170,7436,183474,7159,211497,5914,200079,7158,89544,4669,181721,6661,93130,4505,95672,5533,79943,3904,1270806,9972,219408,7337,195606,5663,214121,6619,197314,5892,87917,4245,160680,6670,73141,3807,70846,3671,51773,3281,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,444232,5896,117353,4652,99127,4192,84348,3530,54126,3583,14953,1541,29744,2300,11568,1303,12814,1306,20199,1732,236476,4278,58648,3445,51193,3520,44657,3016,28795,2710,7172,1114,16771,1628,6527,1013,7704,1145,15009,1534,207756,4003,58705,3080,47934,3071,39691,2535,25331,2339,7781,1121,12973,1452,5041,774,5110,870,5190,987,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,900483,6472,214057,5734,175645,4978,159526,5041,139689,4232,50642,3064,78271,3045,28271,2249,27446,2305,26936,2352,478502,4390,111463,4163,91724,3579,83823,3512,72946,3043,26098,1939,43570,2507,16063,1897,15844,1913,16971,1811,421981,4770,102594,3447,83921,3245,75703,3808,66743,2529,24544,2010,34701,1944,12208,1153,11602,1403,9965,1239,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1178781,9833,129147,5612,155366,6801,209581,6412,223958,8297,93261,5166,192957,8014,57801,4132,50219,3680,66491,4055,638143,5844,65320,3866,81096,4223,111023,4843,123958,6523,49981,4130,105444,6202,30118,2714,28845,2908,42358,3121,540638,7163,63827,3952,74270,4932,98558,4730,100000,4921,43280,2950,87513,4594,27683,2556,21374,2529,24133,2627,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,637747,6867,90233,5089,96700,4357,90258,4522,85248,3911,44878,3232,76644,4082,47072,2812,50853,3360,55861,3238,330648,5061,44821,3349,43295,2995,44787,2905,39848,2841,24788,2189,40478,3178,25247,1893,30946,2719,36438,2667,307099,5282,45412,3080,53405,3028,45471,3534,45400,2784,20090,2104,36166,2623,21825,2149,19907,2037,19423,1679,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3945265,20522,413505,10346,490504,10957,508101,9790,513613,12722,229517,8878,523184,11690,304656,8765,381941,9383,580244,11156,2085011,12599,193931,7524,228927,7893,242130,5642,263294,8810,114215,5528,276889,8061,170333,6145,225921,7295,369371,8197,1860254,14878,219574,6467,261577,6825,265971,8263,250319,7873,115302,6239,246295,7579,134323,5808,156020,5516,210873,7405,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,826180,10088,142716,6498,144414,5565,157278,5995,127274,5385,44850,3491,94403,5554,30750,2786,41963,3571,42532,2865,439109,6754,69124,4480,71589,4479,85185,5022,66798,4422,21948,2109,53904,4117,17725,1971,23664,2806,29172,2488,387071,6539,73592,3893,72825,3530,72093,3841,60476,3838,22902,2529,40499,3214,13025,1765,18299,2174,13360,1766,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8566966,26224,879926,16456,955026,13848,1024823,13074,1096112,20178,452441,10540,1222540,18032,658158,14516,886973,16436,1390967,17638,4432655,19949,433329,10285,464736,10662,505397,9891,558322,13611,233316,6742,636153,12194,349030,10736,484694,12129,767678,12905,4134311,17715,446597,9897,490290,10313,519426,8633,537790,13291,219125,7694,586387,12807,309128,8053,402279,8467,623289,11761,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4072520,23332,541220,13259,627646,11321,724596,15014,648668,13684,272687,8980,519465,12243,248273,8671,260585,8577,229380,8598,2130325,13992,275173,7513,307727,8990,358418,10495,326147,9160,136759,5877,285866,7807,135883,6825,151201,6044,153151,7428,1942195,15258,266047,8478,319919,7619,366178,9326,322521,8532,135928,7288,233599,6971,112390,5068,109384,5212,76229,4638,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,355264,4540,111244,4322,80291,4369,65684,3773,32195,2359,12353,1909,20481,1896,7116,1030,9373,1307,16527,1734,193586,3326,59327,2751,41652,3253,35506,2836,17524,1902,5976,1111,11211,1273,4148,830,6301,1098,11941,1354,161678,3063,51917,2726,38639,2548,30178,1961,14671,1426,6377,1363,9270,1487,2968,588,3072,601,4586,967,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5004577,20581,743343,11627,774483,14443,798284,11573,820508,14039,382926,9875,621896,10977,322117,9439,286900,7208,254120,7438,2595277,15510,357542,9557,376289,9852,401223,8760,419214,8699,194393,6544,338886,7509,180743,6382,166051,5801,160936,5968,2409300,16525,385801,8404,398194,10386,397061,8758,401294,9457,188533,6411,283010,8532,141374,6149,120849,4083,93184,3930,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1626405,9538,304829,7221,281445,7633,273241,5946,260231,6340,95755,4519,196902,6562,67292,3426,74518,3912,72192,3560,882918,7180,159734,5402,142283,5250,143923,5276,140204,4281,52365,2996,111760,4634,38079,2403,45372,2740,49198,2963,743487,7469,145095,4438,139162,5162,129318,3907,120027,4295,43390,2910,85142,3824,29213,1950,29146,2255,22994,1749,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1595991,12131,271334,9806,267593,8568,259079,8251,237375,8909,96642,4620,187180,6774,89772,5024,100152,5824,86864,4511,846321,10092,134046,6341,132965,5964,134587,5458,127632,6512,52521,2910,100273,5616,51615,3980,59052,4084,53630,3290,749670,8651,137288,6513,134628,5923,124492,5494,109743,5078,44121,3335,86907,4584,38157,3022,41100,3591,33234,2902,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5584155,20518,763820,10945,799499,11773,826147,12703,816972,13408,351666,8014,712002,12661,377743,8615,460463,8561,475843,10301,2911537,14329,367316,7775,381381,8650,409438,9175,420356,9812,184076,5408,382588,9624,209228,6091,260070,5999,297084,7725,2672618,16137,396504,8188,418118,8286,416709,9360,396616,9168,167590,5197,329414,7435,168515,5622,200393,6424,178759,5880,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,485623,7298,61588,3806,74635,4264,82702,3934,79450,4286,31524,3020,58712,3345,30336,2798,33987,3434,32689,3211,245345,4907,27826,2753,33002,2694,38583,2773,41127,3159,15732,2034,30906,2349,16994,1904,20182,2480,20993,2513,240278,5524,33762,2590,41633,3018,44119,3402,38323,2772,15792,1980,27806,2034,13342,1699,13805,2185,11696,1754,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1931496,15790,252931,8067,290041,7863,333314,9697,326666,9919,123955,6066,271100,8241,110514,5202,124514,6129,98461,5946,1000677,11471,127019,5852,142990,5968,166262,6853,164731,6621,63741,4245,143089,5916,59128,3878,70526,4517,63191,4531,930819,9507,125912,5521,147051,6121,167052,7376,161935,6959,60214,3875,128011,5155,51386,3581,53988,3955,35270,2822,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,396728,5453,121539,4387,82216,4296,70639,3756,48533,2950,13095,1335,26957,2380,11207,1541,10950,1359,11592,1302,207124,3897,63533,3118,43486,3247,36272,2235,24234,2370,6155,847,14879,1395,6030,1139,5299,1166,7236,1049,189604,4031,58006,2901,38730,3077,34367,2554,24299,1933,6940,945,12078,1694,5177,944,5651,859,4356,776,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
