GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001MA,B24042_001EA,B24042_002MA,B24042_002EA,B24042_003EA,B24042_003MA,B24042_004EA,B24042_004MA,B24042_005EA,B24042_005MA,B24042_006MA,B24042_006EA,B24042_007MA,B24042_007EA,B24042_008MA,B24042_008EA,B24042_009EA,B24042_009MA,B24042_010MA,B24042_010EA,B24042_011MA,B24042_011EA,B24042_012MA,B24042_012EA,B24042_013MA,B24042_013EA,B24042_014EA,B24042_014MA,B24042_015EA,B24042_015MA,B24042_016MA,B24042_016EA,B24042_017MA,B24042_017EA,B24042_018MA,B24042_018EA,B24042_019MA,B24042_019EA,B24042_020EA,B24042_020MA,B24042_021MA,B24042_021EA,B24042_022MA,B24042_022EA,B24042_023MA,B24042_023EA,B24042_024MA,B24042_024EA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027EA,B24042_027MA,B24042_028EA,B24042_028MA,B24042_029MA,B24042_029EA,B24042_030MA,B24042_030EA,B24042_031EA,B24042_031MA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034MA,B24042_034EA,B24042_035MA,B24042_035EA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038EA,B24042_038MA,B24042_039EA,B24042_039MA,B24042_040MA,B24042_040EA,B24042_041MA,B24042_041EA,B24042_042EA,B24042_042MA,B24042_043EA,B24042_043MA,B24042_044EA,B24042_044MA,B24042_045MA,B24042_045EA,B24042_046MA,B24042_046EA,B24042_047EA,B24042_047MA,B24042_048EA,B24042_048MA,B24042_049EA,B24042_049MA,B24042_050EA,B24042_050MA,B24042_051MA,B24042_051EA,B24042_052MA,B24042_052EA,B24042_053EA,B24042_053MA,B24042_054MA,B24042_054EA,state
0400000US18,45701,324,46013,2862,41020,1789,57375,7565,44396,2459,47421,948,49010,3032,35719,913,50851,724,48324,3054,62419,5887,51141,2133,57813,6466,70872,4480,37138,3887,50947,1258,62506,3532,95926,54606,32758,2709,50170,1345,50221,1445,50077,3920,23928,1766,31868,4436,21586,1012,36204,1941,51738,1588,33469,581,31843,7380,30515,4555,46316,24604,34003,3577,34253,1353,40634,2495,26399,723,39560,2769,37167,2739,45575,13732,37055,1539,37571,1502,38352,2077,35752,2804,40387,1648,45701,2396,45762,10609,29397,1941,35873,517,40364,861,33753,1162,20779,940,29566,1994,18787,1167,26329,824,36183,1002,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,45384,457,41042,1159,40763,1246,50484,7220,41949,1001,45755,1009,47650,4025,36884,1121,49113,2651,46421,1702,61048,3105,46695,6191,63940,5759,66935,4950,46929,8271,50533,2272,61835,4080,60880,6476,32177,3524,50366,1660,49827,2153,50984,3097,26691,2415,36102,6021,23769,3644,37022,1729,57397,2389,35175,353,30862,2173,30802,2444,34000,67780,36250,2000,34905,1268,32838,1979,25518,771,40593,4876,38095,3552,50471,4329,42292,4397,40488,879,40493,974,40444,6410,36635,1329,41226,1558,50984,16535,29556,3352,36434,781,43277,1810,32937,1104,22309,1691,30185,4852,21217,1163,27823,2583,45408,2092,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,45317,568,36981,2087,34845,2642,50519,3585,37200,1433,47373,2730,45460,4322,37335,1883,51547,1023,50814,1228,58002,5801,57185,7758,61990,3019,70816,7333,39011,6746,62122,4462,77071,4912,87770,13173,35306,5160,47015,1394,47494,2644,46352,2043,27355,3484,35620,6684,23454,2136,37632,2383,50289,2103,34220,950,31449,3267,31548,4234,31023,14545,37260,6745,33376,1897,37276,3285,27020,1143,41212,4189,37202,4800,50966,3056,40757,7557,35859,1606,35859,1693,35864,5596,37555,2282,44932,3431,58993,43283,26349,1997,36000,673,39684,1191,32455,1510,21789,2338,32032,3902,19552,1037,26719,2071,38986,2486,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,42900,1064,50219,3149,31821,5526,61591,2077,41460,827,46654,995,44014,3804,32352,2200,48947,2595,46571,2028,61073,1845,45905,6383,52250,4926,61867,3490,38385,4373,46517,1939,59543,5439,100324,31770,30531,2620,46993,1511,46352,1919,47707,1950,22853,2727,31174,3802,21512,2219,38807,3032,46504,2023,32207,329,35914,14119,32208,9184,55150,18036,32739,3629,31950,700,33774,4735,23810,1023,36055,2321,34663,3738,42733,9857,33394,3428,35562,1027,35467,1017,36594,6981,35798,2331,41263,1931,43961,5646,25222,2650,36449,755,41282,935,32743,1382,19651,1604,29490,3585,17681,1374,26125,1685,37624,1552,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,47546,1127,60724,1071,40181,5591,64465,5020,41789,1091,55792,2615,45898,1967,33478,3296,51388,1012,51010,1105,57500,11962,42278,9309,60280,5789,71971,11013,42422,6604,51728,2769,70812,3835,73493,32712,31647,1492,52891,2726,46175,2495,63553,5041,26886,2733,27940,7565,26766,2362,36079,1116,48011,2350,31665,291,41657,6516,21816,4976,46480,2364,31177,2987,37283,4210,37901,5413,24906,1007,35498,2806,34480,3817,37142,7133,40023,10202,33784,1689,35546,1955,30904,1520,34786,2129,41740,2758,41679,19395,27832,4709,34600,1334,40058,1075,31388,689,19779,1419,23443,3380,18270,1936,23014,2095,37099,1627,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,42335,745,35817,1914,35416,2589,52426,79927,40648,1266,50212,1366,45629,5687,36654,1743,50935,3208,49125,4864,60314,12906,43526,3106,52439,9225,72426,14809,39089,3063,50096,5604,60046,5436,142426,68829,30129,4773,45478,4580,44411,3878,47709,7898,27624,3432,36551,2679,23647,3448,36177,2648,53562,3251,35086,771,24087,20062,19736,14782,41322,371,40804,11021,36840,2759,31151,4478,27673,1692,50235,4601,50847,5437,48368,4550,39688,12758,36860,2286,37384,2929,28273,6972,42465,3400,45507,3935,60734,26597,36685,5300,35744,1020,40470,1811,33421,2329,20979,1604,23510,6353,20281,2199,26420,1680,39083,3550,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,58018,1560,35171,6344,30251,2676,55179,8064,45816,2017,61098,1167,50175,2012,40590,1354,52440,1314,51030,852,65263,8751,74209,5587,65686,6657,81917,5830,50489,4496,77487,2916,93307,2967,81105,10358,37219,2369,60175,2271,58209,3961,60848,1589,31574,1434,47196,2967,27405,2333,44120,3370,84391,3601,49087,790,30280,5536,27478,3754,85250,48606,50224,4545,51902,5786,45298,4891,31441,918,52072,2013,50272,2367,62142,10119,62114,4369,48756,3170,48043,3420,50335,3608,59960,2697,68941,3091,51395,5528,36242,2171,46571,852,52240,873,41977,829,26865,1332,41994,3121,24417,1509,35429,2576,72300,2055,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,60313,348,47585,10393,41567,8371,61469,13020,51376,773,62938,2971,53220,3641,45644,1749,57339,2139,53120,2149,80736,5863,73231,5001,81813,2442,92486,5747,56955,8851,80157,2603,96532,3429,76958,39781,41884,2101,60599,1055,60872,1225,60283,2338,35092,1667,44674,4802,32866,2053,40988,1363,66701,1107,47800,804,37151,8270,36907,8762,60647,34902,51876,3086,50059,3191,48505,3762,34721,1583,50760,1926,50307,5456,52094,7552,53967,3706,52814,2604,55470,2240,47312,3275,58335,1718,63793,2928,81563,18396,36752,3066,50181,820,53731,1859,46397,1091,27279,1494,35305,4389,26265,1166,34605,2534,52339,1578,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,50086,240,35079,3005,30941,1379,64191,5768,45543,1316,55240,970,48209,2410,35997,1044,51108,887,46393,1843,75913,4466,51964,2424,57441,4567,69083,5290,40221,4292,56778,2197,69152,3032,96007,25167,35096,1985,53821,1766,56216,1847,51935,1378,24936,1373,36025,1476,22058,599,38806,2226,61055,852,36854,299,21419,5030,19165,3662,34861,54129,36476,1430,40074,1053,39102,3181,26351,602,45943,2237,43278,3236,53836,5864,42657,3095,38732,1731,40116,1013,33568,3085,41396,884,49117,2772,57348,11506,30606,831,40427,410,47421,1148,36764,606,20104,655,30575,1626,18795,706,25938,1022,46382,1060,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,50936,289,41923,942,40344,1538,72469,5388,48424,2593,50764,591,52299,1538,41298,1030,55005,2095,51745,909,70231,3750,56166,5003,70097,4082,75717,2590,47617,5822,62072,1348,77329,4120,102045,27307,37215,1985,53302,1896,52010,1163,55490,3593,31273,1244,41157,3320,28120,2175,40863,775,59852,2543,40632,295,26747,1643,26211,1399,62717,12020,36484,2608,39563,1378,42823,3029,32689,1993,45103,2476,42897,2479,53684,6419,46168,2654,46437,1134,47073,1189,40667,2868,45159,2051,50833,1684,56884,18206,33875,2474,40740,432,44530,1381,38917,1081,25686,995,32363,4138,23617,1412,31391,998,48022,1311,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40121,777,45011,8581,29275,3802,61985,12062,36527,2214,41001,1292,38122,5000,33858,3810,46920,2365,46040,3765,49234,5589,54463,10888,51033,9307,63731,15194,38452,6509,47400,6377,67269,8010,150417,186836,29478,4467,48760,3642,44256,3707,51759,2310,26303,2729,32423,4219,21340,3810,31520,1488,40192,2664,30365,378,27769,7995,21728,5033,37384,9611,33750,9844,26747,1221,35404,7286,23443,1388,35991,3156,35587,6650,36389,3972,30524,2096,30608,894,30937,965,27490,3603,32724,3968,40682,4861,21781,35452,23675,2162,32839,1560,35452,1039,31420,797,21244,1441,27838,1887,17152,1781,23141,2950,33431,2468,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,43500,841,36454,3548,32048,1694,52001,3179,42395,1209,45045,1549,46999,2091,35296,1156,49425,2225,45317,1970,63208,4563,61777,2191,57220,4538,68953,7641,38534,4636,51630,962,71007,1700,86520,11654,31738,1340,45820,1637,45008,1806,46989,3048,27331,1952,37841,3181,25199,1946,34532,2429,46300,1640,33037,632,26779,3074,25973,4366,80428,7025,42647,4029,32361,1284,37189,2064,25640,875,38986,3921,39468,4634,37743,6519,41388,1560,39540,1527,40079,1392,35285,5700,37790,2283,44384,4097,56276,11691,27976,2438,35470,510,38495,1193,32212,477,21049,773,30559,1619,20259,780,26509,1003,35922,1723,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,41841,644,41470,3256,31662,2391,71278,5677,41925,2771,43021,3096,40096,5045,33846,2873,55951,6258,51412,1779,80524,11533,50814,17361,42514,7796,50015,15372,36083,7572,52509,5153,64080,8284,-666666666,-222222222,35720,2858,45419,2875,44869,3571,45986,6661,26733,1764,32555,7064,25255,4688,35358,3958,52168,2503,31820,473,35190,9948,36124,6616,17752,7374,30045,7651,37629,6991,30011,7638,24725,1706,40704,5944,40195,8177,41637,25616,33125,12092,37283,2949,37877,3597,36575,4858,36121,2038,38160,4755,-666666666,-222222222,31372,3866,31998,725,34850,2020,31147,809,20251,3644,31212,8249,18138,2272,30289,3011,38272,2193,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42925,1033,40455,1883,40078,2862,51241,6613,37118,1025,40676,822,45153,4018,39942,2092,54668,1756,53034,1713,61546,3439,45868,7070,56898,6006,62905,7959,41494,4239,50604,3158,69118,5359,178077,106538,31097,1194,49676,3072,51247,2062,47444,4230,30706,1849,35481,4933,26945,5294,37388,4025,51185,1221,33310,812,22722,5229,21273,5778,47292,85300,38690,6256,31736,1269,33563,5087,26473,1134,46066,3231,45256,4649,55191,10290,42360,4365,36610,1473,37425,2141,31788,3195,38401,2362,41937,2697,41783,31807,26124,2254,35710,826,40316,1290,32825,1433,20255,1276,22342,4609,18987,1539,22620,1504,40274,1556,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,42185,567,70626,4819,30340,2755,75538,4660,45314,3560,45591,4363,48216,4062,37129,2015,44263,4188,38676,2461,80109,13622,50000,6230,52735,4776,60160,9480,45003,8824,46167,3316,67327,8243,22279,24032,34092,2778,51552,2733,49882,3312,54285,8190,35508,814,37549,2430,34321,1715,32480,5976,62194,3210,35979,512,42050,20039,35166,34949,50766,17061,43991,8850,35858,3049,41466,5975,28328,2769,39126,3163,39107,4034,39158,7234,45405,5774,40314,1686,41337,1524,35869,3985,39559,3325,45608,3405,57994,70473,30395,2690,44500,2140,48116,2318,41885,1512,30549,520,31652,869,29985,1316,25031,2516,51094,2058,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,54285,2064,36561,1377,36758,3286,36357,484,47365,2161,57926,3568,60331,8479,46081,4885,60101,6257,51737,5824,78145,13920,71188,11302,60241,4553,68107,8932,48885,7156,80059,5185,95803,8939,39788,52362,45664,10665,56469,2806,56680,3387,56135,6048,26505,2464,36625,6040,24942,2056,37207,3999,59049,2841,41809,715,29537,7617,29537,7617,-666666666,-222222222,40988,4605,41357,4548,46154,12373,32107,2120,46065,6294,44372,6435,49853,33571,49155,10603,45370,4784,46835,4635,37366,5281,51611,3323,56521,4695,78825,348,31280,6949,44648,2606,48095,2571,41963,1966,31301,1598,37805,9294,30724,1221,29502,4119,46772,3496,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,61090,329,37412,7106,31032,3999,58616,66810,54223,3409,62526,2391,56745,4255,43781,2672,53985,1333,51617,644,80596,3339,80402,2688,100130,4055,107199,5757,50508,2587,77244,2631,94026,4065,111014,17554,41987,1212,61331,1184,61981,1703,60518,2351,31566,900,47072,2981,28229,2280,41445,1640,82097,1483,48110,969,19643,19079,17784,11133,49347,36118,43978,5771,51190,1188,48200,4522,35679,981,46025,1919,42406,3248,68796,7724,60475,3965,55433,2014,58045,2562,46546,3068,53352,2301,61135,951,50607,50203,32831,3546,50678,534,54909,1204,46405,1196,25513,1443,32476,3796,23060,1704,31754,934,56630,2557,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41449,608,47075,4512,27913,4517,57991,6538,34310,2213,44203,5765,45784,7131,31184,2345,52995,4211,50717,4571,66095,6203,40800,3583,45853,8815,50006,16383,44190,8689,61782,3769,81411,4886,-666666666,-222222222,29292,4027,44483,3967,45224,4311,43456,5351,22120,1477,31098,3072,21199,1196,30455,2526,49608,2084,33167,1444,37804,8934,33818,10204,39317,7551,32075,10131,37075,2923,36111,10167,24061,2468,37605,3790,31493,4859,45296,14954,34039,3441,33446,3773,35131,4144,30242,3379,42455,5429,50400,3297,-666666666,-222222222,28507,3720,36886,1791,41951,1504,32311,1822,21124,1032,27629,4956,19452,1749,23286,3009,41250,1556,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,51417,199,31589,1036,30155,1529,52483,7814,45250,1441,50399,533,51255,793,37071,769,51516,503,50295,556,76466,3612,71005,1296,76027,1574,95737,5809,45896,1414,66645,1378,81519,916,82934,62325,40742,932,56713,866,59945,2047,54129,1636,30236,726,41945,1726,26563,527,36575,986,70176,1532,43190,582,33209,3845,30647,11094,34480,6493,47898,4115,37420,1832,43659,3118,31526,698,45583,2854,43471,3067,52724,3098,59872,3611,51501,694,52424,1324,45334,3948,51637,692,59429,2866,52116,23151,36077,1324,45016,651,54365,1266,40791,293,29648,1873,41124,1242,25195,1180,28053,1621,53075,1764,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42117,243,31732,1767,30549,2039,41992,4859,35434,1062,43774,2313,46898,3334,36256,921,49202,2528,46479,1724,60983,5167,52343,4184,65592,3552,80025,6463,46456,4933,52013,1860,77350,2906,117962,22287,28992,2017,47202,1591,44719,1908,51176,2147,25665,833,34421,3833,23367,1340,37279,1820,45245,1219,34481,490,23373,3561,22250,4313,32515,19137,37113,3324,31411,693,37114,2162,25943,610,40608,1247,36920,2128,50488,4981,43424,4641,40480,807,40936,896,37481,3217,40974,1286,48865,2465,45595,3533,27278,2232,36301,432,37668,892,35295,678,20397,901,30528,2675,19484,897,28630,2601,39749,1173,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,46370,1015,56925,8879,48758,6032,75996,7968,41869,1933,41199,1431,50797,5378,39017,2338,60656,2315,55679,8512,75889,10668,49457,4391,62375,8914,65693,8759,51048,16083,51351,7202,61554,3685,51667,26503,37914,14034,51350,1389,50093,5467,54172,9165,25311,2386,26742,2353,23917,3850,38609,3982,51999,4259,34035,984,30745,8180,20533,7225,50226,3318,39966,8110,32468,4813,32165,3626,27244,2799,38250,7659,34373,3583,44187,4434,32395,6164,36067,1485,35704,1534,40798,5927,37014,7117,44404,6589,-666666666,-222222222,29643,4021,35316,1122,40252,1749,33025,2138,22129,2534,40052,15061,21051,1694,31927,1749,41892,1666,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,46905,352,41300,1240,35511,5278,51966,3103,43147,2161,48434,975,46821,1560,36445,935,50663,772,48196,1899,67419,3864,54971,5444,59680,4295,67259,3848,39718,2380,55482,1938,70690,1526,90293,26512,34021,2524,51051,654,50969,1090,51098,757,26907,846,33969,3743,25622,906,37465,1258,56851,1559,36032,275,30142,3414,25882,6061,62090,28662,36623,2500,36385,665,36973,1937,27485,629,41335,1504,41043,1383,44923,6880,40615,2262,40341,712,40696,748,36901,3027,38690,1617,43905,2759,38972,9056,29015,1843,39486,770,46968,1000,35919,522,20861,700,27360,3362,20274,760,25979,1159,42721,1145,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
