GEO_ID,C20005I_001E,C20005I_001M,C20005I_002E,C20005I_002M,C20005I_003E,C20005I_003M,C20005I_004E,C20005I_004M,C20005I_005E,C20005I_005M,C20005I_006E,C20005I_006M,C20005I_007E,C20005I_007M,C20005I_008E,C20005I_008M,C20005I_009E,C20005I_009M,C20005I_010E,C20005I_010M,C20005I_011E,C20005I_011M,C20005I_012E,C20005I_012M,C20005I_013E,C20005I_013M,C20005I_014E,C20005I_014M,C20005I_015E,C20005I_015M,C20005I_016E,C20005I_016M,C20005I_017E,C20005I_017M,C20005I_018E,C20005I_018M,C20005I_019E,C20005I_019M,C20005I_020E,C20005I_020M,C20005I_021E,C20005I_021M,C20005I_022E,C20005I_022M,C20005I_023E,C20005I_023M,C20005I_024E,C20005I_024M,C20005I_025E,C20005I_025M,C20005I_026E,C20005I_026M,C20005I_027E,C20005I_027M,C20005I_028E,C20005I_028M,C20005I_029E,C20005I_029M,C20005I_030E,C20005I_030M,C20005I_031E,C20005I_031M,C20005I_032E,C20005I_032M,C20005I_033E,C20005I_033M,C20005I_034E,C20005I_034M,C20005I_035E,C20005I_035M,C20005I_036E,C20005I_036M,C20005I_037E,C20005I_037M,C20005I_038E,C20005I_038M,C20005I_039E,C20005I_039M,NAME,C20005I_001EA,C20005I_001MA,C20005I_002EA,C20005I_002MA,C20005I_003MA,C20005I_003EA,C20005I_004EA,C20005I_004MA,C20005I_005MA,C20005I_005EA,C20005I_006EA,C20005I_006MA,C20005I_007EA,C20005I_007MA,C20005I_008EA,C20005I_008MA,C20005I_009MA,C20005I_009EA,C20005I_010EA,C20005I_010MA,C20005I_011EA,C20005I_011MA,C20005I_012EA,C20005I_012MA,C20005I_013EA,C20005I_013MA,C20005I_014MA,C20005I_014EA,C20005I_015EA,C20005I_015MA,C20005I_016EA,C20005I_016MA,C20005I_017EA,C20005I_017MA,C20005I_018MA,C20005I_018EA,C20005I_019EA,C20005I_019MA,C20005I_020MA,C20005I_020EA,C20005I_021EA,C20005I_021MA,C20005I_022EA,C20005I_022MA,C20005I_023MA,C20005I_023EA,C20005I_024EA,C20005I_024MA,C20005I_025MA,C20005I_025EA,C20005I_026MA,C20005I_026EA,C20005I_027EA,C20005I_027MA,C20005I_028EA,C20005I_028MA,C20005I_029MA,C20005I_029EA,C20005I_030EA,C20005I_030MA,C20005I_031MA,C20005I_031EA,C20005I_032EA,C20005I_032MA,C20005I_033EA,C20005I_033MA,C20005I_034MA,C20005I_034EA,C20005I_035EA,C20005I_035MA,C20005I_036MA,C20005I_036EA,C20005I_037MA,C20005I_037EA,C20005I_038EA,C20005I_038MA,C20005I_039EA,C20005I_039MA,state
0400000US37,543279,3534,294758,3469,162950,5339,0,193,162950,5339,4473,1410,44857,3952,51326,4427,40547,3714,13216,2195,8531,1481,131808,6178,47138,4083,84670,5173,31073,3154,35158,3554,10400,1881,6055,1408,1115,527,869,471,248521,2661,66783,3673,0,193,66783,3673,2616,944,24200,2382,17106,2407,14818,2185,5243,1196,2800,849,181738,4200,103913,3857,77825,4304,44624,3944,23856,3122,5648,1601,2217,739,1151,664,329,266,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,11127,687,6244,625,3679,563,0,141,3679,563,247,166,496,328,707,343,1607,649,581,313,41,32,2565,688,596,267,1969,659,796,311,519,326,405,272,200,162,0,141,49,84,4883,651,2025,601,0,141,2025,601,11,20,525,397,548,289,382,271,523,349,36,52,2858,583,744,271,2114,568,1582,478,372,291,68,104,60,128,32,44,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,247991,2162,129477,2164,59342,2865,0,182,59342,2865,1610,535,10582,1805,14516,2360,16613,1938,8122,1278,7899,1364,70135,3323,33809,2427,36326,2649,19288,2023,9957,1532,3722,827,2327,826,742,387,290,177,118514,1682,36167,2385,0,182,36167,2385,1552,511,6407,1279,9161,1696,12454,1558,4607,1058,1986,572,82347,2819,47199,3252,35148,2500,20156,1917,10018,1678,3305,921,1204,477,330,200,135,154,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,227295,1124,122141,1201,70801,2468,0,149,70801,2468,2161,699,15540,1809,22574,1899,20632,1873,5730,1006,4164,777,51340,2220,20980,1581,30360,2135,13160,1656,10175,1324,4316,1030,1742,520,601,329,366,360,105154,1220,33975,2068,0,149,33975,2068,1912,656,12198,1606,10569,1275,6505,1017,2236,669,555,249,71179,2142,41828,2002,29351,2164,17223,1591,8084,1273,2298,647,1204,418,372,293,170,142,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,308975,1873,163220,1900,74729,4207,0,193,74729,4207,1969,935,15508,3624,21584,2980,19476,2432,9888,1860,6304,1375,88491,4489,32152,2764,56339,4984,25435,3022,15751,2474,9009,2346,4033,1331,1401,725,710,438,145755,1635,40760,2878,0,193,40760,2878,2283,923,11931,2091,9553,1753,9774,1464,5060,1251,2159,823,104995,3149,50790,2827,54205,3117,29890,2742,15683,2410,3845,1077,3793,1065,620,389,374,427,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,533032,2063,272074,1970,116150,4383,0,165,116150,4383,4784,1451,20716,3534,27534,2639,32591,2604,17502,2467,13023,1815,155924,4690,85859,4143,70065,3634,36845,2744,16525,2327,8329,1659,5917,1583,1665,582,784,356,260958,1524,76852,3119,0,165,76852,3119,3222,929,17484,1939,23391,2490,19592,1913,7995,1215,5168,1159,184106,3393,112028,4128,72078,4102,43084,3563,18578,2093,5658,1164,4051,888,461,314,246,207,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,96612,762,47501,648,21187,1819,0,200,21187,1819,460,495,5103,1459,4168,1065,6607,1358,3655,1216,1194,516,26314,1801,13963,1240,12351,1805,4926,1169,4300,1168,1648,943,1220,634,257,312,0,200,49111,744,13966,1586,0,200,13966,1586,618,352,3321,1158,3833,904,3464,872,1174,588,1556,703,35145,1644,20824,1924,14321,1470,7516,1223,3825,996,2169,734,515,323,296,331,0,200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,166430,2408,93084,1955,50371,3260,0,197,50371,3260,596,306,14432,2380,12561,2108,11940,1814,4588,1489,6254,1667,42713,3473,14328,2253,28385,2931,13443,2193,9465,1640,3298,1246,1399,550,358,299,422,393,73346,2135,20170,2588,0,197,20170,2588,295,195,5565,1433,5612,1262,6024,1555,1494,610,1180,710,53176,2717,29821,2594,23355,2621,14645,2208,5781,1430,1148,556,1387,717,20,41,374,306,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,15862,943,8828,830,4822,771,0,147,4822,771,101,120,313,223,2110,585,1184,432,813,597,301,252,4006,852,1461,466,2545,763,1442,605,458,339,207,162,330,245,0,147,108,136,7034,992,2082,641,0,147,2082,641,77,92,344,275,798,374,507,311,235,295,121,115,4952,1041,1831,552,3121,1040,1670,698,657,470,781,492,13,45,0,147,0,147,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,199072,2232,108839,2193,63018,3079,0,193,63018,3079,1055,596,16130,2385,20016,2322,16282,2415,5692,1442,3843,1079,45821,3415,16721,2148,29100,2813,10618,1937,12314,2297,3574,1168,1600,803,704,425,290,293,90233,1905,24771,2253,0,193,24771,2253,762,512,10017,1751,6089,1522,4629,1010,1505,510,1769,713,65462,3013,39998,2743,25464,2347,15047,1832,8131,1437,1845,866,272,279,18,40,151,155,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6884557,7447,3454343,5809,1835514,15239,165,198,1835349,15228,50413,4568,356350,12372,442513,12365,535852,12356,277018,9962,173203,7604,1618829,15701,818909,12103,799920,13282,390678,11559,215204,9021,94187,5976,59954,4405,23879,2507,16018,2126,3430214,4808,1121567,15022,197,320,1121370,14965,46421,3775,319890,11207,291087,10657,290158,8802,123601,5375,50213,3634,2308647,16459,1452734,16313,855913,13693,504755,10878,237108,7679,56557,4325,39005,3819,13069,2107,5419,1382,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,242795,1186,125418,1047,62727,3078,0,181,62727,3078,2483,1034,11364,2081,17513,2558,18469,2520,8668,1619,4230,1135,62691,3027,24936,2390,37755,3023,18756,2334,11233,1875,4030,994,2969,894,718,521,49,73,117377,1244,37087,2930,0,181,37087,2930,1496,576,11078,1689,11906,1823,8590,1521,2665,787,1352,560,80290,3066,40624,3017,39666,2748,22463,2625,11758,1778,3580,1001,1437,839,247,210,181,156,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7420,582,3829,615,1331,414,0,143,1331,414,88,131,163,132,421,252,319,221,174,109,166,172,2498,589,655,336,1843,516,930,314,323,319,182,158,305,292,81,108,22,38,3591,543,902,302,0,143,902,302,76,110,219,154,186,160,217,147,132,114,72,86,2689,496,1127,360,1562,389,1110,350,347,227,11,19,72,60,18,32,4,11,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,485443,2897,251522,2760,151052,4657,0,192,151052,4657,3619,1433,21038,3176,37342,4025,40428,3393,24279,3469,24346,2775,100470,4224,36055,2605,64415,4264,26674,2856,17727,2554,8910,2029,7470,1661,2020,735,1614,776,233921,2595,95034,4004,0,192,95034,4004,2867,1117,19540,2469,23299,3022,27352,3357,10162,1638,11814,1525,138887,4171,70892,4394,67995,4548,38701,3468,18905,2417,5138,1051,3308,889,957,395,986,422,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,522627,1622,275678,1579,139040,5176,0,192,139040,5176,2443,889,17857,2644,42880,4200,41232,3311,19557,2320,15071,1974,136638,5162,53472,3777,83166,4417,35551,3427,26271,3065,11688,2019,6826,1727,1735,748,1095,560,246949,1626,77162,3810,0,192,77162,3810,2286,788,19919,2172,20047,2362,20970,2703,9794,1572,4146,1043,169787,4412,84264,3478,85523,4166,42940,3548,27326,2696,8344,1407,4533,1218,1803,896,577,290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15712,1350,7476,964,3319,776,0,182,3319,776,87,77,559,282,446,272,558,284,919,499,750,397,4157,761,2618,754,1539,485,986,360,125,146,93,105,264,286,71,131,0,182,8236,1067,1946,602,0,182,1946,602,224,218,175,192,733,392,296,238,231,168,287,247,6290,1021,3873,972,2417,670,1813,631,543,370,61,108,0,182,0,182,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,226518,1426,119658,1804,63696,2213,0,145,63696,2213,1778,539,15027,1869,17428,2355,20058,2262,6624,1208,2781,813,55962,2479,24957,1936,31005,2460,15316,1769,7167,1179,4972,1306,2753,915,622,345,175,138,106860,1510,34089,2624,0,145,34089,2624,1246,555,8981,1704,9848,1293,9815,1826,3194,834,1005,388,72771,2993,36797,2357,35974,2733,21103,2356,8755,1248,2863,843,2421,875,405,299,427,226,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,38279,887,19823,893,10440,1369,0,185,10440,1369,159,151,1069,451,2386,810,3600,1048,1667,683,1559,601,9383,1500,4124,999,5259,1195,3445,1134,789,433,353,272,672,499,0,185,0,185,18456,872,6054,933,0,185,6054,933,293,273,1722,631,1857,740,1372,610,588,418,222,226,12402,1341,5176,838,7226,1235,3660,1033,2488,832,664,367,404,466,10,19,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2894137,4600,1360057,3591,405341,6113,0,214,405341,6113,21102,2556,156792,5671,83369,4677,84274,4434,32319,2384,27485,2610,954716,7213,728873,9399,225843,6263,147831,5726,52741,3798,11470,1665,8269,1421,3507,1016,2025,669,1534080,3184,340449,8215,61,100,340388,8214,11829,1759,128230,5422,93191,5070,73156,4108,22794,2447,11188,1702,1193631,7848,981227,8547,212404,6356,140475,6015,46616,3122,12410,1772,10908,1574,924,462,1071,516,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,118203,2286,65449,2179,36998,2781,0,184,36998,2781,434,362,10290,1797,12378,2266,7035,1622,5245,1266,1616,705,28451,2863,10226,1786,18225,2168,6458,1351,7079,1567,2494,1050,1622,700,184,229,388,307,52754,1734,13714,1609,0,184,13714,1609,445,290,4201,1116,3607,1080,3406,1126,1252,571,803,541,39040,2074,23907,2173,15133,1844,8487,1455,4795,1430,1171,706,243,216,191,198,246,195,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,30138,578,15305,513,9101,954,0,143,9101,954,111,114,698,506,1878,740,3251,1050,1838,562,1325,508,6204,1040,1649,605,4555,864,1819,844,815,381,1064,518,178,178,257,164,422,292,14833,532,4921,964,0,143,4921,964,128,188,639,358,761,439,2283,721,688,353,422,229,9912,1059,4292,1056,5620,949,2732,705,1063,398,494,348,1175,706,119,126,37,61,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1342958,2859,672707,1988,316444,7706,0,198,316444,7706,9411,1570,59761,4358,72920,4460,102030,4285,45308,3994,27014,2945,356263,8157,194744,5908,161519,5793,76499,4354,45479,3994,20592,2265,14811,2322,2676,763,1462,484,670251,1870,209457,6113,0,198,209457,6113,7880,1709,49798,3189,53126,3764,69190,4401,21945,2637,7518,1520,460794,6648,290010,7862,170784,6609,91656,5376,49498,3629,16691,2124,9299,1709,2751,877,889,468,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,125332,1993,66207,1730,39831,2784,85,147,39746,2781,503,332,8983,1745,17420,2549,8435,1892,2368,839,2037,783,26376,2901,10810,1816,15566,2554,6867,1702,5151,1563,2464,1079,870,444,162,194,52,86,59125,1599,20113,1893,0,184,20113,1893,1014,471,7163,1616,6448,1415,4780,1299,529,284,179,181,39012,2478,24742,2192,14270,2097,8253,1462,4169,1370,1037,568,431,306,143,172,237,358,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
