GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002MA,C08006_002EA,C08006_003MA,C08006_003EA,C08006_004EA,C08006_004MA,C08006_005MA,C08006_005EA,C08006_006EA,C08006_006MA,C08006_007MA,C08006_007EA,C08006_008MA,C08006_008EA,C08006_009EA,C08006_009MA,C08006_010MA,C08006_010EA,C08006_011EA,C08006_011MA,C08006_012EA,C08006_012MA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015MA,C08006_015EA,C08006_016MA,C08006_016EA,C08006_017EA,C08006_017MA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020MA,C08006_020EA,C08006_021MA,C08006_021EA,C08006_022EA,C08006_022MA,C08006_023MA,C08006_023EA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026MA,C08006_026EA,C08006_027MA,C08006_027EA,C08006_028MA,C08006_028EA,C08006_029MA,C08006_029EA,C08006_030EA,C08006_030MA,C08006_031MA,C08006_031EA,C08006_032MA,C08006_032EA,C08006_033EA,C08006_033MA,C08006_034MA,C08006_034EA,C08006_035EA,C08006_035MA,C08006_036MA,C08006_036EA,state
0400000US18,2954205,15974,2711477,17152,2435019,16983,276458,7666,216390,6888,32923,3344,27145,3047,33311,3171,16021,1847,64333,4076,30749,2771,98314,4293,1554274,10743,1424373,11577,1276819,11548,147554,5191,113350,4821,17320,2455,16884,2095,15640,2327,12241,1740,32449,2960,21598,2354,47973,3272,1399931,11222,1287104,11810,1158200,11859,128904,5174,103040,4620,15603,1732,10261,1678,17671,2586,3780,920,31884,2504,9151,1630,50341,2888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1530289,8390,1361061,9420,1222653,10410,138408,6075,108825,5523,17462,2105,12121,1574,16630,2061,7803,1225,55697,3185,17169,2107,71929,3466,801079,6570,710165,6734,635251,7558,74914,3868,59022,3381,9512,1582,6380,1197,6793,1278,5813,1129,28540,2362,12619,1778,37149,2294,729210,6020,650896,6840,587402,6840,63494,3727,49803,3365,7950,1046,5741,944,9837,1659,1990,579,27157,2204,4550,1010,34780,2318,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388601,9358,1276049,10031,1140807,9069,135242,5829,103962,5234,19359,2669,11921,1673,7884,1601,3839,898,30985,2700,13518,1316,56326,3561,745744,5829,681972,6157,607492,6337,74480,4035,57045,3242,10404,2058,7031,1557,4305,1173,3195,870,17755,2121,8767,1180,29750,2649,642857,7464,594077,7403,533315,6478,60762,3761,46917,3449,8955,1453,4890,949,3579,915,644,335,13230,1529,4751,992,26576,2091,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845659,13246,1706979,13209,1526467,11999,180512,6917,143001,6019,22238,2445,15273,2935,18673,2208,4260,1182,42463,3052,16687,1945,56597,3857,965201,9398,886707,9623,787033,9482,99674,5083,77568,4538,12305,1842,9801,2454,8613,1437,3293,1039,26102,2499,10565,1502,29921,2425,880458,8476,820272,8543,739434,8386,80838,3859,65433,3340,9933,1365,5472,1138,10060,1623,967,454,16361,2100,6122,1285,26676,2390,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1965689,11987,1816510,13029,1622316,11994,194194,8483,147467,7960,28213,3163,18514,2315,24516,2500,8506,1249,36437,2697,32775,2916,46945,3586,1028167,8169,948816,9029,838960,8372,109856,6257,81690,5877,16290,2341,11876,1895,10705,1583,5720,1192,22095,2025,21277,2559,19554,2299,937522,8586,867694,8736,783356,8707,84338,4533,65777,4134,11923,1745,6638,1220,13811,1809,2786,697,14342,1860,11498,1731,27391,2673,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631826,7271,555649,7447,485919,7425,69730,3454,57965,3305,7353,1248,4412,977,3597,896,2774,733,27462,2145,9116,1643,33228,2512,323981,4410,282071,4966,243807,4851,38264,2344,31275,2205,4291,933,2698,693,2285,678,2183,706,14074,1597,7121,1485,16247,1755,307845,4778,273578,4890,242112,4842,31466,2536,26690,2246,3062,758,1714,678,1312,687,591,292,13388,1470,1995,774,16981,1703,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2909794,13064,2421738,14120,2135379,14985,286359,10378,222066,9572,38185,3694,26108,3133,258280,8366,10853,1743,71970,3925,25071,3047,121882,4809,1479009,8884,1244107,9951,1096187,9454,147920,6737,110360,5913,21609,3002,15951,2380,119129,5053,8104,1273,37349,3256,14747,2422,55573,3100,1430785,10313,1177631,10290,1039192,11373,138439,6570,111706,6429,16576,2275,10157,1424,139151,6640,2749,891,34621,2727,10324,1402,66309,3574,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3273690,17356,2610584,18345,2354944,19671,255640,8615,204873,7725,29313,3571,21454,3098,309147,8211,26339,2681,161358,6390,29215,2865,137047,5918,1659873,11549,1326837,13182,1195098,14512,131739,6104,105754,5241,14241,2425,11744,1999,153752,5714,18223,2143,78289,4633,16944,2019,65828,4081,1613817,11454,1283747,11051,1159846,11369,123901,4718,99119,4363,15072,2003,9710,1889,155395,5621,8116,1247,83069,4258,12271,1750,71219,4102,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4190898,18028,3836461,17618,3459252,17360,377209,9962,295260,8851,49062,3623,32887,2535,54893,3049,21289,2014,91536,4420,32782,2742,153937,5004,2165173,11698,1976719,11099,1777390,11149,199329,6788,155838,5731,25421,2479,18070,1992,27621,2397,14985,1752,48568,2639,22369,2031,74911,3462,2025725,13482,1859742,14535,1681862,14810,177880,6254,139422,6018,23641,2065,14817,1683,27272,2434,6304,993,42968,3179,10413,1731,79026,3332,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2737424,12945,2380936,13230,2135967,13145,244969,8494,192865,7421,29955,2664,22149,2109,89609,5009,22273,2494,76853,3626,21525,1746,146228,5027,1426942,9296,1243077,9789,1112616,9897,130461,6189,102852,5273,15234,1695,12375,1618,42054,2717,14930,1897,39706,2876,15610,1446,71565,2997,1310482,8726,1137859,8984,1023351,8959,114508,4437,90013,4139,14721,1658,9774,1183,47555,3198,7343,1200,37147,2481,5915,1107,74663,3617,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178427,11475,1110070,12040,984238,13196,125832,6507,92929,5981,19116,2559,13787,1856,5266,1060,1519,691,20079,2202,13262,1995,28231,2626,612144,8924,570737,8878,500000,9276,70737,4490,50220,4064,12079,2209,8438,1408,2561,831,1390,666,13728,1786,10134,1814,13594,1788,566283,7791,539333,7689,484238,8693,55095,4418,42709,3832,7037,1208,5349,1277,2705,800,129,117,6351,1218,3128,820,14637,2007,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2734275,14847,2488992,16671,2223496,16471,265496,8184,208483,7187,36843,3596,20170,2417,35244,2643,7163,1565,52783,2866,29854,3100,120239,5316,1407104,10792,1271993,11924,1133633,12254,138360,6296,107645,4872,19251,2707,11464,1783,16467,1798,5047,1304,28851,2332,20872,2609,63874,3735,1327171,10317,1216999,10130,1089863,9308,127136,5201,100838,4768,17592,2117,8706,1630,18777,2046,2116,715,23932,2221,8982,1658,56365,3402,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475299,5526,404546,5978,353661,6654,50885,3716,41138,3506,5763,971,3984,936,4520,1172,7538,1460,22947,2436,4681,956,31067,2361,252601,3862,212133,4296,183243,4555,28890,2508,23194,2436,3053,740,2643,701,2661,991,4899,1106,13114,1751,3669,811,16125,1532,222698,3893,192413,4016,170418,4250,21995,2103,17944,1935,2710,688,1341,481,1859,564,2639,722,9833,1433,1012,403,14942,1556,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,946684,6595,854226,6253,759340,7419,94886,4253,73204,4164,12933,1689,8749,1461,6142,1494,6200,1235,26578,1805,7337,992,46201,2718,501811,4310,451839,4585,402286,5311,49553,3001,37883,2600,6581,1134,5089,1272,3007,877,4769,1216,14184,1313,4703,794,23309,1739,444873,4712,402387,4414,357054,5003,45333,3065,35321,2823,6352,1049,3660,668,3135,1057,1431,470,12394,1284,2634,595,22892,2057,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1216345,9798,1081479,9817,949121,9397,132358,5916,107451,5587,14324,2136,10583,1683,44047,3386,4973,1021,27904,2842,20378,2384,37564,3975,656711,5633,578304,6877,506355,6844,71949,4317,57274,4005,8036,1557,6639,1282,24363,2673,4283,872,16474,2050,14719,2101,18568,2416,559634,7134,503175,6819,442766,6116,60409,3590,50177,3240,6288,1352,3944,855,19684,2339,690,368,11430,1796,5659,1174,18996,2337,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677232,6684,603797,7454,554808,8274,48989,3838,40430,3225,4706,1122,3853,1193,4522,861,1850,787,21007,2038,6571,1210,39485,3256,351109,4305,312859,5335,287641,5690,25218,2609,20334,2006,2767,1015,2117,809,2350,642,1477,745,10317,1453,3645,831,20461,2748,326123,4959,290938,5304,267167,5838,23771,2392,20096,2059,1939,551,1736,835,2172,657,373,284,10690,1657,2926,801,19024,1938,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4113910,18968,3303613,22550,2962771,22382,340842,10825,261091,9780,43857,3956,35894,3457,435665,11064,16181,2646,125193,5842,64613,5184,168645,6305,2172163,12135,1726868,14586,1540833,14719,186035,7272,139066,6587,25781,2830,21188,2712,241389,8487,12603,2280,67000,4507,37151,3801,87152,4326,1941747,13640,1576745,14609,1421938,14101,154807,6418,122025,5717,18076,2182,14706,1914,194276,6304,3578,1170,58193,3540,27462,2818,81493,3880,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865474,10171,780936,9836,682940,10511,97996,5484,70078,4878,15988,2455,11930,1893,9839,1954,4516,1010,19615,2166,11274,1740,39294,3079,458185,6846,411478,6668,354655,7041,56823,3998,39909,3580,9276,1733,7638,1307,4890,1309,3528,848,11586,1763,7627,1500,19076,2082,407289,6238,369458,6515,328285,6942,41173,2890,30169,2497,6712,1521,4292,1306,4949,1210,988,467,8029,1127,3647,1040,20218,1886,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,5397550,28299,4785225,28852,612325,13047,476837,13721,75883,5184,59605,4750,2429897,20382,53119,4185,568540,14225,117860,6422,349533,8358,4613646,20215,2850114,18755,2531460,19113,318654,9817,240385,9661,44092,3819,34177,3328,1194146,13205,39616,3862,283551,8383,65228,4370,180991,6624,4302853,17340,2547436,17759,2253765,17097,293671,7337,236452,7667,31791,2909,25428,2614,1235751,14118,13503,1960,284989,9496,52632,4022,168542,5809,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,3884146,22831,3434930,23683,449216,9843,339481,9630,63447,4728,46288,3833,48895,3694,12152,1836,82256,4535,45071,3765,191369,7966,2233243,13152,2013278,13497,1755559,15147,257719,7594,188078,7237,38376,4107,31265,2878,26547,2906,9266,1666,51633,3611,29601,2735,102918,5204,2030646,14973,1870868,15413,1679371,14605,191497,7012,151403,6193,25071,2511,15023,2067,22348,2222,2886,763,30623,2631,15470,1973,88451,4340,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,335799,4463,299123,4905,36676,2928,26199,2620,5722,984,4755,1560,1430,439,1342,522,14373,1815,2320,612,20982,1741,204808,3013,182293,3459,162648,3524,19645,2026,13977,1710,2878,619,2790,979,745,278,1031,493,8152,1339,1365,540,11222,1137,171438,2808,153506,2936,136475,3240,17031,1819,12222,1563,2844,720,1965,791,685,332,311,206,6221,1026,955,354,9760,1326,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
