GEO_ID,B19301H_001E,B19301H_001M,NAME,B19301H_001MA,B19301H_001EA,state
0400000US06,41509,219,California,null,null,06
0400000US08,35966,428,Colorado,null,null,08
0400000US09,43092,640,Connecticut,null,null,09
0400000US10,33484,766,Delaware,null,null,10
0400000US11,77843,3080,District of Columbia,null,null,11
0400000US12,31507,270,Florida,null,null,12
0400000US13,30266,331,Georgia,null,null,13
0400000US15,39622,1621,Hawaii,null,null,15
0400000US16,23802,470,Idaho,null,null,16
0400000US17,34729,268,Illinois,null,null,17
0400000US18,25836,234,Indiana,null,null,18
0400000US19,27960,298,Iowa,null,null,19
0400000US20,29484,467,Kansas,null,null,20
0400000US21,23813,233,Kentucky,null,null,21
0400000US22,29632,409,Louisiana,null,null,22
0400000US23,26713,414,Maine,null,null,23
0400000US24,42372,477,Maryland,null,null,24
0400000US25,39390,424,Massachusetts,null,null,25
0400000US26,27579,174,Michigan,null,null,26
0400000US27,33389,287,Minnesota,null,null,27
0400000US28,25441,504,Mississippi,null,null,28
0400000US29,26690,264,Missouri,null,null,29
0400000US30,26745,670,Montana,null,null,30
0400000US31,29084,318,Nebraska,null,null,31
0400000US32,32757,670,Nevada,null,null,32
0400000US33,33047,608,New Hampshire,null,null,33
0400000US34,42308,413,New Jersey,null,null,34
0400000US35,33239,768,New Mexico,null,null,35
0400000US36,38951,273,New York,null,null,36
0400000US37,29117,289,North Carolina,null,null,37
0400000US38,32681,742,North Dakota,null,null,38
0400000US39,27497,207,Ohio,null,null,39
0400000US40,27775,408,Oklahoma,null,null,40
0400000US41,28700,341,Oregon,null,null,41
0400000US42,30510,177,Pennsylvania,null,null,42
0400000US44,33687,809,Rhode Island,null,null,44
0400000US45,27949,350,South Carolina,null,null,45
0400000US46,27668,560,South Dakota,null,null,46
0400000US47,26256,290,Tennessee,null,null,47
0400000US48,35721,251,Texas,null,null,48
0400000US49,25532,386,Utah,null,null,49
0400000US50,29565,549,Vermont,null,null,50
0400000US51,37602,308,Virginia,null,null,51
0400000US53,33572,319,Washington,null,null,53
0400000US54,22864,362,West Virginia,null,null,54
0400000US55,29567,244,Wisconsin,null,null,55
0400000US56,29899,947,Wyoming,null,null,56
0400000US72,22738,4076,Puerto Rico,null,null,72
0400000US01,26669,311,Alabama,null,null,01
0400000US02,38948,1016,Alaska,null,null,02
0400000US04,31659,360,Arizona,null,null,04
0400000US05,24342,332,Arkansas,null,null,05
