GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001EA,C08501_001MA,C08501_002EA,C08501_002MA,C08501_003MA,C08501_003EA,C08501_004MA,C08501_004EA,C08501_005MA,C08501_005EA,C08501_006EA,C08501_006MA,C08501_007EA,C08501_007MA,C08501_008EA,C08501_008MA,C08501_009MA,C08501_009EA,C08501_010MA,C08501_010EA,C08501_011MA,C08501_011EA,C08501_012MA,C08501_012EA,C08501_013EA,C08501_013MA,C08501_014EA,C08501_014MA,C08501_015MA,C08501_015EA,C08501_016MA,C08501_016EA,C08501_017EA,C08501_017MA,C08501_018MA,C08501_018EA,C08501_019EA,C08501_019MA,C08501_020MA,C08501_020EA,C08501_021MA,C08501_021EA,C08501_022EA,C08501_022MA,C08501_023MA,C08501_023EA,C08501_024EA,C08501_024MA,C08501_025EA,C08501_025MA,C08501_026MA,C08501_026EA,C08501_027MA,C08501_027EA,C08501_028EA,C08501_028MA,C08501_029EA,C08501_029MA,C08501_030EA,C08501_030MA,C08501_031MA,C08501_031EA,C08501_032MA,C08501_032EA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035EA,C08501_035MA,C08501_036EA,C08501_036MA,C08501_037EA,C08501_037MA,C08501_038MA,C08501_038EA,C08501_039EA,C08501_039MA,C08501_040EA,C08501_040MA,C08501_041EA,C08501_041MA,C08501_042EA,C08501_042MA,state
0400000US18,2907469,17025,111951,4251,293811,6232,1219208,8598,673602,7857,290390,7020,318507,6283,2397799,17187,76501,3758,225484,5609,1006075,9957,571065,8644,250427,6527,268247,6295,274405,7337,18688,1962,35036,3077,126851,6173,53870,3178,20134,2340,19826,2269,27069,2808,990,474,3067,770,12481,2149,5558,1036,2160,759,2813,853,109882,4732,12828,1610,23744,2483,39165,3611,18064,1993,7418,1281,8663,1263,98314,4293,2944,931,6480,1275,34636,3234,25045,2242,10251,1478,18958,2234,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1534377,10263,75114,3013,159791,4264,614497,6038,343731,4685,154147,4148,187097,4219,1223155,11619,52264,2741,117108,4560,495315,6554,281284,5344,127567,3672,149617,3696,140062,6031,7739,1106,15513,2104,66597,3992,27933,2467,11342,1473,10938,1432,17102,2064,890,418,3280,1065,6333,1272,2805,694,1777,643,2017,527,82129,4304,9583,1324,17905,2261,25758,2625,14539,1847,6304,890,8040,904,71929,3466,4638,859,5985,877,20494,1787,17170,2077,7157,1108,16485,1677,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397474,10444,63086,3104,146562,4976,575852,7729,304513,4125,139971,4558,167490,4236,1149903,10223,46665,2602,114092,5079,475177,7951,256001,4240,119067,4080,138901,3820,135016,5632,8564,1474,18450,2369,61137,3555,26134,2195,9884,1276,10847,1174,6765,1520,473,474,721,536,3083,921,1255,531,519,317,714,293,49464,3504,5169,1012,9054,1629,17078,2111,8217,1138,4373,923,5573,981,56326,3561,2215,668,4245,823,19377,2082,12906,1362,6128,980,11455,1510,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1865900,14728,69569,3282,190185,6111,804856,9907,429955,6553,176360,4810,194975,5881,1545906,13107,49508,2664,146291,5692,669681,8766,366060,6755,152080,4672,162286,5062,183206,7027,10217,1514,23991,3098,86032,5299,36250,3052,12780,1676,13936,1751,18085,2177,1448,555,3174,822,7157,1375,3459,960,1303,444,1544,625,62106,3894,7250,1212,14495,2010,21564,2254,9441,1510,3867,820,5489,903,56597,3857,1146,501,2234,622,20422,2133,14745,1952,6330,1124,11720,1363,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1977429,13074,60483,3667,201690,6355,871107,9868,445118,7875,182293,4767,216738,5614,1632616,12546,44180,3175,160899,6327,720722,10102,373594,7601,153194,5104,180027,5793,196013,8232,9793,1865,22985,2887,92136,5678,39940,3234,14021,1921,17138,2344,24732,2457,1210,507,4173,1027,10296,1728,4903,977,2369,786,1781,585,77123,4166,4000,944,11375,1883,33358,3096,14307,1827,6335,1111,7748,1397,46945,3586,1300,579,2258,996,14595,1681,12374,1376,6374,1144,10044,1442,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618200,7454,26105,1817,54630,2269,226190,3958,154279,3332,73978,3286,83018,3409,474273,7239,16451,1871,36477,2200,173360,4824,123063,2965,59648,3007,65274,3044,69132,3273,3792,864,8631,1758,28464,1965,15526,1836,6837,1172,5882,1071,3088,909,230,318,319,255,1065,463,863,558,240,201,371,448,38479,2900,5054,835,8478,1149,13122,1710,6823,1359,2232,478,2770,709,33228,2512,578,321,725,409,10179,1809,8004,1153,5021,949,8721,1124,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2652650,15529,88128,4255,237635,7100,1131113,12028,624278,7490,251421,6078,320075,7010,2010865,15664,51752,3732,156996,6451,857807,10688,493656,7803,201124,6095,249530,5490,263591,8727,14912,1983,30020,3132,120074,5515,57494,4069,20415,2433,20676,2242,152033,6852,7992,1345,23595,2534,71608,4610,24971,2307,10097,1406,13770,2195,104279,5599,11766,1456,21560,2261,39664,3382,16222,1901,5623,871,9444,1393,121882,4809,1706,495,5464,1132,41960,3033,31935,2305,14162,1515,26655,2553,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3340024,19655,130137,4290,305472,5890,1375530,12342,787830,8472,331933,7028,409122,8632,2407529,20214,69698,3651,180975,5541,963624,13048,614632,8397,263095,7457,315505,7089,261894,8597,19987,1983,29124,2656,113931,5737,54790,3984,20843,2101,23219,2339,313219,8296,10155,1994,41660,2990,168179,6429,51368,3086,19228,1872,22629,2630,220335,8032,26727,2363,46204,3895,85043,5946,30252,2743,12786,1705,19323,2094,137047,5918,3570,851,7509,1230,44753,3322,36788,3176,15981,1746,28446,2446,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4146063,17757,156872,5209,428569,7134,1684811,10124,1018832,6877,429460,6647,427519,7620,3424034,17286,109730,4625,327405,7186,1399774,10371,863430,7826,365303,6306,358392,7219,371627,9884,23223,2215,47554,3254,163660,5830,80940,3861,30920,2645,25330,2018,53586,3095,3245,1004,10918,1687,20854,2035,10170,1571,4846,1049,3553,703,142879,5600,17252,1789,33867,3308,47436,3554,22708,1982,10083,1355,11533,1178,153937,5004,3422,812,8825,1425,53087,3319,41584,2262,18308,1682,28711,2091,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2754782,14087,118043,3967,255143,4649,1156578,8313,649298,5486,278496,4880,297224,5665,2152143,14318,80022,3447,188712,4835,909531,9493,516066,6651,223961,4533,233851,5356,246016,8420,14193,1562,25303,2541,113466,4817,55921,3533,19050,1648,18083,1638,89688,4920,4575,856,11640,1427,39736,3207,18953,2050,7170,1191,7614,1095,120707,4859,12486,1791,21676,2207,43688,3086,21324,1978,10250,1095,11283,1257,146228,5027,6767,1153,7812,1312,50157,3465,37034,2544,18065,1674,26393,1805,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,36620,3054,117951,5030,483665,7601,258033,5714,108757,3798,125278,4784,943004,12804,26549,2797,93133,4335,405494,7764,217943,5397,93589,3790,106296,4430,121018,6574,6114,1342,16178,2481,55835,4655,24884,2416,9302,1555,8705,1636,4674,945,181,143,883,510,1016,505,1355,527,720,527,519,286,33377,2768,3305,902,6152,1053,11195,1696,6765,1394,2212,586,3748,920,28231,2626,471,262,1605,663,10125,1952,7086,1255,2934,861,6010,1181,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2775442,18484,108626,5038,280051,5855,1158007,12635,639408,7697,274154,5462,315196,6276,2254799,18335,79274,4408,217910,5611,945220,13024,524011,8471,229072,5534,259312,5931,271122,8547,14279,2027,30151,2805,120767,6228,62188,3907,22294,2084,21443,2214,39810,2792,1733,682,6237,1153,16657,1951,8057,1232,3277,886,3849,909,89472,4423,7250,1119,18629,2236,32402,3150,16014,2131,6702,1168,8475,1102,120239,5316,6090,1143,7124,1549,42961,3069,29138,2624,12809,1669,22117,2278,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,471174,5707,17470,1668,47288,2556,184784,3628,104425,2497,52478,2307,64729,2322,352003,6356,12035,1590,33529,2789,136547,4352,80683,2403,41332,2127,47877,2413,49543,3475,1997,699,6606,1372,22556,2459,9640,1242,3910,856,4834,937,4406,1147,15,30,309,361,2949,876,319,181,425,369,389,226,34155,3079,2389,607,5678,1302,12442,1665,6283,1173,3269,767,4094,814,31067,2361,1034,415,1166,503,10290,1677,7500,1159,3542,788,7535,965,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,959466,7329,43337,2591,99828,3408,391697,4666,208719,2624,94810,3594,121075,3338,771010,8546,31471,2387,77603,3044,316586,5463,170321,3348,77763,3326,97266,2968,95469,4462,6069,1121,12058,1638,44702,3249,18353,1927,6404,942,7883,1143,6082,1492,299,198,1089,903,2139,541,765,325,1074,580,716,293,40704,2791,4190,887,6787,1236,14436,1867,7613,1149,3647,716,4031,647,46201,2718,1308,466,2291,860,13834,1552,11667,1147,5922,1118,11179,1289,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1220259,10501,31678,2576,121233,3690,565193,7577,263490,5193,112780,4360,125885,5237,952299,9695,21186,2173,89243,3563,447636,7763,207145,5061,88754,4502,98335,5313,133133,6286,4753,940,16321,2728,63468,4349,28171,2717,8727,1046,11693,1423,43828,3432,2719,918,6123,1411,17859,2162,7969,1554,5567,1614,3591,953,53435,3891,2508,720,8220,1637,22110,2290,11371,1982,4614,1064,4612,1078,37564,3975,512,377,1326,739,14120,2013,8834,1509,5118,1262,7654,1305,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643519,6906,27429,2414,55383,2622,235455,4942,165344,3664,73315,3151,86593,3557,524428,7690,19204,2078,42251,2291,193569,5682,138116,3833,60293,2867,70995,3138,49371,3874,3128,781,5273,1327,20087,2238,11245,1671,4481,962,5157,923,2368,540,190,256,199,141,560,307,630,364,342,268,447,276,27867,2253,4313,1113,6565,1268,7802,1387,4647,921,2047,637,2493,567,39485,3256,594,282,1095,534,13437,1808,10706,1712,6152,1069,7501,1134,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
