GEO_ID,C01001B_001E,C01001B_001M,C01001B_002E,C01001B_002M,C01001B_003E,C01001B_003M,C01001B_004E,C01001B_004M,C01001B_005E,C01001B_005M,C01001B_006E,C01001B_006M,C01001B_007E,C01001B_007M,C01001B_008E,C01001B_008M,C01001B_009E,C01001B_009M,NAME,C01001B_001MA,C01001B_001EA,C01001B_002EA,C01001B_002MA,C01001B_003EA,C01001B_003MA,C01001B_004EA,C01001B_004MA,C01001B_005EA,C01001B_005MA,C01001B_006MA,C01001B_006EA,C01001B_007MA,C01001B_007EA,C01001B_008EA,C01001B_008MA,C01001B_009EA,C01001B_009MA,state
0400000US06,2263723,17267,1121222,9099,278605,5879,742391,6151,100226,1634,1142501,10432,258693,6563,744881,6482,138927,1553,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,218292,5494,116679,3577,32856,2162,76918,2512,6905,498,101613,3457,29072,2103,63892,2040,8649,550,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,366350,6418,175349,3561,49258,2058,113332,2605,12759,648,191001,3950,46705,2423,123854,2546,20442,734,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,196950,2945,93142,1558,27006,1168,58442,926,7694,132,103808,2046,25570,1510,67356,1254,10882,97,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,313224,2333,141876,1419,34044,736,91386,994,16446,173,171348,1281,33352,681,110413,1006,27583,242,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3105799,17159,1486894,11861,426289,7054,945229,7225,115376,2126,1618905,10060,417389,6043,1035762,5876,165754,2112,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3063367,11970,1444033,7508,435164,5534,914971,4714,93898,1633,1619334,7984,415967,6110,1056664,4521,146703,1674,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,25613,1698,16314,1106,2817,511,12609,849,888,368,9299,937,3102,490,5925,700,272,226,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,8759,1444,5766,996,1072,614,4603,797,91,100,2993,1176,1319,749,1564,660,110,160,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1853436,9027,868109,5416,243938,3836,549805,3935,74366,840,985327,5696,243193,3872,624449,3648,117685,1113,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,598171,6855,285972,4161,87547,3001,176757,2278,21668,921,312199,3745,86679,3186,195423,2084,30097,743,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,91660,3711,49548,2369,15501,1957,32210,1438,1837,371,42112,2305,13739,1843,25921,1277,2452,457,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,167414,4128,85471,3087,22785,1944,56704,2619,5982,701,81943,2470,23942,1718,49081,1855,8920,834,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,344584,6354,169137,4298,46957,2363,110950,2945,11230,860,175447,3865,45529,2883,111733,2216,18185,1138,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1483239,6017,706739,4752,214202,3016,437390,3458,55147,1337,776500,5373,206864,3883,487780,2967,81856,1312,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13614,1648,8416,1292,2864,899,5071,738,481,277,5198,856,1506,487,3502,576,190,99,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1720936,7404,803867,4720,218268,3079,519551,3534,66048,813,917069,4592,208906,3233,606323,2949,101840,953,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,473527,7935,226238,4693,66559,2675,144893,3265,14786,704,247289,4605,64720,2225,159023,3417,23546,929,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1388360,7531,660469,4736,189006,3209,415336,3097,56127,887,727891,4556,179508,3121,462573,2877,85810,918,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,287165,5702,147238,3584,49556,2474,92474,2402,5208,395,139927,3438,45937,2408,87377,1852,6613,395,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1123620,5037,525635,3713,165688,2611,320816,2709,39131,952,597985,3939,163499,3141,375474,2075,59012,909,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,691631,5818,328376,3831,97666,3058,204574,2375,26136,1032,363255,4064,92173,2893,230887,2238,40195,1234,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,3605,1071,2527,875,523,477,1909,657,95,99,1078,486,332,308,598,361,148,132,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,85483,3465,44372,1794,14681,1315,27213,1203,2478,272,41111,2142,13836,1113,23809,1456,3466,330,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,227696,4251,115035,2364,30544,1562,75072,1652,9419,289,112661,2839,29296,1652,71771,2006,11594,555,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16515,2631,8241,1621,2129,1031,5785,996,327,249,8274,1680,2336,941,5842,1121,96,117,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1207688,10732,567832,6543,152061,3340,367557,5316,48214,921,639856,6329,149592,3248,413567,3858,76697,1118,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,42843,2442,23537,1699,6957,1330,14999,1340,1581,361,19306,2149,6144,1467,11697,1223,1465,271,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3046610,15504,1411258,8837,375796,4971,911919,6329,123543,1876,1635352,9594,367677,4974,1052425,6444,215250,2218,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2107908,10420,985379,6351,272495,4840,630018,3310,82866,1294,1122529,7097,268946,5085,724367,4149,129216,1310,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,10202,1652,7284,1152,1652,620,5597,840,35,68,2918,817,998,524,1920,447,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1413110,9120,672603,5153,195513,3784,419624,3318,57466,1107,740507,5575,190116,3275,462437,3378,87954,1431,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,272820,4079,136575,2581,37064,1813,89096,1790,10415,706,136245,2849,35998,1779,86066,1839,14181,825,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,69719,3737,38022,2709,10405,1872,24947,1308,2670,541,31697,2007,8822,1223,20163,1156,2712,390,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1400003,11914,671207,7265,188973,4418,429171,4856,53063,1308,728796,6531,182132,3859,459163,4162,87501,1248,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67840,4989,33762,3080,10197,1606,21885,2442,1680,254,34078,2666,8922,1439,22421,1529,2735,541,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1307087,6873,612348,4385,172397,3447,385281,2641,54670,801,694739,4501,168984,3563,442175,2721,83580,648,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13055,1334,8322,1007,2853,778,5469,924,0,147,4733,787,1783,666,2815,517,135,198,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1091759,6706,514463,4367,151833,2713,326977,3023,35653,1245,577296,4463,148728,3090,371178,2849,57390,1349,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3099425,15541,1496944,9928,438971,6179,959592,5929,98381,1590,1602481,9459,419577,6760,1037596,4698,145308,1722,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31797,3012,16575,1651,5104,1248,11101,846,370,229,15222,2087,6208,1325,8070,1123,944,333,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6411,776,3859,666,1088,404,2616,464,155,210,2552,402,680,294,1825,287,47,68,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1576258,9466,751616,5453,195572,3817,493138,3760,62906,1485,824642,6565,191987,4633,537636,4071,95019,1506,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,248631,6701,134825,3651,33494,2518,92868,2268,8463,532,113806,4278,29061,3234,75435,2415,9310,894,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,61306,3320,31928,2374,6590,1358,22725,1826,2613,703,29378,2147,8127,1542,17943,1589,3308,647,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,359317,4802,176106,3294,59554,2239,107395,2181,9157,463,183211,2881,56102,2038,113807,1722,13302,470,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,5720,1395,2887,746,936,513,1851,592,100,168,2833,1120,1037,582,1745,875,51,86,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,304289,11913,151611,7117,31613,2698,97570,5738,22428,1877,152678,6903,28586,3172,99451,4655,24641,2130,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1276164,5768,594936,3546,171523,2770,374418,2564,48995,1082,681228,4280,165925,2921,438343,2175,76960,1073,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,26207,1482,15201,1173,3444,819,11247,825,510,328,11006,1188,3204,788,7174,893,628,422,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,286343,6487,150992,4261,42755,2863,99498,2656,8739,586,135351,3979,38664,2841,85412,2498,11275,548,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,462182,3398,222577,2630,70294,1854,136395,1723,15888,942,239605,2887,64530,2004,152107,1480,22968,835,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
