GEO_ID,C17001H_001E,C17001H_001M,C17001H_002E,C17001H_002M,C17001H_003E,C17001H_003M,C17001H_004E,C17001H_004M,C17001H_005E,C17001H_005M,C17001H_006E,C17001H_006M,C17001H_007E,C17001H_007M,C17001H_008E,C17001H_008M,C17001H_009E,C17001H_009M,C17001H_010E,C17001H_010M,C17001H_011E,C17001H_011M,C17001H_012E,C17001H_012M,C17001H_013E,C17001H_013M,C17001H_014E,C17001H_014M,C17001H_015E,C17001H_015M,C17001H_016E,C17001H_016M,C17001H_017E,C17001H_017M,C17001H_018E,C17001H_018M,C17001H_019E,C17001H_019M,NAME,C17001H_001EA,C17001H_001MA,C17001H_002MA,C17001H_002EA,C17001H_003MA,C17001H_003EA,C17001H_004EA,C17001H_004MA,C17001H_005EA,C17001H_005MA,C17001H_006EA,C17001H_006MA,C17001H_007MA,C17001H_007EA,C17001H_008MA,C17001H_008EA,C17001H_009EA,C17001H_009MA,C17001H_010EA,C17001H_010MA,C17001H_011EA,C17001H_011MA,C17001H_012MA,C17001H_012EA,C17001H_013MA,C17001H_013EA,C17001H_014EA,C17001H_014MA,C17001H_015EA,C17001H_015MA,C17001H_016EA,C17001H_016MA,C17001H_017MA,C17001H_017EA,C17001H_018MA,C17001H_018EA,C17001H_019MA,C17001H_019EA,state
0400000US27,4332236,2357,351714,12069,156365,7135,38930,2966,103437,5527,13998,1225,195349,6812,35443,3052,125372,5206,34534,1880,3980522,11900,1989746,7696,428055,3059,1280057,5802,281634,1766,1990776,7081,408887,3370,1248425,5370,333464,2449,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1674265,2677,250925,14900,109594,7021,35803,3762,64422,3968,9369,1461,141331,9268,33513,4433,86013,6130,21805,1941,1423340,15230,709256,7606,151390,4407,441562,4504,116304,1547,714084,9793,141752,4584,431556,6302,140776,2220,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4720015,4298,619605,16868,278375,9252,91494,4843,165369,6428,21512,1921,341230,10613,80422,4718,218433,7379,42375,2523,4100410,17133,2033997,9583,430679,5273,1288107,6204,315211,2339,2066413,11141,414733,5110,1271263,7576,380417,2627,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,856784,1411,115004,7332,52280,3785,14190,2141,33381,2795,4709,869,62724,4521,14544,2181,41261,3050,6919,896,741780,7183,377701,3899,74495,2095,238229,2874,64977,921,364079,4466,70224,2272,224945,3027,68910,990,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1467518,2147,141478,8438,59500,4922,19678,2670,35839,3166,3983,655,81978,4608,18210,2333,51751,2712,12017,1257,1326040,8867,666330,5438,147304,2951,420860,3431,98166,841,659710,4847,140278,2546,402996,2827,116436,1550,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1436089,3183,164131,10793,78123,6642,20370,2831,50369,4661,7384,1131,86008,5985,18264,3018,56740,3672,11004,1678,1271958,11576,651598,6905,108256,3024,420562,4778,122780,1180,620360,6924,100925,4154,392968,3669,126467,1821,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1176482,1718,108678,9192,49999,5176,17066,2994,28779,3162,4154,882,58679,5068,15548,2398,35803,3272,7328,1124,1067804,9379,531020,5353,103703,3298,349037,3102,78280,1009,536784,5465,98780,2451,346713,3564,91291,1235,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5050206,6173,314110,12105,138484,7300,39853,3908,82095,4978,16536,1816,175626,7935,34696,3168,101437,5392,39493,3086,4736096,13250,2318839,8465,475598,4217,1466964,6214,376277,2152,2417257,8757,453481,3659,1479092,5870,484684,3412,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,814931,1398,97900,6311,45939,3552,9623,1825,32314,2597,4002,731,51961,3894,8506,1729,35969,2934,7486,1283,717031,6399,357887,4143,59114,2432,221635,2673,77138,843,359144,3925,53533,1947,219405,2960,86206,1335,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10939174,8201,1099962,24726,491633,12957,148262,6443,295100,8834,48271,3102,608329,14836,142840,6235,365121,10255,100368,4752,9839212,25052,4853253,14440,929695,6840,3143389,10436,780169,3516,4985959,14427,878057,6109,3122316,9890,985586,4869,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6149435,6302,750160,19250,333698,10932,95533,5372,215102,8444,23063,2142,416462,11364,89684,4765,271423,7932,55355,3484,5399275,20428,2665044,11537,533475,5741,1689859,9065,441710,2421,2734231,12275,504115,5125,1700544,8267,529572,3609,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,595975,854,52498,3817,21693,2341,5252,933,14007,1799,2434,491,30805,2374,4981,936,18965,1837,6859,967,543477,3873,281645,2602,58016,1013,184971,2082,38658,651,261832,2714,54800,983,163602,1954,43430,1047,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9083844,6456,1142080,22519,491658,13228,166010,7515,295168,9226,30480,2211,650422,12635,166102,6699,414787,8224,69533,3238,7941764,22521,3952570,13413,823198,7359,2524966,9737,604406,2850,3989194,13438,775426,7632,2463378,8273,750390,3886,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2518520,2247,336400,10473,147982,6449,43902,3392,90957,4068,13123,1404,188418,5639,42553,2632,121338,3865,24527,1818,2182120,11065,1083941,7583,217249,3804,686255,4712,180437,1673,1098179,5778,204535,2715,675565,4051,218079,2245,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2973924,3717,432204,16708,203919,9245,53789,4747,138245,6667,11885,1510,228285,9319,45949,3632,159105,7371,23231,2001,2541720,17480,1253745,10103,229133,4861,798643,6961,225969,1685,1287975,9617,220963,4025,801054,7292,265958,2189,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9759592,5836,964522,22366,416065,11082,122633,6128,255446,7194,37986,2590,548457,14004,117680,5805,342700,9973,88077,3918,8795070,23585,4347912,12102,844638,6855,2778847,7688,724427,3195,4447158,14211,803393,5864,2735405,10660,908360,4152,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,761164,2109,71526,5867,32741,3408,7419,1688,22770,2676,2552,638,38785,3592,6466,1331,24747,2351,7572,1287,689638,6365,334785,3776,61251,1891,217825,2906,55709,825,354853,3998,58331,1516,225646,2558,70876,1439,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2947945,3221,374329,16369,167480,8148,48806,4924,106858,5447,11816,1737,206849,10629,47208,4747,135152,7252,24489,2021,2573616,16413,1268658,8543,253446,5133,789771,5899,225441,2003,1304958,10564,239254,4524,799649,7416,266055,2205,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,676253,1389,60273,3886,27419,2219,7187,1257,16877,1566,3355,619,32854,2665,6139,1091,19689,2062,7026,1074,615980,3678,310860,2473,70037,1271,194710,1854,46113,725,305120,2769,65968,1537,186445,2026,52707,1159,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4740401,3809,670114,18697,291335,10780,91129,5658,178471,7286,21735,1973,378779,11321,87280,5120,245461,7573,46038,2384,4070287,18745,2017687,10838,412157,6155,1280992,7567,324538,2103,2052600,12452,390843,5721,1274608,8081,387149,2672,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11303400,9018,1084235,28590,485160,16174,127447,7700,313310,10658,44403,2786,599075,15862,117314,7183,397593,12176,84168,4212,10219165,28376,5088745,16462,1041692,8201,3263706,11143,783347,3558,5130420,17636,985440,8693,3225052,12516,919928,4815,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2243912,2500,213568,12598,99466,6862,33698,3648,61539,4542,4229,830,114102,7342,29935,3874,74914,4632,9253,1377,2030344,12799,1021290,6832,303875,4075,608625,4547,108790,934,1009054,7811,289537,3967,596521,4864,122996,1615,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567226,1004,64131,4363,30630,2859,9119,1537,19314,1945,2197,512,33501,2643,7045,1193,21832,1840,4624,835,503095,4616,249658,2929,48225,1547,161183,2025,40250,544,253437,2771,45892,1282,161593,1927,45952,843,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5095123,5068,449268,14544,202856,8502,50536,4264,136333,6014,15987,1719,246412,9474,49425,4637,161734,6180,35253,2552,4645855,16168,2299027,9475,474524,5363,1479105,6441,345398,1956,2346828,10107,446785,5370,1486425,6357,413618,2855,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4841870,4502,508693,19326,227841,10446,60772,5513,148244,6809,18825,1710,280852,11745,54872,4855,193142,8779,32838,2557,4333177,19468,2174324,10294,415019,5980,1424639,6476,334666,1884,2158853,12388,394173,5604,1374649,8717,390031,2726,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1679249,2734,285282,11856,127154,6511,39175,3518,79187,4434,8792,1348,158128,7188,39396,3295,101923,5008,16809,1662,1393967,12524,696057,6614,133632,4091,440859,4289,121566,1447,697910,7813,123162,3722,430433,5173,144315,1883,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4628453,3774,451549,12659,202104,6738,54175,4054,131894,5069,16035,1476,249445,8166,48700,3872,165062,5216,35683,2051,4176904,12850,2089054,6924,427872,4376,1343424,5275,317758,1899,2087850,8582,410169,4152,1298745,5331,378936,2232,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,475703,1178,53181,4835,22604,2638,7131,1571,14114,1839,1359,486,30577,2788,8221,1479,20492,2036,1864,612,422522,5099,218351,2787,45600,1671,142214,1868,30537,555,204171,3093,42338,1727,128239,2063,33594,618,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22825,2775,8644,1833,3540,1055,1194,615,2002,758,344,219,5104,1359,1146,585,3312,1083,646,354,14181,2439,7909,1501,1180,644,4803,1103,1926,596,6272,1438,680,462,4269,1096,1323,544,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3152532,5012,407466,13811,172921,8358,53187,4311,105046,5659,14688,1572,234545,8232,53531,4022,149256,6204,31758,2346,2745066,14752,1364826,8846,283943,4373,857082,6441,223801,1808,1380240,8821,264197,4570,841800,6204,274243,2472,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,452237,1160,29277,3486,14394,2120,4203,1189,9761,1365,430,189,14883,2001,3074,893,10711,1469,1098,391,422960,3471,224180,2148,45273,1216,155835,1488,23072,247,198780,2069,42459,981,135685,1579,20636,421,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3660255,4078,415132,15500,193059,8411,48085,5210,126839,4988,18135,1926,222073,9698,40839,4855,152567,6311,28667,2440,3245123,15603,1607054,9012,286684,5554,972108,5727,348262,2103,1638069,9464,274638,5118,970259,6073,393172,2690,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2123888,2872,330153,13569,144938,7433,49543,4046,83050,4774,12345,1448,185215,7865,44662,3371,117240,5628,23313,1999,1793735,14104,896986,7414,182330,3860,557868,5027,156788,1459,896749,8551,174454,4156,538871,5866,183424,2261,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
